,Assembler,Reference,Contig,Contig Length,Phred Quality Score
0,IDBA-UD,Bacillus_subtilis,contig-100_4,315134,60
1,IDBA-UD,Bacillus_subtilis,contig-100_6,297919,60
2,IDBA-UD,Bacillus_subtilis,contig-100_8,269472,60
3,IDBA-UD,Bacillus_subtilis,contig-100_9,263264,60
4,IDBA-UD,Bacillus_subtilis,contig-100_10,257266,60
5,IDBA-UD,Bacillus_subtilis,contig-100_12,252653,60
6,IDBA-UD,Bacillus_subtilis,contig-100_13,249172,60
7,IDBA-UD,Bacillus_subtilis,contig-100_15,211169,60
8,IDBA-UD,Bacillus_subtilis,contig-100_18,200800,60
9,IDBA-UD,Bacillus_subtilis,contig-100_28,165553,60
10,IDBA-UD,Bacillus_subtilis,contig-100_31,156317,60
11,IDBA-UD,Bacillus_subtilis,contig-100_36,137261,60
12,IDBA-UD,Bacillus_subtilis,contig-100_40,132062,60
13,IDBA-UD,Bacillus_subtilis,contig-100_46,123498,60
14,IDBA-UD,Bacillus_subtilis,contig-100_48,122499,60
15,IDBA-UD,Bacillus_subtilis,contig-100_67,93488,60
16,IDBA-UD,Bacillus_subtilis,contig-100_77,83066,60
17,IDBA-UD,Bacillus_subtilis,contig-100_83,74998,60
18,IDBA-UD,Bacillus_subtilis,contig-100_84,74478,60
19,IDBA-UD,Bacillus_subtilis,contig-100_115,60399,60
20,IDBA-UD,Bacillus_subtilis,contig-100_128,55365,60
21,IDBA-UD,Bacillus_subtilis,contig-100_158,47434,60
22,IDBA-UD,Bacillus_subtilis,contig-100_203,38351,60
23,IDBA-UD,Bacillus_subtilis,contig-100_204,38341,60
24,IDBA-UD,Bacillus_subtilis,contig-100_208,37683,60
25,IDBA-UD,Bacillus_subtilis,contig-100_225,35384,60
26,IDBA-UD,Bacillus_subtilis,contig-100_264,29856,60
27,IDBA-UD,Bacillus_subtilis,contig-100_265,29780,60
28,IDBA-UD,Bacillus_subtilis,contig-100_335,23330,60
29,IDBA-UD,Bacillus_subtilis,contig-100_337,23145,60
30,IDBA-UD,Bacillus_subtilis,contig-100_401,18068,60
31,IDBA-UD,Bacillus_subtilis,contig-100_416,17013,60
32,IDBA-UD,Bacillus_subtilis,contig-100_446,15643,60
33,IDBA-UD,Bacillus_subtilis,contig-100_539,11900,60
34,IDBA-UD,Bacillus_subtilis,contig-100_589,9924,60
