,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,VelvetOptimizer,0.0,243430
1,Bacillus_subtilis,VelvetOptimizer,0.1111111111111111,136276
2,Bacillus_subtilis,VelvetOptimizer,0.2222222222222222,122458
3,Bacillus_subtilis,VelvetOptimizer,0.3333333333333333,92807
4,Bacillus_subtilis,VelvetOptimizer,0.4444444444444444,72536
5,Bacillus_subtilis,VelvetOptimizer,0.5555555555555556,63199
6,Bacillus_subtilis,VelvetOptimizer,0.6666666666666666,52285
7,Bacillus_subtilis,VelvetOptimizer,0.7777777777777777,34627
8,Bacillus_subtilis,VelvetOptimizer,0.8888888888888888,21268
9,Bacillus_subtilis,VelvetOptimizer,1.0,0
10,Enterococcus_faecalis,VelvetOptimizer,0.0,130628
11,Enterococcus_faecalis,VelvetOptimizer,0.1111111111111111,60508
12,Enterococcus_faecalis,VelvetOptimizer,0.2222222222222222,54893
13,Enterococcus_faecalis,VelvetOptimizer,0.3333333333333333,46239
14,Enterococcus_faecalis,VelvetOptimizer,0.4444444444444444,34850
15,Enterococcus_faecalis,VelvetOptimizer,0.5555555555555556,28064
16,Enterococcus_faecalis,VelvetOptimizer,0.6666666666666666,22141
17,Enterococcus_faecalis,VelvetOptimizer,0.7777777777777777,15839
18,Enterococcus_faecalis,VelvetOptimizer,0.8888888888888888,8607
19,Enterococcus_faecalis,VelvetOptimizer,1.0,0
20,Escherichia_coli_plasmid,VelvetOptimizer,0.0,40264
21,Escherichia_coli_plasmid,VelvetOptimizer,0.1111111111111111,40264
22,Escherichia_coli_plasmid,VelvetOptimizer,0.2222222222222222,40264
23,Escherichia_coli_plasmid,VelvetOptimizer,0.3333333333333333,40264
24,Escherichia_coli_plasmid,VelvetOptimizer,0.4444444444444444,26838
25,Escherichia_coli_plasmid,VelvetOptimizer,0.5555555555555556,26838
26,Escherichia_coli_plasmid,VelvetOptimizer,0.6666666666666666,25617
27,Escherichia_coli_plasmid,VelvetOptimizer,0.7777777777777777,25617
28,Escherichia_coli_plasmid,VelvetOptimizer,0.8888888888888888,12381
29,Escherichia_coli_plasmid,VelvetOptimizer,1.0,0
30,Escherichia_coli,VelvetOptimizer,0.0,55538
31,Escherichia_coli,VelvetOptimizer,0.1111111111111111,15437
32,Escherichia_coli,VelvetOptimizer,0.2222222222222222,9832
33,Escherichia_coli,VelvetOptimizer,0.3333333333333333,6790
34,Escherichia_coli,VelvetOptimizer,0.4444444444444444,4682
35,Escherichia_coli,VelvetOptimizer,0.5555555555555556,3486
36,Escherichia_coli,VelvetOptimizer,0.6666666666666666,2532
37,Escherichia_coli,VelvetOptimizer,0.7777777777777777,1687
38,Escherichia_coli,VelvetOptimizer,0.8888888888888888,0
39,Escherichia_coli,VelvetOptimizer,1.0,0
40,Lactobacillus_fermentum,VelvetOptimizer,0.0,67228
41,Lactobacillus_fermentum,VelvetOptimizer,0.1111111111111111,33146
42,Lactobacillus_fermentum,VelvetOptimizer,0.2222222222222222,27368
43,Lactobacillus_fermentum,VelvetOptimizer,0.3333333333333333,20116
44,Lactobacillus_fermentum,VelvetOptimizer,0.4444444444444444,12294
45,Lactobacillus_fermentum,VelvetOptimizer,0.5555555555555556,9563
46,Lactobacillus_fermentum,VelvetOptimizer,0.6666666666666666,7425
47,Lactobacillus_fermentum,VelvetOptimizer,0.7777777777777777,4475
48,Lactobacillus_fermentum,VelvetOptimizer,0.8888888888888888,1854
49,Lactobacillus_fermentum,VelvetOptimizer,1.0,0
50,Listeria_monocytogenes,VelvetOptimizer,0.0,161813
51,Listeria_monocytogenes,VelvetOptimizer,0.1111111111111111,97170
52,Listeria_monocytogenes,VelvetOptimizer,0.2222222222222222,87316
53,Listeria_monocytogenes,VelvetOptimizer,0.3333333333333333,68481
54,Listeria_monocytogenes,VelvetOptimizer,0.4444444444444444,54570
55,Listeria_monocytogenes,VelvetOptimizer,0.5555555555555556,44320
56,Listeria_monocytogenes,VelvetOptimizer,0.6666666666666666,31348
57,Listeria_monocytogenes,VelvetOptimizer,0.7777777777777777,21464
58,Listeria_monocytogenes,VelvetOptimizer,0.8888888888888888,10584
59,Listeria_monocytogenes,VelvetOptimizer,1.0,0
60,Pseudomonas_aeruginosa,VelvetOptimizer,0.0,847680
61,Pseudomonas_aeruginosa,VelvetOptimizer,0.1111111111111111,847680
62,Pseudomonas_aeruginosa,VelvetOptimizer,0.2222222222222222,847680
63,Pseudomonas_aeruginosa,VelvetOptimizer,0.3333333333333333,465248
64,Pseudomonas_aeruginosa,VelvetOptimizer,0.4444444444444444,374507
65,Pseudomonas_aeruginosa,VelvetOptimizer,0.5555555555555556,338885
66,Pseudomonas_aeruginosa,VelvetOptimizer,0.6666666666666666,264897
67,Pseudomonas_aeruginosa,VelvetOptimizer,0.7777777777777777,256534
68,Pseudomonas_aeruginosa,VelvetOptimizer,0.8888888888888888,190026
69,Pseudomonas_aeruginosa,VelvetOptimizer,1.0,176023
70,Salmonella_enterica,VelvetOptimizer,0.0,56906
71,Salmonella_enterica,VelvetOptimizer,0.1111111111111111,18094
72,Salmonella_enterica,VelvetOptimizer,0.2222222222222222,10934
73,Salmonella_enterica,VelvetOptimizer,0.3333333333333333,7958
74,Salmonella_enterica,VelvetOptimizer,0.4444444444444444,5528
75,Salmonella_enterica,VelvetOptimizer,0.5555555555555556,3957
76,Salmonella_enterica,VelvetOptimizer,0.6666666666666666,2759
77,Salmonella_enterica,VelvetOptimizer,0.7777777777777777,1830
78,Salmonella_enterica,VelvetOptimizer,0.8888888888888888,0
79,Salmonella_enterica,VelvetOptimizer,1.0,0
80,Staphylococcus_aureus,VelvetOptimizer,0.0,90652
81,Staphylococcus_aureus,VelvetOptimizer,0.1111111111111111,54237
82,Staphylococcus_aureus,VelvetOptimizer,0.2222222222222222,46114
83,Staphylococcus_aureus,VelvetOptimizer,0.3333333333333333,37992
