,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LHS,BCALM2,3485547,1046,Bacillus_subtilis,0
1,1,LHS,BCALM2,4202119,1049,Bacillus_subtilis,0
2,2,LHS,BCALM2,4269388,1029,Bacillus_subtilis,0
3,3,LHS,BCALM2,4893264,1021,Bacillus_subtilis,0
4,4,LHS,BCALM2,6306830,1018,Bacillus_subtilis,0
5,5,LHS,BCALM2,6515450,1177,Bacillus_subtilis,0
6,6,LHS,BCALM2,6577764,1122,Bacillus_subtilis,0
7,7,LHS,BCALM2,6708912,1062,Bacillus_subtilis,0
8,8,LHS,BCALM2,7261222,1212,Bacillus_subtilis,0
9,9,LHS,BCALM2,7288247,1149,Bacillus_subtilis,0
10,10,LHS,BCALM2,7443337,1082,Bacillus_subtilis,0
