,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,MEGAHIT,0,0
1,Bacillus_subtilis,MEGAHIT,1,0
2,Bacillus_subtilis,MEGAHIT,2,0
3,Bacillus_subtilis,MEGAHIT,3,0
4,Bacillus_subtilis,MEGAHIT,4,1
5,Bacillus_subtilis,MEGAHIT,5,1
6,Bacillus_subtilis,MEGAHIT,6,2
7,Bacillus_subtilis,MEGAHIT,7,2
8,Bacillus_subtilis,MEGAHIT,8,3
9,Bacillus_subtilis,MEGAHIT,9,3
10,Bacillus_subtilis,MEGAHIT,10,4
11,Bacillus_subtilis,MEGAHIT,11,5
12,Bacillus_subtilis,MEGAHIT,12,5
13,Bacillus_subtilis,MEGAHIT,13,6
14,Bacillus_subtilis,MEGAHIT,14,7
15,Bacillus_subtilis,MEGAHIT,15,7
16,Bacillus_subtilis,MEGAHIT,16,8
17,Bacillus_subtilis,MEGAHIT,17,9
18,Bacillus_subtilis,MEGAHIT,18,9
19,Bacillus_subtilis,MEGAHIT,19,10
20,Bacillus_subtilis,MEGAHIT,20,11
21,Bacillus_subtilis,MEGAHIT,21,12
22,Bacillus_subtilis,MEGAHIT,22,12
23,Bacillus_subtilis,MEGAHIT,23,13
24,Bacillus_subtilis,MEGAHIT,24,14
25,Bacillus_subtilis,MEGAHIT,25,15
26,Bacillus_subtilis,MEGAHIT,26,16
27,Bacillus_subtilis,MEGAHIT,27,17
28,Bacillus_subtilis,MEGAHIT,28,18
29,Bacillus_subtilis,MEGAHIT,29,19
30,Bacillus_subtilis,MEGAHIT,30,20
31,Bacillus_subtilis,MEGAHIT,31,21
32,Bacillus_subtilis,MEGAHIT,32,22
33,Bacillus_subtilis,MEGAHIT,33,23
34,Bacillus_subtilis,MEGAHIT,34,24
35,Bacillus_subtilis,MEGAHIT,35,25
36,Bacillus_subtilis,MEGAHIT,36,26
37,Bacillus_subtilis,MEGAHIT,37,27
38,Bacillus_subtilis,MEGAHIT,38,28
39,Bacillus_subtilis,MEGAHIT,39,30
40,Bacillus_subtilis,MEGAHIT,40,31
41,Bacillus_subtilis,MEGAHIT,41,32
42,Bacillus_subtilis,MEGAHIT,42,33
43,Bacillus_subtilis,MEGAHIT,43,35
44,Bacillus_subtilis,MEGAHIT,44,36
45,Bacillus_subtilis,MEGAHIT,45,38
46,Bacillus_subtilis,MEGAHIT,46,39
47,Bacillus_subtilis,MEGAHIT,47,40
48,Bacillus_subtilis,MEGAHIT,48,42
49,Bacillus_subtilis,MEGAHIT,49,43
50,Bacillus_subtilis,MEGAHIT,50,45
51,Bacillus_subtilis,MEGAHIT,51,47
52,Bacillus_subtilis,MEGAHIT,52,48
53,Bacillus_subtilis,MEGAHIT,53,50
54,Bacillus_subtilis,MEGAHIT,54,51
55,Bacillus_subtilis,MEGAHIT,55,53
56,Bacillus_subtilis,MEGAHIT,56,55
57,Bacillus_subtilis,MEGAHIT,57,56
58,Bacillus_subtilis,MEGAHIT,58,58
59,Bacillus_subtilis,MEGAHIT,59,60
60,Bacillus_subtilis,MEGAHIT,60,61
61,Bacillus_subtilis,MEGAHIT,61,63
62,Bacillus_subtilis,MEGAHIT,62,65
63,Bacillus_subtilis,MEGAHIT,63,67
64,Bacillus_subtilis,MEGAHIT,64,69
65,Bacillus_subtilis,MEGAHIT,65,71
66,Bacillus_subtilis,MEGAHIT,66,72
67,Bacillus_subtilis,MEGAHIT,67,74
68,Bacillus_subtilis,MEGAHIT,68,76
69,Bacillus_subtilis,MEGAHIT,69,78
70,Bacillus_subtilis,MEGAHIT,70,80
71,Bacillus_subtilis,MEGAHIT,71,83
72,Bacillus_subtilis,MEGAHIT,72,85
73,Bacillus_subtilis,MEGAHIT,73,88
74,Bacillus_subtilis,MEGAHIT,74,91
75,Bacillus_subtilis,MEGAHIT,75,93
76,Bacillus_subtilis,MEGAHIT,76,96
77,Bacillus_subtilis,MEGAHIT,77,99
78,Bacillus_subtilis,MEGAHIT,78,102
79,Bacillus_subtilis,MEGAHIT,79,105
80,Bacillus_subtilis,MEGAHIT,80,108
81,Bacillus_subtilis,MEGAHIT,81,112
82,Bacillus_subtilis,MEGAHIT,82,115
83,Bacillus_subtilis,MEGAHIT,83,119
84,Bacillus_subtilis,MEGAHIT,84,122
85,Bacillus_subtilis,MEGAHIT,85,126
86,Bacillus_subtilis,MEGAHIT,86,130
87,Bacillus_subtilis,MEGAHIT,87,134
88,Bacillus_subtilis,MEGAHIT,88,138
89,Bacillus_subtilis,MEGAHIT,89,142
90,Bacillus_subtilis,MEGAHIT,90,147
91,Bacillus_subtilis,MEGAHIT,91,152
92,Bacillus_subtilis,MEGAHIT,92,157
93,Bacillus_subtilis,MEGAHIT,93,164
94,Bacillus_subtilis,MEGAHIT,94,171
95,Bacillus_subtilis,MEGAHIT,95,179
96,Bacillus_subtilis,MEGAHIT,96,188
97,Bacillus_subtilis,MEGAHIT,97,200
98,Bacillus_subtilis,MEGAHIT,98,218
99,Bacillus_subtilis,MEGAHIT,99,
100,Bacillus_subtilis,MEGAHIT,100,
101,Enterococcus_faecalis,MEGAHIT,0,0
102,Enterococcus_faecalis,MEGAHIT,1,
103,Enterococcus_faecalis,MEGAHIT,2,
104,Enterococcus_faecalis,MEGAHIT,3,
105,Enterococcus_faecalis,MEGAHIT,4,
106,Enterococcus_faecalis,MEGAHIT,5,
107,Enterococcus_faecalis,MEGAHIT,6,
108,Enterococcus_faecalis,MEGAHIT,7,
109,Enterococcus_faecalis,MEGAHIT,8,
110,Enterococcus_faecalis,MEGAHIT,9,
111,Enterococcus_faecalis,MEGAHIT,10,
112,Enterococcus_faecalis,MEGAHIT,11,
113,Enterococcus_faecalis,MEGAHIT,12,
114,Enterococcus_faecalis,MEGAHIT,13,
115,Enterococcus_faecalis,MEGAHIT,14,
116,Enterococcus_faecalis,MEGAHIT,15,
117,Enterococcus_faecalis,MEGAHIT,16,
118,Enterococcus_faecalis,MEGAHIT,17,
119,Enterococcus_faecalis,MEGAHIT,18,
120,Enterococcus_faecalis,MEGAHIT,19,
121,Enterococcus_faecalis,MEGAHIT,20,
122,Enterococcus_faecalis,MEGAHIT,21,
123,Enterococcus_faecalis,MEGAHIT,22,
124,Enterococcus_faecalis,MEGAHIT,23,
125,Enterococcus_faecalis,MEGAHIT,24,
126,Enterococcus_faecalis,MEGAHIT,25,
127,Enterococcus_faecalis,MEGAHIT,26,
128,Enterococcus_faecalis,MEGAHIT,27,
129,Enterococcus_faecalis,MEGAHIT,28,
130,Enterococcus_faecalis,MEGAHIT,29,
131,Enterococcus_faecalis,MEGAHIT,30,
132,Enterococcus_faecalis,MEGAHIT,31,
133,Enterococcus_faecalis,MEGAHIT,32,
134,Enterococcus_faecalis,MEGAHIT,33,
135,Enterococcus_faecalis,MEGAHIT,34,
136,Enterococcus_faecalis,MEGAHIT,35,
137,Enterococcus_faecalis,MEGAHIT,36,
138,Enterococcus_faecalis,MEGAHIT,37,
139,Enterococcus_faecalis,MEGAHIT,38,
140,Enterococcus_faecalis,MEGAHIT,39,
141,Enterococcus_faecalis,MEGAHIT,40,
142,Enterococcus_faecalis,MEGAHIT,41,
