,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,MEGAHIT,0,123722
1,Bacillus_subtilis,MEGAHIT,1,123722
2,Bacillus_subtilis,MEGAHIT,2,123722
3,Bacillus_subtilis,MEGAHIT,3,123722
4,Bacillus_subtilis,MEGAHIT,4,86383
5,Bacillus_subtilis,MEGAHIT,5,86383
6,Bacillus_subtilis,MEGAHIT,6,84460
7,Bacillus_subtilis,MEGAHIT,7,84460
8,Bacillus_subtilis,MEGAHIT,8,78321
9,Bacillus_subtilis,MEGAHIT,9,78321
10,Bacillus_subtilis,MEGAHIT,10,68319
11,Bacillus_subtilis,MEGAHIT,11,61990
12,Bacillus_subtilis,MEGAHIT,12,61990
13,Bacillus_subtilis,MEGAHIT,13,59161
14,Bacillus_subtilis,MEGAHIT,14,57896
15,Bacillus_subtilis,MEGAHIT,15,57896
16,Bacillus_subtilis,MEGAHIT,16,57779
17,Bacillus_subtilis,MEGAHIT,17,57587
18,Bacillus_subtilis,MEGAHIT,18,57587
19,Bacillus_subtilis,MEGAHIT,19,56672
20,Bacillus_subtilis,MEGAHIT,20,54676
21,Bacillus_subtilis,MEGAHIT,21,50328
22,Bacillus_subtilis,MEGAHIT,22,50328
23,Bacillus_subtilis,MEGAHIT,23,49354
24,Bacillus_subtilis,MEGAHIT,24,48228
25,Bacillus_subtilis,MEGAHIT,25,44601
26,Bacillus_subtilis,MEGAHIT,26,44005
27,Bacillus_subtilis,MEGAHIT,27,42339
28,Bacillus_subtilis,MEGAHIT,28,41891
29,Bacillus_subtilis,MEGAHIT,29,41752
30,Bacillus_subtilis,MEGAHIT,30,40906
31,Bacillus_subtilis,MEGAHIT,31,38986
32,Bacillus_subtilis,MEGAHIT,32,37098
33,Bacillus_subtilis,MEGAHIT,33,37055
34,Bacillus_subtilis,MEGAHIT,34,36801
35,Bacillus_subtilis,MEGAHIT,35,36569
36,Bacillus_subtilis,MEGAHIT,36,34898
37,Bacillus_subtilis,MEGAHIT,37,34576
38,Bacillus_subtilis,MEGAHIT,38,34572
39,Bacillus_subtilis,MEGAHIT,39,32687
40,Bacillus_subtilis,MEGAHIT,40,31278
41,Bacillus_subtilis,MEGAHIT,41,30541
42,Bacillus_subtilis,MEGAHIT,42,30043
43,Bacillus_subtilis,MEGAHIT,43,29593
44,Bacillus_subtilis,MEGAHIT,44,29488
45,Bacillus_subtilis,MEGAHIT,45,29069
46,Bacillus_subtilis,MEGAHIT,46,28198
47,Bacillus_subtilis,MEGAHIT,47,27615
48,Bacillus_subtilis,MEGAHIT,48,27003
49,Bacillus_subtilis,MEGAHIT,49,26753
50,Bacillus_subtilis,MEGAHIT,50,26209
51,Bacillus_subtilis,MEGAHIT,51,25997
52,Bacillus_subtilis,MEGAHIT,52,25760
53,Bacillus_subtilis,MEGAHIT,53,25477
54,Bacillus_subtilis,MEGAHIT,54,25343
55,Bacillus_subtilis,MEGAHIT,55,24519
56,Bacillus_subtilis,MEGAHIT,56,24173
57,Bacillus_subtilis,MEGAHIT,57,24111
58,Bacillus_subtilis,MEGAHIT,58,24032
59,Bacillus_subtilis,MEGAHIT,59,23324
60,Bacillus_subtilis,MEGAHIT,60,23132
61,Bacillus_subtilis,MEGAHIT,61,22987
62,Bacillus_subtilis,MEGAHIT,62,22115
63,Bacillus_subtilis,MEGAHIT,63,21717
64,Bacillus_subtilis,MEGAHIT,64,21507
65,Bacillus_subtilis,MEGAHIT,65,21342
66,Bacillus_subtilis,MEGAHIT,66,21146
67,Bacillus_subtilis,MEGAHIT,67,20870
68,Bacillus_subtilis,MEGAHIT,68,20146
69,Bacillus_subtilis,MEGAHIT,69,19638
70,Bacillus_subtilis,MEGAHIT,70,18981
71,Bacillus_subtilis,MEGAHIT,71,16174
72,Bacillus_subtilis,MEGAHIT,72,16003
73,Bacillus_subtilis,MEGAHIT,73,15050
74,Bacillus_subtilis,MEGAHIT,74,14490
75,Bacillus_subtilis,MEGAHIT,75,14461
76,Bacillus_subtilis,MEGAHIT,76,14241
77,Bacillus_subtilis,MEGAHIT,77,13970
78,Bacillus_subtilis,MEGAHIT,78,13700
79,Bacillus_subtilis,MEGAHIT,79,12616
80,Bacillus_subtilis,MEGAHIT,80,12274
81,Bacillus_subtilis,MEGAHIT,81,11810
82,Bacillus_subtilis,MEGAHIT,82,11411
83,Bacillus_subtilis,MEGAHIT,83,11190
84,Bacillus_subtilis,MEGAHIT,84,11028
85,Bacillus_subtilis,MEGAHIT,85,10803
86,Bacillus_subtilis,MEGAHIT,86,10593
87,Bacillus_subtilis,MEGAHIT,87,10066
88,Bacillus_subtilis,MEGAHIT,88,9640
89,Bacillus_subtilis,MEGAHIT,89,9401
90,Bacillus_subtilis,MEGAHIT,90,8249
91,Bacillus_subtilis,MEGAHIT,91,7850
92,Bacillus_subtilis,MEGAHIT,92,6782
93,Bacillus_subtilis,MEGAHIT,93,5895
94,Bacillus_subtilis,MEGAHIT,94,5214
95,Bacillus_subtilis,MEGAHIT,95,4673
96,Bacillus_subtilis,MEGAHIT,96,4143
97,Bacillus_subtilis,MEGAHIT,97,2715
98,Bacillus_subtilis,MEGAHIT,98,1858
99,Bacillus_subtilis,MEGAHIT,99,0
100,Bacillus_subtilis,MEGAHIT,100,0
101,Enterococcus_faecalis,MEGAHIT,0,0
102,Enterococcus_faecalis,MEGAHIT,1,0
103,Enterococcus_faecalis,MEGAHIT,2,0
104,Enterococcus_faecalis,MEGAHIT,3,0
105,Enterococcus_faecalis,MEGAHIT,4,0
106,Enterococcus_faecalis,MEGAHIT,5,0
107,Enterococcus_faecalis,MEGAHIT,6,0
108,Enterococcus_faecalis,MEGAHIT,7,0
109,Enterococcus_faecalis,MEGAHIT,8,0
110,Enterococcus_faecalis,MEGAHIT,9,0
111,Enterococcus_faecalis,MEGAHIT,10,0
112,Enterococcus_faecalis,MEGAHIT,11,0
113,Enterococcus_faecalis,MEGAHIT,12,0
114,Enterococcus_faecalis,MEGAHIT,13,0
115,Enterococcus_faecalis,MEGAHIT,14,0
116,Enterococcus_faecalis,MEGAHIT,15,0
117,Enterococcus_faecalis,MEGAHIT,16,0
118,Enterococcus_faecalis,MEGAHIT,17,0
119,Enterococcus_faecalis,MEGAHIT,18,0
120,Enterococcus_faecalis,MEGAHIT,19,0
121,Enterococcus_faecalis,MEGAHIT,20,0
122,Enterococcus_faecalis,MEGAHIT,21,0
123,Enterococcus_faecalis,MEGAHIT,22,0
124,Enterococcus_faecalis,MEGAHIT,23,0
125,Enterococcus_faecalis,MEGAHIT,24,0
126,Enterococcus_faecalis,MEGAHIT,25,0
127,Enterococcus_faecalis,MEGAHIT,26,0
128,Enterococcus_faecalis,MEGAHIT,27,0
129,Enterococcus_faecalis,MEGAHIT,28,0
130,Enterococcus_faecalis,MEGAHIT,29,0
131,Enterococcus_faecalis,MEGAHIT,30,0
132,Enterococcus_faecalis,MEGAHIT,31,0
133,Enterococcus_faecalis,MEGAHIT,32,0
134,Enterococcus_faecalis,MEGAHIT,33,0
135,Enterococcus_faecalis,MEGAHIT,34,0
136,Enterococcus_faecalis,MEGAHIT,35,0
137,Enterococcus_faecalis,MEGAHIT,36,0
138,Enterococcus_faecalis,MEGAHIT,37,0
139,Enterococcus_faecalis,MEGAHIT,38,0
140,Enterococcus_faecalis,MEGAHIT,39,0
141,Enterococcus_faecalis,MEGAHIT,40,0
142,Enterococcus_faecalis,MEGAHIT,41,0
143,Enterococcus_faecalis,MEGAHIT,42,0
144,Enterococcus_faecalis,MEGAHIT,43,0
145,Enterococcus_faecalis,MEGAHIT,44,0
146,Enterococcus_faecalis,MEGAHIT,45,0
147,Enterococcus_faecalis,MEGAHIT,46,0
148,Enterococcus_faecalis,MEGAHIT,47,0
149,Enterococcus_faecalis,MEGAHIT,48,0
150,Enterococcus_faecalis,MEGAHIT,49,0
151,Enterococcus_faecalis,MEGAHIT,50,0
152,Enterococcus_faecalis,MEGAHIT,51,0
153,Enterococcus_faecalis,MEGAHIT,52,0
154,Enterococcus_faecalis,MEGAHIT,53,0
155,Enterococcus_faecalis,MEGAHIT,54,0
156,Enterococcus_faecalis,MEGAHIT,55,0
157,Enterococcus_faecalis,MEGAHIT,56,0
158,Enterococcus_faecalis,MEGAHIT,57,0
159,Enterococcus_faecalis,MEGAHIT,58,0
160,Enterococcus_faecalis,MEGAHIT,59,0
161,Enterococcus_faecalis,MEGAHIT,60,0
162,Enterococcus_faecalis,MEGAHIT,61,0
163,Enterococcus_faecalis,MEGAHIT,62,0
164,Enterococcus_faecalis,MEGAHIT,63,0
165,Enterococcus_faecalis,MEGAHIT,64,0
166,Enterococcus_faecalis,MEGAHIT,65,0
167,Enterococcus_faecalis,MEGAHIT,66,0
168,Enterococcus_faecalis,MEGAHIT,67,0
169,Enterococcus_faecalis,MEGAHIT,68,0
170,Enterococcus_faecalis,MEGAHIT,69,0
171,Enterococcus_faecalis,MEGAHIT,70,0
172,Enterococcus_faecalis,MEGAHIT,71,0
173,Enterococcus_faecalis,MEGAHIT,72,0
174,Enterococcus_faecalis,MEGAHIT,73,0
175,Enterococcus_faecalis,MEGAHIT,74,0
176,Enterococcus_faecalis,MEGAHIT,75,0
177,Enterococcus_faecalis,MEGAHIT,76,0
178,Enterococcus_faecalis,MEGAHIT,77,0
179,Enterococcus_faecalis,MEGAHIT,78,0
