,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,IDBA-UD,0.0,0
1,Bacillus_subtilis,IDBA-UD,0.1111111111111111,4
2,Bacillus_subtilis,IDBA-UD,0.2222222222222222,11
3,Bacillus_subtilis,IDBA-UD,0.3333333333333333,20
4,Bacillus_subtilis,IDBA-UD,0.4444444444444444,31
5,Bacillus_subtilis,IDBA-UD,0.5555555555555556,45
6,Bacillus_subtilis,IDBA-UD,0.6666666666666666,63
7,Bacillus_subtilis,IDBA-UD,0.7777777777777777,86
8,Bacillus_subtilis,IDBA-UD,0.8888888888888888,118
9,Bacillus_subtilis,IDBA-UD,1.0,
10,Enterococcus_faecalis,IDBA-UD,0.0,0
11,Enterococcus_faecalis,IDBA-UD,0.1111111111111111,4
12,Enterococcus_faecalis,IDBA-UD,0.2222222222222222,11
13,Enterococcus_faecalis,IDBA-UD,0.3333333333333333,22
14,Enterococcus_faecalis,IDBA-UD,0.4444444444444444,35
15,Enterococcus_faecalis,IDBA-UD,0.5555555555555556,51
16,Enterococcus_faecalis,IDBA-UD,0.6666666666666666,72
17,Enterococcus_faecalis,IDBA-UD,0.7777777777777777,100
18,Enterococcus_faecalis,IDBA-UD,0.8888888888888888,143
19,Enterococcus_faecalis,IDBA-UD,1.0,
20,Escherichia_coli_plasmid,IDBA-UD,0.0,0
21,Escherichia_coli_plasmid,IDBA-UD,0.1111111111111111,0
22,Escherichia_coli_plasmid,IDBA-UD,0.2222222222222222,0
23,Escherichia_coli_plasmid,IDBA-UD,0.3333333333333333,1
24,Escherichia_coli_plasmid,IDBA-UD,0.4444444444444444,1
25,Escherichia_coli_plasmid,IDBA-UD,0.5555555555555556,2
26,Escherichia_coli_plasmid,IDBA-UD,0.6666666666666666,2
27,Escherichia_coli_plasmid,IDBA-UD,0.7777777777777777,2
28,Escherichia_coli_plasmid,IDBA-UD,0.8888888888888888,4
29,Escherichia_coli_plasmid,IDBA-UD,1.0,
30,Escherichia_coli,IDBA-UD,0.0,0
31,Escherichia_coli,IDBA-UD,0.1111111111111111,7
32,Escherichia_coli,IDBA-UD,0.2222222222222222,18
33,Escherichia_coli,IDBA-UD,0.3333333333333333,31
34,Escherichia_coli,IDBA-UD,0.4444444444444444,49
35,Escherichia_coli,IDBA-UD,0.5555555555555556,73
36,Escherichia_coli,IDBA-UD,0.6666666666666666,103
37,Escherichia_coli,IDBA-UD,0.7777777777777777,141
38,Escherichia_coli,IDBA-UD,0.8888888888888888,205
39,Escherichia_coli,IDBA-UD,1.0,
40,Lactobacillus_fermentum,IDBA-UD,0.0,0
41,Lactobacillus_fermentum,IDBA-UD,0.1111111111111111,3
42,Lactobacillus_fermentum,IDBA-UD,0.2222222222222222,9
43,Lactobacillus_fermentum,IDBA-UD,0.3333333333333333,18
44,Lactobacillus_fermentum,IDBA-UD,0.4444444444444444,28
45,Lactobacillus_fermentum,IDBA-UD,0.5555555555555556,42
46,Lactobacillus_fermentum,IDBA-UD,0.6666666666666666,59
47,Lactobacillus_fermentum,IDBA-UD,0.7777777777777777,82
48,Lactobacillus_fermentum,IDBA-UD,0.8888888888888888,124
49,Lactobacillus_fermentum,IDBA-UD,1.0,
50,Listeria_monocytogenes,IDBA-UD,0.0,0
51,Listeria_monocytogenes,IDBA-UD,0.1111111111111111,3
52,Listeria_monocytogenes,IDBA-UD,0.2222222222222222,8
53,Listeria_monocytogenes,IDBA-UD,0.3333333333333333,17
54,Listeria_monocytogenes,IDBA-UD,0.4444444444444444,27
55,Listeria_monocytogenes,IDBA-UD,0.5555555555555556,40
56,Listeria_monocytogenes,IDBA-UD,0.6666666666666666,55
57,Listeria_monocytogenes,IDBA-UD,0.7777777777777777,75
58,Listeria_monocytogenes,IDBA-UD,0.8888888888888888,104
59,Listeria_monocytogenes,IDBA-UD,1.0,
60,Pseudomonas_aeruginosa,IDBA-UD,0.0,0
61,Pseudomonas_aeruginosa,IDBA-UD,0.1111111111111111,3
62,Pseudomonas_aeruginosa,IDBA-UD,0.2222222222222222,6
