,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,VelvetOptimiser,0,186032
1,Bacillus_subtilis,VelvetOptimiser,1,186032
2,Bacillus_subtilis,VelvetOptimiser,2,186032
3,Bacillus_subtilis,VelvetOptimiser,3,186032
4,Bacillus_subtilis,VelvetOptimiser,4,186032
5,Bacillus_subtilis,VelvetOptimiser,5,171971
6,Bacillus_subtilis,VelvetOptimiser,6,171971
7,Bacillus_subtilis,VelvetOptimiser,7,171971
8,Bacillus_subtilis,VelvetOptimiser,8,171971
9,Bacillus_subtilis,VelvetOptimiser,9,132084
10,Bacillus_subtilis,VelvetOptimiser,10,132084
11,Bacillus_subtilis,VelvetOptimiser,11,132084
12,Bacillus_subtilis,VelvetOptimiser,12,132084
13,Bacillus_subtilis,VelvetOptimiser,13,127934
14,Bacillus_subtilis,VelvetOptimiser,14,127934
15,Bacillus_subtilis,VelvetOptimiser,15,127934
16,Bacillus_subtilis,VelvetOptimiser,16,122458
17,Bacillus_subtilis,VelvetOptimiser,17,122458
18,Bacillus_subtilis,VelvetOptimiser,18,122458
19,Bacillus_subtilis,VelvetOptimiser,19,120971
20,Bacillus_subtilis,VelvetOptimiser,20,120971
21,Bacillus_subtilis,VelvetOptimiser,21,120971
22,Bacillus_subtilis,VelvetOptimiser,22,103892
23,Bacillus_subtilis,VelvetOptimiser,23,103892
24,Bacillus_subtilis,VelvetOptimiser,24,98666
25,Bacillus_subtilis,VelvetOptimiser,25,98666
26,Bacillus_subtilis,VelvetOptimiser,26,98666
27,Bacillus_subtilis,VelvetOptimiser,27,94039
28,Bacillus_subtilis,VelvetOptimiser,28,94039
29,Bacillus_subtilis,VelvetOptimiser,29,92807
30,Bacillus_subtilis,VelvetOptimiser,30,92807
31,Bacillus_subtilis,VelvetOptimiser,31,78694
32,Bacillus_subtilis,VelvetOptimiser,32,78694
33,Bacillus_subtilis,VelvetOptimiser,33,77357
34,Bacillus_subtilis,VelvetOptimiser,34,77357
35,Bacillus_subtilis,VelvetOptimiser,35,76580
36,Bacillus_subtilis,VelvetOptimiser,36,76580
37,Bacillus_subtilis,VelvetOptimiser,37,76544
38,Bacillus_subtilis,VelvetOptimiser,38,76544
39,Bacillus_subtilis,VelvetOptimiser,39,73759
40,Bacillus_subtilis,VelvetOptimiser,40,73759
41,Bacillus_subtilis,VelvetOptimiser,41,72536
42,Bacillus_subtilis,VelvetOptimiser,42,72536
43,Bacillus_subtilis,VelvetOptimiser,43,72433
44,Bacillus_subtilis,VelvetOptimiser,44,71660
45,Bacillus_subtilis,VelvetOptimiser,45,71660
46,Bacillus_subtilis,VelvetOptimiser,46,69914
47,Bacillus_subtilis,VelvetOptimiser,47,69914
48,Bacillus_subtilis,VelvetOptimiser,48,69010
49,Bacillus_subtilis,VelvetOptimiser,49,69010
50,Bacillus_subtilis,VelvetOptimiser,50,65138
51,Bacillus_subtilis,VelvetOptimiser,51,64934
52,Bacillus_subtilis,VelvetOptimiser,52,64934
53,Bacillus_subtilis,VelvetOptimiser,53,63196
54,Bacillus_subtilis,VelvetOptimiser,54,62539
55,Bacillus_subtilis,VelvetOptimiser,55,62539
56,Bacillus_subtilis,VelvetOptimiser,56,57420
57,Bacillus_subtilis,VelvetOptimiser,57,57022
58,Bacillus_subtilis,VelvetOptimiser,58,57022
59,Bacillus_subtilis,VelvetOptimiser,59,56828
60,Bacillus_subtilis,VelvetOptimiser,60,56210
61,Bacillus_subtilis,VelvetOptimiser,61,56210
62,Bacillus_subtilis,VelvetOptimiser,62,55183
63,Bacillus_subtilis,VelvetOptimiser,63,54268
64,Bacillus_subtilis,VelvetOptimiser,64,54122
65,Bacillus_subtilis,VelvetOptimiser,65,54122
66,Bacillus_subtilis,VelvetOptimiser,66,52285
67,Bacillus_subtilis,VelvetOptimiser,67,50907
68,Bacillus_subtilis,VelvetOptimiser,68,48017
69,Bacillus_subtilis,VelvetOptimiser,69,47537
70,Bacillus_subtilis,VelvetOptimiser,70,47537
71,Bacillus_subtilis,VelvetOptimiser,71,40051
72,Bacillus_subtilis,VelvetOptimiser,72,38392
73,Bacillus_subtilis,VelvetOptimiser,73,37011
74,Bacillus_subtilis,VelvetOptimiser,74,36788
75,Bacillus_subtilis,VelvetOptimiser,75,34894
