,Reference,Assembler,Lx,nContigs
0,2615840527,GATBMiniaPipeline,0,0
1,2615840527,GATBMiniaPipeline,1,0
2,2615840527,GATBMiniaPipeline,2,0
3,2615840527,GATBMiniaPipeline,3,0
4,2615840527,GATBMiniaPipeline,4,0
5,2615840527,GATBMiniaPipeline,5,0
6,2615840527,GATBMiniaPipeline,6,0
7,2615840527,GATBMiniaPipeline,7,0
8,2615840527,GATBMiniaPipeline,8,0
9,2615840527,GATBMiniaPipeline,9,0
10,2615840527,GATBMiniaPipeline,10,0
11,2615840527,GATBMiniaPipeline,11,0
12,2615840527,GATBMiniaPipeline,12,0
13,2615840527,GATBMiniaPipeline,13,0
14,2615840527,GATBMiniaPipeline,14,0
15,2615840527,GATBMiniaPipeline,15,0
16,2615840527,GATBMiniaPipeline,16,0
17,2615840527,GATBMiniaPipeline,17,0
18,2615840527,GATBMiniaPipeline,18,0
19,2615840527,GATBMiniaPipeline,19,0
20,2615840527,GATBMiniaPipeline,20,0
21,2615840527,GATBMiniaPipeline,21,0
22,2615840527,GATBMiniaPipeline,22,0
23,2615840527,GATBMiniaPipeline,23,0
24,2615840527,GATBMiniaPipeline,24,0
25,2615840527,GATBMiniaPipeline,25,0
26,2615840527,GATBMiniaPipeline,26,0
27,2615840527,GATBMiniaPipeline,27,0
28,2615840527,GATBMiniaPipeline,28,1
29,2615840527,GATBMiniaPipeline,29,1
30,2615840527,GATBMiniaPipeline,30,1
31,2615840527,GATBMiniaPipeline,31,1
32,2615840527,GATBMiniaPipeline,32,1
33,2615840527,GATBMiniaPipeline,33,1
34,2615840527,GATBMiniaPipeline,34,1
35,2615840527,GATBMiniaPipeline,35,1
36,2615840527,GATBMiniaPipeline,36,1
37,2615840527,GATBMiniaPipeline,37,1
38,2615840527,GATBMiniaPipeline,38,1
39,2615840527,GATBMiniaPipeline,39,1
40,2615840527,GATBMiniaPipeline,40,1
41,2615840527,GATBMiniaPipeline,41,1
42,2615840527,GATBMiniaPipeline,42,1
43,2615840527,GATBMiniaPipeline,43,1
44,2615840527,GATBMiniaPipeline,44,1
45,2615840527,GATBMiniaPipeline,45,1
46,2615840527,GATBMiniaPipeline,46,1
47,2615840527,GATBMiniaPipeline,47,1
48,2615840527,GATBMiniaPipeline,48,1
49,2615840527,GATBMiniaPipeline,49,1
50,2615840527,GATBMiniaPipeline,50,1
51,2615840527,GATBMiniaPipeline,51,1
52,2615840527,GATBMiniaPipeline,52,1
53,2615840527,GATBMiniaPipeline,53,2
54,2615840527,GATBMiniaPipeline,54,2
55,2615840527,GATBMiniaPipeline,55,2
56,2615840527,GATBMiniaPipeline,56,2
57,2615840527,GATBMiniaPipeline,57,2
58,2615840527,GATBMiniaPipeline,58,2
59,2615840527,GATBMiniaPipeline,59,2
60,2615840527,GATBMiniaPipeline,60,2
61,2615840527,GATBMiniaPipeline,61,2
62,2615840527,GATBMiniaPipeline,62,3
63,2615840527,GATBMiniaPipeline,63,3
64,2615840527,GATBMiniaPipeline,64,3
65,2615840527,GATBMiniaPipeline,65,3
66,2615840527,GATBMiniaPipeline,66,3
67,2615840527,GATBMiniaPipeline,67,3
68,2615840527,GATBMiniaPipeline,68,3
69,2615840527,GATBMiniaPipeline,69,3
70,2615840527,GATBMiniaPipeline,70,4
71,2615840527,GATBMiniaPipeline,71,4
72,2615840527,GATBMiniaPipeline,72,4
73,2615840527,GATBMiniaPipeline,73,4
74,2615840527,GATBMiniaPipeline,74,4
75,2615840527,GATBMiniaPipeline,75,5
76,2615840527,GATBMiniaPipeline,76,5
77,2615840527,GATBMiniaPipeline,77,5
78,2615840527,GATBMiniaPipeline,78,5
79,2615840527,GATBMiniaPipeline,79,5
80,2615840527,GATBMiniaPipeline,80,6
81,2615840527,GATBMiniaPipeline,81,6
82,2615840527,GATBMiniaPipeline,82,6
83,2615840527,GATBMiniaPipeline,83,6
84,2615840527,GATBMiniaPipeline,84,7
85,2615840527,GATBMiniaPipeline,85,7
86,2615840527,GATBMiniaPipeline,86,7
87,2615840527,GATBMiniaPipeline,87,7
88,2615840527,GATBMiniaPipeline,88,8
89,2615840527,GATBMiniaPipeline,89,8
90,2615840527,GATBMiniaPipeline,90,8
91,2615840527,GATBMiniaPipeline,91,8
92,2615840527,GATBMiniaPipeline,92,9
93,2615840527,GATBMiniaPipeline,93,9
94,2615840527,GATBMiniaPipeline,94,10
95,2615840527,GATBMiniaPipeline,95,10
96,2615840527,GATBMiniaPipeline,96,12
97,2615840527,GATBMiniaPipeline,97,13
98,2615840527,GATBMiniaPipeline,98,16
99,2615840527,GATBMiniaPipeline,99,20
100,2615840527,GATBMiniaPipeline,100,0
101,2615840533A,GATBMiniaPipeline,0,0
102,2615840533A,GATBMiniaPipeline,1,0
103,2615840533A,GATBMiniaPipeline,2,0
104,2615840533A,GATBMiniaPipeline,3,0
105,2615840533A,GATBMiniaPipeline,4,0
106,2615840533A,GATBMiniaPipeline,5,0
107,2615840533A,GATBMiniaPipeline,6,0
108,2615840533A,GATBMiniaPipeline,7,0
109,2615840533A,GATBMiniaPipeline,8,0
110,2615840533A,GATBMiniaPipeline,9,0
111,2615840533A,GATBMiniaPipeline,10,0
112,2615840533A,GATBMiniaPipeline,11,0
113,2615840533A,GATBMiniaPipeline,12,0
114,2615840533A,GATBMiniaPipeline,13,0
115,2615840533A,GATBMiniaPipeline,14,1
116,2615840533A,GATBMiniaPipeline,15,1
117,2615840533A,GATBMiniaPipeline,16,1
118,2615840533A,GATBMiniaPipeline,17,1
119,2615840533A,GATBMiniaPipeline,18,1
120,2615840533A,GATBMiniaPipeline,19,1
121,2615840533A,GATBMiniaPipeline,20,1
122,2615840533A,GATBMiniaPipeline,21,1
123,2615840533A,GATBMiniaPipeline,22,1
124,2615840533A,GATBMiniaPipeline,23,1
125,2615840533A,GATBMiniaPipeline,24,1
126,2615840533A,GATBMiniaPipeline,25,1
127,2615840533A,GATBMiniaPipeline,26,2
128,2615840533A,GATBMiniaPipeline,27,2
129,2615840533A,GATBMiniaPipeline,28,2
130,2615840533A,GATBMiniaPipeline,29,2
131,2615840533A,GATBMiniaPipeline,30,2
132,2615840533A,GATBMiniaPipeline,31,2
133,2615840533A,GATBMiniaPipeline,32,2
134,2615840533A,GATBMiniaPipeline,33,2
135,2615840533A,GATBMiniaPipeline,34,2
136,2615840533A,GATBMiniaPipeline,35,2
137,2615840533A,GATBMiniaPipeline,36,2
138,2615840533A,GATBMiniaPipeline,37,3
139,2615840533A,GATBMiniaPipeline,38,3
140,2615840533A,GATBMiniaPipeline,39,3
141,2615840533A,GATBMiniaPipeline,40,3
142,2615840533A,GATBMiniaPipeline,41,3
143,2615840533A,GATBMiniaPipeline,42,3
144,2615840533A,GATBMiniaPipeline,43,3
145,2615840533A,GATBMiniaPipeline,44,3
146,2615840533A,GATBMiniaPipeline,45,3
147,2615840533A,GATBMiniaPipeline,46,4
148,2615840533A,GATBMiniaPipeline,47,4
149,2615840533A,GATBMiniaPipeline,48,4
150,2615840533A,GATBMiniaPipeline,49,4
151,2615840533A,GATBMiniaPipeline,50,4
152,2615840533A,GATBMiniaPipeline,51,4
153,2615840533A,GATBMiniaPipeline,52,5
154,2615840533A,GATBMiniaPipeline,53,5
