,Reference,Assembler,Lx,nContigs
0,2615840527,SPAdes,0,0
1,2615840527,SPAdes,1,0
2,2615840527,SPAdes,2,0
3,2615840527,SPAdes,3,0
4,2615840527,SPAdes,4,0
5,2615840527,SPAdes,5,0
6,2615840527,SPAdes,6,0
7,2615840527,SPAdes,7,0
8,2615840527,SPAdes,8,0
9,2615840527,SPAdes,9,0
10,2615840527,SPAdes,10,0
11,2615840527,SPAdes,11,0
12,2615840527,SPAdes,12,0
13,2615840527,SPAdes,13,0
14,2615840527,SPAdes,14,0
15,2615840527,SPAdes,15,0
16,2615840527,SPAdes,16,0
17,2615840527,SPAdes,17,0
18,2615840527,SPAdes,18,0
19,2615840527,SPAdes,19,0
20,2615840527,SPAdes,20,0
21,2615840527,SPAdes,21,0
22,2615840527,SPAdes,22,0
23,2615840527,SPAdes,23,0
24,2615840527,SPAdes,24,0
25,2615840527,SPAdes,25,0
26,2615840527,SPAdes,26,1
27,2615840527,SPAdes,27,1
28,2615840527,SPAdes,28,1
29,2615840527,SPAdes,29,1
30,2615840527,SPAdes,30,1
31,2615840527,SPAdes,31,1
32,2615840527,SPAdes,32,1
33,2615840527,SPAdes,33,1
34,2615840527,SPAdes,34,1
35,2615840527,SPAdes,35,1
36,2615840527,SPAdes,36,1
37,2615840527,SPAdes,37,1
38,2615840527,SPAdes,38,1
39,2615840527,SPAdes,39,1
40,2615840527,SPAdes,40,1
41,2615840527,SPAdes,41,1
42,2615840527,SPAdes,42,1
43,2615840527,SPAdes,43,1
44,2615840527,SPAdes,44,1
45,2615840527,SPAdes,45,1
46,2615840527,SPAdes,46,1
47,2615840527,SPAdes,47,2
48,2615840527,SPAdes,48,2
49,2615840527,SPAdes,49,2
50,2615840527,SPAdes,50,2
51,2615840527,SPAdes,51,2
52,2615840527,SPAdes,52,2
53,2615840527,SPAdes,53,2
54,2615840527,SPAdes,54,2
55,2615840527,SPAdes,55,3
56,2615840527,SPAdes,56,3
57,2615840527,SPAdes,57,3
58,2615840527,SPAdes,58,3
59,2615840527,SPAdes,59,3
60,2615840527,SPAdes,60,3
61,2615840527,SPAdes,61,3
62,2615840527,SPAdes,62,4
63,2615840527,SPAdes,63,4
64,2615840527,SPAdes,64,4
65,2615840527,SPAdes,65,4
66,2615840527,SPAdes,66,4
67,2615840527,SPAdes,67,4
68,2615840527,SPAdes,68,4
69,2615840527,SPAdes,69,5
70,2615840527,SPAdes,70,5
71,2615840527,SPAdes,71,5
72,2615840527,SPAdes,72,5
73,2615840527,SPAdes,73,5
74,2615840527,SPAdes,74,6
75,2615840527,SPAdes,75,6
76,2615840527,SPAdes,76,6
77,2615840527,SPAdes,77,6
78,2615840527,SPAdes,78,6
79,2615840527,SPAdes,79,7
80,2615840527,SPAdes,80,7
81,2615840527,SPAdes,81,7
82,2615840527,SPAdes,82,7
83,2615840527,SPAdes,83,8
84,2615840527,SPAdes,84,8
85,2615840527,SPAdes,85,8
86,2615840527,SPAdes,86,8
87,2615840527,SPAdes,87,9
88,2615840527,SPAdes,88,9
89,2615840527,SPAdes,89,9
90,2615840527,SPAdes,90,9
91,2615840527,SPAdes,91,10
92,2615840527,SPAdes,92,10
93,2615840527,SPAdes,93,10
94,2615840527,SPAdes,94,11
95,2615840527,SPAdes,95,12
96,2615840527,SPAdes,96,13
97,2615840527,SPAdes,97,14
98,2615840527,SPAdes,98,16
99,2615840527,SPAdes,99,20
100,2615840527,SPAdes,100,0
101,2615840533A,SPAdes,0,0
102,2615840533A,SPAdes,1,0
103,2615840533A,SPAdes,2,0
104,2615840533A,SPAdes,3,0
105,2615840533A,SPAdes,4,0
106,2615840533A,SPAdes,5,0
107,2615840533A,SPAdes,6,0
108,2615840533A,SPAdes,7,0
109,2615840533A,SPAdes,8,0
110,2615840533A,SPAdes,9,0
111,2615840533A,SPAdes,10,0
112,2615840533A,SPAdes,11,0
113,2615840533A,SPAdes,12,0
114,2615840533A,SPAdes,13,0
115,2615840533A,SPAdes,14,0
116,2615840533A,SPAdes,15,1
117,2615840533A,SPAdes,16,1
118,2615840533A,SPAdes,17,1
119,2615840533A,SPAdes,18,1
120,2615840533A,SPAdes,19,1
121,2615840533A,SPAdes,20,1
122,2615840533A,SPAdes,21,1
123,2615840533A,SPAdes,22,1
124,2615840533A,SPAdes,23,1
125,2615840533A,SPAdes,24,1
126,2615840533A,SPAdes,25,1
127,2615840533A,SPAdes,26,1
128,2615840533A,SPAdes,27,1
129,2615840533A,SPAdes,28,2
130,2615840533A,SPAdes,29,2
131,2615840533A,SPAdes,30,2
132,2615840533A,SPAdes,31,2
