,Reference,Assembler,NGx,Basepairs
0,2615840527,IDBA-UD,0,908381
1,2615840527,IDBA-UD,1,908381
2,2615840527,IDBA-UD,2,908381
3,2615840527,IDBA-UD,3,908381
4,2615840527,IDBA-UD,4,908381
5,2615840527,IDBA-UD,5,908381
6,2615840527,IDBA-UD,6,908381
7,2615840527,IDBA-UD,7,908381
8,2615840527,IDBA-UD,8,908381
9,2615840527,IDBA-UD,9,908381
10,2615840527,IDBA-UD,10,908381
11,2615840527,IDBA-UD,11,908381
12,2615840527,IDBA-UD,12,908381
13,2615840527,IDBA-UD,13,908381
14,2615840527,IDBA-UD,14,908381
15,2615840527,IDBA-UD,15,908381
16,2615840527,IDBA-UD,16,908381
17,2615840527,IDBA-UD,17,908381
18,2615840527,IDBA-UD,18,908381
19,2615840527,IDBA-UD,19,908381
20,2615840527,IDBA-UD,20,908381
21,2615840527,IDBA-UD,21,908381
22,2615840527,IDBA-UD,22,908381
23,2615840527,IDBA-UD,23,908381
24,2615840527,IDBA-UD,24,908381
25,2615840527,IDBA-UD,25,908381
26,2615840527,IDBA-UD,26,511117
27,2615840527,IDBA-UD,27,511117
28,2615840527,IDBA-UD,28,511117
29,2615840527,IDBA-UD,29,511117
30,2615840527,IDBA-UD,30,511117
31,2615840527,IDBA-UD,31,511117
32,2615840527,IDBA-UD,32,511117
33,2615840527,IDBA-UD,33,511117
34,2615840527,IDBA-UD,34,511117
35,2615840527,IDBA-UD,35,511117
36,2615840527,IDBA-UD,36,511117
37,2615840527,IDBA-UD,37,511117
38,2615840527,IDBA-UD,38,511117
39,2615840527,IDBA-UD,39,511117
40,2615840527,IDBA-UD,40,472675
41,2615840527,IDBA-UD,41,472675
42,2615840527,IDBA-UD,42,472675
43,2615840527,IDBA-UD,43,472675
44,2615840527,IDBA-UD,44,472675
45,2615840527,IDBA-UD,45,472675
46,2615840527,IDBA-UD,46,472675
47,2615840527,IDBA-UD,47,472675
48,2615840527,IDBA-UD,48,472675
49,2615840527,IDBA-UD,49,472675
50,2615840527,IDBA-UD,50,472675
51,2615840527,IDBA-UD,51,472675
52,2615840527,IDBA-UD,52,472675
53,2615840527,IDBA-UD,53,321782
54,2615840527,IDBA-UD,54,321782
55,2615840527,IDBA-UD,55,321782
56,2615840527,IDBA-UD,56,321782
57,2615840527,IDBA-UD,57,321782
58,2615840527,IDBA-UD,58,321782
59,2615840527,IDBA-UD,59,321782
60,2615840527,IDBA-UD,60,321782
61,2615840527,IDBA-UD,61,321782
62,2615840527,IDBA-UD,62,263750
63,2615840527,IDBA-UD,63,263750
64,2615840527,IDBA-UD,64,263750
65,2615840527,IDBA-UD,65,263750
66,2615840527,IDBA-UD,66,263750
67,2615840527,IDBA-UD,67,263750
68,2615840527,IDBA-UD,68,263750
69,2615840527,IDBA-UD,69,183318
70,2615840527,IDBA-UD,70,183318
71,2615840527,IDBA-UD,71,183318
72,2615840527,IDBA-UD,72,183318
73,2615840527,IDBA-UD,73,183318
74,2615840527,IDBA-UD,74,183318
75,2615840527,IDBA-UD,75,167846
76,2615840527,IDBA-UD,76,167846
77,2615840527,IDBA-UD,77,167846
78,2615840527,IDBA-UD,78,167846
79,2615840527,IDBA-UD,79,152180
80,2615840527,IDBA-UD,80,152180
81,2615840527,IDBA-UD,81,152180
82,2615840527,IDBA-UD,82,152180
83,2615840527,IDBA-UD,83,144149
84,2615840527,IDBA-UD,84,144149
85,2615840527,IDBA-UD,85,144149
86,2615840527,IDBA-UD,86,144149
87,2615840527,IDBA-UD,87,131503
88,2615840527,IDBA-UD,88,131503
89,2615840527,IDBA-UD,89,131503
90,2615840527,IDBA-UD,90,131503
91,2615840527,IDBA-UD,91,96486
92,2615840527,IDBA-UD,92,96486
93,2615840527,IDBA-UD,93,96486
94,2615840527,IDBA-UD,94,54231
95,2615840527,IDBA-UD,95,21376
96,2615840527,IDBA-UD,96,18615
97,2615840527,IDBA-UD,97,13881
98,2615840527,IDBA-UD,98,12105
99,2615840527,IDBA-UD,99,2436
100,2615840527,IDBA-UD,100,0
101,2615840533A,IDBA-UD,0,122462
102,2615840533A,IDBA-UD,1,122462
103,2615840533A,IDBA-UD,2,122462
104,2615840533A,IDBA-UD,3,122462
105,2615840533A,IDBA-UD,4,122462
