,Reference,Assembler,NGx,Basepairs
0,2615840527,SPAdes,0,915580
1,2615840527,SPAdes,1,915580
2,2615840527,SPAdes,2,915580
3,2615840527,SPAdes,3,915580
4,2615840527,SPAdes,4,915580
5,2615840527,SPAdes,5,915580
6,2615840527,SPAdes,6,915580
7,2615840527,SPAdes,7,915580
8,2615840527,SPAdes,8,915580
9,2615840527,SPAdes,9,915580
10,2615840527,SPAdes,10,915580
11,2615840527,SPAdes,11,915580
12,2615840527,SPAdes,12,915580
13,2615840527,SPAdes,13,915580
14,2615840527,SPAdes,14,915580
15,2615840527,SPAdes,15,915580
16,2615840527,SPAdes,16,915580
17,2615840527,SPAdes,17,915580
18,2615840527,SPAdes,18,915580
19,2615840527,SPAdes,19,915580
20,2615840527,SPAdes,20,915580
21,2615840527,SPAdes,21,915580
22,2615840527,SPAdes,22,915580
23,2615840527,SPAdes,23,915580
24,2615840527,SPAdes,24,915580
25,2615840527,SPAdes,25,915580
26,2615840527,SPAdes,26,739956
27,2615840527,SPAdes,27,739956
28,2615840527,SPAdes,28,739956
29,2615840527,SPAdes,29,739956
30,2615840527,SPAdes,30,739956
31,2615840527,SPAdes,31,739956
32,2615840527,SPAdes,32,739956
33,2615840527,SPAdes,33,739956
34,2615840527,SPAdes,34,739956
35,2615840527,SPAdes,35,739956
36,2615840527,SPAdes,36,739956
37,2615840527,SPAdes,37,739956
38,2615840527,SPAdes,38,739956
39,2615840527,SPAdes,39,739956
40,2615840527,SPAdes,40,739956
41,2615840527,SPAdes,41,739956
42,2615840527,SPAdes,42,739956
43,2615840527,SPAdes,43,739956
44,2615840527,SPAdes,44,739956
45,2615840527,SPAdes,45,739956
46,2615840527,SPAdes,46,739956
47,2615840527,SPAdes,47,285125
48,2615840527,SPAdes,48,285125
49,2615840527,SPAdes,49,285125
50,2615840527,SPAdes,50,285125
51,2615840527,SPAdes,51,285125
52,2615840527,SPAdes,52,285125
53,2615840527,SPAdes,53,285125
54,2615840527,SPAdes,54,285125
55,2615840527,SPAdes,55,263706
56,2615840527,SPAdes,56,263706
57,2615840527,SPAdes,57,263706
58,2615840527,SPAdes,58,263706
59,2615840527,SPAdes,59,263706
60,2615840527,SPAdes,60,263706
61,2615840527,SPAdes,61,263706
62,2615840527,SPAdes,62,244163
63,2615840527,SPAdes,63,244163
64,2615840527,SPAdes,64,244163
65,2615840527,SPAdes,65,244163
66,2615840527,SPAdes,66,244163
67,2615840527,SPAdes,67,244163
68,2615840527,SPAdes,68,244163
69,2615840527,SPAdes,69,183274
70,2615840527,SPAdes,70,183274
71,2615840527,SPAdes,71,183274
72,2615840527,SPAdes,72,183274
73,2615840527,SPAdes,73,183274
74,2615840527,SPAdes,74,181000
75,2615840527,SPAdes,75,181000
76,2615840527,SPAdes,76,181000
77,2615840527,SPAdes,77,181000
78,2615840527,SPAdes,78,181000
79,2615840527,SPAdes,79,152421
80,2615840527,SPAdes,80,152421
81,2615840527,SPAdes,81,152421
82,2615840527,SPAdes,82,152421
83,2615840527,SPAdes,83,144716
84,2615840527,SPAdes,84,144716
85,2615840527,SPAdes,85,144716
86,2615840527,SPAdes,86,144716
87,2615840527,SPAdes,87,141097
88,2615840527,SPAdes,88,141097
89,2615840527,SPAdes,89,141097
90,2615840527,SPAdes,90,141097
91,2615840527,SPAdes,91,96673
92,2615840527,SPAdes,92,96673
93,2615840527,SPAdes,93,96673
94,2615840527,SPAdes,94,61002
95,2615840527,SPAdes,95,36688
96,2615840527,SPAdes,96,21332
97,2615840527,SPAdes,97,19855
98,2615840527,SPAdes,98,16928
99,2615840527,SPAdes,99,5283
100,2615840527,SPAdes,100,0
101,2615840533A,SPAdes,0,149821
102,2615840533A,SPAdes,1,149821
103,2615840533A,SPAdes,2,149821
104,2615840533A,SPAdes,3,149821
105,2615840533A,SPAdes,4,149821
106,2615840533A,SPAdes,5,149821
107,2615840533A,SPAdes,6,149821
108,2615840533A,SPAdes,7,149821
109,2615840533A,SPAdes,8,149821
110,2615840533A,SPAdes,9,149821
111,2615840533A,SPAdes,10,149821
112,2615840533A,SPAdes,11,149821
113,2615840533A,SPAdes,12,149821
114,2615840533A,SPAdes,13,149821
115,2615840533A,SPAdes,14,149821
116,2615840533A,SPAdes,15,135765
117,2615840533A,SPAdes,16,135765
118,2615840533A,SPAdes,17,135765
119,2615840533A,SPAdes,18,135765
120,2615840533A,SPAdes,19,135765
121,2615840533A,SPAdes,20,135765
122,2615840533A,SPAdes,21,135765
123,2615840533A,SPAdes,22,135765
124,2615840533A,SPAdes,23,135765
125,2615840533A,SPAdes,24,135765
126,2615840533A,SPAdes,25,135765
127,2615840533A,SPAdes,26,135765
128,2615840533A,SPAdes,27,135765
129,2615840533A,SPAdes,28,122090
130,2615840533A,SPAdes,29,122090
131,2615840533A,SPAdes,30,122090
132,2615840533A,SPAdes,31,122090
133,2615840533A,SPAdes,32,122090
134,2615840533A,SPAdes,33,122090
135,2615840533A,SPAdes,34,122090
136,2615840533A,SPAdes,35,122090
137,2615840533A,SPAdes,36,122090
138,2615840533A,SPAdes,37,122090
139,2615840533A,SPAdes,38,122090
140,2615840533A,SPAdes,39,122090
141,2615840533A,SPAdes,40,110440
142,2615840533A,SPAdes,41,110440
143,2615840533A,SPAdes,42,110440
144,2615840533A,SPAdes,43,110440
145,2615840533A,SPAdes,44,110440
146,2615840533A,SPAdes,45,110440
147,2615840533A,SPAdes,46,110440
148,2615840533A,SPAdes,47,110440
149,2615840533A,SPAdes,48,110440
150,2615840533A,SPAdes,49,110440
151,2615840533A,SPAdes,50,110440
152,2615840533A,SPAdes,51,64032
153,2615840533A,SPAdes,52,64032
154,2615840533A,SPAdes,53,64032
155,2615840533A,SPAdes,54,64032
156,2615840533A,SPAdes,55,64032
157,2615840533A,SPAdes,56,64032
158,2615840533A,SPAdes,57,49891
159,2615840533A,SPAdes,58,49891
160,2615840533A,SPAdes,59,49891
161,2615840533A,SPAdes,60,49891
162,2615840533A,SPAdes,61,49891
163,2615840533A,SPAdes,62,49169
164,2615840533A,SPAdes,63,49169
165,2615840533A,SPAdes,64,49169
166,2615840533A,SPAdes,65,49169
167,2615840533A,SPAdes,66,49169
168,2615840533A,SPAdes,67,47719
169,2615840533A,SPAdes,68,47719
170,2615840533A,SPAdes,69,47719
171,2615840533A,SPAdes,70,47719
172,2615840533A,SPAdes,71,47719
173,2615840533A,SPAdes,72,45980
174,2615840533A,SPAdes,73,45980
175,2615840533A,SPAdes,74,45980
176,2615840533A,SPAdes,75,45980
177,2615840533A,SPAdes,76,45821
178,2615840533A,SPAdes,77,45821
179,2615840533A,SPAdes,78,45821
180,2615840533A,SPAdes,79,45821
181,2615840533A,SPAdes,80,45821
182,2615840533A,SPAdes,81,40153
183,2615840533A,SPAdes,82,40153
184,2615840533A,SPAdes,83,40153
185,2615840533A,SPAdes,84,40153
186,2615840533A,SPAdes,85,29069
187,2615840533A,SPAdes,86,29069
188,2615840533A,SPAdes,87,28534
189,2615840533A,SPAdes,88,28534
190,2615840533A,SPAdes,89,28534
191,2615840533A,SPAdes,90,18173
192,2615840533A,SPAdes,91,18173
193,2615840533A,SPAdes,92,14165
194,2615840533A,SPAdes,93,13083
195,2615840533A,SPAdes,94,13083
196,2615840533A,SPAdes,95,12784
197,2615840533A,SPAdes,96,11259
198,2615840533A,SPAdes,97,6897
199,2615840533A,SPAdes,98,0
200,2615840533A,SPAdes,99,0
201,2615840533A,SPAdes,100,0
202,2615840533B,SPAdes,0,424885
203,2615840533B,SPAdes,1,424885
204,2615840533B,SPAdes,2,424885
205,2615840533B,SPAdes,3,424885
206,2615840533B,SPAdes,4,424885
207,2615840533B,SPAdes,5,424885
208,2615840533B,SPAdes,6,424885
209,2615840533B,SPAdes,7,424885
210,2615840533B,SPAdes,8,424885
211,2615840533B,SPAdes,9,424885
212,2615840533B,SPAdes,10,424885
213,2615840533B,SPAdes,11,359620
214,2615840533B,SPAdes,12,359620
215,2615840533B,SPAdes,13,359620
216,2615840533B,SPAdes,14,359620
217,2615840533B,SPAdes,15,359620
218,2615840533B,SPAdes,16,359620
219,2615840533B,SPAdes,17,359620
220,2615840533B,SPAdes,18,359620
221,2615840533B,SPAdes,19,359620
222,2615840533B,SPAdes,20,330165
223,2615840533B,SPAdes,21,330165
224,2615840533B,SPAdes,22,330165
225,2615840533B,SPAdes,23,330165
226,2615840533B,SPAdes,24,330165
227,2615840533B,SPAdes,25,330165
228,2615840533B,SPAdes,26,330165
229,2615840533B,SPAdes,27,330165
230,2615840533B,SPAdes,28,330165
231,2615840533B,SPAdes,29,297681
232,2615840533B,SPAdes,30,297681
233,2615840533B,SPAdes,31,297681
234,2615840533B,SPAdes,32,297681
235,2615840533B,SPAdes,33,297681
236,2615840533B,SPAdes,34,297681
237,2615840533B,SPAdes,35,297681
238,2615840533B,SPAdes,36,291234
239,2615840533B,SPAdes,37,291234
240,2615840533B,SPAdes,38,291234
241,2615840533B,SPAdes,39,291234
242,2615840533B,SPAdes,40,291234
243,2615840533B,SPAdes,41,291234
244,2615840533B,SPAdes,42,291234
245,2615840533B,SPAdes,43,291234
246,2615840533B,SPAdes,44,284796
247,2615840533B,SPAdes,45,284796
248,2615840533B,SPAdes,46,284796
249,2615840533B,SPAdes,47,284796
250,2615840533B,SPAdes,48,284796
251,2615840533B,SPAdes,49,284796
252,2615840533B,SPAdes,50,284796
253,2615840533B,SPAdes,51,268600
254,2615840533B,SPAdes,52,268600
255,2615840533B,SPAdes,53,268600
256,2615840533B,SPAdes,54,268600
257,2615840533B,SPAdes,55,268600
258,2615840533B,SPAdes,56,268600
259,2615840533B,SPAdes,57,268600
260,2615840533B,SPAdes,58,185756
261,2615840533B,SPAdes,59,185756
262,2615840533B,SPAdes,60,185756
263,2615840533B,SPAdes,61,185756
264,2615840533B,SPAdes,62,185756
265,2615840533B,SPAdes,63,171683
266,2615840533B,SPAdes,64,171683
267,2615840533B,SPAdes,65,171683
268,2615840533B,SPAdes,66,171683
269,2615840533B,SPAdes,67,169935
270,2615840533B,SPAdes,68,169935
271,2615840533B,SPAdes,69,169935
272,2615840533B,SPAdes,70,169935
273,2615840533B,SPAdes,71,154548
274,2615840533B,SPAdes,72,154548
275,2615840533B,SPAdes,73,154548
276,2615840533B,SPAdes,74,154548
277,2615840533B,SPAdes,75,130947
278,2615840533B,SPAdes,76,130947
279,2615840533B,SPAdes,77,130947
280,2615840533B,SPAdes,78,111802
281,2615840533B,SPAdes,79,111802
282,2615840533B,SPAdes,80,111802
283,2615840533B,SPAdes,81,95923
284,2615840533B,SPAdes,82,95923
285,2615840533B,SPAdes,83,95923
286,2615840533B,SPAdes,84,94951
287,2615840533B,SPAdes,85,94951
288,2615840533B,SPAdes,86,84542
289,2615840533B,SPAdes,87,84542
290,2615840533B,SPAdes,88,63244
291,2615840533B,SPAdes,89,63244
292,2615840533B,SPAdes,90,61864
293,2615840533B,SPAdes,91,55528
294,2615840533B,SPAdes,92,55528
295,2615840533B,SPAdes,93,35190
296,2615840533B,SPAdes,94,34274
297,2615840533B,SPAdes,95,32973
298,2615840533B,SPAdes,96,20848
299,2615840533B,SPAdes,97,20062
300,2615840533B,SPAdes,98,5698
301,2615840533B,SPAdes,99,0
302,2615840533B,SPAdes,100,0
303,2615840601,SPAdes,0,260974
304,2615840601,SPAdes,1,260974
305,2615840601,SPAdes,2,260974
306,2615840601,SPAdes,3,260974
307,2615840601,SPAdes,4,260974
308,2615840601,SPAdes,5,260974
309,2615840601,SPAdes,6,260335
310,2615840601,SPAdes,7,260335
311,2615840601,SPAdes,8,260335
312,2615840601,SPAdes,9,260335
313,2615840601,SPAdes,10,260335
314,2615840601,SPAdes,11,191934
315,2615840601,SPAdes,12,191934
316,2615840601,SPAdes,13,191934
317,2615840601,SPAdes,14,186518
318,2615840601,SPAdes,15,186518
319,2615840601,SPAdes,16,186518
320,2615840601,SPAdes,17,186518
321,2615840601,SPAdes,18,186342
322,2615840601,SPAdes,19,186342
323,2615840601,SPAdes,20,186342
324,2615840601,SPAdes,21,186342
325,2615840601,SPAdes,22,184734
326,2615840601,SPAdes,23,184734
327,2615840601,SPAdes,24,184734
328,2615840601,SPAdes,25,179133
329,2615840601,SPAdes,26,179133
330,2615840601,SPAdes,27,179133
331,2615840601,SPAdes,28,179133
332,2615840601,SPAdes,29,173033
333,2615840601,SPAdes,30,173033
334,2615840601,SPAdes,31,173033
335,2615840601,SPAdes,32,156801
336,2615840601,SPAdes,33,156801
337,2615840601,SPAdes,34,156801
338,2615840601,SPAdes,35,152761
339,2615840601,SPAdes,36,152761
340,2615840601,SPAdes,37,152761
341,2615840601,SPAdes,38,152628
342,2615840601,SPAdes,39,152628
343,2615840601,SPAdes,40,152628
344,2615840601,SPAdes,41,123628
345,2615840601,SPAdes,42,123628
346,2615840601,SPAdes,43,123628
347,2615840601,SPAdes,44,123378
348,2615840601,SPAdes,45,123378
349,2615840601,SPAdes,46,116805
350,2615840601,SPAdes,47,116805
351,2615840601,SPAdes,48,116673
352,2615840601,SPAdes,49,116673
353,2615840601,SPAdes,50,116673
354,2615840601,SPAdes,51,116434
355,2615840601,SPAdes,52,116434
356,2615840601,SPAdes,53,106761
357,2615840601,SPAdes,54,106761
358,2615840601,SPAdes,55,105218
359,2615840601,SPAdes,56,105218
360,2615840601,SPAdes,57,94032
361,2615840601,SPAdes,58,94032
362,2615840601,SPAdes,59,92957
363,2615840601,SPAdes,60,92957
364,2615840601,SPAdes,61,91879
365,2615840601,SPAdes,62,91879
366,2615840601,SPAdes,63,81662
367,2615840601,SPAdes,64,77936
368,2615840601,SPAdes,65,77936
369,2615840601,SPAdes,66,75980
370,2615840601,SPAdes,67,64944
371,2615840601,SPAdes,68,55369
372,2615840601,SPAdes,69,55369
373,2615840601,SPAdes,70,49785
374,2615840601,SPAdes,71,44155
375,2615840601,SPAdes,72,42481
376,2615840601,SPAdes,73,39799
377,2615840601,SPAdes,74,39375
378,2615840601,SPAdes,75,36394
379,2615840601,SPAdes,76,36305
380,2615840601,SPAdes,77,33598
381,2615840601,SPAdes,78,32582
382,2615840601,SPAdes,79,32262
383,2615840601,SPAdes,80,29577
384,2615840601,SPAdes,81,27069
385,2615840601,SPAdes,82,26723
386,2615840601,SPAdes,83,25357
387,2615840601,SPAdes,84,24405
388,2615840601,SPAdes,85,23642
389,2615840601,SPAdes,86,21393
390,2615840601,SPAdes,87,19704
391,2615840601,SPAdes,88,17706
392,2615840601,SPAdes,89,15525
393,2615840601,SPAdes,90,13119
394,2615840601,SPAdes,91,11595
395,2615840601,SPAdes,92,10096
396,2615840601,SPAdes,93,7225
397,2615840601,SPAdes,94,5459
398,2615840601,SPAdes,95,2491
399,2615840601,SPAdes,96,0
400,2615840601,SPAdes,97,0
401,2615840601,SPAdes,98,0
402,2615840601,SPAdes,99,0
403,2615840601,SPAdes,100,0
404,2615840646,SPAdes,0,1239293
405,2615840646,SPAdes,1,1239293
406,2615840646,SPAdes,2,1239293
407,2615840646,SPAdes,3,1239293
408,2615840646,SPAdes,4,1239293
409,2615840646,SPAdes,5,1239293
410,2615840646,SPAdes,6,1239293
411,2615840646,SPAdes,7,1239293
412,2615840646,SPAdes,8,1239293
413,2615840646,SPAdes,9,1239293
414,2615840646,SPAdes,10,1239293
415,2615840646,SPAdes,11,1239293
416,2615840646,SPAdes,12,1239293
417,2615840646,SPAdes,13,1239293
418,2615840646,SPAdes,14,1239293
419,2615840646,SPAdes,15,1239293
420,2615840646,SPAdes,16,1239293
421,2615840646,SPAdes,17,1239293
422,2615840646,SPAdes,18,1239293
423,2615840646,SPAdes,19,1239293
424,2615840646,SPAdes,20,1239293
425,2615840646,SPAdes,21,1239293
426,2615840646,SPAdes,22,1239293
427,2615840646,SPAdes,23,1239293
428,2615840646,SPAdes,24,1239293
429,2615840646,SPAdes,25,1239293
430,2615840646,SPAdes,26,1239293
431,2615840646,SPAdes,27,1239293
432,2615840646,SPAdes,28,630811
433,2615840646,SPAdes,29,630811
434,2615840646,SPAdes,30,630811
435,2615840646,SPAdes,31,630811
436,2615840646,SPAdes,32,630811
437,2615840646,SPAdes,33,630811
438,2615840646,SPAdes,34,630811
439,2615840646,SPAdes,35,630811
440,2615840646,SPAdes,36,630811
441,2615840646,SPAdes,37,630811
442,2615840646,SPAdes,38,630811
443,2615840646,SPAdes,39,630811
444,2615840646,SPAdes,40,630811
445,2615840646,SPAdes,41,630811
446,2615840646,SPAdes,42,497217
447,2615840646,SPAdes,43,497217
448,2615840646,SPAdes,44,497217
449,2615840646,SPAdes,45,497217
450,2615840646,SPAdes,46,497217
451,2615840646,SPAdes,47,497217
452,2615840646,SPAdes,48,497217
453,2615840646,SPAdes,49,497217
454,2615840646,SPAdes,50,497217
455,2615840646,SPAdes,51,497217
456,2615840646,SPAdes,52,497217
457,2615840646,SPAdes,53,342913
458,2615840646,SPAdes,54,342913
459,2615840646,SPAdes,55,342913
460,2615840646,SPAdes,56,342913
461,2615840646,SPAdes,57,342913
462,2615840646,SPAdes,58,342913
463,2615840646,SPAdes,59,342913
464,2615840646,SPAdes,60,342913
465,2615840646,SPAdes,61,300932
466,2615840646,SPAdes,62,300932
467,2615840646,SPAdes,63,300932
468,2615840646,SPAdes,64,300932
469,2615840646,SPAdes,65,300932
470,2615840646,SPAdes,66,300932
471,2615840646,SPAdes,67,279877
472,2615840646,SPAdes,68,279877
473,2615840646,SPAdes,69,279877
474,2615840646,SPAdes,70,279877
475,2615840646,SPAdes,71,279877
476,2615840646,SPAdes,72,279877
477,2615840646,SPAdes,73,279877
478,2615840646,SPAdes,74,249016
479,2615840646,SPAdes,75,249016
480,2615840646,SPAdes,76,249016
481,2615840646,SPAdes,77,249016
482,2615840646,SPAdes,78,249016
483,2615840646,SPAdes,79,244501
484,2615840646,SPAdes,80,244501
485,2615840646,SPAdes,81,244501
486,2615840646,SPAdes,82,244501
487,2615840646,SPAdes,83,244501
488,2615840646,SPAdes,84,244501
489,2615840646,SPAdes,85,141334
490,2615840646,SPAdes,86,141334
491,2615840646,SPAdes,87,141334
492,2615840646,SPAdes,88,137224
493,2615840646,SPAdes,89,137224
494,2615840646,SPAdes,90,137224
495,2615840646,SPAdes,91,136671
496,2615840646,SPAdes,92,136671
497,2615840646,SPAdes,93,136671
498,2615840646,SPAdes,94,106041
499,2615840646,SPAdes,95,106041
