,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,MEGAHIT,0,0
1,Bacillus_subtilis,MEGAHIT,1,
2,Bacillus_subtilis,MEGAHIT,2,
3,Bacillus_subtilis,MEGAHIT,3,
4,Bacillus_subtilis,MEGAHIT,4,
5,Bacillus_subtilis,MEGAHIT,5,
6,Bacillus_subtilis,MEGAHIT,6,
7,Bacillus_subtilis,MEGAHIT,7,
8,Bacillus_subtilis,MEGAHIT,8,
9,Bacillus_subtilis,MEGAHIT,9,
10,Bacillus_subtilis,MEGAHIT,10,
11,Enterococcus_faecalis,MEGAHIT,0,0
12,Enterococcus_faecalis,MEGAHIT,1,
13,Enterococcus_faecalis,MEGAHIT,2,
14,Enterococcus_faecalis,MEGAHIT,3,
15,Enterococcus_faecalis,MEGAHIT,4,
16,Enterococcus_faecalis,MEGAHIT,5,
17,Enterococcus_faecalis,MEGAHIT,6,
18,Enterococcus_faecalis,MEGAHIT,7,
19,Enterococcus_faecalis,MEGAHIT,8,
20,Enterococcus_faecalis,MEGAHIT,9,
21,Enterococcus_faecalis,MEGAHIT,10,
22,Escherichia_coli_plasmid,MEGAHIT,0,0
23,Escherichia_coli_plasmid,MEGAHIT,1,
24,Escherichia_coli_plasmid,MEGAHIT,2,
25,Escherichia_coli_plasmid,MEGAHIT,3,
26,Escherichia_coli_plasmid,MEGAHIT,4,
27,Escherichia_coli_plasmid,MEGAHIT,5,
28,Escherichia_coli_plasmid,MEGAHIT,6,
29,Escherichia_coli_plasmid,MEGAHIT,7,
30,Escherichia_coli_plasmid,MEGAHIT,8,
31,Escherichia_coli_plasmid,MEGAHIT,9,
32,Escherichia_coli_plasmid,MEGAHIT,10,
33,Escherichia_coli,MEGAHIT,0,0
34,Escherichia_coli,MEGAHIT,1,
35,Escherichia_coli,MEGAHIT,2,
36,Escherichia_coli,MEGAHIT,3,
37,Escherichia_coli,MEGAHIT,4,
38,Escherichia_coli,MEGAHIT,5,
39,Escherichia_coli,MEGAHIT,6,
40,Escherichia_coli,MEGAHIT,7,
41,Escherichia_coli,MEGAHIT,8,
42,Escherichia_coli,MEGAHIT,9,
43,Escherichia_coli,MEGAHIT,10,
44,Lactobacillus_fermentum,MEGAHIT,0,0
45,Lactobacillus_fermentum,MEGAHIT,1,
46,Lactobacillus_fermentum,MEGAHIT,2,
47,Lactobacillus_fermentum,MEGAHIT,3,
48,Lactobacillus_fermentum,MEGAHIT,4,
49,Lactobacillus_fermentum,MEGAHIT,5,
50,Lactobacillus_fermentum,MEGAHIT,6,
51,Lactobacillus_fermentum,MEGAHIT,7,
52,Lactobacillus_fermentum,MEGAHIT,8,
