,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,BCALM2,0,0
1,Bacillus_subtilis,BCALM2,1,0
2,Bacillus_subtilis,BCALM2,2,0
3,Bacillus_subtilis,BCALM2,3,1
4,Bacillus_subtilis,BCALM2,4,1
5,Bacillus_subtilis,BCALM2,5,2
6,Bacillus_subtilis,BCALM2,6,2
7,Bacillus_subtilis,BCALM2,7,2
8,Bacillus_subtilis,BCALM2,8,3
9,Bacillus_subtilis,BCALM2,9,3
10,Bacillus_subtilis,BCALM2,10,4
11,Bacillus_subtilis,BCALM2,11,4
12,Bacillus_subtilis,BCALM2,12,5
13,Bacillus_subtilis,BCALM2,13,6
14,Bacillus_subtilis,BCALM2,14,6
15,Bacillus_subtilis,BCALM2,15,7
16,Bacillus_subtilis,BCALM2,16,8
17,Bacillus_subtilis,BCALM2,17,8
18,Bacillus_subtilis,BCALM2,18,9
19,Bacillus_subtilis,BCALM2,19,10
20,Bacillus_subtilis,BCALM2,20,11
21,Bacillus_subtilis,BCALM2,21,11
22,Bacillus_subtilis,BCALM2,22,12
23,Bacillus_subtilis,BCALM2,23,13
24,Bacillus_subtilis,BCALM2,24,14
25,Bacillus_subtilis,BCALM2,25,15
26,Bacillus_subtilis,BCALM2,26,15
27,Bacillus_subtilis,BCALM2,27,16
28,Bacillus_subtilis,BCALM2,28,17
29,Bacillus_subtilis,BCALM2,29,18
30,Bacillus_subtilis,BCALM2,30,19
31,Bacillus_subtilis,BCALM2,31,20
32,Bacillus_subtilis,BCALM2,32,21
33,Bacillus_subtilis,BCALM2,33,22
34,Bacillus_subtilis,BCALM2,34,23
35,Bacillus_subtilis,BCALM2,35,24
36,Bacillus_subtilis,BCALM2,36,25
37,Bacillus_subtilis,BCALM2,37,26
38,Bacillus_subtilis,BCALM2,38,27
39,Bacillus_subtilis,BCALM2,39,28
40,Bacillus_subtilis,BCALM2,40,29
41,Bacillus_subtilis,BCALM2,41,30
42,Bacillus_subtilis,BCALM2,42,32
43,Bacillus_subtilis,BCALM2,43,33
44,Bacillus_subtilis,BCALM2,44,34
45,Bacillus_subtilis,BCALM2,45,35
46,Bacillus_subtilis,BCALM2,46,36
47,Bacillus_subtilis,BCALM2,47,37
48,Bacillus_subtilis,BCALM2,48,39
49,Bacillus_subtilis,BCALM2,49,40
50,Bacillus_subtilis,BCALM2,50,41
51,Bacillus_subtilis,BCALM2,51,42
52,Bacillus_subtilis,BCALM2,52,44
53,Bacillus_subtilis,BCALM2,53,45
54,Bacillus_subtilis,BCALM2,54,46
55,Bacillus_subtilis,BCALM2,55,48
56,Bacillus_subtilis,BCALM2,56,49
57,Bacillus_subtilis,BCALM2,57,50
58,Bacillus_subtilis,BCALM2,58,52
59,Bacillus_subtilis,BCALM2,59,53
60,Bacillus_subtilis,BCALM2,60,55
61,Bacillus_subtilis,BCALM2,61,56
62,Bacillus_subtilis,BCALM2,62,58
63,Bacillus_subtilis,BCALM2,63,59
64,Bacillus_subtilis,BCALM2,64,61
65,Bacillus_subtilis,BCALM2,65,63
66,Bacillus_subtilis,BCALM2,66,64
67,Bacillus_subtilis,BCALM2,67,66
68,Bacillus_subtilis,BCALM2,68,68
69,Bacillus_subtilis,BCALM2,69,70
70,Bacillus_subtilis,BCALM2,70,71
71,Bacillus_subtilis,BCALM2,71,73
72,Bacillus_subtilis,BCALM2,72,75
73,Bacillus_subtilis,BCALM2,73,77
74,Bacillus_subtilis,BCALM2,74,79
75,Bacillus_subtilis,BCALM2,75,82
76,Bacillus_subtilis,BCALM2,76,84
77,Bacillus_subtilis,BCALM2,77,86
78,Bacillus_subtilis,BCALM2,78,89
79,Bacillus_subtilis,BCALM2,79,91
80,Bacillus_subtilis,BCALM2,80,94
81,Bacillus_subtilis,BCALM2,81,97
82,Bacillus_subtilis,BCALM2,82,99
83,Bacillus_subtilis,BCALM2,83,103
84,Bacillus_subtilis,BCALM2,84,106
85,Bacillus_subtilis,BCALM2,85,109
86,Bacillus_subtilis,BCALM2,86,113
87,Bacillus_subtilis,BCALM2,87,116
88,Bacillus_subtilis,BCALM2,88,120
89,Bacillus_subtilis,BCALM2,89,124
90,Bacillus_subtilis,BCALM2,90,129
91,Bacillus_subtilis,BCALM2,91,134
92,Bacillus_subtilis,BCALM2,92,139
93,Bacillus_subtilis,BCALM2,93,145
94,Bacillus_subtilis,BCALM2,94,152
95,Bacillus_subtilis,BCALM2,95,161
96,Bacillus_subtilis,BCALM2,96,172
97,Bacillus_subtilis,BCALM2,97,187
98,Bacillus_subtilis,BCALM2,98,
99,Bacillus_subtilis,BCALM2,99,
