,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,MEGAHIT,0.0,551889
1,Bacillus_subtilis,MEGAHIT,0.1111111111111111,551889
2,Bacillus_subtilis,MEGAHIT,0.2222222222222222,410072
3,Bacillus_subtilis,MEGAHIT,0.3333333333333333,395860
4,Bacillus_subtilis,MEGAHIT,0.4444444444444444,315167
5,Bacillus_subtilis,MEGAHIT,0.5555555555555556,294549
6,Bacillus_subtilis,MEGAHIT,0.6666666666666666,268157
7,Bacillus_subtilis,MEGAHIT,0.7777777777777777,257269
8,Bacillus_subtilis,MEGAHIT,0.8888888888888888,122824
9,Bacillus_subtilis,MEGAHIT,1.0,0
10,Enterococcus_faecalis,MEGAHIT,0.0,596116
11,Enterococcus_faecalis,MEGAHIT,0.1111111111111111,596116
12,Enterococcus_faecalis,MEGAHIT,0.2222222222222222,267958
13,Enterococcus_faecalis,MEGAHIT,0.3333333333333333,264757
14,Enterococcus_faecalis,MEGAHIT,0.4444444444444444,235316
15,Enterococcus_faecalis,MEGAHIT,0.5555555555555556,224764
16,Enterococcus_faecalis,MEGAHIT,0.6666666666666666,157942
17,Enterococcus_faecalis,MEGAHIT,0.7777777777777777,105676
18,Enterococcus_faecalis,MEGAHIT,0.8888888888888888,47058
19,Enterococcus_faecalis,MEGAHIT,1.0,0
20,Escherichia_coli_plasmid,MEGAHIT,0.0,110035
21,Escherichia_coli_plasmid,MEGAHIT,0.1111111111111111,110035
22,Escherichia_coli_plasmid,MEGAHIT,0.2222222222222222,110035
23,Escherichia_coli_plasmid,MEGAHIT,0.3333333333333333,110035
24,Escherichia_coli_plasmid,MEGAHIT,0.4444444444444444,110035
25,Escherichia_coli_plasmid,MEGAHIT,0.5555555555555556,110035
26,Escherichia_coli_plasmid,MEGAHIT,0.6666666666666666,110035
27,Escherichia_coli_plasmid,MEGAHIT,0.7777777777777777,110035
28,Escherichia_coli_plasmid,MEGAHIT,0.8888888888888888,110035
29,Escherichia_coli_plasmid,MEGAHIT,1.0,110035
30,Escherichia_coli,MEGAHIT,0.0,344118
31,Escherichia_coli,MEGAHIT,0.1111111111111111,181367
32,Escherichia_coli,MEGAHIT,0.2222222222222222,138620
33,Escherichia_coli,MEGAHIT,0.3333333333333333,117354
34,Escherichia_coli,MEGAHIT,0.4444444444444444,90017
35,Escherichia_coli,MEGAHIT,0.5555555555555556,66485
36,Escherichia_coli,MEGAHIT,0.6666666666666666,56157
37,Escherichia_coli,MEGAHIT,0.7777777777777777,42809
38,Escherichia_coli,MEGAHIT,0.8888888888888888,17669
39,Escherichia_coli,MEGAHIT,1.0,0
40,Lactobacillus_fermentum,MEGAHIT,0.0,121959
41,Lactobacillus_fermentum,MEGAHIT,0.1111111111111111,114884
42,Lactobacillus_fermentum,MEGAHIT,0.2222222222222222,87472
43,Lactobacillus_fermentum,MEGAHIT,0.3333333333333333,67648
44,Lactobacillus_fermentum,MEGAHIT,0.4444444444444444,46241
45,Lactobacillus_fermentum,MEGAHIT,0.5555555555555556,37577
46,Lactobacillus_fermentum,MEGAHIT,0.6666666666666666,29336
47,Lactobacillus_fermentum,MEGAHIT,0.7777777777777777,18869
48,Lactobacillus_fermentum,MEGAHIT,0.8888888888888888,8970
49,Lactobacillus_fermentum,MEGAHIT,1.0,0
50,Listeria_monocytogenes,MEGAHIT,0.0,632274
51,Listeria_monocytogenes,MEGAHIT,0.1111111111111111,632274
52,Listeria_monocytogenes,MEGAHIT,0.2222222222222222,572121
