,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,ENN,GATBMiniaPipeline,4,1160,Enterococcus_faecalis,0
1,1,ENN,GATBMiniaPipeline,5,2510,Escherichia_coli,0
2,2,ENN,GATBMiniaPipeline,6,3757,Salmonella_enterica,0
3,3,ENN,GATBMiniaPipeline,7,3972,Lactobacillus_fermentum,0
4,4,ENN,GATBMiniaPipeline,10,3384,Lactobacillus_fermentum,0
5,5,ENN,GATBMiniaPipeline,12,3471,Staphylococcus_aureus,0
6,6,ENN,GATBMiniaPipeline,15,2602,Escherichia_coli,0
7,7,ENN,GATBMiniaPipeline,16,16353,Escherichia_coli,0
8,8,ENN,GATBMiniaPipeline,17,1278,Escherichia_coli,0
9,9,ENN,GATBMiniaPipeline,19,1807,Pseudomonas_aeruginosa,0
10,10,ENN,GATBMiniaPipeline,20,16042,Lactobacillus_fermentum,0
11,11,ENN,GATBMiniaPipeline,22,9804,Salmonella_enterica,0
12,12,ENN,GATBMiniaPipeline,23,37896,Bacillus_subtilis,0
13,13,ENN,GATBMiniaPipeline,24,5693,Salmonella_enterica,0
14,14,ENN,GATBMiniaPipeline,26,33849,Lactobacillus_fermentum,0
15,15,ENN,GATBMiniaPipeline,27,2317,Staphylococcus_aureus_plasmid2,0
16,16,ENN,GATBMiniaPipeline,30,33966,Escherichia_coli,0
17,17,ENN,GATBMiniaPipeline,32,1625,Escherichia_coli,0
18,18,ENN,GATBMiniaPipeline,35,9439,Escherichia_coli,0
19,19,ENN,GATBMiniaPipeline,36,11184,Staphylococcus_aureus,0
20,20,ENN,GATBMiniaPipeline,38,2382,Lactobacillus_fermentum,0
21,21,ENN,GATBMiniaPipeline,39,8232,Salmonella_enterica,0
22,22,ENN,GATBMiniaPipeline,40,12865,Staphylococcus_aureus,0
23,23,ENN,GATBMiniaPipeline,41,2147,Salmonella_enterica,0
24,24,ENN,GATBMiniaPipeline,42,22060,Pseudomonas_aeruginosa,0
25,25,ENN,GATBMiniaPipeline,45,1338,Salmonella_enterica,0
26,26,ENN,GATBMiniaPipeline,46,16253,Staphylococcus_aureus,0
27,27,ENN,GATBMiniaPipeline,47,3166,Staphylococcus_aureus,0
28,28,ENN,GATBMiniaPipeline,48,17325,Salmonella_enterica,0
29,29,ENN,GATBMiniaPipeline,49,16346,Escherichia_coli,0
30,30,ENN,GATBMiniaPipeline,50,2068,Pseudomonas_aeruginosa,0
31,31,ENN,GATBMiniaPipeline,51,30646,Enterococcus_faecalis,0
