,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,ENN,metaSPAdes,NODE_1_length_1036942_cov_38.158667,1036942,Staphylococcus_aureus,0
1,1,ENN,metaSPAdes,NODE_2_length_1032805_cov_25.604244,1032805,Bacillus_subtilis,0
2,2,ENN,metaSPAdes,NODE_3_length_882736_cov_36.191445,882736,Enterococcus_faecalis,0
3,3,ENN,metaSPAdes,NODE_4_length_847644_cov_15.161794,847644,Pseudomonas_aeruginosa,0
4,4,ENN,metaSPAdes,NODE_5_length_684126_cov_25.482022,684126,Bacillus_subtilis,0
5,5,ENN,metaSPAdes,NODE_6_length_632134_cov_34.208828,632134,Listeria_monocytogenes,0
6,6,ENN,metaSPAdes,NODE_7_length_552896_cov_25.442015,552896,Bacillus_subtilis,0
7,7,ENN,metaSPAdes,NODE_8_length_542249_cov_15.151573,542249,Pseudomonas_aeruginosa,0
8,8,ENN,metaSPAdes,NODE_9_length_537742_cov_34.228786,537742,Listeria_monocytogenes,0
9,9,ENN,metaSPAdes,NODE_10_length_530105_cov_21.686860,530105,Salmonella_enterica,0
10,10,ENN,metaSPAdes,NODE_11_length_511072_cov_21.784406,511072,Escherichia_coli,0
11,11,ENN,metaSPAdes,NODE_12_length_497565_cov_21.800088,497565,Escherichia_coli,0
12,12,ENN,metaSPAdes,NODE_13_length_476694_cov_34.367723,476694,Listeria_monocytogenes,0
13,13,ENN,metaSPAdes,NODE_14_length_465360_cov_14.962190,465360,Pseudomonas_aeruginosa,0
14,14,ENN,metaSPAdes,NODE_15_length_395094_cov_38.341422,395094,Staphylococcus_aureus,0
15,15,ENN,metaSPAdes,NODE_16_length_377880_cov_15.144731,377880,Pseudomonas_aeruginosa,0
16,16,ENN,metaSPAdes,NODE_17_length_376932_cov_36.400391,376932,Enterococcus_faecalis,0
17,17,ENN,metaSPAdes,NODE_18_length_366796_cov_21.916325,366796,Salmonella_enterica,0
18,18,ENN,metaSPAdes,NODE_19_length_353912_cov_21.883097,353912,Salmonella_enterica,0
19,19,ENN,metaSPAdes,NODE_20_length_347428_cov_21.737478,347428,Salmonella_enterica,0
20,20,ENN,metaSPAdes,NODE_21_length_342820_cov_15.283760,342820,Pseudomonas_aeruginosa,0
21,21,ENN,metaSPAdes,NODE_22_length_336380_cov_36.299086,336380,Enterococcus_faecalis,0
22,22,ENN,metaSPAdes,NODE_23_length_325068_cov_25.637024,325068,Bacillus_subtilis,0
23,23,ENN,metaSPAdes,NODE_24_length_315046_cov_25.231784,315046,Bacillus_subtilis,0
24,24,ENN,metaSPAdes,NODE_25_length_305325_cov_38.267635,305325,Staphylococcus_aureus,0
25,25,ENN,metaSPAdes,NODE_26_length_303451_cov_15.431265,303451,Pseudomonas_aeruginosa,0
26,26,ENN,metaSPAdes,NODE_27_length_294591_cov_15.082805,294591,Pseudomonas_aeruginosa,0
27,27,ENN,metaSPAdes,NODE_28_length_294377_cov_25.451737,294377,Bacillus_subtilis,0
28,28,ENN,metaSPAdes,NODE_29_length_266420_cov_37.977580,266420,Staphylococcus_aureus,0
29,29,ENN,metaSPAdes,NODE_30_length_257869_cov_15.296935,257869,Pseudomonas_aeruginosa,0
30,30,ENN,metaSPAdes,NODE_31_length_257021_cov_25.341617,257021,Bacillus_subtilis,0
31,31,ENN,metaSPAdes,NODE_32_length_254541_cov_34.116953,254541,Listeria_monocytogenes,0
32,32,ENN,metaSPAdes,NODE_33_length_245937_cov_21.833388,245937,Salmonella_enterica,0
33,33,ENN,metaSPAdes,NODE_34_length_239185_cov_15.077222,239185,Pseudomonas_aeruginosa,0
34,34,ENN,metaSPAdes,NODE_35_length_238611_cov_36.076443,238611,Enterococcus_faecalis,0
35,35,ENN,metaSPAdes,NODE_36_length_234919_cov_36.533900,234919,Enterococcus_faecalis,0
36,36,ENN,metaSPAdes,NODE_37_length_232742_cov_34.607546,232742,Listeria_monocytogenes,0
37,37,ENN,metaSPAdes,NODE_38_length_228907_cov_21.600462,228907,Escherichia_coli,0
38,38,ENN,metaSPAdes,NODE_39_length_228168_cov_22.000434,228168,Salmonella_enterica,0
