,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,SPAdes,0.0,768872
1,Bacillus_subtilis,SPAdes,0.1111111111111111,768872
2,Bacillus_subtilis,SPAdes,0.2222222222222222,551579
3,Bacillus_subtilis,SPAdes,0.3333333333333333,325431
4,Bacillus_subtilis,SPAdes,0.4444444444444444,315046
5,Bacillus_subtilis,SPAdes,0.5555555555555556,294377
6,Bacillus_subtilis,SPAdes,0.6666666666666666,263197
7,Bacillus_subtilis,SPAdes,0.7777777777777777,253317
8,Bacillus_subtilis,SPAdes,0.8888888888888888,122554
9,Bacillus_subtilis,SPAdes,1.0,0
10,Enterococcus_faecalis,SPAdes,0.0,753751
11,Enterococcus_faecalis,SPAdes,0.1111111111111111,753751
12,Enterococcus_faecalis,SPAdes,0.2222222222222222,753751
13,Enterococcus_faecalis,SPAdes,0.3333333333333333,375233
14,Enterococcus_faecalis,SPAdes,0.4444444444444444,336624
15,Enterococcus_faecalis,SPAdes,0.5555555555555556,239100
16,Enterococcus_faecalis,SPAdes,0.6666666666666666,234979
17,Enterococcus_faecalis,SPAdes,0.7777777777777777,172335
18,Enterococcus_faecalis,SPAdes,0.8888888888888888,86014
19,Enterococcus_faecalis,SPAdes,1.0,0
20,Escherichia_coli_plasmid,SPAdes,0.0,53039
21,Escherichia_coli_plasmid,SPAdes,0.1111111111111111,53039
22,Escherichia_coli_plasmid,SPAdes,0.2222222222222222,53039
23,Escherichia_coli_plasmid,SPAdes,0.3333333333333333,53039
24,Escherichia_coli_plasmid,SPAdes,0.4444444444444444,53039
25,Escherichia_coli_plasmid,SPAdes,0.5555555555555556,28182
26,Escherichia_coli_plasmid,SPAdes,0.6666666666666666,28182
27,Escherichia_coli_plasmid,SPAdes,0.7777777777777777,26438
28,Escherichia_coli_plasmid,SPAdes,0.8888888888888888,26438
29,Escherichia_coli_plasmid,SPAdes,1.0,0
30,Escherichia_coli,SPAdes,0.0,325386
31,Escherichia_coli,SPAdes,0.1111111111111111,184149
32,Escherichia_coli,SPAdes,0.2222222222222222,175454
33,Escherichia_coli,SPAdes,0.3333333333333333,144092
34,Escherichia_coli,SPAdes,0.4444444444444444,97040
35,Escherichia_coli,SPAdes,0.5555555555555556,73915
36,Escherichia_coli,SPAdes,0.6666666666666666,56792
37,Escherichia_coli,SPAdes,0.7777777777777777,42871
38,Escherichia_coli,SPAdes,0.8888888888888888,19523
