,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,ABySS,0,0
1,Bacillus_subtilis,ABySS,1,0
2,Bacillus_subtilis,ABySS,2,0
3,Bacillus_subtilis,ABySS,3,0
4,Bacillus_subtilis,ABySS,4,0
5,Bacillus_subtilis,ABySS,5,0
6,Bacillus_subtilis,ABySS,6,0
7,Bacillus_subtilis,ABySS,7,0
8,Bacillus_subtilis,ABySS,8,0
9,Bacillus_subtilis,ABySS,9,0
10,Bacillus_subtilis,ABySS,10,0
11,Bacillus_subtilis,ABySS,11,1
12,Bacillus_subtilis,ABySS,12,1
13,Bacillus_subtilis,ABySS,13,1
14,Bacillus_subtilis,ABySS,14,1
15,Bacillus_subtilis,ABySS,15,1
16,Bacillus_subtilis,ABySS,16,1
17,Bacillus_subtilis,ABySS,17,1
18,Bacillus_subtilis,ABySS,18,1
19,Bacillus_subtilis,ABySS,19,1
20,Bacillus_subtilis,ABySS,20,2
21,Bacillus_subtilis,ABySS,21,2
22,Bacillus_subtilis,ABySS,22,2
23,Bacillus_subtilis,ABySS,23,2
24,Bacillus_subtilis,ABySS,24,2
25,Bacillus_subtilis,ABySS,25,2
26,Bacillus_subtilis,ABySS,26,2
27,Bacillus_subtilis,ABySS,27,2
28,Bacillus_subtilis,ABySS,28,2
29,Bacillus_subtilis,ABySS,29,3
30,Bacillus_subtilis,ABySS,30,3
31,Bacillus_subtilis,ABySS,31,3
32,Bacillus_subtilis,ABySS,32,3
33,Bacillus_subtilis,ABySS,33,3
34,Bacillus_subtilis,ABySS,34,3
35,Bacillus_subtilis,ABySS,35,3
36,Bacillus_subtilis,ABySS,36,4
37,Bacillus_subtilis,ABySS,37,4
38,Bacillus_subtilis,ABySS,38,4
39,Bacillus_subtilis,ABySS,39,4
40,Bacillus_subtilis,ABySS,40,4
41,Bacillus_subtilis,ABySS,41,4
42,Bacillus_subtilis,ABySS,42,4
43,Bacillus_subtilis,ABySS,43,5
44,Bacillus_subtilis,ABySS,44,5
45,Bacillus_subtilis,ABySS,45,5
46,Bacillus_subtilis,ABySS,46,5
47,Bacillus_subtilis,ABySS,47,5
48,Bacillus_subtilis,ABySS,48,5
49,Bacillus_subtilis,ABySS,49,6
50,Bacillus_subtilis,ABySS,50,6
51,Bacillus_subtilis,ABySS,51,6
52,Bacillus_subtilis,ABySS,52,6
53,Bacillus_subtilis,ABySS,53,6
54,Bacillus_subtilis,ABySS,54,6
55,Bacillus_subtilis,ABySS,55,6
56,Bacillus_subtilis,ABySS,56,7
57,Bacillus_subtilis,ABySS,57,7
58,Bacillus_subtilis,ABySS,58,7
59,Bacillus_subtilis,ABySS,59,7
60,Bacillus_subtilis,ABySS,60,7
61,Bacillus_subtilis,ABySS,61,7
62,Bacillus_subtilis,ABySS,62,8
63,Bacillus_subtilis,ABySS,63,8
64,Bacillus_subtilis,ABySS,64,8
65,Bacillus_subtilis,ABySS,65,8
66,Bacillus_subtilis,ABySS,66,8
67,Bacillus_subtilis,ABySS,67,8
68,Bacillus_subtilis,ABySS,68,9
69,Bacillus_subtilis,ABySS,69,9
70,Bacillus_subtilis,ABySS,70,9
71,Bacillus_subtilis,ABySS,71,9
72,Bacillus_subtilis,ABySS,72,9
73,Bacillus_subtilis,ABySS,73,10
74,Bacillus_subtilis,ABySS,74,10
75,Bacillus_subtilis,ABySS,75,10
76,Bacillus_subtilis,ABySS,76,10
77,Bacillus_subtilis,ABySS,77,10
78,Bacillus_subtilis,ABySS,78,11
79,Bacillus_subtilis,ABySS,79,11
80,Bacillus_subtilis,ABySS,80,11
81,Bacillus_subtilis,ABySS,81,12
82,Bacillus_subtilis,ABySS,82,12
83,Bacillus_subtilis,ABySS,83,12
84,Bacillus_subtilis,ABySS,84,13
85,Bacillus_subtilis,ABySS,85,13
86,Bacillus_subtilis,ABySS,86,14
87,Bacillus_subtilis,ABySS,87,14
88,Bacillus_subtilis,ABySS,88,15
89,Bacillus_subtilis,ABySS,89,15
90,Bacillus_subtilis,ABySS,90,16
91,Bacillus_subtilis,ABySS,91,17
92,Bacillus_subtilis,ABySS,92,17
93,Bacillus_subtilis,ABySS,93,18
94,Bacillus_subtilis,ABySS,94,19
95,Bacillus_subtilis,ABySS,95,20
96,Bacillus_subtilis,ABySS,96,21
97,Bacillus_subtilis,ABySS,97,22
98,Bacillus_subtilis,ABySS,98,23
99,Bacillus_subtilis,ABySS,99,
100,Bacillus_subtilis,ABySS,100,
101,Enterococcus_faecalis,ABySS,0,0
102,Enterococcus_faecalis,ABySS,1,0
103,Enterococcus_faecalis,ABySS,2,0
104,Enterococcus_faecalis,ABySS,3,0
105,Enterococcus_faecalis,ABySS,4,0
106,Enterococcus_faecalis,ABySS,5,0
107,Enterococcus_faecalis,ABySS,6,0
108,Enterococcus_faecalis,ABySS,7,0
109,Enterococcus_faecalis,ABySS,8,0
110,Enterococcus_faecalis,ABySS,9,0
111,Enterococcus_faecalis,ABySS,10,0
112,Enterococcus_faecalis,ABySS,11,0
113,Enterococcus_faecalis,ABySS,12,0
114,Enterococcus_faecalis,ABySS,13,0
115,Enterococcus_faecalis,ABySS,14,0
116,Enterococcus_faecalis,ABySS,15,0
