,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,IDBA-UD,0.0,0
1,Bacillus_subtilis,IDBA-UD,0.1111111111111111,0
2,Bacillus_subtilis,IDBA-UD,0.2222222222222222,1
3,Bacillus_subtilis,IDBA-UD,0.3333333333333333,3
4,Bacillus_subtilis,IDBA-UD,0.4444444444444444,5
5,Bacillus_subtilis,IDBA-UD,0.5555555555555556,6
6,Bacillus_subtilis,IDBA-UD,0.6666666666666666,8
7,Bacillus_subtilis,IDBA-UD,0.7777777777777777,11
8,Bacillus_subtilis,IDBA-UD,0.8888888888888888,14
9,Bacillus_subtilis,IDBA-UD,1.0,
10,Enterococcus_faecalis,IDBA-UD,0.0,0
11,Enterococcus_faecalis,IDBA-UD,0.1111111111111111,0
12,Enterococcus_faecalis,IDBA-UD,0.2222222222222222,1
13,Enterococcus_faecalis,IDBA-UD,0.3333333333333333,3
14,Enterococcus_faecalis,IDBA-UD,0.4444444444444444,4
15,Enterococcus_faecalis,IDBA-UD,0.5555555555555556,7
16,Enterococcus_faecalis,IDBA-UD,0.6666666666666666,10
17,Enterococcus_faecalis,IDBA-UD,0.7777777777777777,15
18,Enterococcus_faecalis,IDBA-UD,0.8888888888888888,22
19,Enterococcus_faecalis,IDBA-UD,1.0,
20,Escherichia_coli_plasmid,IDBA-UD,0.0,0
21,Escherichia_coli_plasmid,IDBA-UD,0.1111111111111111,
22,Escherichia_coli_plasmid,IDBA-UD,0.2222222222222222,
23,Escherichia_coli_plasmid,IDBA-UD,0.3333333333333333,
24,Escherichia_coli_plasmid,IDBA-UD,0.4444444444444444,
25,Escherichia_coli_plasmid,IDBA-UD,0.5555555555555556,
26,Escherichia_coli_plasmid,IDBA-UD,0.6666666666666666,
27,Escherichia_coli_plasmid,IDBA-UD,0.7777777777777777,
28,Escherichia_coli_plasmid,IDBA-UD,0.8888888888888888,
29,Escherichia_coli_plasmid,IDBA-UD,1.0,
30,Escherichia_coli,IDBA-UD,0.0,0
31,Escherichia_coli,IDBA-UD,0.1111111111111111,8
32,Escherichia_coli,IDBA-UD,0.2222222222222222,24
33,Escherichia_coli,IDBA-UD,0.3333333333333333,46
34,Escherichia_coli,IDBA-UD,0.4444444444444444,76
35,Escherichia_coli,IDBA-UD,0.5555555555555556,113
36,Escherichia_coli,IDBA-UD,0.6666666666666666,166
37,Escherichia_coli,IDBA-UD,0.7777777777777777,244
38,Escherichia_coli,IDBA-UD,0.8888888888888888,382
39,Escherichia_coli,IDBA-UD,1.0,
40,Lactobacillus_fermentum,IDBA-UD,0.0,0
41,Lactobacillus_fermentum,IDBA-UD,0.1111111111111111,1
42,Lactobacillus_fermentum,IDBA-UD,0.2222222222222222,4
43,Lactobacillus_fermentum,IDBA-UD,0.3333333333333333,6
44,Lactobacillus_fermentum,IDBA-UD,0.4444444444444444,10
45,Lactobacillus_fermentum,IDBA-UD,0.5555555555555556,16
46,Lactobacillus_fermentum,IDBA-UD,0.6666666666666666,23
47,Lactobacillus_fermentum,IDBA-UD,0.7777777777777777,33
48,Lactobacillus_fermentum,IDBA-UD,0.8888888888888888,51
49,Lactobacillus_fermentum,IDBA-UD,1.0,
50,Listeria_monocytogenes,IDBA-UD,0.0,0
51,Listeria_monocytogenes,IDBA-UD,0.1111111111111111,0
52,Listeria_monocytogenes,IDBA-UD,0.2222222222222222,1
53,Listeria_monocytogenes,IDBA-UD,0.3333333333333333,1
54,Listeria_monocytogenes,IDBA-UD,0.4444444444444444,2
55,Listeria_monocytogenes,IDBA-UD,0.5555555555555556,3
56,Listeria_monocytogenes,IDBA-UD,0.6666666666666666,5
57,Listeria_monocytogenes,IDBA-UD,0.7777777777777777,7
58,Listeria_monocytogenes,IDBA-UD,0.8888888888888888,11
59,Listeria_monocytogenes,IDBA-UD,1.0,
60,Pseudomonas_aeruginosa,IDBA-UD,0.0,0
61,Pseudomonas_aeruginosa,IDBA-UD,0.1111111111111111,1
62,Pseudomonas_aeruginosa,IDBA-UD,0.2222222222222222,4
63,Pseudomonas_aeruginosa,IDBA-UD,0.3333333333333333,8
64,Pseudomonas_aeruginosa,IDBA-UD,0.4444444444444444,11
65,Pseudomonas_aeruginosa,IDBA-UD,0.5555555555555556,15
66,Pseudomonas_aeruginosa,IDBA-UD,0.6666666666666666,21
67,Pseudomonas_aeruginosa,IDBA-UD,0.7777777777777777,30
68,Pseudomonas_aeruginosa,IDBA-UD,0.8888888888888888,43
69,Pseudomonas_aeruginosa,IDBA-UD,1.0,
70,Salmonella_enterica,IDBA-UD,0.0,0
71,Salmonella_enterica,IDBA-UD,0.1111111111111111,2
72,Salmonella_enterica,IDBA-UD,0.2222222222222222,6
73,Salmonella_enterica,IDBA-UD,0.3333333333333333,12
74,Salmonella_enterica,IDBA-UD,0.4444444444444444,19
75,Salmonella_enterica,IDBA-UD,0.5555555555555556,28
76,Salmonella_enterica,IDBA-UD,0.6666666666666666,40
77,Salmonella_enterica,IDBA-UD,0.7777777777777777,57
78,Salmonella_enterica,IDBA-UD,0.8888888888888888,83
79,Salmonella_enterica,IDBA-UD,1.0,
80,Staphylococcus_aureus,IDBA-UD,0.0,0
81,Staphylococcus_aureus,IDBA-UD,0.1111111111111111,1
82,Staphylococcus_aureus,IDBA-UD,0.2222222222222222,3
83,Staphylococcus_aureus,IDBA-UD,0.3333333333333333,6
84,Staphylococcus_aureus,IDBA-UD,0.4444444444444444,9
85,Staphylococcus_aureus,IDBA-UD,0.5555555555555556,15
86,Staphylococcus_aureus,IDBA-UD,0.6666666666666666,21
87,Staphylococcus_aureus,IDBA-UD,0.7777777777777777,30
88,Staphylococcus_aureus,IDBA-UD,0.8888888888888888,39
89,Staphylococcus_aureus,IDBA-UD,1.0,
90,Staphylococcus_aureus_plasmid1,IDBA-UD,0.0,0
91,Staphylococcus_aureus_plasmid1,IDBA-UD,0.1111111111111111,
92,Staphylococcus_aureus_plasmid1,IDBA-UD,0.2222222222222222,
93,Staphylococcus_aureus_plasmid1,IDBA-UD,0.3333333333333333,
94,Staphylococcus_aureus_plasmid1,IDBA-UD,0.4444444444444444,
95,Staphylococcus_aureus_plasmid1,IDBA-UD,0.5555555555555556,
96,Staphylococcus_aureus_plasmid1,IDBA-UD,0.6666666666666666,
97,Staphylococcus_aureus_plasmid1,IDBA-UD,0.7777777777777777,
98,Staphylococcus_aureus_plasmid1,IDBA-UD,0.8888888888888888,
99,Staphylococcus_aureus_plasmid1,IDBA-UD,1.0,
100,Staphylococcus_aureus_plasmid2,IDBA-UD,0.0,0
101,Staphylococcus_aureus_plasmid2,IDBA-UD,0.1111111111111111,
102,Staphylococcus_aureus_plasmid2,IDBA-UD,0.2222222222222222,
103,Staphylococcus_aureus_plasmid2,IDBA-UD,0.3333333333333333,
104,Staphylococcus_aureus_plasmid2,IDBA-UD,0.4444444444444444,
105,Staphylococcus_aureus_plasmid2,IDBA-UD,0.5555555555555556,
