,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,SKESA,0.0,0
1,Bacillus_subtilis,SKESA,0.1111111111111111,36
2,Bacillus_subtilis,SKESA,0.2222222222222222,89
3,Bacillus_subtilis,SKESA,0.3333333333333333,157
4,Bacillus_subtilis,SKESA,0.4444444444444444,243
5,Bacillus_subtilis,SKESA,0.5555555555555556,349
6,Bacillus_subtilis,SKESA,0.6666666666666666,485
7,Bacillus_subtilis,SKESA,0.7777777777777777,671
8,Bacillus_subtilis,SKESA,0.8888888888888888,970
9,Bacillus_subtilis,SKESA,1.0,
10,Enterococcus_faecalis,SKESA,0.0,0
11,Enterococcus_faecalis,SKESA,0.1111111111111111,42
12,Enterococcus_faecalis,SKESA,0.2222222222222222,104
13,Enterococcus_faecalis,SKESA,0.3333333333333333,184
14,Enterococcus_faecalis,SKESA,0.4444444444444444,286
15,Enterococcus_faecalis,SKESA,0.5555555555555556,416
16,Enterococcus_faecalis,SKESA,0.6666666666666666,587
17,Enterococcus_faecalis,SKESA,0.7777777777777777,826
18,Enterococcus_faecalis,SKESA,0.8888888888888888,
19,Enterococcus_faecalis,SKESA,1.0,
20,Escherichia_coli_plasmid,SKESA,0.0,0
21,Escherichia_coli_plasmid,SKESA,0.1111111111111111,0
22,Escherichia_coli_plasmid,SKESA,0.2222222222222222,0
23,Escherichia_coli_plasmid,SKESA,0.3333333333333333,1
24,Escherichia_coli_plasmid,SKESA,0.4444444444444444,1
25,Escherichia_coli_plasmid,SKESA,0.5555555555555556,2
26,Escherichia_coli_plasmid,SKESA,0.6666666666666666,3
27,Escherichia_coli_plasmid,SKESA,0.7777777777777777,4
28,Escherichia_coli_plasmid,SKESA,0.8888888888888888,6
29,Escherichia_coli_plasmid,SKESA,1.0,
30,Escherichia_coli,SKESA,0.0,0
31,Escherichia_coli,SKESA,0.1111111111111111,83
32,Escherichia_coli,SKESA,0.2222222222222222,290
33,Escherichia_coli,SKESA,0.3333333333333333,669
34,Escherichia_coli,SKESA,0.4444444444444444,
35,Escherichia_coli,SKESA,0.5555555555555556,
36,Escherichia_coli,SKESA,0.6666666666666666,
37,Escherichia_coli,SKESA,0.7777777777777777,
38,Escherichia_coli,SKESA,0.8888888888888888,
39,Escherichia_coli,SKESA,1.0,
40,Lactobacillus_fermentum,SKESA,0.0,0
41,Lactobacillus_fermentum,SKESA,0.1111111111111111,21
42,Lactobacillus_fermentum,SKESA,0.2222222222222222,57
43,Lactobacillus_fermentum,SKESA,0.3333333333333333,104
44,Lactobacillus_fermentum,SKESA,0.4444444444444444,165
45,Lactobacillus_fermentum,SKESA,0.5555555555555556,242
46,Lactobacillus_fermentum,SKESA,0.6666666666666666,345
47,Lactobacillus_fermentum,SKESA,0.7777777777777777,486
48,Lactobacillus_fermentum,SKESA,0.8888888888888888,
