,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,IDBA-UD,0,0
1,Bacillus_subtilis,IDBA-UD,1,0
2,Bacillus_subtilis,IDBA-UD,2,0
3,Bacillus_subtilis,IDBA-UD,3,0
4,Bacillus_subtilis,IDBA-UD,4,1
5,Bacillus_subtilis,IDBA-UD,5,1
6,Bacillus_subtilis,IDBA-UD,6,2
7,Bacillus_subtilis,IDBA-UD,7,2
8,Bacillus_subtilis,IDBA-UD,8,3
9,Bacillus_subtilis,IDBA-UD,9,3
10,Bacillus_subtilis,IDBA-UD,10,4
11,Bacillus_subtilis,IDBA-UD,11,4
12,Bacillus_subtilis,IDBA-UD,12,5
13,Bacillus_subtilis,IDBA-UD,13,5
14,Bacillus_subtilis,IDBA-UD,14,6
15,Bacillus_subtilis,IDBA-UD,15,6
16,Bacillus_subtilis,IDBA-UD,16,7
17,Bacillus_subtilis,IDBA-UD,17,8
18,Bacillus_subtilis,IDBA-UD,18,8
19,Bacillus_subtilis,IDBA-UD,19,9
20,Bacillus_subtilis,IDBA-UD,20,10
21,Bacillus_subtilis,IDBA-UD,21,10
22,Bacillus_subtilis,IDBA-UD,22,11
23,Bacillus_subtilis,IDBA-UD,23,11
24,Bacillus_subtilis,IDBA-UD,24,12
25,Bacillus_subtilis,IDBA-UD,25,13
26,Bacillus_subtilis,IDBA-UD,26,14
27,Bacillus_subtilis,IDBA-UD,27,14
28,Bacillus_subtilis,IDBA-UD,28,15
29,Bacillus_subtilis,IDBA-UD,29,16
30,Bacillus_subtilis,IDBA-UD,30,17
31,Bacillus_subtilis,IDBA-UD,31,18
32,Bacillus_subtilis,IDBA-UD,32,19
33,Bacillus_subtilis,IDBA-UD,33,20
34,Bacillus_subtilis,IDBA-UD,34,21
35,Bacillus_subtilis,IDBA-UD,35,22
36,Bacillus_subtilis,IDBA-UD,36,22
37,Bacillus_subtilis,IDBA-UD,37,23
38,Bacillus_subtilis,IDBA-UD,38,24
39,Bacillus_subtilis,IDBA-UD,39,25
40,Bacillus_subtilis,IDBA-UD,40,26
41,Bacillus_subtilis,IDBA-UD,41,27
42,Bacillus_subtilis,IDBA-UD,42,28
43,Bacillus_subtilis,IDBA-UD,43,30
44,Bacillus_subtilis,IDBA-UD,44,31
45,Bacillus_subtilis,IDBA-UD,45,32
46,Bacillus_subtilis,IDBA-UD,46,33
47,Bacillus_subtilis,IDBA-UD,47,34
48,Bacillus_subtilis,IDBA-UD,48,35
49,Bacillus_subtilis,IDBA-UD,49,36
50,Bacillus_subtilis,IDBA-UD,50,37
51,Bacillus_subtilis,IDBA-UD,51,39
52,Bacillus_subtilis,IDBA-UD,52,40
53,Bacillus_subtilis,IDBA-UD,53,41
54,Bacillus_subtilis,IDBA-UD,54,43
55,Bacillus_subtilis,IDBA-UD,55,44
56,Bacillus_subtilis,IDBA-UD,56,45
