,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,MINIA,0,0
1,Bacillus_subtilis,MINIA,1,0
2,Bacillus_subtilis,MINIA,2,0
3,Bacillus_subtilis,MINIA,3,1
4,Bacillus_subtilis,MINIA,4,1
5,Bacillus_subtilis,MINIA,5,1
6,Bacillus_subtilis,MINIA,6,2
7,Bacillus_subtilis,MINIA,7,2
8,Bacillus_subtilis,MINIA,8,2
9,Bacillus_subtilis,MINIA,9,3
10,Bacillus_subtilis,MINIA,10,3
11,Bacillus_subtilis,MINIA,11,4
12,Bacillus_subtilis,MINIA,12,4
13,Bacillus_subtilis,MINIA,13,5
14,Bacillus_subtilis,MINIA,14,5
15,Bacillus_subtilis,MINIA,15,6
16,Bacillus_subtilis,MINIA,16,6
17,Bacillus_subtilis,MINIA,17,7
18,Bacillus_subtilis,MINIA,18,7
19,Bacillus_subtilis,MINIA,19,8
20,Bacillus_subtilis,MINIA,20,8
21,Bacillus_subtilis,MINIA,21,9
22,Bacillus_subtilis,MINIA,22,10
23,Bacillus_subtilis,MINIA,23,10
24,Bacillus_subtilis,MINIA,24,11
25,Bacillus_subtilis,MINIA,25,12
26,Bacillus_subtilis,MINIA,26,12
27,Bacillus_subtilis,MINIA,27,13
28,Bacillus_subtilis,MINIA,28,13
29,Bacillus_subtilis,MINIA,29,14
30,Bacillus_subtilis,MINIA,30,15
31,Bacillus_subtilis,MINIA,31,15
32,Bacillus_subtilis,MINIA,32,16
33,Bacillus_subtilis,MINIA,33,17
34,Bacillus_subtilis,MINIA,34,18
35,Bacillus_subtilis,MINIA,35,18
36,Bacillus_subtilis,MINIA,36,19
37,Bacillus_subtilis,MINIA,37,20
38,Bacillus_subtilis,MINIA,38,20
39,Bacillus_subtilis,MINIA,39,21
40,Bacillus_subtilis,MINIA,40,22
41,Bacillus_subtilis,MINIA,41,23
42,Bacillus_subtilis,MINIA,42,24
43,Bacillus_subtilis,MINIA,43,24
44,Bacillus_subtilis,MINIA,44,25
45,Bacillus_subtilis,MINIA,45,26
46,Bacillus_subtilis,MINIA,46,27
47,Bacillus_subtilis,MINIA,47,28
48,Bacillus_subtilis,MINIA,48,29
49,Bacillus_subtilis,MINIA,49,29
50,Bacillus_subtilis,MINIA,50,30
51,Bacillus_subtilis,MINIA,51,31
52,Bacillus_subtilis,MINIA,52,32
53,Bacillus_subtilis,MINIA,53,33
54,Bacillus_subtilis,MINIA,54,35
55,Bacillus_subtilis,MINIA,55,36
56,Bacillus_subtilis,MINIA,56,37
57,Bacillus_subtilis,MINIA,57,38
58,Bacillus_subtilis,MINIA,58,39
59,Bacillus_subtilis,MINIA,59,40
60,Bacillus_subtilis,MINIA,60,42
61,Bacillus_subtilis,MINIA,61,43
62,Bacillus_subtilis,MINIA,62,44
63,Bacillus_subtilis,MINIA,63,45
64,Bacillus_subtilis,MINIA,64,47
65,Bacillus_subtilis,MINIA,65,48
66,Bacillus_subtilis,MINIA,66,50
