,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LHS,GATBMiniaPipeline,8,1310,Bacillus_subtilis,0
1,1,LHS,GATBMiniaPipeline,9,1225,Pseudomonas_aeruginosa,0
2,2,LHS,GATBMiniaPipeline,10,1638,Bacillus_subtilis,0
3,3,LHS,GATBMiniaPipeline,12,4914,Bacillus_subtilis,0
4,4,LHS,GATBMiniaPipeline,14,7328,Bacillus_subtilis,0
5,5,LHS,GATBMiniaPipeline,16,7681,Bacillus_subtilis,0
6,6,LHS,GATBMiniaPipeline,17,3100,Pseudomonas_aeruginosa,0
7,7,LHS,GATBMiniaPipeline,19,1149,Bacillus_subtilis,0
8,8,LHS,GATBMiniaPipeline,20,3804,Bacillus_subtilis,0
9,9,LHS,GATBMiniaPipeline,24,3899,Bacillus_subtilis,0
10,10,LHS,GATBMiniaPipeline,26,23255,Bacillus_subtilis,0
11,11,LHS,GATBMiniaPipeline,28,12669,Bacillus_subtilis,0
12,12,LHS,GATBMiniaPipeline,29,7564,Bacillus_subtilis,0
13,13,LHS,GATBMiniaPipeline,30,2506,Pseudomonas_aeruginosa,0
14,14,LHS,GATBMiniaPipeline,32,15114,Bacillus_subtilis,0
15,15,LHS,GATBMiniaPipeline,33,22361,Bacillus_subtilis,0
16,16,LHS,GATBMiniaPipeline,35,3181,Bacillus_subtilis,0
17,17,LHS,GATBMiniaPipeline,36,48981,Pseudomonas_aeruginosa,0
18,18,LHS,GATBMiniaPipeline,37,1609,Bacillus_subtilis,0
19,19,LHS,GATBMiniaPipeline,38,7099,Bacillus_subtilis,0
20,20,LHS,GATBMiniaPipeline,39,3485,Bacillus_subtilis,0
21,21,LHS,GATBMiniaPipeline,40,3280,Bacillus_subtilis,0
22,22,LHS,GATBMiniaPipeline,41,32207,Pseudomonas_aeruginosa,0
23,23,LHS,GATBMiniaPipeline,42,1056,Bacillus_subtilis,0
24,24,LHS,GATBMiniaPipeline,43,59959,Pseudomonas_aeruginosa,0
25,25,LHS,GATBMiniaPipeline,44,1749,Bacillus_subtilis,0
26,26,LHS,GATBMiniaPipeline,45,12070,Bacillus_subtilis,0
27,27,LHS,GATBMiniaPipeline,46,5880,Bacillus_subtilis,0
28,28,LHS,GATBMiniaPipeline,47,3882,Bacillus_subtilis,0
29,29,LHS,GATBMiniaPipeline,48,18586,Bacillus_subtilis,0
30,30,LHS,GATBMiniaPipeline,49,3387,Bacillus_subtilis,0
31,31,LHS,GATBMiniaPipeline,51,5599,Pseudomonas_aeruginosa,0
32,32,LHS,GATBMiniaPipeline,52,1918,Bacillus_subtilis,0
33,33,LHS,GATBMiniaPipeline,53,16160,Bacillus_subtilis,0
34,34,LHS,GATBMiniaPipeline,54,7968,Bacillus_subtilis,0
35,35,LHS,GATBMiniaPipeline,56,1183,Bacillus_subtilis,0
36,36,LHS,GATBMiniaPipeline,57,1836,Bacillus_subtilis,0
37,37,LHS,GATBMiniaPipeline,58,10438,Bacillus_subtilis,0
38,38,LHS,GATBMiniaPipeline,61,2278,Bacillus_subtilis,0
39,39,LHS,GATBMiniaPipeline,64,2331,Bacillus_subtilis,0
40,40,LHS,GATBMiniaPipeline,65,5035,Bacillus_subtilis,0
41,41,LHS,GATBMiniaPipeline,66,8621,Bacillus_subtilis,0
42,42,LHS,GATBMiniaPipeline,67,3694,Bacillus_subtilis,0
43,43,LHS,GATBMiniaPipeline,68,2797,Bacillus_subtilis,0
44,44,LHS,GATBMiniaPipeline,69,3340,Bacillus_subtilis,0
45,45,LHS,GATBMiniaPipeline,70,23379,Bacillus_subtilis,0
46,46,LHS,GATBMiniaPipeline,71,5310,Bacillus_subtilis,0
47,47,LHS,GATBMiniaPipeline,72,23972,Bacillus_subtilis,0
48,48,LHS,GATBMiniaPipeline,73,8898,Bacillus_subtilis,0
49,49,LHS,GATBMiniaPipeline,75,5847,Bacillus_subtilis,0
50,50,LHS,GATBMiniaPipeline,76,3105,Bacillus_subtilis,0
51,51,LHS,GATBMiniaPipeline,77,1225,Bacillus_subtilis,0
52,52,LHS,GATBMiniaPipeline,78,4049,Pseudomonas_aeruginosa,0
53,53,LHS,GATBMiniaPipeline,79,90124,Pseudomonas_aeruginosa,0
54,54,LHS,GATBMiniaPipeline,80,13247,Bacillus_subtilis,0
55,55,LHS,GATBMiniaPipeline,81,9873,Bacillus_subtilis,0
56,56,LHS,GATBMiniaPipeline,82,10877,Bacillus_subtilis,0
57,57,LHS,GATBMiniaPipeline,83,1942,Bacillus_subtilis,0
58,58,LHS,GATBMiniaPipeline,85,3077,Bacillus_subtilis,0
59,59,LHS,GATBMiniaPipeline,86,4684,Bacillus_subtilis,0
60,60,LHS,GATBMiniaPipeline,87,4445,Bacillus_subtilis,0
61,61,LHS,GATBMiniaPipeline,88,11670,Bacillus_subtilis,0
62,62,LHS,GATBMiniaPipeline,89,6289,Bacillus_subtilis,0
63,63,LHS,GATBMiniaPipeline,91,22570,Bacillus_subtilis,0
64,64,LHS,GATBMiniaPipeline,95,1022,Pseudomonas_aeruginosa,0
65,65,LHS,GATBMiniaPipeline,96,1201,Bacillus_subtilis,0
66,66,LHS,GATBMiniaPipeline,97,2022,Bacillus_subtilis,0
67,67,LHS,GATBMiniaPipeline,98,1834,Bacillus_subtilis,0
68,68,LHS,GATBMiniaPipeline,99,2495,Bacillus_subtilis,0
69,69,LHS,GATBMiniaPipeline,100,8649,Bacillus_subtilis,0
70,70,LHS,GATBMiniaPipeline,101,6729,Bacillus_subtilis,0
71,71,LHS,GATBMiniaPipeline,103,12181,Bacillus_subtilis,0
72,72,LHS,GATBMiniaPipeline,104,8091,Bacillus_subtilis,0
73,73,LHS,GATBMiniaPipeline,105,3285,Bacillus_subtilis,0
74,74,LHS,GATBMiniaPipeline,106,6305,Bacillus_subtilis,0
75,75,LHS,GATBMiniaPipeline,107,34323,Pseudomonas_aeruginosa,0
76,76,LHS,GATBMiniaPipeline,108,7799,Bacillus_subtilis,0
77,77,LHS,GATBMiniaPipeline,111,10291,Bacillus_subtilis,0
78,78,LHS,GATBMiniaPipeline,112,8915,Bacillus_subtilis,0
79,79,LHS,GATBMiniaPipeline,113,6199,Bacillus_subtilis,0
80,80,LHS,GATBMiniaPipeline,114,3462,Bacillus_subtilis,0
81,81,LHS,GATBMiniaPipeline,115,12506,Bacillus_subtilis,0
82,82,LHS,GATBMiniaPipeline,116,74396,Pseudomonas_aeruginosa,0
83,83,LHS,GATBMiniaPipeline,117,2734,Bacillus_subtilis,0
84,84,LHS,GATBMiniaPipeline,119,61686,Pseudomonas_aeruginosa,0
85,85,LHS,GATBMiniaPipeline,120,5307,Pseudomonas_aeruginosa,0
86,86,LHS,GATBMiniaPipeline,121,4176,Bacillus_subtilis,0
87,87,LHS,GATBMiniaPipeline,122,22030,Bacillus_subtilis,0
88,88,LHS,GATBMiniaPipeline,123,96399,Listeria_monocytogenes,0
