,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,GATBMiniaPipeline,0.0,395800
1,Bacillus_subtilis,GATBMiniaPipeline,0.1111111111111111,381556
2,Bacillus_subtilis,GATBMiniaPipeline,0.2222222222222222,372562
3,Bacillus_subtilis,GATBMiniaPipeline,0.3333333333333333,315136
4,Bacillus_subtilis,GATBMiniaPipeline,0.4444444444444444,269695
5,Bacillus_subtilis,GATBMiniaPipeline,0.5555555555555556,263366
6,Bacillus_subtilis,GATBMiniaPipeline,0.6666666666666666,252655
7,Bacillus_subtilis,GATBMiniaPipeline,0.7777777777777777,170747
8,Bacillus_subtilis,GATBMiniaPipeline,0.8888888888888888,122501
9,Bacillus_subtilis,GATBMiniaPipeline,1.0,0
10,Enterococcus_faecalis,GATBMiniaPipeline,0.0,443331
11,Enterococcus_faecalis,GATBMiniaPipeline,0.1111111111111111,443331
12,Enterococcus_faecalis,GATBMiniaPipeline,0.2222222222222222,267876
13,Enterococcus_faecalis,GATBMiniaPipeline,0.3333333333333333,184436
14,Enterococcus_faecalis,GATBMiniaPipeline,0.4444444444444444,179788
15,Enterococcus_faecalis,GATBMiniaPipeline,0.5555555555555556,118899
16,Enterococcus_faecalis,GATBMiniaPipeline,0.6666666666666666,68820
17,Enterococcus_faecalis,GATBMiniaPipeline,0.7777777777777777,61574
18,Enterococcus_faecalis,GATBMiniaPipeline,0.8888888888888888,30646
19,Enterococcus_faecalis,GATBMiniaPipeline,1.0,0
20,Escherichia_coli_plasmid,GATBMiniaPipeline,0.0,53135
21,Escherichia_coli_plasmid,GATBMiniaPipeline,0.1111111111111111,53135
22,Escherichia_coli_plasmid,GATBMiniaPipeline,0.2222222222222222,53135
23,Escherichia_coli_plasmid,GATBMiniaPipeline,0.3333333333333333,53135
24,Escherichia_coli_plasmid,GATBMiniaPipeline,0.4444444444444444,53135
25,Escherichia_coli_plasmid,GATBMiniaPipeline,0.5555555555555556,28767
26,Escherichia_coli_plasmid,GATBMiniaPipeline,0.6666666666666666,28767
27,Escherichia_coli_plasmid,GATBMiniaPipeline,0.7777777777777777,26528
28,Escherichia_coli_plasmid,GATBMiniaPipeline,0.8888888888888888,26528
29,Escherichia_coli_plasmid,GATBMiniaPipeline,1.0,0
30,Escherichia_coli,GATBMiniaPipeline,0.0,131741
31,Escherichia_coli,GATBMiniaPipeline,0.1111111111111111,104462
32,Escherichia_coli,GATBMiniaPipeline,0.2222222222222222,90346
33,Escherichia_coli,GATBMiniaPipeline,0.3333333333333333,73020
34,Escherichia_coli,GATBMiniaPipeline,0.4444444444444444,62529
35,Escherichia_coli,GATBMiniaPipeline,0.5555555555555556,52416
36,Escherichia_coli,GATBMiniaPipeline,0.6666666666666666,34504
37,Escherichia_coli,GATBMiniaPipeline,0.7777777777777777,21253
38,Escherichia_coli,GATBMiniaPipeline,0.8888888888888888,11893
39,Escherichia_coli,GATBMiniaPipeline,1.0,0
40,Lactobacillus_fermentum,GATBMiniaPipeline,0.0,121877
41,Lactobacillus_fermentum,GATBMiniaPipeline,0.1111111111111111,114835
42,Lactobacillus_fermentum,GATBMiniaPipeline,0.2222222222222222,81422
43,Lactobacillus_fermentum,GATBMiniaPipeline,0.3333333333333333,63786
44,Lactobacillus_fermentum,GATBMiniaPipeline,0.4444444444444444,44515
45,Lactobacillus_fermentum,GATBMiniaPipeline,0.5555555555555556,33878
46,Lactobacillus_fermentum,GATBMiniaPipeline,0.6666666666666666,25997
47,Lactobacillus_fermentum,GATBMiniaPipeline,0.7777777777777777,16042
48,Lactobacillus_fermentum,GATBMiniaPipeline,0.8888888888888888,8387
49,Lactobacillus_fermentum,GATBMiniaPipeline,1.0,0
50,Listeria_monocytogenes,GATBMiniaPipeline,0.0,632215
51,Listeria_monocytogenes,GATBMiniaPipeline,0.1111111111111111,632215
52,Listeria_monocytogenes,GATBMiniaPipeline,0.2222222222222222,542997
53,Listeria_monocytogenes,GATBMiniaPipeline,0.3333333333333333,542997
54,Listeria_monocytogenes,GATBMiniaPipeline,0.4444444444444444,475379
55,Listeria_monocytogenes,GATBMiniaPipeline,0.5555555555555556,254631
56,Listeria_monocytogenes,GATBMiniaPipeline,0.6666666666666666,155052
57,Listeria_monocytogenes,GATBMiniaPipeline,0.7777777777777777,140561
58,Listeria_monocytogenes,GATBMiniaPipeline,0.8888888888888888,96399
59,Listeria_monocytogenes,GATBMiniaPipeline,1.0,0
60,Pseudomonas_aeruginosa,GATBMiniaPipeline,0.0,465450
61,Pseudomonas_aeruginosa,GATBMiniaPipeline,0.1111111111111111,462106
62,Pseudomonas_aeruginosa,GATBMiniaPipeline,0.2222222222222222,385686
63,Pseudomonas_aeruginosa,GATBMiniaPipeline,0.3333333333333333,318722
64,Pseudomonas_aeruginosa,GATBMiniaPipeline,0.4444444444444444,215460
65,Pseudomonas_aeruginosa,GATBMiniaPipeline,0.5555555555555556,204663
66,Pseudomonas_aeruginosa,GATBMiniaPipeline,0.6666666666666666,122793
67,Pseudomonas_aeruginosa,GATBMiniaPipeline,0.7777777777777777,90204
68,Pseudomonas_aeruginosa,GATBMiniaPipeline,0.8888888888888888,53332
69,Pseudomonas_aeruginosa,GATBMiniaPipeline,1.0,0
70,Salmonella_enterica,GATBMiniaPipeline,0.0,283138
71,Salmonella_enterica,GATBMiniaPipeline,0.1111111111111111,148334
72,Salmonella_enterica,GATBMiniaPipeline,0.2222222222222222,112448
73,Salmonella_enterica,GATBMiniaPipeline,0.3333333333333333,88811
74,Salmonella_enterica,GATBMiniaPipeline,0.4444444444444444,72044
75,Salmonella_enterica,GATBMiniaPipeline,0.5555555555555556,55333
76,Salmonella_enterica,GATBMiniaPipeline,0.6666666666666666,41295
77,Salmonella_enterica,GATBMiniaPipeline,0.7777777777777777,27750
78,Salmonella_enterica,GATBMiniaPipeline,0.8888888888888888,13483
79,Salmonella_enterica,GATBMiniaPipeline,1.0,0
80,Staphylococcus_aureus,GATBMiniaPipeline,0.0,181895
81,Staphylococcus_aureus,GATBMiniaPipeline,0.1111111111111111,175854
82,Staphylococcus_aureus,GATBMiniaPipeline,0.2222222222222222,129948
83,Staphylococcus_aureus,GATBMiniaPipeline,0.3333333333333333,107394
84,Staphylococcus_aureus,GATBMiniaPipeline,0.4444444444444444,90988
85,Staphylococcus_aureus,GATBMiniaPipeline,0.5555555555555556,51815
