,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,ERR2984773,VelvetOptimiser,NODE_69754_length_1264_cov_4.661392,1290,Unmapped,0
1,1,ERR2984773,VelvetOptimiser,NODE_92899_length_984_cov_3.245935,1010,Unmapped,0
2,2,ERR2984773,VelvetOptimiser,NODE_1179766_length_1000_cov_3.435000,1026,Unmapped,0
3,3,ERR2984773,VelvetOptimiser,NODE_1334399_length_1071_cov_2.414566,1097,Unmapped,0
4,4,ERR2984773,VelvetOptimiser,NODE_1475407_length_987_cov_3.368794,1013,Unmapped,0
5,5,ERR2984773,VelvetOptimiser,NODE_1585577_length_1160_cov_3.281034,1186,Unmapped,0
6,6,ERR2984773,VelvetOptimiser,NODE_2037240_length_1220_cov_2.898361,1246,Unmapped,0
7,7,ERR2984773,VelvetOptimiser,NODE_2616287_length_1321_cov_2.710068,1347,Unmapped,0
8,8,ERR2984773,VelvetOptimiser,NODE_2812520_length_1263_cov_3.684086,1289,Unmapped,0
9,9,ERR2984773,VelvetOptimiser,NODE_3002090_length_1289_cov_2.456943,1315,Unmapped,0
10,10,ERR2984773,VelvetOptimiser,NODE_3046084_length_1027_cov_1.777994,1053,Unmapped,0
11,11,ERR2984773,VelvetOptimiser,NODE_3082082_length_974_cov_2.383984,1000,Unmapped,0
12,12,ERR2984773,VelvetOptimiser,NODE_3105517_length_993_cov_2.752266,1019,Unmapped,0
13,13,ERR2984773,VelvetOptimiser,NODE_3159473_length_1106_cov_4.114828,1132,Unmapped,0
14,14,ERR2984773,VelvetOptimiser,NODE_3341669_length_1053_cov_2.387464,1079,Unmapped,0
15,15,ERR2984773,VelvetOptimiser,NODE_3369790_length_997_cov_3.289870,1023,Unmapped,0
16,16,ERR2984773,VelvetOptimiser,NODE_3388581_length_1438_cov_2.285118,1464,Unmapped,0
17,17,ERR2984773,VelvetOptimiser,NODE_3411346_length_1040_cov_3.005769,1066,Unmapped,0
18,18,ERR2984773,VelvetOptimiser,NODE_3477365_length_1087_cov_2.957682,1113,Unmapped,0
19,19,ERR2984773,VelvetOptimiser,NODE_3540403_length_1034_cov_2.050290,1060,Unmapped,0
20,20,ERR2984773,VelvetOptimiser,NODE_3576624_length_1312_cov_3.236280,1338,Unmapped,0
21,21,ERR2984773,VelvetOptimiser,NODE_3595462_length_1319_cov_2.157695,1345,Unmapped,0
22,22,ERR2984773,VelvetOptimiser,NODE_3675984_length_1137_cov_3.245383,1163,Unmapped,0
23,23,ERR2984773,VelvetOptimiser,NODE_3680947_length_1098_cov_2.342441,1124,Unmapped,0
24,24,ERR2984773,VelvetOptimiser,NODE_3752296_length_1266_cov_3.110584,1292,Unmapped,0
25,25,ERR2984773,VelvetOptimiser,NODE_3752962_length_1071_cov_3.160598,1097,Unmapped,0
26,26,ERR2984773,VelvetOptimiser,NODE_3761523_length_1676_cov_3.221360,1702,Unmapped,0
27,27,ERR2984773,VelvetOptimiser,NODE_3763178_length_1058_cov_3.880907,1084,Unmapped,0
28,28,ERR2984773,VelvetOptimiser,NODE_3785849_length_1253_cov_3.457303,1279,Unmapped,0
29,29,ERR2984773,VelvetOptimiser,NODE_3912724_length_1036_cov_2.711390,1062,Unmapped,0
30,30,ERR2984773,VelvetOptimiser,NODE_3966853_length_1036_cov_3.669884,1062,Unmapped,0
31,31,ERR2984773,VelvetOptimiser,NODE_4047389_length_1023_cov_3.937439,1049,Unmapped,0
32,32,ERR2984773,VelvetOptimiser,NODE_4068439_length_1019_cov_2.056919,1045,Unmapped,0
33,33,ERR2984773,VelvetOptimiser,NODE_4171951_length_1011_cov_3.867458,1037,Unmapped,0
34,34,ERR2984773,VelvetOptimiser,NODE_4311973_length_983_cov_2.716175,1009,Unmapped,0
35,35,ERR2984773,VelvetOptimiser,NODE_4327266_length_1052_cov_2.361217,1078,Unmapped,0
36,36,ERR2984773,VelvetOptimiser,NODE_4445658_length_989_cov_3.227503,1015,Unmapped,0
37,37,ERR2984773,VelvetOptimiser,NODE_4458478_length_1131_cov_3.267020,1157,Unmapped,0
38,38,ERR2984773,VelvetOptimiser,NODE_4522386_length_1037_cov_3.476374,1063,Unmapped,0
39,39,ERR2984773,VelvetOptimiser,NODE_4637176_length_990_cov_4.252525,1016,Unmapped,0
40,40,ERR2984773,VelvetOptimiser,NODE_4687732_length_1155_cov_3.006061,1181,Unmapped,0
41,41,ERR2984773,VelvetOptimiser,NODE_4725192_length_1236_cov_3.997573,1262,Unmapped,0
42,42,ERR2984773,VelvetOptimiser,NODE_4787108_length_1024_cov_2.283203,1050,Unmapped,0
43,43,ERR2984773,VelvetOptimiser,NODE_5391053_length_1035_cov_4.222222,1061,Unmapped,0
44,44,ERR2984773,VelvetOptimiser,NODE_5564399_length_1315_cov_2.501901,1341,Unmapped,0
45,45,ERR2984773,VelvetOptimiser,NODE_5609680_length_1121_cov_2.511151,1147,Unmapped,0
46,46,ERR2984773,VelvetOptimiser,NODE_5669765_length_1120_cov_2.416071,1146,Unmapped,0
47,47,ERR2984773,VelvetOptimiser,NODE_5918913_length_1035_cov_2.572947,1061,Unmapped,0
48,48,ERR2984773,VelvetOptimiser,NODE_5937697_length_1017_cov_3.158309,1043,Unmapped,0
