,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,MEGAHIT,0.0,768410
1,Bacillus_subtilis,MEGAHIT,0.1111111111111111,768410
2,Bacillus_subtilis,MEGAHIT,0.2222222222222222,552359
3,Bacillus_subtilis,MEGAHIT,0.3333333333333333,310772
4,Bacillus_subtilis,MEGAHIT,0.4444444444444444,268652
5,Bacillus_subtilis,MEGAHIT,0.5555555555555556,259403
6,Bacillus_subtilis,MEGAHIT,0.6666666666666666,230542
7,Bacillus_subtilis,MEGAHIT,0.7777777777777777,156836
8,Bacillus_subtilis,MEGAHIT,0.8888888888888888,59980
9,Bacillus_subtilis,MEGAHIT,1.0,0
10,Enterococcus_faecalis,MEGAHIT,0.0,0
11,Enterococcus_faecalis,MEGAHIT,0.1111111111111111,0
12,Enterococcus_faecalis,MEGAHIT,0.2222222222222222,0
13,Enterococcus_faecalis,MEGAHIT,0.3333333333333333,0
14,Enterococcus_faecalis,MEGAHIT,0.4444444444444444,0
15,Enterococcus_faecalis,MEGAHIT,0.5555555555555556,0
16,Enterococcus_faecalis,MEGAHIT,0.6666666666666666,0
17,Enterococcus_faecalis,MEGAHIT,0.7777777777777777,0
18,Enterococcus_faecalis,MEGAHIT,0.8888888888888888,0
19,Enterococcus_faecalis,MEGAHIT,1.0,0
20,Escherichia_coli_plasmid,MEGAHIT,0.0,1503
21,Escherichia_coli_plasmid,MEGAHIT,0.1111111111111111,0
22,Escherichia_coli_plasmid,MEGAHIT,0.2222222222222222,0
23,Escherichia_coli_plasmid,MEGAHIT,0.3333333333333333,0
24,Escherichia_coli_plasmid,MEGAHIT,0.4444444444444444,0
25,Escherichia_coli_plasmid,MEGAHIT,0.5555555555555556,0
26,Escherichia_coli_plasmid,MEGAHIT,0.6666666666666666,0
27,Escherichia_coli_plasmid,MEGAHIT,0.7777777777777777,0
28,Escherichia_coli_plasmid,MEGAHIT,0.8888888888888888,0
29,Escherichia_coli_plasmid,MEGAHIT,1.0,0
30,Escherichia_coli,MEGAHIT,0.0,1537
31,Escherichia_coli,MEGAHIT,0.1111111111111111,0
32,Escherichia_coli,MEGAHIT,0.2222222222222222,0
33,Escherichia_coli,MEGAHIT,0.3333333333333333,0
34,Escherichia_coli,MEGAHIT,0.4444444444444444,0
35,Escherichia_coli,MEGAHIT,0.5555555555555556,0
36,Escherichia_coli,MEGAHIT,0.6666666666666666,0
37,Escherichia_coli,MEGAHIT,0.7777777777777777,0
38,Escherichia_coli,MEGAHIT,0.8888888888888888,0
39,Escherichia_coli,MEGAHIT,1.0,0
40,Lactobacillus_fermentum,MEGAHIT,0.0,0
41,Lactobacillus_fermentum,MEGAHIT,0.1111111111111111,0
42,Lactobacillus_fermentum,MEGAHIT,0.2222222222222222,0
43,Lactobacillus_fermentum,MEGAHIT,0.3333333333333333,0
44,Lactobacillus_fermentum,MEGAHIT,0.4444444444444444,0
45,Lactobacillus_fermentum,MEGAHIT,0.5555555555555556,0
46,Lactobacillus_fermentum,MEGAHIT,0.6666666666666666,0
47,Lactobacillus_fermentum,MEGAHIT,0.7777777777777777,0
48,Lactobacillus_fermentum,MEGAHIT,0.8888888888888888,0
49,Lactobacillus_fermentum,MEGAHIT,1.0,0
50,Listeria_monocytogenes,MEGAHIT,0.0,390631
51,Listeria_monocytogenes,MEGAHIT,0.1111111111111111,390631
52,Listeria_monocytogenes,MEGAHIT,0.2222222222222222,339962
