,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,SKESA,0,0
1,Bacillus_subtilis,SKESA,1,0
2,Bacillus_subtilis,SKESA,2,0
3,Bacillus_subtilis,SKESA,3,0
4,Bacillus_subtilis,SKESA,4,0
5,Bacillus_subtilis,SKESA,5,0
6,Bacillus_subtilis,SKESA,6,0
7,Bacillus_subtilis,SKESA,7,0
8,Bacillus_subtilis,SKESA,8,0
9,Bacillus_subtilis,SKESA,9,0
10,Bacillus_subtilis,SKESA,10,1
11,Bacillus_subtilis,SKESA,11,1
12,Bacillus_subtilis,SKESA,12,1
13,Bacillus_subtilis,SKESA,13,1
14,Bacillus_subtilis,SKESA,14,1
15,Bacillus_subtilis,SKESA,15,1
16,Bacillus_subtilis,SKESA,16,1
17,Bacillus_subtilis,SKESA,17,1
18,Bacillus_subtilis,SKESA,18,1
19,Bacillus_subtilis,SKESA,19,2
20,Bacillus_subtilis,SKESA,20,2
21,Bacillus_subtilis,SKESA,21,2
22,Bacillus_subtilis,SKESA,22,2
23,Bacillus_subtilis,SKESA,23,2
24,Bacillus_subtilis,SKESA,24,2
25,Bacillus_subtilis,SKESA,25,2
26,Bacillus_subtilis,SKESA,26,2
27,Bacillus_subtilis,SKESA,27,2
28,Bacillus_subtilis,SKESA,28,3
29,Bacillus_subtilis,SKESA,29,3
30,Bacillus_subtilis,SKESA,30,3
31,Bacillus_subtilis,SKESA,31,3
32,Bacillus_subtilis,SKESA,32,3
33,Bacillus_subtilis,SKESA,33,3
34,Bacillus_subtilis,SKESA,34,3
35,Bacillus_subtilis,SKESA,35,3
36,Bacillus_subtilis,SKESA,36,4
37,Bacillus_subtilis,SKESA,37,4
38,Bacillus_subtilis,SKESA,38,4
39,Bacillus_subtilis,SKESA,39,4
40,Bacillus_subtilis,SKESA,40,4
41,Bacillus_subtilis,SKESA,41,4
42,Bacillus_subtilis,SKESA,42,4
43,Bacillus_subtilis,SKESA,43,5
44,Bacillus_subtilis,SKESA,44,5
45,Bacillus_subtilis,SKESA,45,5
46,Bacillus_subtilis,SKESA,46,5
47,Bacillus_subtilis,SKESA,47,5
48,Bacillus_subtilis,SKESA,48,5
49,Bacillus_subtilis,SKESA,49,5
50,Bacillus_subtilis,SKESA,50,6
51,Bacillus_subtilis,SKESA,51,6
52,Bacillus_subtilis,SKESA,52,6
53,Bacillus_subtilis,SKESA,53,6
54,Bacillus_subtilis,SKESA,54,6
55,Bacillus_subtilis,SKESA,55,6
56,Bacillus_subtilis,SKESA,56,7
57,Bacillus_subtilis,SKESA,57,7
58,Bacillus_subtilis,SKESA,58,7
59,Bacillus_subtilis,SKESA,59,7
60,Bacillus_subtilis,SKESA,60,7
61,Bacillus_subtilis,SKESA,61,7
62,Bacillus_subtilis,SKESA,62,7
63,Bacillus_subtilis,SKESA,63,8
64,Bacillus_subtilis,SKESA,64,8
65,Bacillus_subtilis,SKESA,65,8
66,Bacillus_subtilis,SKESA,66,8
67,Bacillus_subtilis,SKESA,67,8
68,Bacillus_subtilis,SKESA,68,8
69,Bacillus_subtilis,SKESA,69,9
70,Bacillus_subtilis,SKESA,70,9
71,Bacillus_subtilis,SKESA,71,9
72,Bacillus_subtilis,SKESA,72,9
73,Bacillus_subtilis,SKESA,73,9
74,Bacillus_subtilis,SKESA,74,10
75,Bacillus_subtilis,SKESA,75,10
76,Bacillus_subtilis,SKESA,76,10
77,Bacillus_subtilis,SKESA,77,10
78,Bacillus_subtilis,SKESA,78,11
79,Bacillus_subtilis,SKESA,79,11
80,Bacillus_subtilis,SKESA,80,11
81,Bacillus_subtilis,SKESA,81,11
82,Bacillus_subtilis,SKESA,82,12
83,Bacillus_subtilis,SKESA,83,12
84,Bacillus_subtilis,SKESA,84,12
85,Bacillus_subtilis,SKESA,85,12
86,Bacillus_subtilis,SKESA,86,13
87,Bacillus_subtilis,SKESA,87,13
88,Bacillus_subtilis,SKESA,88,13
89,Bacillus_subtilis,SKESA,89,14
90,Bacillus_subtilis,SKESA,90,14
91,Bacillus_subtilis,SKESA,91,15
92,Bacillus_subtilis,SKESA,92,16
93,Bacillus_subtilis,SKESA,93,17
94,Bacillus_subtilis,SKESA,94,18
95,Bacillus_subtilis,SKESA,95,19
96,Bacillus_subtilis,SKESA,96,20
97,Bacillus_subtilis,SKESA,97,21
98,Bacillus_subtilis,SKESA,98,24
99,Bacillus_subtilis,SKESA,99,
100,Bacillus_subtilis,SKESA,100,
101,Enterococcus_faecalis,SKESA,0,0
102,Enterococcus_faecalis,SKESA,1,0
103,Enterococcus_faecalis,SKESA,2,0
104,Enterococcus_faecalis,SKESA,3,0
105,Enterococcus_faecalis,SKESA,4,0
106,Enterococcus_faecalis,SKESA,5,0
107,Enterococcus_faecalis,SKESA,6,0
108,Enterococcus_faecalis,SKESA,7,0
109,Enterococcus_faecalis,SKESA,8,0
110,Enterococcus_faecalis,SKESA,9,0
111,Enterococcus_faecalis,SKESA,10,0
112,Enterococcus_faecalis,SKESA,11,0
113,Enterococcus_faecalis,SKESA,12,0
114,Enterococcus_faecalis,SKESA,13,0
115,Enterococcus_faecalis,SKESA,14,1
116,Enterococcus_faecalis,SKESA,15,1
117,Enterococcus_faecalis,SKESA,16,1
118,Enterococcus_faecalis,SKESA,17,1
119,Enterococcus_faecalis,SKESA,18,1
120,Enterococcus_faecalis,SKESA,19,1
121,Enterococcus_faecalis,SKESA,20,1
122,Enterococcus_faecalis,SKESA,21,1
123,Enterococcus_faecalis,SKESA,22,1
124,Enterococcus_faecalis,SKESA,23,2
125,Enterococcus_faecalis,SKESA,24,2
126,Enterococcus_faecalis,SKESA,25,2
127,Enterococcus_faecalis,SKESA,26,2
128,Enterococcus_faecalis,SKESA,27,2
129,Enterococcus_faecalis,SKESA,28,2
130,Enterococcus_faecalis,SKESA,29,2
131,Enterococcus_faecalis,SKESA,30,2
132,Enterococcus_faecalis,SKESA,31,2
133,Enterococcus_faecalis,SKESA,32,2
134,Enterococcus_faecalis,SKESA,33,3
135,Enterococcus_faecalis,SKESA,34,3
