,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,BCALM2,0,0
1,Bacillus_subtilis,BCALM2,1,5
2,Bacillus_subtilis,BCALM2,2,12
3,Bacillus_subtilis,BCALM2,3,20
4,Bacillus_subtilis,BCALM2,4,28
5,Bacillus_subtilis,BCALM2,5,38
6,Bacillus_subtilis,BCALM2,6,47
7,Bacillus_subtilis,BCALM2,7,57
8,Bacillus_subtilis,BCALM2,8,67
9,Bacillus_subtilis,BCALM2,9,78
10,Bacillus_subtilis,BCALM2,10,89
11,Bacillus_subtilis,BCALM2,11,100
12,Bacillus_subtilis,BCALM2,12,112
13,Bacillus_subtilis,BCALM2,13,124
14,Bacillus_subtilis,BCALM2,14,137
15,Bacillus_subtilis,BCALM2,15,149
16,Bacillus_subtilis,BCALM2,16,163
17,Bacillus_subtilis,BCALM2,17,176
18,Bacillus_subtilis,BCALM2,18,190
19,Bacillus_subtilis,BCALM2,19,204
20,Bacillus_subtilis,BCALM2,20,219
21,Bacillus_subtilis,BCALM2,21,234
22,Bacillus_subtilis,BCALM2,22,249
23,Bacillus_subtilis,BCALM2,23,264
24,Bacillus_subtilis,BCALM2,24,279
25,Bacillus_subtilis,BCALM2,25,295
26,Bacillus_subtilis,BCALM2,26,312
27,Bacillus_subtilis,BCALM2,27,328
28,Bacillus_subtilis,BCALM2,28,345
29,Bacillus_subtilis,BCALM2,29,363
30,Bacillus_subtilis,BCALM2,30,380
31,Bacillus_subtilis,BCALM2,31,398
32,Bacillus_subtilis,BCALM2,32,417
33,Bacillus_subtilis,BCALM2,33,435
34,Bacillus_subtilis,BCALM2,34,454
35,Bacillus_subtilis,BCALM2,35,474
36,Bacillus_subtilis,BCALM2,36,493
37,Bacillus_subtilis,BCALM2,37,513
38,Bacillus_subtilis,BCALM2,38,533
39,Bacillus_subtilis,BCALM2,39,554
40,Bacillus_subtilis,BCALM2,40,575
41,Bacillus_subtilis,BCALM2,41,597
42,Bacillus_subtilis,BCALM2,42,619
43,Bacillus_subtilis,BCALM2,43,641
44,Bacillus_subtilis,BCALM2,44,663
45,Bacillus_subtilis,BCALM2,45,686
46,Bacillus_subtilis,BCALM2,46,710
47,Bacillus_subtilis,BCALM2,47,733
48,Bacillus_subtilis,BCALM2,48,757
49,Bacillus_subtilis,BCALM2,49,782
50,Bacillus_subtilis,BCALM2,50,807
51,Bacillus_subtilis,BCALM2,51,833
52,Bacillus_subtilis,BCALM2,52,859
53,Bacillus_subtilis,BCALM2,53,886
54,Bacillus_subtilis,BCALM2,54,913
55,Bacillus_subtilis,BCALM2,55,941
56,Bacillus_subtilis,BCALM2,56,969
57,Bacillus_subtilis,BCALM2,57,998
58,Bacillus_subtilis,BCALM2,58,1028
59,Bacillus_subtilis,BCALM2,59,1058
60,Bacillus_subtilis,BCALM2,60,1089
61,Bacillus_subtilis,BCALM2,61,1121
62,Bacillus_subtilis,BCALM2,62,1153
63,Bacillus_subtilis,BCALM2,63,1186
64,Bacillus_subtilis,BCALM2,64,1220
65,Bacillus_subtilis,BCALM2,65,1255
66,Bacillus_subtilis,BCALM2,66,1290
67,Bacillus_subtilis,BCALM2,67,1327
68,Bacillus_subtilis,BCALM2,68,1364
69,Bacillus_subtilis,BCALM2,69,1403
70,Bacillus_subtilis,BCALM2,70,1442
71,Bacillus_subtilis,BCALM2,71,
72,Bacillus_subtilis,BCALM2,72,
73,Bacillus_subtilis,BCALM2,73,
74,Bacillus_subtilis,BCALM2,74,
75,Bacillus_subtilis,BCALM2,75,
76,Bacillus_subtilis,BCALM2,76,
77,Bacillus_subtilis,BCALM2,77,
78,Bacillus_subtilis,BCALM2,78,
79,Bacillus_subtilis,BCALM2,79,
80,Bacillus_subtilis,BCALM2,80,
81,Bacillus_subtilis,BCALM2,81,
82,Bacillus_subtilis,BCALM2,82,
83,Bacillus_subtilis,BCALM2,83,
84,Bacillus_subtilis,BCALM2,84,
85,Bacillus_subtilis,BCALM2,85,
86,Bacillus_subtilis,BCALM2,86,
87,Bacillus_subtilis,BCALM2,87,
88,Bacillus_subtilis,BCALM2,88,
89,Bacillus_subtilis,BCALM2,89,
90,Bacillus_subtilis,BCALM2,90,
91,Bacillus_subtilis,BCALM2,91,
92,Bacillus_subtilis,BCALM2,92,
93,Bacillus_subtilis,BCALM2,93,
94,Bacillus_subtilis,BCALM2,94,
95,Bacillus_subtilis,BCALM2,95,
96,Bacillus_subtilis,BCALM2,96,
97,Bacillus_subtilis,BCALM2,97,
98,Bacillus_subtilis,BCALM2,98,
99,Bacillus_subtilis,BCALM2,99,
100,Bacillus_subtilis,BCALM2,100,
