,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,ENN,ABySS,45,126242,Bacillus_subtilis,0
1,1,ENN,ABySS,442,4311,Escherichia_coli,0
2,2,ENN,ABySS,703,9614,Escherichia_coli,0
3,3,ENN,ABySS,706,9359,Escherichia_coli,0
4,4,ENN,ABySS,1032,2582,Escherichia_coli,0
5,5,ENN,ABySS,1284,1275,Escherichia_coli,0
6,6,ENN,ABySS,10026,1258,Pseudomonas_aeruginosa,0
7,7,ENN,ABySS,11365,1022,Pseudomonas_aeruginosa,0
8,8,ENN,ABySS,35886,9590,Staphylococcus_aureus,0
9,9,ENN,ABySS,36160,2215,Staphylococcus_aureus_plasmid2,0
10,10,ENN,ABySS,36161,2992,Staphylococcus_aureus_plasmid3,0
11,11,ENN,ABySS,36163,6335,Staphylococcus_aureus_plasmid1,0
12,12,ENN,ABySS,36618,3659,Salmonella_enterica,0
13,13,ENN,ABySS,39389,343199,Bacillus_subtilis,0
14,14,ENN,ABySS,39410,17657,Escherichia_coli,0
15,15,ENN,ABySS,39423,9319,Escherichia_coli,0
16,16,ENN,ABySS,39430,25118,Escherichia_coli,0
17,17,ENN,ABySS,39431,24604,Escherichia_coli,0
18,18,ENN,ABySS,39434,6409,Escherichia_coli,0
19,19,ENN,ABySS,39441,24623,Escherichia_coli,0
20,20,ENN,ABySS,39444,14591,Escherichia_coli,0
21,21,ENN,ABySS,39447,18954,Escherichia_coli,0
22,22,ENN,ABySS,39453,16004,Escherichia_coli,0
23,23,ENN,ABySS,39455,37031,Escherichia_coli,0
24,24,ENN,ABySS,39467,5118,Escherichia_coli,0
25,25,ENN,ABySS,39471,13944,Escherichia_coli,0
26,26,ENN,ABySS,39476,31712,Escherichia_coli,0
27,27,ENN,ABySS,39477,13145,Escherichia_coli,0
28,28,ENN,ABySS,39496,6829,Escherichia_coli,0
29,29,ENN,ABySS,39509,28951,Escherichia_coli,0
30,30,ENN,ABySS,39531,5762,Escherichia_coli,0
31,31,ENN,ABySS,39532,1162,Escherichia_coli,0
32,32,ENN,ABySS,39537,9508,Escherichia_coli,0
33,33,ENN,ABySS,39540,9770,Escherichia_coli,0
34,34,ENN,ABySS,39556,18277,Escherichia_coli,0
35,35,ENN,ABySS,39563,42248,Escherichia_coli,0
36,36,ENN,ABySS,39569,33680,Escherichia_coli,0
