,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,ENN,GATBMiniaPipeline,1,2606,Escherichia_coli,0
1,1,ENN,GATBMiniaPipeline,4,1608,Escherichia_coli,0
2,2,ENN,GATBMiniaPipeline,5,5488,Salmonella_enterica,0
3,3,ENN,GATBMiniaPipeline,6,3471,Staphylococcus_aureus,0
4,4,ENN,GATBMiniaPipeline,7,3344,Escherichia_coli_plasmid,0
5,5,ENN,GATBMiniaPipeline,9,1239,Escherichia_coli,0
6,6,ENN,GATBMiniaPipeline,10,4240,Escherichia_coli,0
7,7,ENN,GATBMiniaPipeline,12,1048,Lactobacillus_fermentum,0
8,8,ENN,GATBMiniaPipeline,16,13958,Staphylococcus_aureus,0
9,9,ENN,GATBMiniaPipeline,18,1948,Enterococcus_faecalis,0
10,10,ENN,GATBMiniaPipeline,20,19285,Pseudomonas_aeruginosa,0
11,11,ENN,GATBMiniaPipeline,21,1751,Lactobacillus_fermentum,0
12,12,ENN,GATBMiniaPipeline,22,16976,Escherichia_coli,0
13,13,ENN,GATBMiniaPipeline,23,19039,Escherichia_coli,0
14,14,ENN,GATBMiniaPipeline,25,23491,Salmonella_enterica,0
15,15,ENN,GATBMiniaPipeline,27,1302,Pseudomonas_aeruginosa,0
16,16,ENN,GATBMiniaPipeline,29,1096,Escherichia_coli,0
17,17,ENN,GATBMiniaPipeline,31,53287,Pseudomonas_aeruginosa,0
18,18,ENN,GATBMiniaPipeline,32,35196,Escherichia_coli,0
19,19,ENN,GATBMiniaPipeline,35,15159,Escherichia_coli,0
20,20,ENN,GATBMiniaPipeline,36,1343,Lactobacillus_fermentum,0
21,21,ENN,GATBMiniaPipeline,37,4834,Escherichia_coli,0
22,22,ENN,GATBMiniaPipeline,38,16523,Salmonella_enterica,0
23,23,ENN,GATBMiniaPipeline,40,1514,Salmonella_enterica,0
24,24,ENN,GATBMiniaPipeline,41,37896,Bacillus_subtilis,0
25,25,ENN,GATBMiniaPipeline,44,30055,Staphylococcus_aureus,0
26,26,ENN,GATBMiniaPipeline,45,5518,Staphylococcus_aureus,0
27,27,ENN,GATBMiniaPipeline,48,3178,Lactobacillus_fermentum,0
28,28,ENN,GATBMiniaPipeline,49,9084,Pseudomonas_aeruginosa,0
29,29,ENN,GATBMiniaPipeline,50,3672,Escherichia_coli,0
30,30,ENN,GATBMiniaPipeline,51,2147,Salmonella_enterica,0
31,31,ENN,GATBMiniaPipeline,52,13004,Lactobacillus_fermentum,0
32,32,ENN,GATBMiniaPipeline,53,1044,Enterococcus_faecalis,0
33,33,ENN,GATBMiniaPipeline,55,56523,Escherichia_coli,0
34,34,ENN,GATBMiniaPipeline,56,37368,Salmonella_enterica,0
35,35,ENN,GATBMiniaPipeline,57,2378,Salmonella_enterica,0
36,36,ENN,GATBMiniaPipeline,58,11679,Escherichia_coli,0
37,37,ENN,GATBMiniaPipeline,59,20903,Lactobacillus_fermentum,0
38,38,ENN,GATBMiniaPipeline,61,3384,Lactobacillus_fermentum,0
39,39,ENN,GATBMiniaPipeline,62,25266,Salmonella_enterica,0
40,40,ENN,GATBMiniaPipeline,64,23334,Escherichia_coli,0
41,41,ENN,GATBMiniaPipeline,65,3529,Staphylococcus_aureus,0
42,42,ENN,GATBMiniaPipeline,67,12851,Pseudomonas_aeruginosa,0
43,43,ENN,GATBMiniaPipeline,68,14003,Escherichia_coli,0
44,44,ENN,GATBMiniaPipeline,70,1431,Listeria_monocytogenes,0
45,45,ENN,GATBMiniaPipeline,71,88774,Salmonella_enterica,0
46,46,ENN,GATBMiniaPipeline,72,17147,Escherichia_coli,0
47,47,ENN,GATBMiniaPipeline,74,11876,Pseudomonas_aeruginosa,0
48,48,ENN,GATBMiniaPipeline,75,1383,Escherichia_coli,0
49,49,ENN,GATBMiniaPipeline,76,5492,Pseudomonas_aeruginosa,0
50,50,ENN,GATBMiniaPipeline,77,22972,Enterococcus_faecalis,0
51,51,ENN,GATBMiniaPipeline,78,12577,Escherichia_coli,0
52,52,ENN,GATBMiniaPipeline,79,29969,Pseudomonas_aeruginosa,0
53,53,ENN,GATBMiniaPipeline,80,30347,Pseudomonas_aeruginosa,0
54,54,ENN,GATBMiniaPipeline,81,2382,Lactobacillus_fermentum,0
55,55,ENN,GATBMiniaPipeline,83,12656,Escherichia_coli,0
56,56,ENN,GATBMiniaPipeline,84,7262,Salmonella_enterica,0
57,57,ENN,GATBMiniaPipeline,86,3234,Pseudomonas_aeruginosa,0
58,58,ENN,GATBMiniaPipeline,87,96399,Listeria_monocytogenes,0
59,59,ENN,GATBMiniaPipeline,89,58785,Pseudomonas_aeruginosa,0
60,60,ENN,GATBMiniaPipeline,90,4823,Salmonella_enterica,0
61,61,ENN,GATBMiniaPipeline,91,3123,Pseudomonas_aeruginosa,0
62,62,ENN,GATBMiniaPipeline,91,3123,Pseudomonas_aeruginosa,0
63,63,ENN,GATBMiniaPipeline,95,4428,Escherichia_coli,0
64,64,ENN,GATBMiniaPipeline,96,9109,Salmonella_enterica,0
65,65,ENN,GATBMiniaPipeline,97,14786,Lactobacillus_fermentum,0
66,66,ENN,GATBMiniaPipeline,98,82962,Escherichia_coli,0
67,67,ENN,GATBMiniaPipeline,99,97510,Pseudomonas_aeruginosa,0
68,68,ENN,GATBMiniaPipeline,101,3513,Escherichia_coli,0
69,69,ENN,GATBMiniaPipeline,102,7352,Escherichia_coli,0
70,70,ENN,GATBMiniaPipeline,103,7926,Pseudomonas_aeruginosa,0
71,71,ENN,GATBMiniaPipeline,104,21257,Escherichia_coli,0
72,72,ENN,GATBMiniaPipeline,105,2122,Escherichia_coli,0
73,73,ENN,GATBMiniaPipeline,107,30538,Pseudomonas_aeruginosa,0
74,74,ENN,GATBMiniaPipeline,108,1242,Escherichia_coli,0
75,75,ENN,GATBMiniaPipeline,109,29572,Salmonella_enterica,0
76,76,ENN,GATBMiniaPipeline,110,14172,Salmonella_enterica,0
77,77,ENN,GATBMiniaPipeline,111,14599,Lactobacillus_fermentum,0
78,78,ENN,GATBMiniaPipeline,112,1031,Pseudomonas_aeruginosa,0
79,79,ENN,GATBMiniaPipeline,114,33878,Lactobacillus_fermentum,0
80,80,ENN,GATBMiniaPipeline,116,4610,Salmonella_enterica,0
81,81,ENN,GATBMiniaPipeline,120,25484,Salmonella_enterica,0
82,82,ENN,GATBMiniaPipeline,121,38305,Staphylococcus_aureus,0
83,83,ENN,GATBMiniaPipeline,122,22752,Escherichia_coli,0
84,84,ENN,GATBMiniaPipeline,123,170747,Bacillus_subtilis,0
85,85,ENN,GATBMiniaPipeline,124,9760,Salmonella_enterica,0
86,86,ENN,GATBMiniaPipeline,128,48811,Pseudomonas_aeruginosa,0
87,87,ENN,GATBMiniaPipeline,129,1321,Salmonella_enterica,0
88,88,ENN,GATBMiniaPipeline,132,35056,Pseudomonas_aeruginosa,0
89,89,ENN,GATBMiniaPipeline,134,53345,Pseudomonas_aeruginosa,0
90,90,ENN,GATBMiniaPipeline,135,32258,Pseudomonas_aeruginosa,0
91,91,ENN,GATBMiniaPipeline,138,39679,Enterococcus_faecalis,0
92,92,ENN,GATBMiniaPipeline,139,14238,Escherichia_coli,0
93,93,ENN,GATBMiniaPipeline,140,3963,Escherichia_coli,0
94,94,ENN,GATBMiniaPipeline,141,6194,Pseudomonas_aeruginosa,0
95,95,ENN,GATBMiniaPipeline,142,2916,Escherichia_coli,0
96,96,ENN,GATBMiniaPipeline,143,112659,Staphylococcus_aureus,0
97,97,ENN,GATBMiniaPipeline,145,63715,Lactobacillus_fermentum,0
98,98,ENN,GATBMiniaPipeline,147,1990,Lactobacillus_fermentum,0
99,99,ENN,GATBMiniaPipeline,148,3002,Salmonella_enterica,0
100,100,ENN,GATBMiniaPipeline,149,2714,Salmonella_enterica,0
101,101,ENN,GATBMiniaPipeline,150,62433,Enterococcus_faecalis,0
102,102,ENN,GATBMiniaPipeline,151,39721,Staphylococcus_aureus,0
103,103,ENN,GATBMiniaPipeline,153,10459,Pseudomonas_aeruginosa,0
104,104,ENN,GATBMiniaPipeline,154,35379,Pseudomonas_aeruginosa,0
105,105,ENN,GATBMiniaPipeline,155,43066,Staphylococcus_aureus,0
106,106,ENN,GATBMiniaPipeline,156,16274,Salmonella_enterica,0
107,107,ENN,GATBMiniaPipeline,158,12674,Salmonella_enterica,0
108,108,ENN,GATBMiniaPipeline,159,58962,Salmonella_enterica,0
109,109,ENN,GATBMiniaPipeline,160,26875,Pseudomonas_aeruginosa,0
110,110,ENN,GATBMiniaPipeline,162,2511,Salmonella_enterica,0
111,111,ENN,GATBMiniaPipeline,163,40744,Escherichia_coli,0
112,112,ENN,GATBMiniaPipeline,164,34223,Staphylococcus_aureus,0
113,113,ENN,GATBMiniaPipeline,166,3388,Escherichia_coli,0
114,114,ENN,GATBMiniaPipeline,167,1254,Lactobacillus_fermentum,0
115,115,ENN,GATBMiniaPipeline,168,43052,Salmonella_enterica,0
116,116,ENN,GATBMiniaPipeline,169,7993,Escherichia_coli,0
117,117,ENN,GATBMiniaPipeline,170,15415,Escherichia_coli_plasmid,0
118,118,ENN,GATBMiniaPipeline,171,19205,Pseudomonas_aeruginosa,0
119,119,ENN,GATBMiniaPipeline,173,3326,Staphylococcus_aureus,0
120,120,ENN,GATBMiniaPipeline,177,3220,Pseudomonas_aeruginosa,0
121,121,ENN,GATBMiniaPipeline,178,88774,Pseudomonas_aeruginosa,0
122,122,ENN,GATBMiniaPipeline,179,87373,Pseudomonas_aeruginosa,0
123,123,ENN,GATBMiniaPipeline,180,10859,Pseudomonas_aeruginosa,0
124,124,ENN,GATBMiniaPipeline,181,3905,Escherichia_coli,0
125,125,ENN,GATBMiniaPipeline,185,164309,Pseudomonas_aeruginosa,0
126,126,ENN,GATBMiniaPipeline,186,1054,Lactobacillus_fermentum,0
127,127,ENN,GATBMiniaPipeline,188,14546,Lactobacillus_fermentum,0
128,128,ENN,GATBMiniaPipeline,191,8951,Escherichia_coli_plasmid,0
129,129,ENN,GATBMiniaPipeline,192,18747,Escherichia_coli,0
130,130,ENN,GATBMiniaPipeline,193,11893,Escherichia_coli,0
131,131,ENN,GATBMiniaPipeline,195,175854,Staphylococcus_aureus,0
132,132,ENN,GATBMiniaPipeline,196,22780,Salmonella_enterica,0
133,133,ENN,GATBMiniaPipeline,197,5081,Escherichia_coli,0
134,134,ENN,GATBMiniaPipeline,201,37934,Staphylococcus_aureus,0
135,135,ENN,GATBMiniaPipeline,202,71872,Escherichia_coli,0
136,136,ENN,GATBMiniaPipeline,203,2278,Escherichia_coli,0
137,137,ENN,GATBMiniaPipeline,204,48911,Salmonella_enterica,0
138,138,ENN,GATBMiniaPipeline,205,67885,Escherichia_coli,0
139,139,ENN,GATBMiniaPipeline,206,3037,Salmonella_enterica,0
140,140,ENN,GATBMiniaPipeline,209,34067,Escherichia_coli,0
141,141,ENN,GATBMiniaPipeline,210,35179,Pseudomonas_aeruginosa,0
142,142,ENN,GATBMiniaPipeline,212,12887,Escherichia_coli,0
143,143,ENN,GATBMiniaPipeline,213,16146,Escherichia_coli,0
144,144,ENN,GATBMiniaPipeline,215,9280,Escherichia_coli,0
145,145,ENN,GATBMiniaPipeline,217,106057,Escherichia_coli,0
146,146,ENN,GATBMiniaPipeline,218,3236,Pseudomonas_aeruginosa,0
147,147,ENN,GATBMiniaPipeline,219,27899,Pseudomonas_aeruginosa,0
148,148,ENN,GATBMiniaPipeline,220,19480,Pseudomonas_aeruginosa,0
149,149,ENN,GATBMiniaPipeline,221,2559,Escherichia_coli_plasmid,0
150,150,ENN,GATBMiniaPipeline,222,102053,Escherichia_coli,0
151,151,ENN,GATBMiniaPipeline,223,3413,Pseudomonas_aeruginosa,0
152,152,ENN,GATBMiniaPipeline,223,3413,Pseudomonas_aeruginosa,0
153,153,ENN,GATBMiniaPipeline,224,58447,Salmonella_enterica,0
154,154,ENN,GATBMiniaPipeline,225,14522,Escherichia_coli,0
155,155,ENN,GATBMiniaPipeline,226,21806,Salmonella_enterica,0
156,156,ENN,GATBMiniaPipeline,228,16253,Staphylococcus_aureus,0
