,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,GATBMiniaPipeline,0,395800
1,Bacillus_subtilis,GATBMiniaPipeline,1,395800
2,Bacillus_subtilis,GATBMiniaPipeline,2,395800
3,Bacillus_subtilis,GATBMiniaPipeline,3,395800
4,Bacillus_subtilis,GATBMiniaPipeline,4,395800
5,Bacillus_subtilis,GATBMiniaPipeline,5,395800
6,Bacillus_subtilis,GATBMiniaPipeline,6,395800
7,Bacillus_subtilis,GATBMiniaPipeline,7,395800
8,Bacillus_subtilis,GATBMiniaPipeline,8,395800
9,Bacillus_subtilis,GATBMiniaPipeline,9,395800
10,Bacillus_subtilis,GATBMiniaPipeline,10,372562
11,Bacillus_subtilis,GATBMiniaPipeline,11,372562
12,Bacillus_subtilis,GATBMiniaPipeline,12,372562
13,Bacillus_subtilis,GATBMiniaPipeline,13,372562
14,Bacillus_subtilis,GATBMiniaPipeline,14,372562
15,Bacillus_subtilis,GATBMiniaPipeline,15,372562
16,Bacillus_subtilis,GATBMiniaPipeline,16,372562
17,Bacillus_subtilis,GATBMiniaPipeline,17,372562
18,Bacillus_subtilis,GATBMiniaPipeline,18,372562
19,Bacillus_subtilis,GATBMiniaPipeline,19,343204
20,Bacillus_subtilis,GATBMiniaPipeline,20,343204
21,Bacillus_subtilis,GATBMiniaPipeline,21,343204
22,Bacillus_subtilis,GATBMiniaPipeline,22,343204
23,Bacillus_subtilis,GATBMiniaPipeline,23,343204
24,Bacillus_subtilis,GATBMiniaPipeline,24,343204
25,Bacillus_subtilis,GATBMiniaPipeline,25,343204
26,Bacillus_subtilis,GATBMiniaPipeline,26,343204
27,Bacillus_subtilis,GATBMiniaPipeline,27,343204
28,Bacillus_subtilis,GATBMiniaPipeline,28,315136
29,Bacillus_subtilis,GATBMiniaPipeline,29,315136
30,Bacillus_subtilis,GATBMiniaPipeline,30,315136
31,Bacillus_subtilis,GATBMiniaPipeline,31,315136
32,Bacillus_subtilis,GATBMiniaPipeline,32,315136
33,Bacillus_subtilis,GATBMiniaPipeline,33,315136
34,Bacillus_subtilis,GATBMiniaPipeline,34,315136
35,Bacillus_subtilis,GATBMiniaPipeline,35,315136
36,Bacillus_subtilis,GATBMiniaPipeline,36,294467
37,Bacillus_subtilis,GATBMiniaPipeline,37,294467
38,Bacillus_subtilis,GATBMiniaPipeline,38,294467
39,Bacillus_subtilis,GATBMiniaPipeline,39,294467
40,Bacillus_subtilis,GATBMiniaPipeline,40,294467
41,Bacillus_subtilis,GATBMiniaPipeline,41,294467
42,Bacillus_subtilis,GATBMiniaPipeline,42,294467
43,Bacillus_subtilis,GATBMiniaPipeline,43,269695
