,Reference,Assembler,NAx,Basepairs
0,Bacillus_subtilis,metaSPAdes,0,164894
1,Bacillus_subtilis,metaSPAdes,1,164894
2,Bacillus_subtilis,metaSPAdes,2,164894
3,Bacillus_subtilis,metaSPAdes,3,164894
4,Bacillus_subtilis,metaSPAdes,4,160824
5,Bacillus_subtilis,metaSPAdes,5,160824
6,Bacillus_subtilis,metaSPAdes,6,160824
7,Bacillus_subtilis,metaSPAdes,7,160824
8,Bacillus_subtilis,metaSPAdes,8,160824
9,Bacillus_subtilis,metaSPAdes,9,160824
10,Bacillus_subtilis,metaSPAdes,10,160824
11,Bacillus_subtilis,metaSPAdes,11,160824
12,Bacillus_subtilis,metaSPAdes,12,147651
13,Bacillus_subtilis,metaSPAdes,13,147651
14,Bacillus_subtilis,metaSPAdes,14,147651
15,Bacillus_subtilis,metaSPAdes,15,147651
16,Bacillus_subtilis,metaSPAdes,16,139423
17,Bacillus_subtilis,metaSPAdes,17,139423
18,Bacillus_subtilis,metaSPAdes,18,139423
19,Bacillus_subtilis,metaSPAdes,19,136113
20,Bacillus_subtilis,metaSPAdes,20,136113
21,Bacillus_subtilis,metaSPAdes,21,136113
22,Bacillus_subtilis,metaSPAdes,22,127322
23,Bacillus_subtilis,metaSPAdes,23,127322
24,Bacillus_subtilis,metaSPAdes,24,127322
25,Bacillus_subtilis,metaSPAdes,25,112300
26,Bacillus_subtilis,metaSPAdes,26,112300
27,Bacillus_subtilis,metaSPAdes,27,112300
28,Bacillus_subtilis,metaSPAdes,28,98807
29,Bacillus_subtilis,metaSPAdes,29,98807
30,Bacillus_subtilis,metaSPAdes,30,87180
31,Bacillus_subtilis,metaSPAdes,31,87180
32,Bacillus_subtilis,metaSPAdes,32,87180
33,Bacillus_subtilis,metaSPAdes,33,81693
34,Bacillus_subtilis,metaSPAdes,34,81639
35,Bacillus_subtilis,metaSPAdes,35,81639
36,Bacillus_subtilis,metaSPAdes,36,79764
37,Bacillus_subtilis,metaSPAdes,37,79764
38,Bacillus_subtilis,metaSPAdes,38,73980
39,Bacillus_subtilis,metaSPAdes,39,73980
40,Bacillus_subtilis,metaSPAdes,40,72355
41,Bacillus_subtilis,metaSPAdes,41,72355
42,Bacillus_subtilis,metaSPAdes,42,71114
43,Bacillus_subtilis,metaSPAdes,43,71114
44,Bacillus_subtilis,metaSPAdes,44,63938
45,Bacillus_subtilis,metaSPAdes,45,63690
46,Bacillus_subtilis,metaSPAdes,46,63690
47,Bacillus_subtilis,metaSPAdes,47,63157
48,Bacillus_subtilis,metaSPAdes,48,62046
49,Bacillus_subtilis,metaSPAdes,49,62046
50,Bacillus_subtilis,metaSPAdes,50,61490
51,Bacillus_subtilis,metaSPAdes,51,60538
52,Bacillus_subtilis,metaSPAdes,52,60538
53,Bacillus_subtilis,metaSPAdes,53,57151
54,Bacillus_subtilis,metaSPAdes,54,56887
55,Bacillus_subtilis,metaSPAdes,55,56874
56,Bacillus_subtilis,metaSPAdes,56,56874
57,Bacillus_subtilis,metaSPAdes,57,56626
58,Bacillus_subtilis,metaSPAdes,58,55306
59,Bacillus_subtilis,metaSPAdes,59,54254
60,Bacillus_subtilis,metaSPAdes,60,54254
61,Bacillus_subtilis,metaSPAdes,61,53826
62,Bacillus_subtilis,metaSPAdes,62,53560
63,Bacillus_subtilis,metaSPAdes,63,51634
64,Bacillus_subtilis,metaSPAdes,64,48034
65,Bacillus_subtilis,metaSPAdes,65,48034
66,Bacillus_subtilis,metaSPAdes,66,46606
67,Bacillus_subtilis,metaSPAdes,67,44865
68,Bacillus_subtilis,metaSPAdes,68,43867
69,Bacillus_subtilis,metaSPAdes,69,43073
70,Bacillus_subtilis,metaSPAdes,70,42509
71,Bacillus_subtilis,metaSPAdes,71,42157
72,Bacillus_subtilis,metaSPAdes,72,41698
73,Bacillus_subtilis,metaSPAdes,73,41050
74,Bacillus_subtilis,metaSPAdes,74,40477
75,Bacillus_subtilis,metaSPAdes,75,40117
76,Bacillus_subtilis,metaSPAdes,76,39416
77,Bacillus_subtilis,metaSPAdes,77,39003
78,Bacillus_subtilis,metaSPAdes,78,38621
79,Bacillus_subtilis,metaSPAdes,79,35728
80,Bacillus_subtilis,metaSPAdes,80,35368
81,Bacillus_subtilis,metaSPAdes,81,35301
82,Bacillus_subtilis,metaSPAdes,82,35068
83,Bacillus_subtilis,metaSPAdes,83,33860
84,Bacillus_subtilis,metaSPAdes,84,32673
85,Bacillus_subtilis,metaSPAdes,85,31402
