,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,IDBA-UD,0.0,294217
1,Bacillus_subtilis,IDBA-UD,0.1111111111111111,214055
2,Bacillus_subtilis,IDBA-UD,0.2222222222222222,164319
3,Bacillus_subtilis,IDBA-UD,0.3333333333333333,138414
4,Bacillus_subtilis,IDBA-UD,0.4444444444444444,122499
5,Bacillus_subtilis,IDBA-UD,0.5555555555555556,107662
6,Bacillus_subtilis,IDBA-UD,0.6666666666666666,93488
7,Bacillus_subtilis,IDBA-UD,0.7777777777777777,74639
8,Bacillus_subtilis,IDBA-UD,0.8888888888888888,38351
9,Bacillus_subtilis,IDBA-UD,1.0,0
10,Enterococcus_faecalis,IDBA-UD,0.0,443329
11,Enterococcus_faecalis,IDBA-UD,0.1111111111111111,443329
12,Enterococcus_faecalis,IDBA-UD,0.2222222222222222,267874
13,Enterococcus_faecalis,IDBA-UD,0.3333333333333333,184434
14,Enterococcus_faecalis,IDBA-UD,0.4444444444444444,113206
15,Enterococcus_faecalis,IDBA-UD,0.5555555555555556,94357
16,Enterococcus_faecalis,IDBA-UD,0.6666666666666666,68351
17,Enterococcus_faecalis,IDBA-UD,0.7777777777777777,49699
18,Enterococcus_faecalis,IDBA-UD,0.8888888888888888,24708
19,Enterococcus_faecalis,IDBA-UD,1.0,0
20,Escherichia_coli_plasmid,IDBA-UD,0.0,53127
21,Escherichia_coli_plasmid,IDBA-UD,0.1111111111111111,53127
22,Escherichia_coli_plasmid,IDBA-UD,0.2222222222222222,53127
23,Escherichia_coli_plasmid,IDBA-UD,0.3333333333333333,53127
24,Escherichia_coli_plasmid,IDBA-UD,0.4444444444444444,53127
25,Escherichia_coli_plasmid,IDBA-UD,0.5555555555555556,28269
26,Escherichia_coli_plasmid,IDBA-UD,0.6666666666666666,28269
27,Escherichia_coli_plasmid,IDBA-UD,0.7777777777777777,26526
28,Escherichia_coli_plasmid,IDBA-UD,0.8888888888888888,26526
29,Escherichia_coli_plasmid,IDBA-UD,1.0,0
30,Escherichia_coli,IDBA-UD,0.0,90369
31,Escherichia_coli,IDBA-UD,0.1111111111111111,55264
32,Escherichia_coli,IDBA-UD,0.2222222222222222,39926
33,Escherichia_coli,IDBA-UD,0.3333333333333333,28360
34,Escherichia_coli,IDBA-UD,0.4444444444444444,21067
35,Escherichia_coli,IDBA-UD,0.5555555555555556,16798
36,Escherichia_coli,IDBA-UD,0.6666666666666666,12086
37,Escherichia_coli,IDBA-UD,0.7777777777777777,8386
38,Escherichia_coli,IDBA-UD,0.8888888888888888,4249
39,Escherichia_coli,IDBA-UD,1.0,0
40,Lactobacillus_fermentum,IDBA-UD,0.0,121875
41,Lactobacillus_fermentum,IDBA-UD,0.1111111111111111,104202
42,Lactobacillus_fermentum,IDBA-UD,0.2222222222222222,72581
43,Lactobacillus_fermentum,IDBA-UD,0.3333333333333333,60707
44,Lactobacillus_fermentum,IDBA-UD,0.4444444444444444,40500
45,Lactobacillus_fermentum,IDBA-UD,0.5555555555555556,33876
46,Lactobacillus_fermentum,IDBA-UD,0.6666666666666666,25073
47,Lactobacillus_fermentum,IDBA-UD,0.7777777777777777,14597
48,Lactobacillus_fermentum,IDBA-UD,0.8888888888888888,8385
49,Lactobacillus_fermentum,IDBA-UD,1.0,0
50,Listeria_monocytogenes,IDBA-UD,0.0,585610
51,Listeria_monocytogenes,IDBA-UD,0.1111111111111111,585610
52,Listeria_monocytogenes,IDBA-UD,0.2222222222222222,537511
53,Listeria_monocytogenes,IDBA-UD,0.3333333333333333,537511
54,Listeria_monocytogenes,IDBA-UD,0.4444444444444444,475377
55,Listeria_monocytogenes,IDBA-UD,0.5555555555555556,254629
56,Listeria_monocytogenes,IDBA-UD,0.6666666666666666,161916
57,Listeria_monocytogenes,IDBA-UD,0.7777777777777777,111750
58,Listeria_monocytogenes,IDBA-UD,0.8888888888888888,81503
59,Listeria_monocytogenes,IDBA-UD,1.0,0
60,Pseudomonas_aeruginosa,IDBA-UD,0.0,339442
61,Pseudomonas_aeruginosa,IDBA-UD,0.1111111111111111,205350
62,Pseudomonas_aeruginosa,IDBA-UD,0.2222222222222222,173014
63,Pseudomonas_aeruginosa,IDBA-UD,0.3333333333333333,127716
64,Pseudomonas_aeruginosa,IDBA-UD,0.4444444444444444,94339
65,Pseudomonas_aeruginosa,IDBA-UD,0.5555555555555556,80330
66,Pseudomonas_aeruginosa,IDBA-UD,0.6666666666666666,61823
67,Pseudomonas_aeruginosa,IDBA-UD,0.7777777777777777,48597
68,Pseudomonas_aeruginosa,IDBA-UD,0.8888888888888888,29889
69,Pseudomonas_aeruginosa,IDBA-UD,1.0,0
70,Salmonella_enterica,IDBA-UD,0.0,214874
71,Salmonella_enterica,IDBA-UD,0.1111111111111111,62373
72,Salmonella_enterica,IDBA-UD,0.2222222222222222,46851
73,Salmonella_enterica,IDBA-UD,0.3333333333333333,31394
74,Salmonella_enterica,IDBA-UD,0.4444444444444444,24637
75,Salmonella_enterica,IDBA-UD,0.5555555555555556,18434
76,Salmonella_enterica,IDBA-UD,0.6666666666666666,13481
77,Salmonella_enterica,IDBA-UD,0.7777777777777777,8555
78,Salmonella_enterica,IDBA-UD,0.8888888888888888,4354
79,Salmonella_enterica,IDBA-UD,1.0,0
80,Staphylococcus_aureus,IDBA-UD,0.0,181893
81,Staphylococcus_aureus,IDBA-UD,0.1111111111111111,175852
82,Staphylococcus_aureus,IDBA-UD,0.2222222222222222,105728
83,Staphylococcus_aureus,IDBA-UD,0.3333333333333333,95945
84,Staphylococcus_aureus,IDBA-UD,0.4444444444444444,63725
85,Staphylococcus_aureus,IDBA-UD,0.5555555555555556,47511
86,Staphylococcus_aureus,IDBA-UD,0.6666666666666666,38303
87,Staphylococcus_aureus,IDBA-UD,0.7777777777777777,33527
88,Staphylococcus_aureus,IDBA-UD,0.8888888888888888,21613
89,Staphylococcus_aureus,IDBA-UD,1.0,0
90,Staphylococcus_aureus_plasmid1,IDBA-UD,0.0,1207
91,Staphylococcus_aureus_plasmid1,IDBA-UD,0.1111111111111111,1207
92,Staphylococcus_aureus_plasmid1,IDBA-UD,0.2222222222222222,0
93,Staphylococcus_aureus_plasmid1,IDBA-UD,0.3333333333333333,0
94,Staphylococcus_aureus_plasmid1,IDBA-UD,0.4444444444444444,0
95,Staphylococcus_aureus_plasmid1,IDBA-UD,0.5555555555555556,0
96,Staphylococcus_aureus_plasmid1,IDBA-UD,0.6666666666666666,0
97,Staphylococcus_aureus_plasmid1,IDBA-UD,0.7777777777777777,0
98,Staphylococcus_aureus_plasmid1,IDBA-UD,0.8888888888888888,0
99,Staphylococcus_aureus_plasmid1,IDBA-UD,1.0,0
100,Staphylococcus_aureus_plasmid2,IDBA-UD,0.0,0
101,Staphylococcus_aureus_plasmid2,IDBA-UD,0.1111111111111111,0
102,Staphylococcus_aureus_plasmid2,IDBA-UD,0.2222222222222222,0
103,Staphylococcus_aureus_plasmid2,IDBA-UD,0.3333333333333333,0
104,Staphylococcus_aureus_plasmid2,IDBA-UD,0.4444444444444444,0
105,Staphylococcus_aureus_plasmid2,IDBA-UD,0.5555555555555556,0
106,Staphylococcus_aureus_plasmid2,IDBA-UD,0.6666666666666666,0
107,Staphylococcus_aureus_plasmid2,IDBA-UD,0.7777777777777777,0
108,Staphylococcus_aureus_plasmid2,IDBA-UD,0.8888888888888888,0
109,Staphylococcus_aureus_plasmid2,IDBA-UD,1.0,0
110,Staphylococcus_aureus_plasmid3,IDBA-UD,0.0,0
111,Staphylococcus_aureus_plasmid3,IDBA-UD,0.1111111111111111,0
112,Staphylococcus_aureus_plasmid3,IDBA-UD,0.2222222222222222,0
113,Staphylococcus_aureus_plasmid3,IDBA-UD,0.3333333333333333,0
114,Staphylococcus_aureus_plasmid3,IDBA-UD,0.4444444444444444,0
115,Staphylococcus_aureus_plasmid3,IDBA-UD,0.5555555555555556,0
116,Staphylococcus_aureus_plasmid3,IDBA-UD,0.6666666666666666,0
117,Staphylococcus_aureus_plasmid3,IDBA-UD,0.7777777777777777,0
118,Staphylococcus_aureus_plasmid3,IDBA-UD,0.8888888888888888,0
119,Staphylococcus_aureus_plasmid3,IDBA-UD,1.0,0
