,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,VelvetOptimiser,0,0
1,Bacillus_subtilis,VelvetOptimiser,1,0
2,Bacillus_subtilis,VelvetOptimiser,2,0
3,Bacillus_subtilis,VelvetOptimiser,3,0
4,Bacillus_subtilis,VelvetOptimiser,4,0
5,Bacillus_subtilis,VelvetOptimiser,5,1
6,Bacillus_subtilis,VelvetOptimiser,6,1
7,Bacillus_subtilis,VelvetOptimiser,7,1
8,Bacillus_subtilis,VelvetOptimiser,8,1
9,Bacillus_subtilis,VelvetOptimiser,9,2
10,Bacillus_subtilis,VelvetOptimiser,10,2
11,Bacillus_subtilis,VelvetOptimiser,11,2
12,Bacillus_subtilis,VelvetOptimiser,12,2
13,Bacillus_subtilis,VelvetOptimiser,13,3
14,Bacillus_subtilis,VelvetOptimiser,14,3
15,Bacillus_subtilis,VelvetOptimiser,15,3
16,Bacillus_subtilis,VelvetOptimiser,16,4
17,Bacillus_subtilis,VelvetOptimiser,17,4
18,Bacillus_subtilis,VelvetOptimiser,18,4
19,Bacillus_subtilis,VelvetOptimiser,19,5
20,Bacillus_subtilis,VelvetOptimiser,20,5
21,Bacillus_subtilis,VelvetOptimiser,21,5
22,Bacillus_subtilis,VelvetOptimiser,22,6
23,Bacillus_subtilis,VelvetOptimiser,23,6
24,Bacillus_subtilis,VelvetOptimiser,24,7
25,Bacillus_subtilis,VelvetOptimiser,25,7
26,Bacillus_subtilis,VelvetOptimiser,26,7
27,Bacillus_subtilis,VelvetOptimiser,27,8
28,Bacillus_subtilis,VelvetOptimiser,28,8
29,Bacillus_subtilis,VelvetOptimiser,29,9
30,Bacillus_subtilis,VelvetOptimiser,30,9
31,Bacillus_subtilis,VelvetOptimiser,31,10
32,Bacillus_subtilis,VelvetOptimiser,32,10
33,Bacillus_subtilis,VelvetOptimiser,33,11
34,Bacillus_subtilis,VelvetOptimiser,34,11
35,Bacillus_subtilis,VelvetOptimiser,35,12
36,Bacillus_subtilis,VelvetOptimiser,36,12
37,Bacillus_subtilis,VelvetOptimiser,37,13
38,Bacillus_subtilis,VelvetOptimiser,38,13
39,Bacillus_subtilis,VelvetOptimiser,39,14
40,Bacillus_subtilis,VelvetOptimiser,40,14
41,Bacillus_subtilis,VelvetOptimiser,41,15
42,Bacillus_subtilis,VelvetOptimiser,42,15
43,Bacillus_subtilis,VelvetOptimiser,43,16
44,Bacillus_subtilis,VelvetOptimiser,44,17
45,Bacillus_subtilis,VelvetOptimiser,45,17
46,Bacillus_subtilis,VelvetOptimiser,46,18
47,Bacillus_subtilis,VelvetOptimiser,47,18
48,Bacillus_subtilis,VelvetOptimiser,48,19
49,Bacillus_subtilis,VelvetOptimiser,49,19
50,Bacillus_subtilis,VelvetOptimiser,50,20
51,Bacillus_subtilis,VelvetOptimiser,51,21
52,Bacillus_subtilis,VelvetOptimiser,52,21
53,Bacillus_subtilis,VelvetOptimiser,53,22
54,Bacillus_subtilis,VelvetOptimiser,54,23
55,Bacillus_subtilis,VelvetOptimiser,55,23
56,Bacillus_subtilis,VelvetOptimiser,56,24
57,Bacillus_subtilis,VelvetOptimiser,57,25
58,Bacillus_subtilis,VelvetOptimiser,58,25
59,Bacillus_subtilis,VelvetOptimiser,59,26
60,Bacillus_subtilis,VelvetOptimiser,60,27
61,Bacillus_subtilis,VelvetOptimiser,61,27
62,Bacillus_subtilis,VelvetOptimiser,62,28
63,Bacillus_subtilis,VelvetOptimiser,63,29
64,Bacillus_subtilis,VelvetOptimiser,64,30
65,Bacillus_subtilis,VelvetOptimiser,65,30
66,Bacillus_subtilis,VelvetOptimiser,66,31
67,Bacillus_subtilis,VelvetOptimiser,67,32
68,Bacillus_subtilis,VelvetOptimiser,68,33
69,Bacillus_subtilis,VelvetOptimiser,69,34
70,Bacillus_subtilis,VelvetOptimiser,70,34
71,Bacillus_subtilis,VelvetOptimiser,71,35
72,Bacillus_subtilis,VelvetOptimiser,72,36
73,Bacillus_subtilis,VelvetOptimiser,73,38
74,Bacillus_subtilis,VelvetOptimiser,74,39
75,Bacillus_subtilis,VelvetOptimiser,75,40
76,Bacillus_subtilis,VelvetOptimiser,76,41
77,Bacillus_subtilis,VelvetOptimiser,77,42
78,Bacillus_subtilis,VelvetOptimiser,78,43
79,Bacillus_subtilis,VelvetOptimiser,79,45
80,Bacillus_subtilis,VelvetOptimiser,80,46
81,Bacillus_subtilis,VelvetOptimiser,81,47
82,Bacillus_subtilis,VelvetOptimiser,82,49
83,Bacillus_subtilis,VelvetOptimiser,83,50
84,Bacillus_subtilis,VelvetOptimiser,84,52
85,Bacillus_subtilis,VelvetOptimiser,85,53
86,Bacillus_subtilis,VelvetOptimiser,86,55
87,Bacillus_subtilis,VelvetOptimiser,87,57
88,Bacillus_subtilis,VelvetOptimiser,88,58
89,Bacillus_subtilis,VelvetOptimiser,89,60
90,Bacillus_subtilis,VelvetOptimiser,90,63
91,Bacillus_subtilis,VelvetOptimiser,91,65
92,Bacillus_subtilis,VelvetOptimiser,92,67
93,Bacillus_subtilis,VelvetOptimiser,93,70
94,Bacillus_subtilis,VelvetOptimiser,94,73
95,Bacillus_subtilis,VelvetOptimiser,95,78
96,Bacillus_subtilis,VelvetOptimiser,96,84
97,Bacillus_subtilis,VelvetOptimiser,97,95
98,Bacillus_subtilis,VelvetOptimiser,98,
99,Bacillus_subtilis,VelvetOptimiser,99,
100,Bacillus_subtilis,VelvetOptimiser,100,
101,Enterococcus_faecalis,VelvetOptimiser,0,0
102,Enterococcus_faecalis,VelvetOptimiser,1,0
103,Enterococcus_faecalis,VelvetOptimiser,2,0
104,Enterococcus_faecalis,VelvetOptimiser,3,1
105,Enterococcus_faecalis,VelvetOptimiser,4,1
106,Enterococcus_faecalis,VelvetOptimiser,5,1
107,Enterococcus_faecalis,VelvetOptimiser,6,2
108,Enterococcus_faecalis,VelvetOptimiser,7,2
109,Enterococcus_faecalis,VelvetOptimiser,8,2
110,Enterococcus_faecalis,VelvetOptimiser,9,3
111,Enterococcus_faecalis,VelvetOptimiser,10,3
112,Enterococcus_faecalis,VelvetOptimiser,11,4
113,Enterococcus_faecalis,VelvetOptimiser,12,4
114,Enterococcus_faecalis,VelvetOptimiser,13,5
115,Enterococcus_faecalis,VelvetOptimiser,14,5
116,Enterococcus_faecalis,VelvetOptimiser,15,6
117,Enterococcus_faecalis,VelvetOptimiser,16,6
118,Enterococcus_faecalis,VelvetOptimiser,17,7
119,Enterococcus_faecalis,VelvetOptimiser,18,7
120,Enterococcus_faecalis,VelvetOptimiser,19,8
121,Enterococcus_faecalis,VelvetOptimiser,20,8
122,Enterococcus_faecalis,VelvetOptimiser,21,9
123,Enterococcus_faecalis,VelvetOptimiser,22,9
124,Enterococcus_faecalis,VelvetOptimiser,23,10
125,Enterococcus_faecalis,VelvetOptimiser,24,10
126,Enterococcus_faecalis,VelvetOptimiser,25,11
