,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,MINIA,0,0
1,Bacillus_subtilis,MINIA,1,0
2,Bacillus_subtilis,MINIA,2,0
3,Bacillus_subtilis,MINIA,3,0
4,Bacillus_subtilis,MINIA,4,1
5,Bacillus_subtilis,MINIA,5,1
6,Bacillus_subtilis,MINIA,6,1
7,Bacillus_subtilis,MINIA,7,2
8,Bacillus_subtilis,MINIA,8,2
9,Bacillus_subtilis,MINIA,9,2
10,Bacillus_subtilis,MINIA,10,3
11,Bacillus_subtilis,MINIA,11,3
12,Bacillus_subtilis,MINIA,12,3
13,Bacillus_subtilis,MINIA,13,4
14,Bacillus_subtilis,MINIA,14,4
15,Bacillus_subtilis,MINIA,15,4
16,Bacillus_subtilis,MINIA,16,5
17,Bacillus_subtilis,MINIA,17,5
18,Bacillus_subtilis,MINIA,18,5
19,Bacillus_subtilis,MINIA,19,6
20,Bacillus_subtilis,MINIA,20,6
21,Bacillus_subtilis,MINIA,21,6
22,Bacillus_subtilis,MINIA,22,7
23,Bacillus_subtilis,MINIA,23,7
24,Bacillus_subtilis,MINIA,24,8
25,Bacillus_subtilis,MINIA,25,8
26,Bacillus_subtilis,MINIA,26,9
27,Bacillus_subtilis,MINIA,27,9
28,Bacillus_subtilis,MINIA,28,9
29,Bacillus_subtilis,MINIA,29,10
30,Bacillus_subtilis,MINIA,30,10
31,Bacillus_subtilis,MINIA,31,11
32,Bacillus_subtilis,MINIA,32,11
33,Bacillus_subtilis,MINIA,33,11
34,Bacillus_subtilis,MINIA,34,12
35,Bacillus_subtilis,MINIA,35,13
36,Bacillus_subtilis,MINIA,36,13
37,Bacillus_subtilis,MINIA,37,14
38,Bacillus_subtilis,MINIA,38,14
39,Bacillus_subtilis,MINIA,39,15
40,Bacillus_subtilis,MINIA,40,15
41,Bacillus_subtilis,MINIA,41,16
42,Bacillus_subtilis,MINIA,42,16
43,Bacillus_subtilis,MINIA,43,17
44,Bacillus_subtilis,MINIA,44,17
45,Bacillus_subtilis,MINIA,45,18
46,Bacillus_subtilis,MINIA,46,19
47,Bacillus_subtilis,MINIA,47,19
48,Bacillus_subtilis,MINIA,48,20
49,Bacillus_subtilis,MINIA,49,20
50,Bacillus_subtilis,MINIA,50,21
51,Bacillus_subtilis,MINIA,51,22
52,Bacillus_subtilis,MINIA,52,22
53,Bacillus_subtilis,MINIA,53,23
54,Bacillus_subtilis,MINIA,54,24
55,Bacillus_subtilis,MINIA,55,24
56,Bacillus_subtilis,MINIA,56,25
57,Bacillus_subtilis,MINIA,57,26
58,Bacillus_subtilis,MINIA,58,26
59,Bacillus_subtilis,MINIA,59,27
60,Bacillus_subtilis,MINIA,60,28
61,Bacillus_subtilis,MINIA,61,29
62,Bacillus_subtilis,MINIA,62,29
63,Bacillus_subtilis,MINIA,63,30
64,Bacillus_subtilis,MINIA,64,31
65,Bacillus_subtilis,MINIA,65,32
66,Bacillus_subtilis,MINIA,66,33
