,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,EMS,SPAdes,NODE_1_length_850176_cov_10.863438,850176,Pseudomonas_aeruginosa,0
1,1,EMS,SPAdes,NODE_2_length_768893_cov_30.756094,768893,Bacillus_subtilis,0
2,2,EMS,SPAdes,NODE_3_length_543049_cov_56.216284,543049,Listeria_monocytogenes,0
3,3,EMS,SPAdes,NODE_4_length_542077_cov_10.903758,542077,Pseudomonas_aeruginosa,0
4,4,EMS,SPAdes,NODE_5_length_539088_cov_61.826636,539088,Enterococcus_faecalis,0
5,5,EMS,SPAdes,NODE_6_length_506803_cov_67.758960,506803,Staphylococcus_aureus,0
6,6,EMS,SPAdes,NODE_7_length_465404_cov_10.800637,465404,Pseudomonas_aeruginosa,0
7,7,EMS,SPAdes,NODE_8_length_452124_cov_21.591770,452124,Escherichia_coli,0
8,8,EMS,SPAdes,NODE_9_length_448691_cov_56.175396,448691,Listeria_monocytogenes,0
9,9,EMS,SPAdes,NODE_10_length_429255_cov_30.894654,429255,Bacillus_subtilis,0
10,10,EMS,SPAdes,NODE_11_length_425679_cov_10.743530,425679,Pseudomonas_aeruginosa,0
11,11,EMS,SPAdes,NODE_12_length_391477_cov_22.022041,391477,Salmonella_enterica,0
12,12,EMS,SPAdes,NODE_13_length_379397_cov_67.933220,379397,Staphylococcus_aureus,0
13,13,EMS,SPAdes,NODE_14_length_354023_cov_22.277268,354023,Salmonella_enterica,0
14,14,EMS,SPAdes,NODE_15_length_344096_cov_67.915888,344096,Staphylococcus_aureus,0
15,15,EMS,SPAdes,NODE_16_length_342807_cov_30.816964,342807,Bacillus_subtilis,0
16,16,EMS,SPAdes,NODE_17_length_336424_cov_61.909677,336424,Enterococcus_faecalis,0
17,17,EMS,SPAdes,NODE_18_length_325048_cov_30.951297,325048,Bacillus_subtilis,0
18,18,EMS,SPAdes,NODE_19_length_315090_cov_30.744991,315090,Bacillus_subtilis,0
19,19,EMS,SPAdes,NODE_20_length_294635_cov_10.722656,294635,Pseudomonas_aeruginosa,0
20,20,EMS,SPAdes,NODE_21_length_294421_cov_30.664732,294421,Bacillus_subtilis,0
21,21,EMS,SPAdes,NODE_22_length_284211_cov_63.997343,284211,Enterococcus_faecalis,0
22,22,EMS,SPAdes,NODE_23_length_280950_cov_68.849071,280950,Staphylococcus_aureus,0
23,23,EMS,SPAdes,NODE_24_length_278949_cov_57.231303,278949,Listeria_monocytogenes,0
24,24,EMS,SPAdes,NODE_25_length_263241_cov_30.747500,263241,Bacillus_subtilis,0
25,25,EMS,SPAdes,NODE_26_length_258508_cov_10.779117,258508,Pseudomonas_aeruginosa,0
26,26,EMS,SPAdes,NODE_27_length_257097_cov_10.855548,257097,Pseudomonas_aeruginosa,0
27,27,EMS,SPAdes,NODE_28_length_257067_cov_30.482085,257067,Bacillus_subtilis,0
28,28,EMS,SPAdes,NODE_29_length_255092_cov_56.020230,255092,Listeria_monocytogenes,0
29,29,EMS,SPAdes,NODE_30_length_253662_cov_30.839931,253662,Bacillus_subtilis,0
30,30,EMS,SPAdes,NODE_31_length_253094_cov_10.961030,253094,Pseudomonas_aeruginosa,0
31,31,EMS,SPAdes,NODE_32_length_252244_cov_10.873338,252244,Pseudomonas_aeruginosa,0
32,32,EMS,SPAdes,NODE_33_length_249653_cov_64.764685,249653,Listeria_monocytogenes,0
33,33,EMS,SPAdes,NODE_34_length_242520_cov_21.877942,242520,Salmonella_enterica,0
34,34,EMS,SPAdes,NODE_35_length_239229_cov_10.973753,239229,Pseudomonas_aeruginosa,0
35,35,EMS,SPAdes,NODE_36_length_235662_cov_62.499760,235662,Enterococcus_faecalis,0
36,36,EMS,SPAdes,NODE_37_length_235087_cov_56.022463,235087,Listeria_monocytogenes,0
37,37,EMS,SPAdes,NODE_38_length_228957_cov_21.595426,228957,Escherichia_coli,0
38,38,EMS,SPAdes,NODE_39_length_224277_cov_22.337355,224277,Salmonella_enterica,0
39,39,EMS,SPAdes,NODE_40_length_220731_cov_10.889968,220731,Pseudomonas_aeruginosa,0
40,40,EMS,SPAdes,NODE_41_length_215153_cov_61.930959,215153,Enterococcus_faecalis,0
41,41,EMS,SPAdes,NODE_42_length_215130_cov_22.170716,215130,Salmonella_enterica,0
42,42,EMS,SPAdes,NODE_43_length_213057_cov_67.934027,213057,Staphylococcus_aureus,0
43,43,EMS,SPAdes,NODE_44_length_210808_cov_10.773346,210808,Pseudomonas_aeruginosa,0
44,44,EMS,SPAdes,NODE_45_length_208991_cov_30.949975,208991,Bacillus_subtilis,0
45,45,EMS,SPAdes,NODE_46_length_206515_cov_55.934033,206515,Listeria_monocytogenes,0
46,46,EMS,SPAdes,NODE_47_length_204994_cov_21.445014,204994,Escherichia_coli,0
47,47,EMS,SPAdes,NODE_48_length_204578_cov_10.853233,204578,Pseudomonas_aeruginosa,0
48,48,EMS,SPAdes,NODE_49_length_196962_cov_22.444889,196962,Salmonella_enterica,0
49,49,EMS,SPAdes,NODE_50_length_196857_cov_10.879983,196857,Pseudomonas_aeruginosa,0
50,50,EMS,SPAdes,NODE_51_length_195442_cov_56.031377,195442,Listeria_monocytogenes,0
51,51,EMS,SPAdes,NODE_52_length_190129_cov_10.880270,190129,Pseudomonas_aeruginosa,0
52,52,EMS,SPAdes,NODE_53_length_187467_cov_11.031117,187467,Pseudomonas_aeruginosa,0
53,53,EMS,SPAdes,NODE_54_length_187173_cov_21.967829,187173,Salmonella_enterica,0
54,54,EMS,SPAdes,NODE_55_length_181561_cov_22.277424,181561,Salmonella_enterica,0
55,55,EMS,SPAdes,NODE_56_length_179498_cov_62.007803,179498,Enterococcus_faecalis,0
56,56,EMS,SPAdes,NODE_57_length_177711_cov_22.115473,177711,Salmonella_enterica,0
57,57,EMS,SPAdes,NODE_58_length_168944_cov_21.454879,168944,Escherichia_coli,0
58,58,EMS,SPAdes,NODE_59_length_164404_cov_22.270193,164404,Salmonella_enterica,0
59,59,EMS,SPAdes,NODE_60_length_162340_cov_67.973019,162340,Staphylococcus_aureus,0
60,60,EMS,SPAdes,NODE_61_length_157954_cov_21.822653,157954,Salmonella_enterica,0
61,61,EMS,SPAdes,NODE_62_length_157606_cov_61.899834,157606,Enterococcus_faecalis,0
62,62,EMS,SPAdes,NODE_63_length_147843_cov_22.759721,147843,Salmonella_enterica,0
63,63,EMS,SPAdes,NODE_64_length_147632_cov_21.881339,147632,Escherichia_coli,0
64,64,EMS,SPAdes,NODE_65_length_144829_cov_21.830517,144829,Escherichia_coli,0
65,65,EMS,SPAdes,NODE_66_length_142909_cov_68.069683,142909,Staphylococcus_aureus,0
66,66,EMS,SPAdes,NODE_67_length_142680_cov_22.152549,142680,Salmonella_enterica,0
67,67,EMS,SPAdes,NODE_68_length_138369_cov_22.429410,138369,Salmonella_enterica,0
68,68,EMS,SPAdes,NODE_69_length_137507_cov_62.078935,137507,Enterococcus_faecalis,0
69,69,EMS,SPAdes,NODE_70_length_137234_cov_30.972900,137234,Bacillus_subtilis,0
70,70,EMS,SPAdes,NODE_71_length_137131_cov_22.245319,137131,Salmonella_enterica,0
71,71,EMS,SPAdes,NODE_72_length_135022_cov_10.787802,135022,Pseudomonas_aeruginosa,0
72,72,EMS,SPAdes,NODE_73_length_133776_cov_21.801412,133776,Salmonella_enterica,0
73,73,EMS,SPAdes,NODE_74_length_129809_cov_22.114860,129809,Salmonella_enterica,0
74,74,EMS,SPAdes,NODE_75_length_128640_cov_62.024089,128640,Enterococcus_faecalis,0
75,75,EMS,SPAdes,NODE_76_length_125612_cov_56.307372,125612,Listeria_monocytogenes,0
76,76,EMS,SPAdes,NODE_77_length_124225_cov_21.601540,124225,Escherichia_coli,0
77,77,EMS,SPAdes,NODE_78_length_123787_cov_21.573899,123787,Escherichia_coli,0
78,78,EMS,SPAdes,NODE_79_length_122456_cov_30.644604,122456,Bacillus_subtilis,0
79,79,EMS,SPAdes,NODE_80_length_121905_cov_137.044029,121905,Lactobacillus_fermentum,0
80,80,EMS,SPAdes,NODE_81_length_120218_cov_10.789997,120218,Pseudomonas_aeruginosa,0
81,81,EMS,SPAdes,NODE_82_length_118833_cov_10.820615,118833,Pseudomonas_aeruginosa,0
82,82,EMS,SPAdes,NODE_83_length_117872_cov_55.931118,117872,Listeria_monocytogenes,0
83,83,EMS,SPAdes,NODE_84_length_116865_cov_22.240633,116865,Salmonella_enterica,0
