Sample,Assembler,Reference,Contiguity,Breadth of Coverage,Multiplicity,Validity,Parsimony,Identity,lowest Identity,L90,Contigs,NA50,NG50,Basepairs,Ns,Misassemblies
EHS,VelvetOptimizer,Listeria_monocytogenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
EHS,Unicycler,Listeria_monocytogenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
EHS,SPAdes,Listeria_monocytogenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
EHS,SKESA,Listeria_monocytogenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
EHS,MINIA,Listeria_monocytogenes,0.0,0.01,0.0,0.0,0.0,0.0,0.0,4,1,0,0,35709,0,0
EHS,metaSPAdes,Listeria_monocytogenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
EHS,MEGAHIT,Listeria_monocytogenes,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,35475,0,0
EHS,IDBA-UD,Listeria_monocytogenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
EHS,GATBMiniaPipeline,Listeria_monocytogenes,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,35569,0,0
EHS,BCALM2,Listeria_monocytogenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
