,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,VelvetOptimiser,0,0
1,Bacillus_subtilis,VelvetOptimiser,1,14
2,Bacillus_subtilis,VelvetOptimiser,2,34
3,Bacillus_subtilis,VelvetOptimiser,3,55
4,Bacillus_subtilis,VelvetOptimiser,4,78
5,Bacillus_subtilis,VelvetOptimiser,5,102
6,Bacillus_subtilis,VelvetOptimiser,6,127
7,Bacillus_subtilis,VelvetOptimiser,7,154
8,Bacillus_subtilis,VelvetOptimiser,8,181
9,Bacillus_subtilis,VelvetOptimiser,9,210
10,Bacillus_subtilis,VelvetOptimiser,10,239
11,Bacillus_subtilis,VelvetOptimiser,11,269
12,Bacillus_subtilis,VelvetOptimiser,12,301
13,Bacillus_subtilis,VelvetOptimiser,13,333
14,Bacillus_subtilis,VelvetOptimiser,14,367
15,Bacillus_subtilis,VelvetOptimiser,15,401
16,Bacillus_subtilis,VelvetOptimiser,16,436
17,Bacillus_subtilis,VelvetOptimiser,17,472
18,Bacillus_subtilis,VelvetOptimiser,18,509
19,Bacillus_subtilis,VelvetOptimiser,19,547
20,Bacillus_subtilis,VelvetOptimiser,20,585
21,Bacillus_subtilis,VelvetOptimiser,21,624
22,Bacillus_subtilis,VelvetOptimiser,22,664
23,Bacillus_subtilis,VelvetOptimiser,23,
24,Bacillus_subtilis,VelvetOptimiser,24,
25,Bacillus_subtilis,VelvetOptimiser,25,
26,Bacillus_subtilis,VelvetOptimiser,26,
27,Bacillus_subtilis,VelvetOptimiser,27,
28,Bacillus_subtilis,VelvetOptimiser,28,
29,Bacillus_subtilis,VelvetOptimiser,29,
30,Bacillus_subtilis,VelvetOptimiser,30,
31,Bacillus_subtilis,VelvetOptimiser,31,
32,Bacillus_subtilis,VelvetOptimiser,32,
33,Bacillus_subtilis,VelvetOptimiser,33,
34,Bacillus_subtilis,VelvetOptimiser,34,
35,Bacillus_subtilis,VelvetOptimiser,35,
36,Bacillus_subtilis,VelvetOptimiser,36,
37,Bacillus_subtilis,VelvetOptimiser,37,
