,Reference,Assembler,Lx,nContigs
0,CP009072.1,SPAdes,0,0
1,CP009072.1,SPAdes,1,0
2,CP009072.1,SPAdes,2,0
3,CP009072.1,SPAdes,3,1
4,CP009072.1,SPAdes,4,1
5,CP009072.1,SPAdes,5,1
6,CP009072.1,SPAdes,6,2
7,CP009072.1,SPAdes,7,2
8,CP009072.1,SPAdes,8,2
9,CP009072.1,SPAdes,9,3
10,CP009072.1,SPAdes,10,3
11,CP009072.1,SPAdes,11,4
12,CP009072.1,SPAdes,12,4
13,CP009072.1,SPAdes,13,4
14,CP009072.1,SPAdes,14,5
15,CP009072.1,SPAdes,15,5
16,CP009072.1,SPAdes,16,6
17,CP009072.1,SPAdes,17,6
18,CP009072.1,SPAdes,18,7
19,CP009072.1,SPAdes,19,7
20,CP009072.1,SPAdes,20,8
21,CP009072.1,SPAdes,21,8
22,CP009072.1,SPAdes,22,9
23,CP009072.1,SPAdes,23,9
24,CP009072.1,SPAdes,24,10
25,CP009072.1,SPAdes,25,10
26,CP009072.1,SPAdes,26,11
27,CP009072.1,SPAdes,27,11
28,CP009072.1,SPAdes,28,12
29,CP009072.1,SPAdes,29,12
30,CP009072.1,SPAdes,30,13
31,CP009072.1,SPAdes,31,13
32,CP009072.1,SPAdes,32,14
33,CP009072.1,SPAdes,33,14
34,CP009072.1,SPAdes,34,15
35,CP009072.1,SPAdes,35,16
36,CP009072.1,SPAdes,36,16
37,CP009072.1,SPAdes,37,17
38,CP009072.1,SPAdes,38,18
39,CP009072.1,SPAdes,39,18
40,CP009072.1,SPAdes,40,19
41,CP009072.1,SPAdes,41,20
42,CP009072.1,SPAdes,42,21
43,CP009072.1,SPAdes,43,21
44,CP009072.1,SPAdes,44,22
45,CP009072.1,SPAdes,45,23
46,CP009072.1,SPAdes,46,24
47,CP009072.1,SPAdes,47,25
48,CP009072.1,SPAdes,48,25
49,CP009072.1,SPAdes,49,26
50,CP009072.1,SPAdes,50,27
51,CP009072.1,SPAdes,51,28
52,CP009072.1,SPAdes,52,29
53,CP009072.1,SPAdes,53,30
54,CP009072.1,SPAdes,54,31
55,CP009072.1,SPAdes,55,32
56,CP009072.1,SPAdes,56,33
57,CP009072.1,SPAdes,57,35
58,CP009072.1,SPAdes,58,36
59,CP009072.1,SPAdes,59,37
60,CP009072.1,SPAdes,60,38
61,CP009072.1,SPAdes,61,39
62,CP009072.1,SPAdes,62,41
63,CP009072.1,SPAdes,63,42
64,CP009072.1,SPAdes,64,44
65,CP009072.1,SPAdes,65,45
66,CP009072.1,SPAdes,66,47
67,CP009072.1,SPAdes,67,48
68,CP009072.1,SPAdes,68,50
69,CP009072.1,SPAdes,69,51
70,CP009072.1,SPAdes,70,53
71,CP009072.1,SPAdes,71,55
72,CP009072.1,SPAdes,72,56
73,CP009072.1,SPAdes,73,58
74,CP009072.1,SPAdes,74,60
75,CP009072.1,SPAdes,75,62
76,CP009072.1,SPAdes,76,64
77,CP009072.1,SPAdes,77,66
78,CP009072.1,SPAdes,78,69
79,CP009072.1,SPAdes,79,72
80,CP009072.1,SPAdes,80,75
81,CP009072.1,SPAdes,81,78
82,CP009072.1,SPAdes,82,82
83,CP009072.1,SPAdes,83,87
84,CP009072.1,SPAdes,84,92
85,CP009072.1,SPAdes,85,98
86,CP009072.1,SPAdes,86,108
87,CP009072.1,SPAdes,87,0
88,CP009072.1,SPAdes,88,0
89,CP009072.1,SPAdes,89,0
90,CP009072.1,SPAdes,90,0
91,CP009072.1,SPAdes,91,0
92,CP009072.1,SPAdes,92,0
93,CP009072.1,SPAdes,93,0
94,CP009072.1,SPAdes,94,0
95,CP009072.1,SPAdes,95,0
96,CP009072.1,SPAdes,96,0
97,CP009072.1,SPAdes,97,0
98,CP009072.1,SPAdes,98,0
99,CP009072.1,SPAdes,99,0
100,CP009072.1,SPAdes,100,0
101,NZ_DS362249.1,SPAdes,0,0
102,NZ_DS362249.1,SPAdes,1,0
103,NZ_DS362249.1,SPAdes,2,0
104,NZ_DS362249.1,SPAdes,3,0
105,NZ_DS362249.1,SPAdes,4,0
106,NZ_DS362249.1,SPAdes,5,0
107,NZ_DS362249.1,SPAdes,6,0
108,NZ_DS362249.1,SPAdes,7,0
109,NZ_DS362249.1,SPAdes,8,0
110,NZ_DS362249.1,SPAdes,9,0
111,NZ_DS362249.1,SPAdes,10,0
112,NZ_DS362249.1,SPAdes,11,1
113,NZ_DS362249.1,SPAdes,12,1
114,NZ_DS362249.1,SPAdes,13,1
115,NZ_DS362249.1,SPAdes,14,1
116,NZ_DS362249.1,SPAdes,15,1
117,NZ_DS362249.1,SPAdes,16,1
118,NZ_DS362249.1,SPAdes,17,1
119,NZ_DS362249.1,SPAdes,18,2
120,NZ_DS362249.1,SPAdes,19,2
121,NZ_DS362249.1,SPAdes,20,2
122,NZ_DS362249.1,SPAdes,21,2
123,NZ_DS362249.1,SPAdes,22,2
124,NZ_DS362249.1,SPAdes,23,3
125,NZ_DS362249.1,SPAdes,24,3
126,NZ_DS362249.1,SPAdes,25,3
127,NZ_DS362249.1,SPAdes,26,3
128,NZ_DS362249.1,SPAdes,27,3
129,NZ_DS362249.1,SPAdes,28,4
130,NZ_DS362249.1,SPAdes,29,4
131,NZ_DS362249.1,SPAdes,30,4
132,NZ_DS362249.1,SPAdes,31,4
133,NZ_DS362249.1,SPAdes,32,5
134,NZ_DS362249.1,SPAdes,33,5
135,NZ_DS362249.1,SPAdes,34,5
136,NZ_DS362249.1,SPAdes,35,5
137,NZ_DS362249.1,SPAdes,36,6
138,NZ_DS362249.1,SPAdes,37,6
139,NZ_DS362249.1,SPAdes,38,6
140,NZ_DS362249.1,SPAdes,39,6
141,NZ_DS362249.1,SPAdes,40,7
142,NZ_DS362249.1,SPAdes,41,7
143,NZ_DS362249.1,SPAdes,42,7
144,NZ_DS362249.1,SPAdes,43,8
145,NZ_DS362249.1,SPAdes,44,8
146,NZ_DS362249.1,SPAdes,45,8
147,NZ_DS362249.1,SPAdes,46,8
148,NZ_DS362249.1,SPAdes,47,9
149,NZ_DS362249.1,SPAdes,48,9
150,NZ_DS362249.1,SPAdes,49,9
151,NZ_DS362249.1,SPAdes,50,10
152,NZ_DS362249.1,SPAdes,51,10
153,NZ_DS362249.1,SPAdes,52,10
154,NZ_DS362249.1,SPAdes,53,11
155,NZ_DS362249.1,SPAdes,54,11
156,NZ_DS362249.1,SPAdes,55,11
157,NZ_DS362249.1,SPAdes,56,12
158,NZ_DS362249.1,SPAdes,57,12
159,NZ_DS362249.1,SPAdes,58,12
160,NZ_DS362249.1,SPAdes,59,13
161,NZ_DS362249.1,SPAdes,60,13
162,NZ_DS362249.1,SPAdes,61,13
163,NZ_DS362249.1,SPAdes,62,14
164,NZ_DS362249.1,SPAdes,63,14
165,NZ_DS362249.1,SPAdes,64,15
166,NZ_DS362249.1,SPAdes,65,15
167,NZ_DS362249.1,SPAdes,66,15
168,NZ_DS362249.1,SPAdes,67,16
169,NZ_DS362249.1,SPAdes,68,16
170,NZ_DS362249.1,SPAdes,69,17
171,NZ_DS362249.1,SPAdes,70,17
172,NZ_DS362249.1,SPAdes,71,18
173,NZ_DS362249.1,SPAdes,72,18
174,NZ_DS362249.1,SPAdes,73,19
175,NZ_DS362249.1,SPAdes,74,20
176,NZ_DS362249.1,SPAdes,75,20
177,NZ_DS362249.1,SPAdes,76,21
178,NZ_DS362249.1,SPAdes,77,22
179,NZ_DS362249.1,SPAdes,78,22
180,NZ_DS362249.1,SPAdes,79,23
181,NZ_DS362249.1,SPAdes,80,24
182,NZ_DS362249.1,SPAdes,81,25
183,NZ_DS362249.1,SPAdes,82,25
184,NZ_DS362249.1,SPAdes,83,26
185,NZ_DS362249.1,SPAdes,84,27
186,NZ_DS362249.1,SPAdes,85,28
187,NZ_DS362249.1,SPAdes,86,29
188,NZ_DS362249.1,SPAdes,87,30
189,NZ_DS362249.1,SPAdes,88,31
190,NZ_DS362249.1,SPAdes,89,32
191,NZ_DS362249.1,SPAdes,90,33
192,NZ_DS362249.1,SPAdes,91,35
193,NZ_DS362249.1,SPAdes,92,36
194,NZ_DS362249.1,SPAdes,93,38
195,NZ_DS362249.1,SPAdes,94,40
196,NZ_DS362249.1,SPAdes,95,42
197,NZ_DS362249.1,SPAdes,96,44
198,NZ_DS362249.1,SPAdes,97,47
199,NZ_DS362249.1,SPAdes,98,51
