,Reference,Assembler,NGx,Basepairs
0,CP009072.1,metaSPAdes,0,136374
1,CP009072.1,metaSPAdes,1,136374
2,CP009072.1,metaSPAdes,2,136374
3,CP009072.1,metaSPAdes,3,122066
4,CP009072.1,metaSPAdes,4,122066
5,CP009072.1,metaSPAdes,5,122066
6,CP009072.1,metaSPAdes,6,111559
7,CP009072.1,metaSPAdes,7,111559
8,CP009072.1,metaSPAdes,8,104949
9,CP009072.1,metaSPAdes,9,104949
10,CP009072.1,metaSPAdes,10,103901
11,CP009072.1,metaSPAdes,11,103901
12,CP009072.1,metaSPAdes,12,102250
13,CP009072.1,metaSPAdes,13,102250
14,CP009072.1,metaSPAdes,14,96642
15,CP009072.1,metaSPAdes,15,96642
16,CP009072.1,metaSPAdes,16,85981
17,CP009072.1,metaSPAdes,17,81833
18,CP009072.1,metaSPAdes,18,81833
19,CP009072.1,metaSPAdes,19,76047
20,CP009072.1,metaSPAdes,20,73189
21,CP009072.1,metaSPAdes,21,73189
22,CP009072.1,metaSPAdes,22,69161
23,CP009072.1,metaSPAdes,23,65399
24,CP009072.1,metaSPAdes,24,63389
25,CP009072.1,metaSPAdes,25,63389
26,CP009072.1,metaSPAdes,26,60803
27,CP009072.1,metaSPAdes,27,59599
28,CP009072.1,metaSPAdes,28,58068
29,CP009072.1,metaSPAdes,29,57223
30,CP009072.1,metaSPAdes,30,56108
31,CP009072.1,metaSPAdes,31,55958
32,CP009072.1,metaSPAdes,32,54725
33,CP009072.1,metaSPAdes,33,54725
34,CP009072.1,metaSPAdes,34,51696
35,CP009072.1,metaSPAdes,35,49278
36,CP009072.1,metaSPAdes,36,46609
37,CP009072.1,metaSPAdes,37,46053
38,CP009072.1,metaSPAdes,38,44420
39,CP009072.1,metaSPAdes,39,43766
40,CP009072.1,metaSPAdes,40,43354
41,CP009072.1,metaSPAdes,41,42957
42,CP009072.1,metaSPAdes,42,42727
43,CP009072.1,metaSPAdes,43,42522
44,CP009072.1,metaSPAdes,44,42253
45,CP009072.1,metaSPAdes,45,42166
46,CP009072.1,metaSPAdes,46,42084
47,CP009072.1,metaSPAdes,47,39373
48,CP009072.1,metaSPAdes,48,38260
49,CP009072.1,metaSPAdes,49,37180
50,CP009072.1,metaSPAdes,50,34752
51,CP009072.1,metaSPAdes,51,34028
52,CP009072.1,metaSPAdes,52,33871
53,CP009072.1,metaSPAdes,53,33478
54,CP009072.1,metaSPAdes,54,32298
55,CP009072.1,metaSPAdes,55,31857
56,CP009072.1,metaSPAdes,56,31819
57,CP009072.1,metaSPAdes,57,30531
58,CP009072.1,metaSPAdes,58,30412
59,CP009072.1,metaSPAdes,59,29580
60,CP009072.1,metaSPAdes,60,29296
61,CP009072.1,metaSPAdes,61,28636
62,CP009072.1,metaSPAdes,62,28536
63,CP009072.1,metaSPAdes,63,27211
64,CP009072.1,metaSPAdes,64,26534
65,CP009072.1,metaSPAdes,65,22592
66,CP009072.1,metaSPAdes,66,21749
67,CP009072.1,metaSPAdes,67,21668
68,CP009072.1,metaSPAdes,68,19438
69,CP009072.1,metaSPAdes,69,18943
70,CP009072.1,metaSPAdes,70,17704
71,CP009072.1,metaSPAdes,71,16378
72,CP009072.1,metaSPAdes,72,16158
73,CP009072.1,metaSPAdes,73,15087
74,CP009072.1,metaSPAdes,74,14438
75,CP009072.1,metaSPAdes,75,13896
76,CP009072.1,metaSPAdes,76,13716
77,CP009072.1,metaSPAdes,77,12219
78,CP009072.1,metaSPAdes,78,11003
79,CP009072.1,metaSPAdes,79,10649
80,CP009072.1,metaSPAdes,80,9580
81,CP009072.1,metaSPAdes,81,8747
82,CP009072.1,metaSPAdes,82,7916
83,CP009072.1,metaSPAdes,83,7229
84,CP009072.1,metaSPAdes,84,5734
85,CP009072.1,metaSPAdes,85,3147
86,CP009072.1,metaSPAdes,86,0
87,CP009072.1,metaSPAdes,87,0
88,CP009072.1,metaSPAdes,88,0
89,CP009072.1,metaSPAdes,89,0
90,CP009072.1,metaSPAdes,90,0
91,CP009072.1,metaSPAdes,91,0
92,CP009072.1,metaSPAdes,92,0
93,CP009072.1,metaSPAdes,93,0
94,CP009072.1,metaSPAdes,94,0
95,CP009072.1,metaSPAdes,95,0
96,CP009072.1,metaSPAdes,96,0
97,CP009072.1,metaSPAdes,97,0
98,CP009072.1,metaSPAdes,98,0
99,CP009072.1,metaSPAdes,99,0
100,CP009072.1,metaSPAdes,100,0
101,NZ_DS362249.1,metaSPAdes,0,23620
102,NZ_DS362249.1,metaSPAdes,1,23620
103,NZ_DS362249.1,metaSPAdes,2,23620
104,NZ_DS362249.1,metaSPAdes,3,23620
105,NZ_DS362249.1,metaSPAdes,4,23620
106,NZ_DS362249.1,metaSPAdes,5,20613
107,NZ_DS362249.1,metaSPAdes,6,20613
108,NZ_DS362249.1,metaSPAdes,7,20613
109,NZ_DS362249.1,metaSPAdes,8,20613
110,NZ_DS362249.1,metaSPAdes,9,17725
111,NZ_DS362249.1,metaSPAdes,10,17725
112,NZ_DS362249.1,metaSPAdes,11,17725
113,NZ_DS362249.1,metaSPAdes,12,17725
114,NZ_DS362249.1,metaSPAdes,13,17566
115,NZ_DS362249.1,metaSPAdes,14,17566
116,NZ_DS362249.1,metaSPAdes,15,17566
117,NZ_DS362249.1,metaSPAdes,16,17357
118,NZ_DS362249.1,metaSPAdes,17,17357
119,NZ_DS362249.1,metaSPAdes,18,17357
120,NZ_DS362249.1,metaSPAdes,19,17018
121,NZ_DS362249.1,metaSPAdes,20,17018
122,NZ_DS362249.1,metaSPAdes,21,17018
