,Reference,Assembler,NAx,Basepairs
0,CP009072.1,GATBMiniaPipeline,0,70330
1,CP009072.1,GATBMiniaPipeline,1,70330
2,CP009072.1,GATBMiniaPipeline,2,60677
3,CP009072.1,GATBMiniaPipeline,3,60677
4,CP009072.1,GATBMiniaPipeline,4,59297
5,CP009072.1,GATBMiniaPipeline,5,56287
6,CP009072.1,GATBMiniaPipeline,6,54502
7,CP009072.1,GATBMiniaPipeline,7,54502
8,CP009072.1,GATBMiniaPipeline,8,47003
9,CP009072.1,GATBMiniaPipeline,9,43929
10,CP009072.1,GATBMiniaPipeline,10,42322
11,CP009072.1,GATBMiniaPipeline,11,41926
12,CP009072.1,GATBMiniaPipeline,12,40963
13,CP009072.1,GATBMiniaPipeline,13,40770
14,CP009072.1,GATBMiniaPipeline,14,40123
15,CP009072.1,GATBMiniaPipeline,15,39305
16,CP009072.1,GATBMiniaPipeline,16,39246
17,CP009072.1,GATBMiniaPipeline,17,39087
18,CP009072.1,GATBMiniaPipeline,18,38774
19,CP009072.1,GATBMiniaPipeline,19,38523
20,CP009072.1,GATBMiniaPipeline,20,36341
21,CP009072.1,GATBMiniaPipeline,21,36313
22,CP009072.1,GATBMiniaPipeline,22,35839
23,CP009072.1,GATBMiniaPipeline,23,33686
24,CP009072.1,GATBMiniaPipeline,24,33245
25,CP009072.1,GATBMiniaPipeline,25,32136
26,CP009072.1,GATBMiniaPipeline,26,31328
27,CP009072.1,GATBMiniaPipeline,27,29683
28,CP009072.1,GATBMiniaPipeline,28,29610
29,CP009072.1,GATBMiniaPipeline,29,28600
30,CP009072.1,GATBMiniaPipeline,30,28452
31,CP009072.1,GATBMiniaPipeline,31,28129
32,CP009072.1,GATBMiniaPipeline,32,27688
33,CP009072.1,GATBMiniaPipeline,33,27305
34,CP009072.1,GATBMiniaPipeline,34,27117
35,CP009072.1,GATBMiniaPipeline,35,26955
36,CP009072.1,GATBMiniaPipeline,36,26593
37,CP009072.1,GATBMiniaPipeline,37,24918
38,CP009072.1,GATBMiniaPipeline,38,24631
39,CP009072.1,GATBMiniaPipeline,39,24051
40,CP009072.1,GATBMiniaPipeline,40,23905
41,CP009072.1,GATBMiniaPipeline,41,23700
42,CP009072.1,GATBMiniaPipeline,42,22601
43,CP009072.1,GATBMiniaPipeline,43,22522
44,CP009072.1,GATBMiniaPipeline,44,21672
45,CP009072.1,GATBMiniaPipeline,45,21437
46,CP009072.1,GATBMiniaPipeline,46,21260
47,CP009072.1,GATBMiniaPipeline,47,20191
48,CP009072.1,GATBMiniaPipeline,48,19965
49,CP009072.1,GATBMiniaPipeline,49,19370
50,CP009072.1,GATBMiniaPipeline,50,17617
51,CP009072.1,GATBMiniaPipeline,51,17377
52,CP009072.1,GATBMiniaPipeline,52,17225
53,CP009072.1,GATBMiniaPipeline,53,16360
54,CP009072.1,GATBMiniaPipeline,54,15889
55,CP009072.1,GATBMiniaPipeline,55,15759
56,CP009072.1,GATBMiniaPipeline,56,15304
57,CP009072.1,GATBMiniaPipeline,57,14659
58,CP009072.1,GATBMiniaPipeline,58,14343
59,CP009072.1,GATBMiniaPipeline,59,14179
60,CP009072.1,GATBMiniaPipeline,60,14088
61,CP009072.1,GATBMiniaPipeline,61,13905
62,CP009072.1,GATBMiniaPipeline,62,13427
63,CP009072.1,GATBMiniaPipeline,63,13163
64,CP009072.1,GATBMiniaPipeline,64,13040
65,CP009072.1,GATBMiniaPipeline,65,12873
66,CP009072.1,GATBMiniaPipeline,66,12087
67,CP009072.1,GATBMiniaPipeline,67,11840
68,CP009072.1,GATBMiniaPipeline,68,11683
69,CP009072.1,GATBMiniaPipeline,69,11526
70,CP009072.1,GATBMiniaPipeline,70,11416
71,CP009072.1,GATBMiniaPipeline,71,10840
72,CP009072.1,GATBMiniaPipeline,72,10743
73,CP009072.1,GATBMiniaPipeline,73,10352
74,CP009072.1,GATBMiniaPipeline,74,9964
75,CP009072.1,GATBMiniaPipeline,75,9842
76,CP009072.1,GATBMiniaPipeline,76,9427
77,CP009072.1,GATBMiniaPipeline,77,8926
78,CP009072.1,GATBMiniaPipeline,78,8727
79,CP009072.1,GATBMiniaPipeline,79,8378
80,CP009072.1,GATBMiniaPipeline,80,8219
81,CP009072.1,GATBMiniaPipeline,81,7849
82,CP009072.1,GATBMiniaPipeline,82,7455
83,CP009072.1,GATBMiniaPipeline,83,7273
84,CP009072.1,GATBMiniaPipeline,84,6860
85,CP009072.1,GATBMiniaPipeline,85,6745
86,CP009072.1,GATBMiniaPipeline,86,6432
87,CP009072.1,GATBMiniaPipeline,87,6190
88,CP009072.1,GATBMiniaPipeline,88,5941
89,CP009072.1,GATBMiniaPipeline,89,5737
90,CP009072.1,GATBMiniaPipeline,90,5573
91,CP009072.1,GATBMiniaPipeline,91,5263
92,CP009072.1,GATBMiniaPipeline,92,4896
93,CP009072.1,GATBMiniaPipeline,93,4363
94,CP009072.1,GATBMiniaPipeline,94,3942
95,CP009072.1,GATBMiniaPipeline,95,3670
96,CP009072.1,GATBMiniaPipeline,96,3286
97,CP009072.1,GATBMiniaPipeline,97,2814
98,CP009072.1,GATBMiniaPipeline,98,2378
99,CP009072.1,GATBMiniaPipeline,99,1730
100,CP009072.1,GATBMiniaPipeline,100,1010
101,NZ_DS362249.1,GATBMiniaPipeline,0,11901
102,NZ_DS362249.1,GATBMiniaPipeline,1,11901
103,NZ_DS362249.1,GATBMiniaPipeline,2,11901
104,NZ_DS362249.1,GATBMiniaPipeline,3,8882
105,NZ_DS362249.1,GATBMiniaPipeline,4,8882
106,NZ_DS362249.1,GATBMiniaPipeline,5,8735
107,NZ_DS362249.1,GATBMiniaPipeline,6,8735
108,NZ_DS362249.1,GATBMiniaPipeline,7,8394
109,NZ_DS362249.1,GATBMiniaPipeline,8,8394
110,NZ_DS362249.1,GATBMiniaPipeline,9,8040
111,NZ_DS362249.1,GATBMiniaPipeline,10,8040
112,NZ_DS362249.1,GATBMiniaPipeline,11,7456
113,NZ_DS362249.1,GATBMiniaPipeline,12,7456
114,NZ_DS362249.1,GATBMiniaPipeline,13,7284
115,NZ_DS362249.1,GATBMiniaPipeline,14,7062
116,NZ_DS362249.1,GATBMiniaPipeline,15,7062
117,NZ_DS362249.1,GATBMiniaPipeline,16,7042
118,NZ_DS362249.1,GATBMiniaPipeline,17,6808
119,NZ_DS362249.1,GATBMiniaPipeline,18,6808
120,NZ_DS362249.1,GATBMiniaPipeline,19,6805
121,NZ_DS362249.1,GATBMiniaPipeline,20,6805
122,NZ_DS362249.1,GATBMiniaPipeline,21,6788
123,NZ_DS362249.1,GATBMiniaPipeline,22,6747
124,NZ_DS362249.1,GATBMiniaPipeline,23,6747
125,NZ_DS362249.1,GATBMiniaPipeline,24,6597
126,NZ_DS362249.1,GATBMiniaPipeline,25,6341
127,NZ_DS362249.1,GATBMiniaPipeline,26,6341
128,NZ_DS362249.1,GATBMiniaPipeline,27,6252
129,NZ_DS362249.1,GATBMiniaPipeline,28,6167
130,NZ_DS362249.1,GATBMiniaPipeline,29,6092
131,NZ_DS362249.1,GATBMiniaPipeline,30,6092
132,NZ_DS362249.1,GATBMiniaPipeline,31,5964
133,NZ_DS362249.1,GATBMiniaPipeline,32,5846
134,NZ_DS362249.1,GATBMiniaPipeline,33,5583
135,NZ_DS362249.1,GATBMiniaPipeline,34,5583
136,NZ_DS362249.1,GATBMiniaPipeline,35,5554
137,NZ_DS362249.1,GATBMiniaPipeline,36,5517
138,NZ_DS362249.1,GATBMiniaPipeline,37,5430
139,NZ_DS362249.1,GATBMiniaPipeline,38,5413
140,NZ_DS362249.1,GATBMiniaPipeline,39,5413
141,NZ_DS362249.1,GATBMiniaPipeline,40,5213
142,NZ_DS362249.1,GATBMiniaPipeline,41,5169
143,NZ_DS362249.1,GATBMiniaPipeline,42,5147
144,NZ_DS362249.1,GATBMiniaPipeline,43,5035
145,NZ_DS362249.1,GATBMiniaPipeline,44,4839
146,NZ_DS362249.1,GATBMiniaPipeline,45,4664
147,NZ_DS362249.1,GATBMiniaPipeline,46,4524
148,NZ_DS362249.1,GATBMiniaPipeline,47,4437
149,NZ_DS362249.1,GATBMiniaPipeline,48,4355
150,NZ_DS362249.1,GATBMiniaPipeline,49,4338
151,NZ_DS362249.1,GATBMiniaPipeline,50,4212
152,NZ_DS362249.1,GATBMiniaPipeline,51,4151
153,NZ_DS362249.1,GATBMiniaPipeline,52,4018
154,NZ_DS362249.1,GATBMiniaPipeline,53,3923
155,NZ_DS362249.1,GATBMiniaPipeline,54,3910
156,NZ_DS362249.1,GATBMiniaPipeline,55,3892
157,NZ_DS362249.1,GATBMiniaPipeline,56,3890
158,NZ_DS362249.1,GATBMiniaPipeline,57,3882
159,NZ_DS362249.1,GATBMiniaPipeline,58,3846
160,NZ_DS362249.1,GATBMiniaPipeline,59,3818
161,NZ_DS362249.1,GATBMiniaPipeline,60,3785
