,Reference,Assembler,NGx,Basepairs
0,CP009072.1,Unicycler,0,201559
1,CP009072.1,Unicycler,1,201559
2,CP009072.1,Unicycler,2,201559
3,CP009072.1,Unicycler,3,201559
4,CP009072.1,Unicycler,4,136266
5,CP009072.1,Unicycler,5,136266
6,CP009072.1,Unicycler,6,136266
7,CP009072.1,Unicycler,7,127431
8,CP009072.1,Unicycler,8,127431
9,CP009072.1,Unicycler,9,127431
10,CP009072.1,Unicycler,10,122142
11,CP009072.1,Unicycler,11,122142
12,CP009072.1,Unicycler,12,121287
13,CP009072.1,Unicycler,13,121287
14,CP009072.1,Unicycler,14,111553
15,CP009072.1,Unicycler,15,111553
16,CP009072.1,Unicycler,16,107463
17,CP009072.1,Unicycler,17,107463
18,CP009072.1,Unicycler,18,107463
19,CP009072.1,Unicycler,19,103666
20,CP009072.1,Unicycler,20,103666
21,CP009072.1,Unicycler,21,96445
22,CP009072.1,Unicycler,22,96274
23,CP009072.1,Unicycler,23,96274
24,CP009072.1,Unicycler,24,92475
25,CP009072.1,Unicycler,25,92475
26,CP009072.1,Unicycler,26,85456
27,CP009072.1,Unicycler,27,85456
28,CP009072.1,Unicycler,28,85336
29,CP009072.1,Unicycler,29,80363
30,CP009072.1,Unicycler,30,80363
31,CP009072.1,Unicycler,31,77308
32,CP009072.1,Unicycler,32,77308
33,CP009072.1,Unicycler,33,77031
34,CP009072.1,Unicycler,34,70834
35,CP009072.1,Unicycler,35,68885
36,CP009072.1,Unicycler,36,68885
37,CP009072.1,Unicycler,37,66026
38,CP009072.1,Unicycler,38,65575
39,CP009072.1,Unicycler,39,65428
40,CP009072.1,Unicycler,40,65428
41,CP009072.1,Unicycler,41,63446
42,CP009072.1,Unicycler,42,63434
43,CP009072.1,Unicycler,43,60566
44,CP009072.1,Unicycler,44,57419
45,CP009072.1,Unicycler,45,56198
46,CP009072.1,Unicycler,46,54617
47,CP009072.1,Unicycler,47,54617
48,CP009072.1,Unicycler,48,53822
49,CP009072.1,Unicycler,49,51665
50,CP009072.1,Unicycler,50,47435
51,CP009072.1,Unicycler,51,46793
52,CP009072.1,Unicycler,52,46503
53,CP009072.1,Unicycler,53,43472
54,CP009072.1,Unicycler,54,43433
55,CP009072.1,Unicycler,55,43303
56,CP009072.1,Unicycler,56,42885
57,CP009072.1,Unicycler,57,42471
58,CP009072.1,Unicycler,58,42345
59,CP009072.1,Unicycler,59,42097
60,CP009072.1,Unicycler,60,40641
61,CP009072.1,Unicycler,61,37230
62,CP009072.1,Unicycler,62,36693
63,CP009072.1,Unicycler,63,35635
64,CP009072.1,Unicycler,64,34579
65,CP009072.1,Unicycler,65,33368
66,CP009072.1,Unicycler,66,31852
67,CP009072.1,Unicycler,67,31311
