,Reference,Assembler,NGx,Basepairs
0,CP009072.1,GATBMiniaPipeline,0,70330
1,CP009072.1,GATBMiniaPipeline,1,70330
2,CP009072.1,GATBMiniaPipeline,2,60677
3,CP009072.1,GATBMiniaPipeline,3,59297
4,CP009072.1,GATBMiniaPipeline,4,56287
5,CP009072.1,GATBMiniaPipeline,5,54502
6,CP009072.1,GATBMiniaPipeline,6,47003
7,CP009072.1,GATBMiniaPipeline,7,43929
8,CP009072.1,GATBMiniaPipeline,8,42322
9,CP009072.1,GATBMiniaPipeline,9,41926
10,CP009072.1,GATBMiniaPipeline,10,40963
11,CP009072.1,GATBMiniaPipeline,11,40123
12,CP009072.1,GATBMiniaPipeline,12,39948
13,CP009072.1,GATBMiniaPipeline,13,39305
14,CP009072.1,GATBMiniaPipeline,14,39087
15,CP009072.1,GATBMiniaPipeline,15,38774
16,CP009072.1,GATBMiniaPipeline,16,38523
17,CP009072.1,GATBMiniaPipeline,17,36313
18,CP009072.1,GATBMiniaPipeline,18,35839
19,CP009072.1,GATBMiniaPipeline,19,35385
20,CP009072.1,GATBMiniaPipeline,20,33245
21,CP009072.1,GATBMiniaPipeline,21,31685
22,CP009072.1,GATBMiniaPipeline,22,31328
23,CP009072.1,GATBMiniaPipeline,23,29610
24,CP009072.1,GATBMiniaPipeline,24,28600
25,CP009072.1,GATBMiniaPipeline,25,28452
26,CP009072.1,GATBMiniaPipeline,26,28129
27,CP009072.1,GATBMiniaPipeline,27,27387
28,CP009072.1,GATBMiniaPipeline,28,27117
29,CP009072.1,GATBMiniaPipeline,29,26955
30,CP009072.1,GATBMiniaPipeline,30,26593
31,CP009072.1,GATBMiniaPipeline,31,24910
32,CP009072.1,GATBMiniaPipeline,32,24380
33,CP009072.1,GATBMiniaPipeline,33,24011
34,CP009072.1,GATBMiniaPipeline,34,23700
35,CP009072.1,GATBMiniaPipeline,35,22601
36,CP009072.1,GATBMiniaPipeline,36,22388
37,CP009072.1,GATBMiniaPipeline,37,21608
38,CP009072.1,GATBMiniaPipeline,38,21303
39,CP009072.1,GATBMiniaPipeline,39,20191
40,CP009072.1,GATBMiniaPipeline,40,19965
41,CP009072.1,GATBMiniaPipeline,41,19193
42,CP009072.1,GATBMiniaPipeline,42,17533
43,CP009072.1,GATBMiniaPipeline,43,17267
44,CP009072.1,GATBMiniaPipeline,44,16360
45,CP009072.1,GATBMiniaPipeline,45,15889
46,CP009072.1,GATBMiniaPipeline,46,15527
47,CP009072.1,GATBMiniaPipeline,47,14770
48,CP009072.1,GATBMiniaPipeline,48,14433
49,CP009072.1,GATBMiniaPipeline,49,14179
50,CP009072.1,GATBMiniaPipeline,50,14088
51,CP009072.1,GATBMiniaPipeline,51,13863
52,CP009072.1,GATBMiniaPipeline,52,13232
53,CP009072.1,GATBMiniaPipeline,53,13056
54,CP009072.1,GATBMiniaPipeline,54,12873
55,CP009072.1,GATBMiniaPipeline,55,12039
56,CP009072.1,GATBMiniaPipeline,56,11782
57,CP009072.1,GATBMiniaPipeline,57,11608
58,CP009072.1,GATBMiniaPipeline,58,11426
59,CP009072.1,GATBMiniaPipeline,59,10840
60,CP009072.1,GATBMiniaPipeline,60,10743
61,CP009072.1,GATBMiniaPipeline,61,10173
62,CP009072.1,GATBMiniaPipeline,62,9883
63,CP009072.1,GATBMiniaPipeline,63,9427
64,CP009072.1,GATBMiniaPipeline,64,8926
65,CP009072.1,GATBMiniaPipeline,65,8656
66,CP009072.1,GATBMiniaPipeline,66,8317
67,CP009072.1,GATBMiniaPipeline,67,8136
68,CP009072.1,GATBMiniaPipeline,68,7573
69,CP009072.1,GATBMiniaPipeline,69,7273
70,CP009072.1,GATBMiniaPipeline,70,6859
71,CP009072.1,GATBMiniaPipeline,71,6601
72,CP009072.1,GATBMiniaPipeline,72,6241
73,CP009072.1,GATBMiniaPipeline,73,5966
74,CP009072.1,GATBMiniaPipeline,74,5737
75,CP009072.1,GATBMiniaPipeline,75,5521
76,CP009072.1,GATBMiniaPipeline,76,5022
77,CP009072.1,GATBMiniaPipeline,77,4493
78,CP009072.1,GATBMiniaPipeline,78,4167
79,CP009072.1,GATBMiniaPipeline,79,3656
80,CP009072.1,GATBMiniaPipeline,80,3181
81,CP009072.1,GATBMiniaPipeline,81,2553
82,CP009072.1,GATBMiniaPipeline,82,1921
83,CP009072.1,GATBMiniaPipeline,83,1158
84,CP009072.1,GATBMiniaPipeline,84,0
85,CP009072.1,GATBMiniaPipeline,85,0
86,CP009072.1,GATBMiniaPipeline,86,0
87,CP009072.1,GATBMiniaPipeline,87,0
88,CP009072.1,GATBMiniaPipeline,88,0
89,CP009072.1,GATBMiniaPipeline,89,0
90,CP009072.1,GATBMiniaPipeline,90,0
91,CP009072.1,GATBMiniaPipeline,91,0
92,CP009072.1,GATBMiniaPipeline,92,0
93,CP009072.1,GATBMiniaPipeline,93,0
94,CP009072.1,GATBMiniaPipeline,94,0
95,CP009072.1,GATBMiniaPipeline,95,0
96,CP009072.1,GATBMiniaPipeline,96,0
97,CP009072.1,GATBMiniaPipeline,97,0
98,CP009072.1,GATBMiniaPipeline,98,0
99,CP009072.1,GATBMiniaPipeline,99,0
100,CP009072.1,GATBMiniaPipeline,100,0
101,NZ_DS362249.1,GATBMiniaPipeline,0,11901
102,NZ_DS362249.1,GATBMiniaPipeline,1,11901
103,NZ_DS362249.1,GATBMiniaPipeline,2,11901
104,NZ_DS362249.1,GATBMiniaPipeline,3,8882
105,NZ_DS362249.1,GATBMiniaPipeline,4,8882
106,NZ_DS362249.1,GATBMiniaPipeline,5,8735
107,NZ_DS362249.1,GATBMiniaPipeline,6,8394
108,NZ_DS362249.1,GATBMiniaPipeline,7,8394
109,NZ_DS362249.1,GATBMiniaPipeline,8,8040
110,NZ_DS362249.1,GATBMiniaPipeline,9,7456
111,NZ_DS362249.1,GATBMiniaPipeline,10,7456
112,NZ_DS362249.1,GATBMiniaPipeline,11,7284
113,NZ_DS362249.1,GATBMiniaPipeline,12,7062
114,NZ_DS362249.1,GATBMiniaPipeline,13,7062
115,NZ_DS362249.1,GATBMiniaPipeline,14,7042
116,NZ_DS362249.1,GATBMiniaPipeline,15,6808
117,NZ_DS362249.1,GATBMiniaPipeline,16,6805
118,NZ_DS362249.1,GATBMiniaPipeline,17,6805
119,NZ_DS362249.1,GATBMiniaPipeline,18,6788
120,NZ_DS362249.1,GATBMiniaPipeline,19,6747
121,NZ_DS362249.1,GATBMiniaPipeline,20,6597
122,NZ_DS362249.1,GATBMiniaPipeline,21,6597
123,NZ_DS362249.1,GATBMiniaPipeline,22,6341
124,NZ_DS362249.1,GATBMiniaPipeline,23,6252
125,NZ_DS362249.1,GATBMiniaPipeline,24,6167
126,NZ_DS362249.1,GATBMiniaPipeline,25,6092
127,NZ_DS362249.1,GATBMiniaPipeline,26,5964
128,NZ_DS362249.1,GATBMiniaPipeline,27,5964
129,NZ_DS362249.1,GATBMiniaPipeline,28,5846
130,NZ_DS362249.1,GATBMiniaPipeline,29,5583
131,NZ_DS362249.1,GATBMiniaPipeline,30,5554
132,NZ_DS362249.1,GATBMiniaPipeline,31,5517
133,NZ_DS362249.1,GATBMiniaPipeline,32,5430
134,NZ_DS362249.1,GATBMiniaPipeline,33,5413
135,NZ_DS362249.1,GATBMiniaPipeline,34,5213
136,NZ_DS362249.1,GATBMiniaPipeline,35,5169
137,NZ_DS362249.1,GATBMiniaPipeline,36,5147
138,NZ_DS362249.1,GATBMiniaPipeline,37,5035
139,NZ_DS362249.1,GATBMiniaPipeline,38,4839
140,NZ_DS362249.1,GATBMiniaPipeline,39,4664
141,NZ_DS362249.1,GATBMiniaPipeline,40,4524
142,NZ_DS362249.1,GATBMiniaPipeline,41,4437
143,NZ_DS362249.1,GATBMiniaPipeline,42,4355
144,NZ_DS362249.1,GATBMiniaPipeline,43,4212
145,NZ_DS362249.1,GATBMiniaPipeline,44,4151
146,NZ_DS362249.1,GATBMiniaPipeline,45,4018
147,NZ_DS362249.1,GATBMiniaPipeline,46,3923
148,NZ_DS362249.1,GATBMiniaPipeline,47,3892
149,NZ_DS362249.1,GATBMiniaPipeline,48,3890
150,NZ_DS362249.1,GATBMiniaPipeline,49,3882
151,NZ_DS362249.1,GATBMiniaPipeline,50,3846
152,NZ_DS362249.1,GATBMiniaPipeline,51,3818
153,NZ_DS362249.1,GATBMiniaPipeline,52,3785
154,NZ_DS362249.1,GATBMiniaPipeline,53,3276
155,NZ_DS362249.1,GATBMiniaPipeline,54,3242
156,NZ_DS362249.1,GATBMiniaPipeline,55,3120
157,NZ_DS362249.1,GATBMiniaPipeline,56,3094
158,NZ_DS362249.1,GATBMiniaPipeline,57,3070
159,NZ_DS362249.1,GATBMiniaPipeline,58,2995
160,NZ_DS362249.1,GATBMiniaPipeline,59,2963
161,NZ_DS362249.1,GATBMiniaPipeline,60,2962
162,NZ_DS362249.1,GATBMiniaPipeline,61,2886
