,Reference,Assembler,NAx,Basepairs
0,CP009072.1,SKESA,0,8083
1,CP009072.1,SKESA,1,7939
2,CP009072.1,SKESA,2,6699
3,CP009072.1,SKESA,3,6548
4,CP009072.1,SKESA,4,6268
5,CP009072.1,SKESA,5,6044
6,CP009072.1,SKESA,6,5331
7,CP009072.1,SKESA,7,5096
8,CP009072.1,SKESA,8,4904
9,CP009072.1,SKESA,9,4677
10,CP009072.1,SKESA,10,4580
11,CP009072.1,SKESA,11,4451
12,CP009072.1,SKESA,12,4266
13,CP009072.1,SKESA,13,4172
14,CP009072.1,SKESA,14,4091
15,CP009072.1,SKESA,15,3990
16,CP009072.1,SKESA,16,3901
17,CP009072.1,SKESA,17,3861
18,CP009072.1,SKESA,18,3775
19,CP009072.1,SKESA,19,3725
20,CP009072.1,SKESA,20,3637
21,CP009072.1,SKESA,21,3589
22,CP009072.1,SKESA,22,3488
23,CP009072.1,SKESA,23,3401
24,CP009072.1,SKESA,24,3362
25,CP009072.1,SKESA,25,3270
26,CP009072.1,SKESA,26,3226
27,CP009072.1,SKESA,27,3178
28,CP009072.1,SKESA,28,3142
29,CP009072.1,SKESA,29,3064
30,CP009072.1,SKESA,30,3027
31,CP009072.1,SKESA,31,2999
32,CP009072.1,SKESA,32,2944
33,CP009072.1,SKESA,33,2883
34,CP009072.1,SKESA,34,2843
35,CP009072.1,SKESA,35,2806
36,CP009072.1,SKESA,36,2775
37,CP009072.1,SKESA,37,2754
38,CP009072.1,SKESA,38,2718
39,CP009072.1,SKESA,39,2669
40,CP009072.1,SKESA,40,2645
41,CP009072.1,SKESA,41,2609
42,CP009072.1,SKESA,42,2572
43,CP009072.1,SKESA,43,2538
44,CP009072.1,SKESA,44,2518
45,CP009072.1,SKESA,45,2492
46,CP009072.1,SKESA,46,2479
47,CP009072.1,SKESA,47,2428
48,CP009072.1,SKESA,48,2398
49,CP009072.1,SKESA,49,2357
50,CP009072.1,SKESA,50,2286
51,CP009072.1,SKESA,51,2259
52,CP009072.1,SKESA,52,2219
53,CP009072.1,SKESA,53,2181
54,CP009072.1,SKESA,54,2161
55,CP009072.1,SKESA,55,2132
56,CP009072.1,SKESA,56,2116
57,CP009072.1,SKESA,57,2089
58,CP009072.1,SKESA,58,2066
59,CP009072.1,SKESA,59,2034
60,CP009072.1,SKESA,60,2010
61,CP009072.1,SKESA,61,1988
62,CP009072.1,SKESA,62,1962
63,CP009072.1,SKESA,63,1928
64,CP009072.1,SKESA,64,1910
65,CP009072.1,SKESA,65,1882
66,CP009072.1,SKESA,66,1861
67,CP009072.1,SKESA,67,1828
68,CP009072.1,SKESA,68,1801
69,CP009072.1,SKESA,69,1777
70,CP009072.1,SKESA,70,1757
71,CP009072.1,SKESA,71,1728
72,CP009072.1,SKESA,72,1711
73,CP009072.1,SKESA,73,1688
74,CP009072.1,SKESA,74,1663
75,CP009072.1,SKESA,75,1638
76,CP009072.1,SKESA,76,1608
77,CP009072.1,SKESA,77,1593
78,CP009072.1,SKESA,78,1573
79,CP009072.1,SKESA,79,1542
80,CP009072.1,SKESA,80,1517
81,CP009072.1,SKESA,81,1497
82,CP009072.1,SKESA,82,1475
83,CP009072.1,SKESA,83,1443
84,CP009072.1,SKESA,84,1413
85,CP009072.1,SKESA,85,1393
86,CP009072.1,SKESA,86,1369
87,CP009072.1,SKESA,87,1337
88,CP009072.1,SKESA,88,1311
89,CP009072.1,SKESA,89,1287
90,CP009072.1,SKESA,90,1263
91,CP009072.1,SKESA,91,1239
92,CP009072.1,SKESA,92,1208
93,CP009072.1,SKESA,93,1181
94,CP009072.1,SKESA,94,1159
95,CP009072.1,SKESA,95,1130
96,CP009072.1,SKESA,96,1103
97,CP009072.1,SKESA,97,1075
98,CP009072.1,SKESA,98,1048
99,CP009072.1,SKESA,99,1026
100,CP009072.1,SKESA,100,1002
101,NZ_DS362249.1,SKESA,0,3440
102,NZ_DS362249.1,SKESA,1,3440
103,NZ_DS362249.1,SKESA,2,3440
104,NZ_DS362249.1,SKESA,3,3136
105,NZ_DS362249.1,SKESA,4,3136
106,NZ_DS362249.1,SKESA,5,3136
107,NZ_DS362249.1,SKESA,6,2680
108,NZ_DS362249.1,SKESA,7,2680
109,NZ_DS362249.1,SKESA,8,2546
110,NZ_DS362249.1,SKESA,9,2546
111,NZ_DS362249.1,SKESA,10,2531
112,NZ_DS362249.1,SKESA,11,2531
113,NZ_DS362249.1,SKESA,12,2529
114,NZ_DS362249.1,SKESA,13,2529
115,NZ_DS362249.1,SKESA,14,2520
116,NZ_DS362249.1,SKESA,15,2520
117,NZ_DS362249.1,SKESA,16,2469
118,NZ_DS362249.1,SKESA,17,2469
119,NZ_DS362249.1,SKESA,18,2371
120,NZ_DS362249.1,SKESA,19,2371
121,NZ_DS362249.1,SKESA,20,2236
122,NZ_DS362249.1,SKESA,21,2236
123,NZ_DS362249.1,SKESA,22,2216
124,NZ_DS362249.1,SKESA,23,2206
125,NZ_DS362249.1,SKESA,24,2206
126,NZ_DS362249.1,SKESA,25,2201
127,NZ_DS362249.1,SKESA,26,2201
128,NZ_DS362249.1,SKESA,27,2160
129,NZ_DS362249.1,SKESA,28,2160
130,NZ_DS362249.1,SKESA,29,2114
131,NZ_DS362249.1,SKESA,30,2085
132,NZ_DS362249.1,SKESA,31,2085
133,NZ_DS362249.1,SKESA,32,1954
134,NZ_DS362249.1,SKESA,33,1931
135,NZ_DS362249.1,SKESA,34,1931
136,NZ_DS362249.1,SKESA,35,1830
137,NZ_DS362249.1,SKESA,36,1787
138,NZ_DS362249.1,SKESA,37,1787
139,NZ_DS362249.1,SKESA,38,1743
140,NZ_DS362249.1,SKESA,39,1722
141,NZ_DS362249.1,SKESA,40,1722
142,NZ_DS362249.1,SKESA,41,1698
143,NZ_DS362249.1,SKESA,42,1653
144,NZ_DS362249.1,SKESA,43,1623
145,NZ_DS362249.1,SKESA,44,1623
146,NZ_DS362249.1,SKESA,45,1559
147,NZ_DS362249.1,SKESA,46,1538
148,NZ_DS362249.1,SKESA,47,1520
149,NZ_DS362249.1,SKESA,48,1512
150,NZ_DS362249.1,SKESA,49,1496
151,NZ_DS362249.1,SKESA,50,1496
152,NZ_DS362249.1,SKESA,51,1491
153,NZ_DS362249.1,SKESA,52,1484
154,NZ_DS362249.1,SKESA,53,1469
155,NZ_DS362249.1,SKESA,54,1463
156,NZ_DS362249.1,SKESA,55,1457
157,NZ_DS362249.1,SKESA,56,1444
158,NZ_DS362249.1,SKESA,57,1444
159,NZ_DS362249.1,SKESA,58,1426
160,NZ_DS362249.1,SKESA,59,1420
161,NZ_DS362249.1,SKESA,60,1408
162,NZ_DS362249.1,SKESA,61,1392
163,NZ_DS362249.1,SKESA,62,1389
164,NZ_DS362249.1,SKESA,63,1380
165,NZ_DS362249.1,SKESA,64,1368
166,NZ_DS362249.1,SKESA,65,1366
167,NZ_DS362249.1,SKESA,66,1358
168,NZ_DS362249.1,SKESA,67,1326
169,NZ_DS362249.1,SKESA,68,1326
170,NZ_DS362249.1,SKESA,69,1316
171,NZ_DS362249.1,SKESA,70,1309
172,NZ_DS362249.1,SKESA,71,1267
173,NZ_DS362249.1,SKESA,72,1263
174,NZ_DS362249.1,SKESA,73,1260
175,NZ_DS362249.1,SKESA,74,1236
176,NZ_DS362249.1,SKESA,75,1235
177,NZ_DS362249.1,SKESA,76,1231
178,NZ_DS362249.1,SKESA,77,1219
179,NZ_DS362249.1,SKESA,78,1199
