,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,Unicycler,0,0
1,Bacillus_subtilis,Unicycler,1,0
2,Bacillus_subtilis,Unicycler,2,0
3,Bacillus_subtilis,Unicycler,3,0
4,Bacillus_subtilis,Unicycler,4,0
5,Bacillus_subtilis,Unicycler,5,0
6,Bacillus_subtilis,Unicycler,6,1
7,Bacillus_subtilis,Unicycler,7,1
8,Bacillus_subtilis,Unicycler,8,1
9,Bacillus_subtilis,Unicycler,9,1
10,Bacillus_subtilis,Unicycler,10,1
11,Bacillus_subtilis,Unicycler,11,1
12,Bacillus_subtilis,Unicycler,12,2
13,Bacillus_subtilis,Unicycler,13,2
14,Bacillus_subtilis,Unicycler,14,2
15,Bacillus_subtilis,Unicycler,15,2
16,Bacillus_subtilis,Unicycler,16,2
17,Bacillus_subtilis,Unicycler,17,2
18,Bacillus_subtilis,Unicycler,18,3
19,Bacillus_subtilis,Unicycler,19,3
20,Bacillus_subtilis,Unicycler,20,3
21,Bacillus_subtilis,Unicycler,21,3
22,Bacillus_subtilis,Unicycler,22,3
23,Bacillus_subtilis,Unicycler,23,4
24,Bacillus_subtilis,Unicycler,24,4
25,Bacillus_subtilis,Unicycler,25,4
26,Bacillus_subtilis,Unicycler,26,5
27,Bacillus_subtilis,Unicycler,27,5
28,Bacillus_subtilis,Unicycler,28,5
29,Bacillus_subtilis,Unicycler,29,6
30,Bacillus_subtilis,Unicycler,30,6
31,Bacillus_subtilis,Unicycler,31,6
32,Bacillus_subtilis,Unicycler,32,7
33,Bacillus_subtilis,Unicycler,33,7
34,Bacillus_subtilis,Unicycler,34,8
35,Bacillus_subtilis,Unicycler,35,8
36,Bacillus_subtilis,Unicycler,36,8
37,Bacillus_subtilis,Unicycler,37,9
38,Bacillus_subtilis,Unicycler,38,9
39,Bacillus_subtilis,Unicycler,39,10
40,Bacillus_subtilis,Unicycler,40,11
41,Bacillus_subtilis,Unicycler,41,11
42,Bacillus_subtilis,Unicycler,42,12
43,Bacillus_subtilis,Unicycler,43,13
44,Bacillus_subtilis,Unicycler,44,13
45,Bacillus_subtilis,Unicycler,45,14
46,Bacillus_subtilis,Unicycler,46,15
47,Bacillus_subtilis,Unicycler,47,16
48,Bacillus_subtilis,Unicycler,48,17
49,Bacillus_subtilis,Unicycler,49,18
50,Bacillus_subtilis,Unicycler,50,21
51,Bacillus_subtilis,Unicycler,51,
52,Bacillus_subtilis,Unicycler,52,
53,Bacillus_subtilis,Unicycler,53,
54,Bacillus_subtilis,Unicycler,54,
55,Bacillus_subtilis,Unicycler,55,
56,Bacillus_subtilis,Unicycler,56,
57,Bacillus_subtilis,Unicycler,57,
58,Bacillus_subtilis,Unicycler,58,
59,Bacillus_subtilis,Unicycler,59,
60,Bacillus_subtilis,Unicycler,60,
61,Bacillus_subtilis,Unicycler,61,
62,Bacillus_subtilis,Unicycler,62,
63,Bacillus_subtilis,Unicycler,63,
64,Bacillus_subtilis,Unicycler,64,
65,Bacillus_subtilis,Unicycler,65,
66,Bacillus_subtilis,Unicycler,66,
