,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LNN,VelvetOptimiser,NODE_1_length_33713_cov_15.571738,33743,Bacillus_subtilis,0
1,1,LNN,VelvetOptimiser,NODE_15_length_23166_cov_16.622982,23196,Bacillus_subtilis,0
2,2,LNN,VelvetOptimiser,NODE_17_length_210216_cov_2883.458252,210246,Listeria_monocytogenes,0
3,3,LNN,VelvetOptimiser,NODE_18_length_104398_cov_15.914673,104428,Bacillus_subtilis,106
4,4,LNN,VelvetOptimiser,NODE_19_length_18081_cov_16.462696,18111,Bacillus_subtilis,0
5,5,LNN,VelvetOptimiser,NODE_63_length_3599_cov_15.859962,3629,Bacillus_subtilis,0
6,6,LNN,VelvetOptimiser,NODE_79_length_29659_cov_2869.780273,29689,Listeria_monocytogenes,0
7,7,LNN,VelvetOptimiser,NODE_80_length_263359_cov_15.651001,263389,Bacillus_subtilis,299
8,8,LNN,VelvetOptimiser,NODE_101_length_205119_cov_15.784106,205149,Bacillus_subtilis,346
9,9,LNN,VelvetOptimiser,NODE_105_length_315153_cov_15.732010,315183,Bacillus_subtilis,456
10,10,LNN,VelvetOptimiser,NODE_106_length_295194_cov_15.789176,295224,Bacillus_subtilis,228
11,11,LNN,VelvetOptimiser,NODE_106_length_295194_cov_15.789176,295224,Bacillus_subtilis,228
12,12,LNN,VelvetOptimiser,NODE_131_length_15434_cov_15.574058,15464,Bacillus_subtilis,37
13,13,LNN,VelvetOptimiser,NODE_138_length_89185_cov_16.247284,89215,Bacillus_subtilis,153
14,14,LNN,VelvetOptimiser,NODE_147_length_208989_cov_15.563288,209019,Bacillus_subtilis,345
15,15,LNN,VelvetOptimiser,NODE_161_length_309298_cov_15.691365,309328,Bacillus_subtilis,494
16,16,LNN,VelvetOptimiser,NODE_163_length_38429_cov_2884.645264,38459,Listeria_monocytogenes,0
17,17,LNN,VelvetOptimiser,NODE_165_length_169344_cov_15.595870,169374,Bacillus_subtilis,176
18,18,LNN,VelvetOptimiser,NODE_165_length_169344_cov_15.595870,169374,Bacillus_subtilis,176
19,19,LNN,VelvetOptimiser,NODE_299_length_1995_cov_4.006015,2025,Bacillus_subtilis,456
20,20,LNN,VelvetOptimiser,NODE_345_length_351049_cov_2882.439209,351079,Listeria_monocytogenes,0
21,21,LNN,VelvetOptimiser,NODE_391_length_137281_cov_15.448299,137311,Bacillus_subtilis,262
22,22,LNN,VelvetOptimiser,NODE_406_length_94602_cov_15.683517,94632,Bacillus_subtilis,274
23,23,LNN,VelvetOptimiser,NODE_412_length_29571_cov_15.559230,29601,Bacillus_subtilis,32
24,24,LNN,VelvetOptimiser,NODE_423_length_17424_cov_2890.797852,17454,Listeria_monocytogenes,0
25,25,LNN,VelvetOptimiser,NODE_430_length_55489_cov_15.444827,55519,Bacillus_subtilis,197
26,26,LNN,VelvetOptimiser,NODE_438_length_98582_cov_15.263172,98612,Bacillus_subtilis,523
27,27,LNN,VelvetOptimiser,NODE_438_length_98582_cov_15.263172,98612,Bacillus_subtilis,523
28,28,LNN,VelvetOptimiser,NODE_448_length_765426_cov_15.841709,765456,Bacillus_subtilis,1376
29,29,LNN,VelvetOptimiser,NODE_469_length_59696_cov_15.731339,59726,Bacillus_subtilis,66
30,30,LNN,VelvetOptimiser,NODE_475_length_96229_cov_2886.729004,96259,Listeria_monocytogenes,0
31,31,LNN,VelvetOptimiser,NODE_503_length_2742_cov_17.133480,2772,Bacillus_subtilis,56
32,32,LNN,VelvetOptimiser,NODE_513_length_28135_cov_2885.879639,28165,Listeria_monocytogenes,0
33,33,LNN,VelvetOptimiser,NODE_515_length_31636_cov_2893.333008,31666,Listeria_monocytogenes,0
34,34,LNN,VelvetOptimiser,NODE_528_length_122917_cov_2885.553955,122947,Listeria_monocytogenes,0
35,35,LNN,VelvetOptimiser,NODE_536_length_425772_cov_15.858619,425802,Bacillus_subtilis,1069
36,36,LNN,VelvetOptimiser,NODE_541_length_252539_cov_15.572961,252569,Bacillus_subtilis,518
37,37,LNN,VelvetOptimiser,NODE_556_length_109139_cov_2883.505859,109169,Listeria_monocytogenes,0
38,38,LNN,VelvetOptimiser,NODE_558_length_80547_cov_2881.195557,80577,Listeria_monocytogenes,0
39,39,LNN,VelvetOptimiser,NODE_1101_length_1267_cov_2.849250,1297,Escherichia_coli,138
40,40,LNN,VelvetOptimiser,NODE_1259_length_1210_cov_6.428099,1240,Escherichia_coli,61
41,41,LNN,VelvetOptimiser,NODE_1274_length_1626_cov_4.198032,1656,Escherichia_coli,166
42,42,LNN,VelvetOptimiser,NODE_1561_length_1089_cov_3.022957,1119,Escherichia_coli,302
43,43,LNN,VelvetOptimiser,NODE_2153_length_1490_cov_6.675168,1520,Escherichia_coli,96
44,44,LNN,VelvetOptimiser,NODE_2183_length_5568_cov_8.642780,5598,Escherichia_coli,199
45,45,LNN,VelvetOptimiser,NODE_2647_length_1109_cov_2.569883,1139,Escherichia_coli,188
46,46,LNN,VelvetOptimiser,NODE_2701_length_1152_cov_2.413194,1182,Escherichia_coli,248
47,47,LNN,VelvetOptimiser,NODE_2705_length_1020_cov_3.352941,1050,Escherichia_coli,262
48,48,LNN,VelvetOptimiser,NODE_3052_length_981_cov_3.486238,1011,Escherichia_coli,166
49,49,LNN,VelvetOptimiser,NODE_4063_length_1061_cov_3.792649,1091,Escherichia_coli,241
50,50,LNN,VelvetOptimiser,NODE_4111_length_988_cov_4.615385,1018,Escherichia_coli,68
51,51,LNN,VelvetOptimiser,NODE_4456_length_3368_cov_5.544537,3398,Escherichia_coli,573
52,52,LNN,VelvetOptimiser,NODE_4456_length_3368_cov_5.544537,3398,Escherichia_coli,573
53,53,LNN,VelvetOptimiser,NODE_5198_length_978_cov_2.601227,1008,Escherichia_coli,313
54,54,LNN,VelvetOptimiser,NODE_5484_length_1123_cov_2.537845,1153,Escherichia_coli,240
55,55,LNN,VelvetOptimiser,NODE_5583_length_977_cov_2.917093,1007,Escherichia_coli,342
56,56,LNN,VelvetOptimiser,NODE_5916_length_971_cov_2.935118,1001,Escherichia_coli,146
57,57,LNN,VelvetOptimiser,NODE_6724_length_1027_cov_2.699124,1057,Escherichia_coli,320
58,58,LNN,VelvetOptimiser,NODE_7694_length_1267_cov_3.449092,1297,Escherichia_coli,71
59,59,LNN,VelvetOptimiser,NODE_7717_length_1390_cov_2.733813,1420,Escherichia_coli,438
60,60,LNN,VelvetOptimiser,NODE_8010_length_1140_cov_3.000000,1170,Escherichia_coli,206
61,61,LNN,VelvetOptimiser,NODE_9070_length_1012_cov_3.191700,1042,Escherichia_coli,190
62,62,LNN,VelvetOptimiser,NODE_9397_length_1649_cov_3.654336,1679,Escherichia_coli,270
63,63,LNN,VelvetOptimiser,NODE_10211_length_1310_cov_3.722137,1340,Escherichia_coli,43
64,64,LNN,VelvetOptimiser,NODE_10547_length_1134_cov_2.345679,1164,Escherichia_coli,370
65,65,LNN,VelvetOptimiser,NODE_12232_length_1053_cov_3.086420,1083,Escherichia_coli,211
66,66,LNN,VelvetOptimiser,NODE_12232_length_1053_cov_3.086420,1083,Escherichia_coli,211
67,67,LNN,VelvetOptimiser,NODE_13761_length_1456_cov_4.178571,1486,Salmonella_enterica,176
68,68,LNN,VelvetOptimiser,NODE_16905_length_1779_cov_3.286116,1809,Lactobacillus_fermentum,582
69,69,LNN,VelvetOptimiser,NODE_17206_length_2391_cov_7.626098,2421,Lactobacillus_fermentum,33
70,70,LNN,VelvetOptimiser,NODE_18355_length_1399_cov_4.074339,1429,Lactobacillus_fermentum,163
71,71,LNN,VelvetOptimiser,NODE_19157_length_1814_cov_4.922822,1844,Lactobacillus_fermentum,85
72,72,LNN,VelvetOptimiser,NODE_20980_length_86284_cov_2888.656982,86314,Listeria_monocytogenes,0
73,73,LNN,VelvetOptimiser,NODE_20981_length_30546_cov_2892.530762,30576,Listeria_monocytogenes,0
74,74,LNN,VelvetOptimiser,NODE_20982_length_97140_cov_2885.183105,97170,Listeria_monocytogenes,0
75,75,LNN,VelvetOptimiser,NODE_20983_length_91358_cov_2884.005371,91388,Listeria_monocytogenes,0
76,76,LNN,VelvetOptimiser,NODE_20984_length_140112_cov_2881.516113,140142,Listeria_monocytogenes,0
77,77,LNN,VelvetOptimiser,NODE_20985_length_44354_cov_2884.423584,44384,Listeria_monocytogenes,0
78,78,LNN,VelvetOptimiser,NODE_20986_length_161783_cov_2887.625732,161813,Listeria_monocytogenes,0
79,79,LNN,VelvetOptimiser,NODE_20987_length_99558_cov_2886.236084,99588,Listeria_monocytogenes,0
80,80,LNN,VelvetOptimiser,NODE_20988_length_61045_cov_2874.956055,61075,Listeria_monocytogenes,0
81,81,LNN,VelvetOptimiser,NODE_20989_length_27365_cov_2871.483154,27395,Listeria_monocytogenes,0
82,82,LNN,VelvetOptimiser,NODE_20990_length_51169_cov_2879.504150,51199,Listeria_monocytogenes,0
83,83,LNN,VelvetOptimiser,NODE_20991_length_118098_cov_2886.171387,118128,Listeria_monocytogenes,0
84,84,LNN,VelvetOptimiser,NODE_20992_length_13972_cov_2884.384277,14002,Listeria_monocytogenes,0
