,Reference,Assembler,NAx,Basepairs
0,Bacillus_subtilis,GATBMiniaPipeline,0,208878
1,Bacillus_subtilis,GATBMiniaPipeline,1,208878
2,Bacillus_subtilis,GATBMiniaPipeline,2,208878
3,Bacillus_subtilis,GATBMiniaPipeline,3,208878
4,Bacillus_subtilis,GATBMiniaPipeline,4,208878
5,Bacillus_subtilis,GATBMiniaPipeline,5,208878
6,Bacillus_subtilis,GATBMiniaPipeline,6,132163
7,Bacillus_subtilis,GATBMiniaPipeline,7,132163
8,Bacillus_subtilis,GATBMiniaPipeline,8,132163
9,Bacillus_subtilis,GATBMiniaPipeline,9,115795
10,Bacillus_subtilis,GATBMiniaPipeline,10,115795
11,Bacillus_subtilis,GATBMiniaPipeline,11,115795
12,Bacillus_subtilis,GATBMiniaPipeline,12,115308
13,Bacillus_subtilis,GATBMiniaPipeline,13,115308
14,Bacillus_subtilis,GATBMiniaPipeline,14,115308
15,Bacillus_subtilis,GATBMiniaPipeline,15,112890
16,Bacillus_subtilis,GATBMiniaPipeline,16,112890
17,Bacillus_subtilis,GATBMiniaPipeline,17,112890
18,Bacillus_subtilis,GATBMiniaPipeline,18,108034
19,Bacillus_subtilis,GATBMiniaPipeline,19,108034
20,Bacillus_subtilis,GATBMiniaPipeline,20,107330
21,Bacillus_subtilis,GATBMiniaPipeline,21,107330
22,Bacillus_subtilis,GATBMiniaPipeline,22,107330
23,Bacillus_subtilis,GATBMiniaPipeline,23,104069
24,Bacillus_subtilis,GATBMiniaPipeline,24,104069
25,Bacillus_subtilis,GATBMiniaPipeline,25,104069
26,Bacillus_subtilis,GATBMiniaPipeline,26,104002
27,Bacillus_subtilis,GATBMiniaPipeline,27,104002
28,Bacillus_subtilis,GATBMiniaPipeline,28,100754
29,Bacillus_subtilis,GATBMiniaPipeline,29,100754
30,Bacillus_subtilis,GATBMiniaPipeline,30,100754
31,Bacillus_subtilis,GATBMiniaPipeline,31,93801
32,Bacillus_subtilis,GATBMiniaPipeline,32,93801
33,Bacillus_subtilis,GATBMiniaPipeline,33,91403
34,Bacillus_subtilis,GATBMiniaPipeline,34,91403
35,Bacillus_subtilis,GATBMiniaPipeline,35,83676
36,Bacillus_subtilis,GATBMiniaPipeline,36,83676
37,Bacillus_subtilis,GATBMiniaPipeline,37,81544
38,Bacillus_subtilis,GATBMiniaPipeline,38,81544
39,Bacillus_subtilis,GATBMiniaPipeline,39,78279
40,Bacillus_subtilis,GATBMiniaPipeline,40,78279
41,Bacillus_subtilis,GATBMiniaPipeline,41,72111
42,Bacillus_subtilis,GATBMiniaPipeline,42,72111
43,Bacillus_subtilis,GATBMiniaPipeline,43,67123
44,Bacillus_subtilis,GATBMiniaPipeline,44,67123
45,Bacillus_subtilis,GATBMiniaPipeline,45,63745
46,Bacillus_subtilis,GATBMiniaPipeline,46,63491
47,Bacillus_subtilis,GATBMiniaPipeline,47,63491
48,Bacillus_subtilis,GATBMiniaPipeline,48,63075
49,Bacillus_subtilis,GATBMiniaPipeline,49,63075
50,Bacillus_subtilis,GATBMiniaPipeline,50,60909
51,Bacillus_subtilis,GATBMiniaPipeline,51,57469
52,Bacillus_subtilis,GATBMiniaPipeline,52,57469
53,Bacillus_subtilis,GATBMiniaPipeline,53,55821
54,Bacillus_subtilis,GATBMiniaPipeline,54,54101
55,Bacillus_subtilis,GATBMiniaPipeline,55,53628
56,Bacillus_subtilis,GATBMiniaPipeline,56,53628
57,Bacillus_subtilis,GATBMiniaPipeline,57,53080
58,Bacillus_subtilis,GATBMiniaPipeline,58,52423
59,Bacillus_subtilis,GATBMiniaPipeline,59,52333
60,Bacillus_subtilis,GATBMiniaPipeline,60,52333
61,Bacillus_subtilis,GATBMiniaPipeline,61,51931
62,Bacillus_subtilis,GATBMiniaPipeline,62,50873
63,Bacillus_subtilis,GATBMiniaPipeline,63,50796
64,Bacillus_subtilis,GATBMiniaPipeline,64,50498
65,Bacillus_subtilis,GATBMiniaPipeline,65,50498
66,Bacillus_subtilis,GATBMiniaPipeline,66,50472
67,Bacillus_subtilis,GATBMiniaPipeline,67,50440
68,Bacillus_subtilis,GATBMiniaPipeline,68,49407
69,Bacillus_subtilis,GATBMiniaPipeline,69,44765
70,Bacillus_subtilis,GATBMiniaPipeline,70,43453
71,Bacillus_subtilis,GATBMiniaPipeline,71,43453
72,Bacillus_subtilis,GATBMiniaPipeline,72,42619
73,Bacillus_subtilis,GATBMiniaPipeline,73,42250
74,Bacillus_subtilis,GATBMiniaPipeline,74,42100
75,Bacillus_subtilis,GATBMiniaPipeline,75,41211
76,Bacillus_subtilis,GATBMiniaPipeline,76,39730
77,Bacillus_subtilis,GATBMiniaPipeline,77,39003
