,Sample,Assembler,Reference,Reference Length,Gap Start,Gap End
0,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,2202,9633
1,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,11520,18219
2,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,19597,25389
3,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,26462,44369
4,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,45437,46020
5,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,47311,57908
6,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,59058,66085
7,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,67236,69874
8,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,70936,82043
9,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,83293,104448
10,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,105636,106257
11,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,107452,108836
12,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,110016,110024
13,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,112099,114641
14,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,116034,131456
15,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,132455,134455
16,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,135584,141875
17,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,142965,150635
18,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,151705,156271
19,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,157384,181582
20,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,182870,189134
21,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,190457,192345
22,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,193397,219109
23,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,221562,222306
24,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,223312,223859
25,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,225002,236642
26,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,237732,242262
27,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,243865,244211
28,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,245374,250719
29,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,252922,256841
30,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,257880,259743
31,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,260791,264421
32,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,265516,269879
33,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,271115,280536
34,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,281729,283557
35,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,284639,287233
36,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,288624,288637
37,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,289883,292176
38,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,293255,295884
39,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,297341,301842
40,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,303059,317204
41,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,318328,321645
42,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,322949,324872
43,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,326145,343538
44,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,345873,347165
45,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,348793,351225
46,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,352586,352723
47,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,354588,381263
48,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,382601,390364
49,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,391557,392713
50,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,393817,395231
51,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,396516,400382
52,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,402546,403274
53,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,404362,407570
54,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,411103,415690
55,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,416701,423087
56,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,424243,429218
57,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,431258,438736
58,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,439990,444590
59,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,446072,454498
60,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,455509,464456
61,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,465557,467763
62,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,469289,472815
63,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,474334,474758
64,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,476151,478457
65,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,479468,483888
66,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,485226,486059
67,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,488572,489880
68,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,491007,500728
69,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,502641,507425
70,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,509212,509373
71,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,510498,523467
72,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,524597,533037
73,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,535116,536506
74,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,537839,537995
75,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,539674,543807
76,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,545195,548381
77,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,550065,554771
78,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,555963,559606
79,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,561035,561550
80,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,564102,578385
81,ERR2935805,BCALM2,Bacillus_subtilis,4045677.0,579540,584356
