,Sample,Assembler,Reference,Reference Length,Gap Start,Gap End
0,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,38303,38790
1,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,209071,210232
2,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,233105,234549
3,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,371738,372888
4,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,642278,642654
5,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,645094,645473
6,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,801731,807546
7,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,1016061,1016834
8,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,1059655,1060831
9,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,1355207,1356374
10,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,1422767,1422784
11,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,1671441,1672602
12,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,1709884,1709908
13,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,1710742,1716514
14,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,1720460,1721024
15,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,1754883,1756059
16,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,2019253,2020443
17,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,2728793,2729112
18,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,2788893,2793783
19,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,2809440,2814498
20,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,2849468,2849505
21,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,2869518,2877235
22,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,2878400,2880500
23,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,2940237,2955629
24,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,2973901,2974213
25,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,3078154,3079340
26,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,3305563,3305591
27,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,3387276,3387484
28,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,3404407,3409445
29,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,3438897,3440075
30,ERR2935805,metaSPAdes,Bacillus_subtilis,4045677.0,3697095,3703143
31,ERR2935805,metaSPAdes,Escherichia_coli,4765434.0,1486418,1794269
32,ERR2935805,metaSPAdes,Escherichia_coli,4765434.0,1794810,1899373
33,ERR2935805,metaSPAdes,Escherichia_coli,4765434.0,1900532,1972426
34,ERR2935805,metaSPAdes,Escherichia_coli,4765434.0,1973630,2637736
35,ERR2935805,metaSPAdes,Escherichia_coli,4765434.0,2639300,3870294
36,ERR2935805,metaSPAdes,Escherichia_coli,4765434.0,3871335,4188592
37,ERR2935805,metaSPAdes,Escherichia_coli,4765434.0,4189591,4443313
38,ERR2935805,metaSPAdes,Listeria_monocytogenes,2992342.0,448668,448722
39,ERR2935805,metaSPAdes,Listeria_monocytogenes,2992342.0,993408,993658
40,ERR2935805,metaSPAdes,Listeria_monocytogenes,2992342.0,1045694,1046355
41,ERR2935805,metaSPAdes,Listeria_monocytogenes,2992342.0,1070900,1071506
42,ERR2935805,metaSPAdes,Listeria_monocytogenes,2992342.0,1081358,1083148
43,ERR2935805,metaSPAdes,Listeria_monocytogenes,2992342.0,1084735,1085312
44,ERR2935805,metaSPAdes,Listeria_monocytogenes,2992342.0,1369673,1377512
45,ERR2935805,metaSPAdes,Listeria_monocytogenes,2992342.0,1610253,1615600
46,ERR2935805,metaSPAdes,Listeria_monocytogenes,2992342.0,2158506,2159321
47,ERR2935805,metaSPAdes,Listeria_monocytogenes,2992342.0,2160681,2163813
48,ERR2935805,metaSPAdes,Listeria_monocytogenes,2992342.0,2500317,2500624
49,ERR2935805,metaSPAdes,Listeria_monocytogenes,2992342.0,2757066,2762109
50,ERR2935805,metaSPAdes,Listeria_monocytogenes,2992342.0,2861504,2866752
51,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,332111,333200
52,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,500930,501373
53,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,577774,578268
54,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,631509,631720
55,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,754422,755781
56,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,1397239,1397301
57,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,1446593,1446724
58,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,1711019,1712168
59,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,1897805,1898982
60,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,2687462,2687956
61,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,2714749,2717704
62,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,2724293,2727906
63,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,2758673,2759549
64,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,2840131,2841704
65,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,2848301,2849040
66,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,2851686,2854815
67,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,3342734,3343812
68,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,3547814,3553982
69,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,3714471,3714542
70,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,3928068,3928279
71,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,3978846,3979717
72,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,4829512,4830639
73,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,4892327,4897976
74,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,5207888,5208255
75,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,5395774,5396189
76,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,5480851,5482543
77,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,5484481,5490153
78,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,5609997,5614042
79,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,6079378,6080535
80,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,6170548,6170994
81,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,6277267,6282922
82,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,6331890,6332766
83,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,6546538,6547385
84,ERR2935805,metaSPAdes,Salmonella_enterica,4759746.0,1294,709729
85,ERR2935805,metaSPAdes,Salmonella_enterica,4759746.0,710952,1111334
86,ERR2935805,metaSPAdes,Salmonella_enterica,4759746.0,1112680,1137645
87,ERR2935805,metaSPAdes,Salmonella_enterica,4759746.0,1138678,1945886
