,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,GATBMiniaPipeline,0,0
1,Bacillus_subtilis,GATBMiniaPipeline,1,0
2,Bacillus_subtilis,GATBMiniaPipeline,2,0
3,Bacillus_subtilis,GATBMiniaPipeline,3,1
4,Bacillus_subtilis,GATBMiniaPipeline,4,1
5,Bacillus_subtilis,GATBMiniaPipeline,5,1
6,Bacillus_subtilis,GATBMiniaPipeline,6,2
7,Bacillus_subtilis,GATBMiniaPipeline,7,2
8,Bacillus_subtilis,GATBMiniaPipeline,8,3
9,Bacillus_subtilis,GATBMiniaPipeline,9,3
10,Bacillus_subtilis,GATBMiniaPipeline,10,4
11,Bacillus_subtilis,GATBMiniaPipeline,11,4
12,Bacillus_subtilis,GATBMiniaPipeline,12,5
13,Bacillus_subtilis,GATBMiniaPipeline,13,5
14,Bacillus_subtilis,GATBMiniaPipeline,14,6
15,Bacillus_subtilis,GATBMiniaPipeline,15,7
16,Bacillus_subtilis,GATBMiniaPipeline,16,7
17,Bacillus_subtilis,GATBMiniaPipeline,17,8
18,Bacillus_subtilis,GATBMiniaPipeline,18,8
19,Bacillus_subtilis,GATBMiniaPipeline,19,9
20,Bacillus_subtilis,GATBMiniaPipeline,20,10
21,Bacillus_subtilis,GATBMiniaPipeline,21,10
22,Bacillus_subtilis,GATBMiniaPipeline,22,11
23,Bacillus_subtilis,GATBMiniaPipeline,23,12
24,Bacillus_subtilis,GATBMiniaPipeline,24,12
25,Bacillus_subtilis,GATBMiniaPipeline,25,13
26,Bacillus_subtilis,GATBMiniaPipeline,26,14
27,Bacillus_subtilis,GATBMiniaPipeline,27,15
28,Bacillus_subtilis,GATBMiniaPipeline,28,15
29,Bacillus_subtilis,GATBMiniaPipeline,29,16
30,Bacillus_subtilis,GATBMiniaPipeline,30,17
31,Bacillus_subtilis,GATBMiniaPipeline,31,18
32,Bacillus_subtilis,GATBMiniaPipeline,32,19
33,Bacillus_subtilis,GATBMiniaPipeline,33,20
34,Bacillus_subtilis,GATBMiniaPipeline,34,20
35,Bacillus_subtilis,GATBMiniaPipeline,35,21
36,Bacillus_subtilis,GATBMiniaPipeline,36,22
37,Bacillus_subtilis,GATBMiniaPipeline,37,23
38,Bacillus_subtilis,GATBMiniaPipeline,38,25
39,Bacillus_subtilis,GATBMiniaPipeline,39,26
40,Bacillus_subtilis,GATBMiniaPipeline,40,27
41,Bacillus_subtilis,GATBMiniaPipeline,41,28
42,Bacillus_subtilis,GATBMiniaPipeline,42,29
43,Bacillus_subtilis,GATBMiniaPipeline,43,30
44,Bacillus_subtilis,GATBMiniaPipeline,44,32
45,Bacillus_subtilis,GATBMiniaPipeline,45,33
46,Bacillus_subtilis,GATBMiniaPipeline,46,34
47,Bacillus_subtilis,GATBMiniaPipeline,47,35
48,Bacillus_subtilis,GATBMiniaPipeline,48,37
49,Bacillus_subtilis,GATBMiniaPipeline,49,38
50,Bacillus_subtilis,GATBMiniaPipeline,50,39
51,Bacillus_subtilis,GATBMiniaPipeline,51,41
52,Bacillus_subtilis,GATBMiniaPipeline,52,42
53,Bacillus_subtilis,GATBMiniaPipeline,53,43
54,Bacillus_subtilis,GATBMiniaPipeline,54,45
55,Bacillus_subtilis,GATBMiniaPipeline,55,46
56,Bacillus_subtilis,GATBMiniaPipeline,56,48
57,Bacillus_subtilis,GATBMiniaPipeline,57,49
58,Bacillus_subtilis,GATBMiniaPipeline,58,51
59,Bacillus_subtilis,GATBMiniaPipeline,59,52
60,Bacillus_subtilis,GATBMiniaPipeline,60,54
61,Bacillus_subtilis,GATBMiniaPipeline,61,55
62,Bacillus_subtilis,GATBMiniaPipeline,62,57
63,Bacillus_subtilis,GATBMiniaPipeline,63,59
64,Bacillus_subtilis,GATBMiniaPipeline,64,61
65,Bacillus_subtilis,GATBMiniaPipeline,65,62
66,Bacillus_subtilis,GATBMiniaPipeline,66,64
67,Bacillus_subtilis,GATBMiniaPipeline,67,66
68,Bacillus_subtilis,GATBMiniaPipeline,68,68
69,Bacillus_subtilis,GATBMiniaPipeline,69,70
70,Bacillus_subtilis,GATBMiniaPipeline,70,72
71,Bacillus_subtilis,GATBMiniaPipeline,71,74
72,Bacillus_subtilis,GATBMiniaPipeline,72,76
73,Bacillus_subtilis,GATBMiniaPipeline,73,78
74,Bacillus_subtilis,GATBMiniaPipeline,74,80
75,Bacillus_subtilis,GATBMiniaPipeline,75,83
76,Bacillus_subtilis,GATBMiniaPipeline,76,85
77,Bacillus_subtilis,GATBMiniaPipeline,77,87
78,Bacillus_subtilis,GATBMiniaPipeline,78,90
79,Bacillus_subtilis,GATBMiniaPipeline,79,92
80,Bacillus_subtilis,GATBMiniaPipeline,80,95
81,Bacillus_subtilis,GATBMiniaPipeline,81,98
82,Bacillus_subtilis,GATBMiniaPipeline,82,101
83,Bacillus_subtilis,GATBMiniaPipeline,83,104
84,Bacillus_subtilis,GATBMiniaPipeline,84,107
85,Bacillus_subtilis,GATBMiniaPipeline,85,111
86,Bacillus_subtilis,GATBMiniaPipeline,86,114
87,Bacillus_subtilis,GATBMiniaPipeline,87,118
88,Bacillus_subtilis,GATBMiniaPipeline,88,122
89,Bacillus_subtilis,GATBMiniaPipeline,89,126
90,Bacillus_subtilis,GATBMiniaPipeline,90,131
91,Bacillus_subtilis,GATBMiniaPipeline,91,136
92,Bacillus_subtilis,GATBMiniaPipeline,92,142
93,Bacillus_subtilis,GATBMiniaPipeline,93,148
94,Bacillus_subtilis,GATBMiniaPipeline,94,155
95,Bacillus_subtilis,GATBMiniaPipeline,95,162
96,Bacillus_subtilis,GATBMiniaPipeline,96,172
97,Bacillus_subtilis,GATBMiniaPipeline,97,184
98,Bacillus_subtilis,GATBMiniaPipeline,98,
99,Bacillus_subtilis,GATBMiniaPipeline,99,
100,Bacillus_subtilis,GATBMiniaPipeline,100,
101,Enterococcus_faecalis,GATBMiniaPipeline,0,0
102,Enterococcus_faecalis,GATBMiniaPipeline,1,
103,Enterococcus_faecalis,GATBMiniaPipeline,2,
104,Enterococcus_faecalis,GATBMiniaPipeline,3,
105,Enterococcus_faecalis,GATBMiniaPipeline,4,
106,Enterococcus_faecalis,GATBMiniaPipeline,5,
107,Enterococcus_faecalis,GATBMiniaPipeline,6,
108,Enterococcus_faecalis,GATBMiniaPipeline,7,
109,Enterococcus_faecalis,GATBMiniaPipeline,8,
110,Enterococcus_faecalis,GATBMiniaPipeline,9,
111,Enterococcus_faecalis,GATBMiniaPipeline,10,
112,Enterococcus_faecalis,GATBMiniaPipeline,11,
113,Enterococcus_faecalis,GATBMiniaPipeline,12,
114,Enterococcus_faecalis,GATBMiniaPipeline,13,
115,Enterococcus_faecalis,GATBMiniaPipeline,14,
116,Enterococcus_faecalis,GATBMiniaPipeline,15,
117,Enterococcus_faecalis,GATBMiniaPipeline,16,
118,Enterococcus_faecalis,GATBMiniaPipeline,17,
119,Enterococcus_faecalis,GATBMiniaPipeline,18,
120,Enterococcus_faecalis,GATBMiniaPipeline,19,
121,Enterococcus_faecalis,GATBMiniaPipeline,20,
122,Enterococcus_faecalis,GATBMiniaPipeline,21,
123,Enterococcus_faecalis,GATBMiniaPipeline,22,
124,Enterococcus_faecalis,GATBMiniaPipeline,23,
125,Enterococcus_faecalis,GATBMiniaPipeline,24,
126,Enterococcus_faecalis,GATBMiniaPipeline,25,
127,Enterococcus_faecalis,GATBMiniaPipeline,26,
128,Enterococcus_faecalis,GATBMiniaPipeline,27,
129,Enterococcus_faecalis,GATBMiniaPipeline,28,
130,Enterococcus_faecalis,GATBMiniaPipeline,29,
131,Enterococcus_faecalis,GATBMiniaPipeline,30,
132,Enterococcus_faecalis,GATBMiniaPipeline,31,
133,Enterococcus_faecalis,GATBMiniaPipeline,32,
134,Enterococcus_faecalis,GATBMiniaPipeline,33,
135,Enterococcus_faecalis,GATBMiniaPipeline,34,
136,Enterococcus_faecalis,GATBMiniaPipeline,35,
137,Enterococcus_faecalis,GATBMiniaPipeline,36,
138,Enterococcus_faecalis,GATBMiniaPipeline,37,
139,Enterococcus_faecalis,GATBMiniaPipeline,38,
140,Enterococcus_faecalis,GATBMiniaPipeline,39,
141,Enterococcus_faecalis,GATBMiniaPipeline,40,
142,Enterococcus_faecalis,GATBMiniaPipeline,41,
143,Enterococcus_faecalis,GATBMiniaPipeline,42,
144,Enterococcus_faecalis,GATBMiniaPipeline,43,
145,Enterococcus_faecalis,GATBMiniaPipeline,44,
146,Enterococcus_faecalis,GATBMiniaPipeline,45,
147,Enterococcus_faecalis,GATBMiniaPipeline,46,
148,Enterococcus_faecalis,GATBMiniaPipeline,47,
149,Enterococcus_faecalis,GATBMiniaPipeline,48,
150,Enterococcus_faecalis,GATBMiniaPipeline,49,
151,Enterococcus_faecalis,GATBMiniaPipeline,50,
152,Enterococcus_faecalis,GATBMiniaPipeline,51,
153,Enterococcus_faecalis,GATBMiniaPipeline,52,
154,Enterococcus_faecalis,GATBMiniaPipeline,53,
155,Enterococcus_faecalis,GATBMiniaPipeline,54,
156,Enterococcus_faecalis,GATBMiniaPipeline,55,
157,Enterococcus_faecalis,GATBMiniaPipeline,56,
158,Enterococcus_faecalis,GATBMiniaPipeline,57,
159,Enterococcus_faecalis,GATBMiniaPipeline,58,
160,Enterococcus_faecalis,GATBMiniaPipeline,59,
161,Enterococcus_faecalis,GATBMiniaPipeline,60,
162,Enterococcus_faecalis,GATBMiniaPipeline,61,
163,Enterococcus_faecalis,GATBMiniaPipeline,62,
164,Enterococcus_faecalis,GATBMiniaPipeline,63,
165,Enterococcus_faecalis,GATBMiniaPipeline,64,
166,Enterococcus_faecalis,GATBMiniaPipeline,65,
167,Enterococcus_faecalis,GATBMiniaPipeline,66,
168,Enterococcus_faecalis,GATBMiniaPipeline,67,
169,Enterococcus_faecalis,GATBMiniaPipeline,68,
170,Enterococcus_faecalis,GATBMiniaPipeline,69,
171,Enterococcus_faecalis,GATBMiniaPipeline,70,
172,Enterococcus_faecalis,GATBMiniaPipeline,71,
173,Enterococcus_faecalis,GATBMiniaPipeline,72,
174,Enterococcus_faecalis,GATBMiniaPipeline,73,
175,Enterococcus_faecalis,GATBMiniaPipeline,74,
176,Enterococcus_faecalis,GATBMiniaPipeline,75,
177,Enterococcus_faecalis,GATBMiniaPipeline,76,
178,Enterococcus_faecalis,GATBMiniaPipeline,77,
179,Enterococcus_faecalis,GATBMiniaPipeline,78,
180,Enterococcus_faecalis,GATBMiniaPipeline,79,
181,Enterococcus_faecalis,GATBMiniaPipeline,80,
182,Enterococcus_faecalis,GATBMiniaPipeline,81,
183,Enterococcus_faecalis,GATBMiniaPipeline,82,
184,Enterococcus_faecalis,GATBMiniaPipeline,83,
185,Enterococcus_faecalis,GATBMiniaPipeline,84,
186,Enterococcus_faecalis,GATBMiniaPipeline,85,
187,Enterococcus_faecalis,GATBMiniaPipeline,86,
188,Enterococcus_faecalis,GATBMiniaPipeline,87,
189,Enterococcus_faecalis,GATBMiniaPipeline,88,
190,Enterococcus_faecalis,GATBMiniaPipeline,89,
191,Enterococcus_faecalis,GATBMiniaPipeline,90,
192,Enterococcus_faecalis,GATBMiniaPipeline,91,
193,Enterococcus_faecalis,GATBMiniaPipeline,92,
194,Enterococcus_faecalis,GATBMiniaPipeline,93,
195,Enterococcus_faecalis,GATBMiniaPipeline,94,
196,Enterococcus_faecalis,GATBMiniaPipeline,95,
197,Enterococcus_faecalis,GATBMiniaPipeline,96,
198,Enterococcus_faecalis,GATBMiniaPipeline,97,
199,Enterococcus_faecalis,GATBMiniaPipeline,98,
200,Enterococcus_faecalis,GATBMiniaPipeline,99,
201,Enterococcus_faecalis,GATBMiniaPipeline,100,
202,Escherichia_coli_plasmid,GATBMiniaPipeline,0,0
203,Escherichia_coli_plasmid,GATBMiniaPipeline,1,
204,Escherichia_coli_plasmid,GATBMiniaPipeline,2,
205,Escherichia_coli_plasmid,GATBMiniaPipeline,3,
206,Escherichia_coli_plasmid,GATBMiniaPipeline,4,
207,Escherichia_coli_plasmid,GATBMiniaPipeline,5,
208,Escherichia_coli_plasmid,GATBMiniaPipeline,6,
209,Escherichia_coli_plasmid,GATBMiniaPipeline,7,
210,Escherichia_coli_plasmid,GATBMiniaPipeline,8,
211,Escherichia_coli_plasmid,GATBMiniaPipeline,9,
212,Escherichia_coli_plasmid,GATBMiniaPipeline,10,
213,Escherichia_coli_plasmid,GATBMiniaPipeline,11,
214,Escherichia_coli_plasmid,GATBMiniaPipeline,12,
215,Escherichia_coli_plasmid,GATBMiniaPipeline,13,
216,Escherichia_coli_plasmid,GATBMiniaPipeline,14,
217,Escherichia_coli_plasmid,GATBMiniaPipeline,15,
218,Escherichia_coli_plasmid,GATBMiniaPipeline,16,
219,Escherichia_coli_plasmid,GATBMiniaPipeline,17,
220,Escherichia_coli_plasmid,GATBMiniaPipeline,18,
221,Escherichia_coli_plasmid,GATBMiniaPipeline,19,
222,Escherichia_coli_plasmid,GATBMiniaPipeline,20,
223,Escherichia_coli_plasmid,GATBMiniaPipeline,21,
224,Escherichia_coli_plasmid,GATBMiniaPipeline,22,
225,Escherichia_coli_plasmid,GATBMiniaPipeline,23,
226,Escherichia_coli_plasmid,GATBMiniaPipeline,24,
227,Escherichia_coli_plasmid,GATBMiniaPipeline,25,
228,Escherichia_coli_plasmid,GATBMiniaPipeline,26,
229,Escherichia_coli_plasmid,GATBMiniaPipeline,27,
230,Escherichia_coli_plasmid,GATBMiniaPipeline,28,
231,Escherichia_coli_plasmid,GATBMiniaPipeline,29,
232,Escherichia_coli_plasmid,GATBMiniaPipeline,30,
233,Escherichia_coli_plasmid,GATBMiniaPipeline,31,
234,Escherichia_coli_plasmid,GATBMiniaPipeline,32,
235,Escherichia_coli_plasmid,GATBMiniaPipeline,33,
236,Escherichia_coli_plasmid,GATBMiniaPipeline,34,
237,Escherichia_coli_plasmid,GATBMiniaPipeline,35,
238,Escherichia_coli_plasmid,GATBMiniaPipeline,36,
239,Escherichia_coli_plasmid,GATBMiniaPipeline,37,
240,Escherichia_coli_plasmid,GATBMiniaPipeline,38,
241,Escherichia_coli_plasmid,GATBMiniaPipeline,39,
242,Escherichia_coli_plasmid,GATBMiniaPipeline,40,
243,Escherichia_coli_plasmid,GATBMiniaPipeline,41,
244,Escherichia_coli_plasmid,GATBMiniaPipeline,42,
245,Escherichia_coli_plasmid,GATBMiniaPipeline,43,
246,Escherichia_coli_plasmid,GATBMiniaPipeline,44,
247,Escherichia_coli_plasmid,GATBMiniaPipeline,45,
248,Escherichia_coli_plasmid,GATBMiniaPipeline,46,
249,Escherichia_coli_plasmid,GATBMiniaPipeline,47,
250,Escherichia_coli_plasmid,GATBMiniaPipeline,48,
251,Escherichia_coli_plasmid,GATBMiniaPipeline,49,
252,Escherichia_coli_plasmid,GATBMiniaPipeline,50,
253,Escherichia_coli_plasmid,GATBMiniaPipeline,51,
254,Escherichia_coli_plasmid,GATBMiniaPipeline,52,
