,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,IDBA-UD,0,342959
1,Bacillus_subtilis,IDBA-UD,1,342959
2,Bacillus_subtilis,IDBA-UD,2,342959
3,Bacillus_subtilis,IDBA-UD,3,342959
4,Bacillus_subtilis,IDBA-UD,4,342959
5,Bacillus_subtilis,IDBA-UD,5,342959
6,Bacillus_subtilis,IDBA-UD,6,342959
7,Bacillus_subtilis,IDBA-UD,7,342959
8,Bacillus_subtilis,IDBA-UD,8,342959
9,Bacillus_subtilis,IDBA-UD,9,315134
10,Bacillus_subtilis,IDBA-UD,10,315134
11,Bacillus_subtilis,IDBA-UD,11,315134
12,Bacillus_subtilis,IDBA-UD,12,315134
13,Bacillus_subtilis,IDBA-UD,13,315134
14,Bacillus_subtilis,IDBA-UD,14,315134
15,Bacillus_subtilis,IDBA-UD,15,315134
16,Bacillus_subtilis,IDBA-UD,16,315134
17,Bacillus_subtilis,IDBA-UD,17,297919
18,Bacillus_subtilis,IDBA-UD,18,297919
19,Bacillus_subtilis,IDBA-UD,19,297919
20,Bacillus_subtilis,IDBA-UD,20,297919
21,Bacillus_subtilis,IDBA-UD,21,297919
22,Bacillus_subtilis,IDBA-UD,22,297919
23,Bacillus_subtilis,IDBA-UD,23,297919
24,Bacillus_subtilis,IDBA-UD,24,269866
25,Bacillus_subtilis,IDBA-UD,25,269866
26,Bacillus_subtilis,IDBA-UD,26,269866
27,Bacillus_subtilis,IDBA-UD,27,269866
28,Bacillus_subtilis,IDBA-UD,28,269866
29,Bacillus_subtilis,IDBA-UD,29,269866
30,Bacillus_subtilis,IDBA-UD,30,269866
31,Bacillus_subtilis,IDBA-UD,31,257266
32,Bacillus_subtilis,IDBA-UD,32,257266
33,Bacillus_subtilis,IDBA-UD,33,257266
34,Bacillus_subtilis,IDBA-UD,34,257266
35,Bacillus_subtilis,IDBA-UD,35,257266
36,Bacillus_subtilis,IDBA-UD,36,257266
37,Bacillus_subtilis,IDBA-UD,37,252653
38,Bacillus_subtilis,IDBA-UD,38,252653
39,Bacillus_subtilis,IDBA-UD,39,252653
40,Bacillus_subtilis,IDBA-UD,40,252653
41,Bacillus_subtilis,IDBA-UD,41,252653
42,Bacillus_subtilis,IDBA-UD,42,252653
43,Bacillus_subtilis,IDBA-UD,43,249172
44,Bacillus_subtilis,IDBA-UD,44,249172
45,Bacillus_subtilis,IDBA-UD,45,249172
46,Bacillus_subtilis,IDBA-UD,46,249172
47,Bacillus_subtilis,IDBA-UD,47,249172
48,Bacillus_subtilis,IDBA-UD,48,249172
49,Bacillus_subtilis,IDBA-UD,49,249172
50,Bacillus_subtilis,IDBA-UD,50,212969
51,Bacillus_subtilis,IDBA-UD,51,212969
52,Bacillus_subtilis,IDBA-UD,52,212969
53,Bacillus_subtilis,IDBA-UD,53,212969
54,Bacillus_subtilis,IDBA-UD,54,212969
55,Bacillus_subtilis,IDBA-UD,55,200800
56,Bacillus_subtilis,IDBA-UD,56,200800
57,Bacillus_subtilis,IDBA-UD,57,200800
58,Bacillus_subtilis,IDBA-UD,58,200800
59,Bacillus_subtilis,IDBA-UD,59,200800
60,Bacillus_subtilis,IDBA-UD,60,179156
61,Bacillus_subtilis,IDBA-UD,61,179156
62,Bacillus_subtilis,IDBA-UD,62,179156
63,Bacillus_subtilis,IDBA-UD,63,179156
64,Bacillus_subtilis,IDBA-UD,64,170745
65,Bacillus_subtilis,IDBA-UD,65,170745
66,Bacillus_subtilis,IDBA-UD,66,170745
67,Bacillus_subtilis,IDBA-UD,67,170745
68,Bacillus_subtilis,IDBA-UD,68,156317
69,Bacillus_subtilis,IDBA-UD,69,156317
70,Bacillus_subtilis,IDBA-UD,70,156317
71,Bacillus_subtilis,IDBA-UD,71,156317
72,Bacillus_subtilis,IDBA-UD,72,146625
73,Bacillus_subtilis,IDBA-UD,73,146625
74,Bacillus_subtilis,IDBA-UD,74,146625
75,Bacillus_subtilis,IDBA-UD,75,146625
76,Bacillus_subtilis,IDBA-UD,76,137275
77,Bacillus_subtilis,IDBA-UD,77,137275
78,Bacillus_subtilis,IDBA-UD,78,137275
79,Bacillus_subtilis,IDBA-UD,79,122499
80,Bacillus_subtilis,IDBA-UD,80,122499
81,Bacillus_subtilis,IDBA-UD,81,122499
82,Bacillus_subtilis,IDBA-UD,82,93571
83,Bacillus_subtilis,IDBA-UD,83,93571
84,Bacillus_subtilis,IDBA-UD,84,93571
85,Bacillus_subtilis,IDBA-UD,85,84226
86,Bacillus_subtilis,IDBA-UD,86,84226
87,Bacillus_subtilis,IDBA-UD,87,83066
88,Bacillus_subtilis,IDBA-UD,88,83066
89,Bacillus_subtilis,IDBA-UD,89,74478
90,Bacillus_subtilis,IDBA-UD,90,74478
91,Bacillus_subtilis,IDBA-UD,91,55365
92,Bacillus_subtilis,IDBA-UD,92,38351
93,Bacillus_subtilis,IDBA-UD,93,38343
94,Bacillus_subtilis,IDBA-UD,94,37917
95,Bacillus_subtilis,IDBA-UD,95,29856
96,Bacillus_subtilis,IDBA-UD,96,23330
97,Bacillus_subtilis,IDBA-UD,97,17013
98,Bacillus_subtilis,IDBA-UD,98,10863
99,Bacillus_subtilis,IDBA-UD,99,0
100,Bacillus_subtilis,IDBA-UD,100,0
101,Enterococcus_faecalis,IDBA-UD,0,386277
102,Enterococcus_faecalis,IDBA-UD,1,386277
103,Enterococcus_faecalis,IDBA-UD,2,386277
104,Enterococcus_faecalis,IDBA-UD,3,386277
105,Enterococcus_faecalis,IDBA-UD,4,386277
106,Enterococcus_faecalis,IDBA-UD,5,386277
107,Enterococcus_faecalis,IDBA-UD,6,386277
108,Enterococcus_faecalis,IDBA-UD,7,386277
109,Enterococcus_faecalis,IDBA-UD,8,386277
110,Enterococcus_faecalis,IDBA-UD,9,386277
111,Enterococcus_faecalis,IDBA-UD,10,386277
112,Enterococcus_faecalis,IDBA-UD,11,386277
113,Enterococcus_faecalis,IDBA-UD,12,386277
114,Enterococcus_faecalis,IDBA-UD,13,386277
115,Enterococcus_faecalis,IDBA-UD,14,193239
116,Enterococcus_faecalis,IDBA-UD,15,193239
117,Enterococcus_faecalis,IDBA-UD,16,193239
118,Enterococcus_faecalis,IDBA-UD,17,193239
119,Enterococcus_faecalis,IDBA-UD,18,193239
120,Enterococcus_faecalis,IDBA-UD,19,193239
121,Enterococcus_faecalis,IDBA-UD,20,193239
122,Enterococcus_faecalis,IDBA-UD,21,184434
123,Enterococcus_faecalis,IDBA-UD,22,184434
124,Enterococcus_faecalis,IDBA-UD,23,184434
125,Enterococcus_faecalis,IDBA-UD,24,184434
126,Enterococcus_faecalis,IDBA-UD,25,184434
127,Enterococcus_faecalis,IDBA-UD,26,184434
128,Enterococcus_faecalis,IDBA-UD,27,179374
129,Enterococcus_faecalis,IDBA-UD,28,179374
130,Enterococcus_faecalis,IDBA-UD,29,179374
131,Enterococcus_faecalis,IDBA-UD,30,179374
132,Enterococcus_faecalis,IDBA-UD,31,179374
133,Enterococcus_faecalis,IDBA-UD,32,179374
134,Enterococcus_faecalis,IDBA-UD,33,179374
135,Enterococcus_faecalis,IDBA-UD,34,127658
136,Enterococcus_faecalis,IDBA-UD,35,127658
137,Enterococcus_faecalis,IDBA-UD,36,127658
