,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,BCALM2,0,9788
1,Bacillus_subtilis,BCALM2,1,6645
2,Bacillus_subtilis,BCALM2,2,5548
3,Bacillus_subtilis,BCALM2,3,4699
4,Bacillus_subtilis,BCALM2,4,4534
5,Bacillus_subtilis,BCALM2,5,4300
6,Bacillus_subtilis,BCALM2,6,4178
7,Bacillus_subtilis,BCALM2,7,3982
8,Bacillus_subtilis,BCALM2,8,3865
9,Bacillus_subtilis,BCALM2,9,3749
10,Bacillus_subtilis,BCALM2,10,3620
11,Bacillus_subtilis,BCALM2,11,3517
12,Bacillus_subtilis,BCALM2,12,3391
13,Bacillus_subtilis,BCALM2,13,3315
14,Bacillus_subtilis,BCALM2,14,3192
15,Bacillus_subtilis,BCALM2,15,3072
16,Bacillus_subtilis,BCALM2,16,3024
17,Bacillus_subtilis,BCALM2,17,2943
18,Bacillus_subtilis,BCALM2,18,2893
19,Bacillus_subtilis,BCALM2,19,2824
20,Bacillus_subtilis,BCALM2,20,2767
21,Bacillus_subtilis,BCALM2,21,2704
22,Bacillus_subtilis,BCALM2,22,2669
23,Bacillus_subtilis,BCALM2,23,2632
24,Bacillus_subtilis,BCALM2,24,2582
25,Bacillus_subtilis,BCALM2,25,2539
26,Bacillus_subtilis,BCALM2,26,2448
27,Bacillus_subtilis,BCALM2,27,2391
28,Bacillus_subtilis,BCALM2,28,2354
29,Bacillus_subtilis,BCALM2,29,2304
30,Bacillus_subtilis,BCALM2,30,2274
31,Bacillus_subtilis,BCALM2,31,2238
32,Bacillus_subtilis,BCALM2,32,2196
33,Bacillus_subtilis,BCALM2,33,2141
34,Bacillus_subtilis,BCALM2,34,2115
35,Bacillus_subtilis,BCALM2,35,2069
36,Bacillus_subtilis,BCALM2,36,2045
37,Bacillus_subtilis,BCALM2,37,2013
38,Bacillus_subtilis,BCALM2,38,1978
39,Bacillus_subtilis,BCALM2,39,1939
40,Bacillus_subtilis,BCALM2,40,1895
41,Bacillus_subtilis,BCALM2,41,1861
42,Bacillus_subtilis,BCALM2,42,1842
43,Bacillus_subtilis,BCALM2,43,1807
44,Bacillus_subtilis,BCALM2,44,1775
45,Bacillus_subtilis,BCALM2,45,1753
46,Bacillus_subtilis,BCALM2,46,1728
47,Bacillus_subtilis,BCALM2,47,1700
48,Bacillus_subtilis,BCALM2,48,1667
49,Bacillus_subtilis,BCALM2,49,1615
50,Bacillus_subtilis,BCALM2,50,1589
51,Bacillus_subtilis,BCALM2,51,1568
52,Bacillus_subtilis,BCALM2,52,1533
53,Bacillus_subtilis,BCALM2,53,1503
54,Bacillus_subtilis,BCALM2,54,1467
55,Bacillus_subtilis,BCALM2,55,1442
56,Bacillus_subtilis,BCALM2,56,1411
57,Bacillus_subtilis,BCALM2,57,1378
58,Bacillus_subtilis,BCALM2,58,1353
59,Bacillus_subtilis,BCALM2,59,1322
60,Bacillus_subtilis,BCALM2,60,1295
61,Bacillus_subtilis,BCALM2,61,1258
62,Bacillus_subtilis,BCALM2,62,1237
63,Bacillus_subtilis,BCALM2,63,1207
64,Bacillus_subtilis,BCALM2,64,1177
65,Bacillus_subtilis,BCALM2,65,1153
66,Bacillus_subtilis,BCALM2,66,1123
67,Bacillus_subtilis,BCALM2,67,1095
68,Bacillus_subtilis,BCALM2,68,1066
69,Bacillus_subtilis,BCALM2,69,1040
70,Bacillus_subtilis,BCALM2,70,1015
71,Bacillus_subtilis,BCALM2,71,0
72,Bacillus_subtilis,BCALM2,72,0
73,Bacillus_subtilis,BCALM2,73,0
74,Bacillus_subtilis,BCALM2,74,0
75,Bacillus_subtilis,BCALM2,75,0
76,Bacillus_subtilis,BCALM2,76,0
77,Bacillus_subtilis,BCALM2,77,0
78,Bacillus_subtilis,BCALM2,78,0
79,Bacillus_subtilis,BCALM2,79,0
80,Bacillus_subtilis,BCALM2,80,0
81,Bacillus_subtilis,BCALM2,81,0
82,Bacillus_subtilis,BCALM2,82,0
