,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,MINIA,0,132084
1,Bacillus_subtilis,MINIA,1,132084
2,Bacillus_subtilis,MINIA,2,132084
3,Bacillus_subtilis,MINIA,3,132084
4,Bacillus_subtilis,MINIA,4,127934
5,Bacillus_subtilis,MINIA,5,127934
6,Bacillus_subtilis,MINIA,6,127934
7,Bacillus_subtilis,MINIA,7,124837
8,Bacillus_subtilis,MINIA,8,124837
9,Bacillus_subtilis,MINIA,9,124837
10,Bacillus_subtilis,MINIA,10,122458
11,Bacillus_subtilis,MINIA,11,122458
12,Bacillus_subtilis,MINIA,12,122458
13,Bacillus_subtilis,MINIA,13,120971
14,Bacillus_subtilis,MINIA,14,120971
15,Bacillus_subtilis,MINIA,15,120971
16,Bacillus_subtilis,MINIA,16,118623
17,Bacillus_subtilis,MINIA,17,118623
18,Bacillus_subtilis,MINIA,18,118623
19,Bacillus_subtilis,MINIA,19,103892
20,Bacillus_subtilis,MINIA,20,103892
21,Bacillus_subtilis,MINIA,21,103892
22,Bacillus_subtilis,MINIA,22,99700
23,Bacillus_subtilis,MINIA,23,99700
24,Bacillus_subtilis,MINIA,24,98729
25,Bacillus_subtilis,MINIA,25,98729
26,Bacillus_subtilis,MINIA,26,98666
27,Bacillus_subtilis,MINIA,27,98666
28,Bacillus_subtilis,MINIA,28,98666
29,Bacillus_subtilis,MINIA,29,94919
30,Bacillus_subtilis,MINIA,30,94919
31,Bacillus_subtilis,MINIA,31,92807
32,Bacillus_subtilis,MINIA,32,92807
33,Bacillus_subtilis,MINIA,33,92807
34,Bacillus_subtilis,MINIA,34,78694
35,Bacillus_subtilis,MINIA,35,77357
36,Bacillus_subtilis,MINIA,36,77357
37,Bacillus_subtilis,MINIA,37,76544
38,Bacillus_subtilis,MINIA,38,76544
39,Bacillus_subtilis,MINIA,39,73760
40,Bacillus_subtilis,MINIA,40,73760
41,Bacillus_subtilis,MINIA,41,72434
42,Bacillus_subtilis,MINIA,42,72434
43,Bacillus_subtilis,MINIA,43,71660
44,Bacillus_subtilis,MINIA,44,71660
45,Bacillus_subtilis,MINIA,45,69826
46,Bacillus_subtilis,MINIA,46,69010
47,Bacillus_subtilis,MINIA,47,69010
48,Bacillus_subtilis,MINIA,48,65138
49,Bacillus_subtilis,MINIA,49,65138
50,Bacillus_subtilis,MINIA,50,64960
51,Bacillus_subtilis,MINIA,51,63199
52,Bacillus_subtilis,MINIA,52,63199
53,Bacillus_subtilis,MINIA,53,62539
54,Bacillus_subtilis,MINIA,54,58393
55,Bacillus_subtilis,MINIA,55,58393
56,Bacillus_subtilis,MINIA,56,56828
57,Bacillus_subtilis,MINIA,57,56211
58,Bacillus_subtilis,MINIA,58,56211
59,Bacillus_subtilis,MINIA,59,55052
60,Bacillus_subtilis,MINIA,60,54268
61,Bacillus_subtilis,MINIA,61,54122
62,Bacillus_subtilis,MINIA,62,54122
63,Bacillus_subtilis,MINIA,63,52285
64,Bacillus_subtilis,MINIA,64,50907
65,Bacillus_subtilis,MINIA,65,48017
66,Bacillus_subtilis,MINIA,66,47537
67,Bacillus_subtilis,MINIA,67,47537
68,Bacillus_subtilis,MINIA,68,43056
69,Bacillus_subtilis,MINIA,69,40051
70,Bacillus_subtilis,MINIA,70,38392
71,Bacillus_subtilis,MINIA,71,37222
72,Bacillus_subtilis,MINIA,72,36788
73,Bacillus_subtilis,MINIA,73,34895
74,Bacillus_subtilis,MINIA,74,34762
75,Bacillus_subtilis,MINIA,75,34627
76,Bacillus_subtilis,MINIA,76,33728
77,Bacillus_subtilis,MINIA,77,33550
78,Bacillus_subtilis,MINIA,78,32916
79,Bacillus_subtilis,MINIA,79,30985
80,Bacillus_subtilis,MINIA,80,29149
81,Bacillus_subtilis,MINIA,81,26545
82,Bacillus_subtilis,MINIA,82,25644
83,Bacillus_subtilis,MINIA,83,25257
84,Bacillus_subtilis,MINIA,84,24109
85,Bacillus_subtilis,MINIA,85,22993
86,Bacillus_subtilis,MINIA,86,22680
87,Bacillus_subtilis,MINIA,87,21268
88,Bacillus_subtilis,MINIA,88,20149
89,Bacillus_subtilis,MINIA,89,18111
90,Bacillus_subtilis,MINIA,90,17522
91,Bacillus_subtilis,MINIA,91,16631
92,Bacillus_subtilis,MINIA,92,14286
93,Bacillus_subtilis,MINIA,93,12323
94,Bacillus_subtilis,MINIA,94,10879
95,Bacillus_subtilis,MINIA,95,7540
96,Bacillus_subtilis,MINIA,96,5588
97,Bacillus_subtilis,MINIA,97,2963
98,Bacillus_subtilis,MINIA,98,0
99,Bacillus_subtilis,MINIA,99,0
100,Bacillus_subtilis,MINIA,100,0
101,Enterococcus_faecalis,MINIA,0,130628
102,Enterococcus_faecalis,MINIA,1,130628
103,Enterococcus_faecalis,MINIA,2,130628
104,Enterococcus_faecalis,MINIA,3,130628
105,Enterococcus_faecalis,MINIA,4,130628
106,Enterococcus_faecalis,MINIA,5,80235
107,Enterococcus_faecalis,MINIA,6,80235
108,Enterococcus_faecalis,MINIA,7,80235
109,Enterococcus_faecalis,MINIA,8,72815
110,Enterococcus_faecalis,MINIA,9,72815
111,Enterococcus_faecalis,MINIA,10,60508
112,Enterococcus_faecalis,MINIA,11,60508
113,Enterococcus_faecalis,MINIA,12,60508
114,Enterococcus_faecalis,MINIA,13,59082
115,Enterococcus_faecalis,MINIA,14,59082
116,Enterococcus_faecalis,MINIA,15,58845
117,Enterococcus_faecalis,MINIA,16,58845
118,Enterococcus_faecalis,MINIA,17,58693
119,Enterococcus_faecalis,MINIA,18,58693
120,Enterococcus_faecalis,MINIA,19,54893
121,Enterococcus_faecalis,MINIA,20,54893
122,Enterococcus_faecalis,MINIA,21,51427
123,Enterococcus_faecalis,MINIA,22,51427
124,Enterococcus_faecalis,MINIA,23,50425
125,Enterococcus_faecalis,MINIA,24,49176
126,Enterococcus_faecalis,MINIA,25,49176
127,Enterococcus_faecalis,MINIA,26,47539
128,Enterococcus_faecalis,MINIA,27,47539
129,Enterococcus_faecalis,MINIA,28,46840
130,Enterococcus_faecalis,MINIA,29,46239
131,Enterococcus_faecalis,MINIA,30,46239
132,Enterococcus_faecalis,MINIA,31,40626
133,Enterococcus_faecalis,MINIA,32,40506
134,Enterococcus_faecalis,MINIA,33,40506
135,Enterococcus_faecalis,MINIA,34,40136
136,Enterococcus_faecalis,MINIA,35,38987
137,Enterococcus_faecalis,MINIA,36,38987
138,Enterococcus_faecalis,MINIA,37,38557
139,Enterococcus_faecalis,MINIA,38,37019
140,Enterococcus_faecalis,MINIA,39,35624
141,Enterococcus_faecalis,MINIA,40,35624
142,Enterococcus_faecalis,MINIA,41,34850
143,Enterococcus_faecalis,MINIA,42,34471
144,Enterococcus_faecalis,MINIA,43,34423
145,Enterococcus_faecalis,MINIA,44,34354
146,Enterococcus_faecalis,MINIA,45,32898
147,Enterococcus_faecalis,MINIA,46,32898
148,Enterococcus_faecalis,MINIA,47,32803
149,Enterococcus_faecalis,MINIA,48,30453
150,Enterococcus_faecalis,MINIA,49,30453
151,Enterococcus_faecalis,MINIA,50,30356
152,Enterococcus_faecalis,MINIA,51,29183
153,Enterococcus_faecalis,MINIA,52,29167
154,Enterococcus_faecalis,MINIA,53,27836
155,Enterococcus_faecalis,MINIA,54,26365
156,Enterococcus_faecalis,MINIA,55,26282
157,Enterococcus_faecalis,MINIA,56,25557
158,Enterococcus_faecalis,MINIA,57,25107
159,Enterococcus_faecalis,MINIA,58,23353
160,Enterococcus_faecalis,MINIA,59,23032
161,Enterococcus_faecalis,MINIA,60,22748
162,Enterococcus_faecalis,MINIA,61,22593
163,Enterococcus_faecalis,MINIA,62,22141
164,Enterococcus_faecalis,MINIA,63,21529
165,Enterococcus_faecalis,MINIA,64,20589
166,Enterococcus_faecalis,MINIA,65,19735
167,Enterococcus_faecalis,MINIA,66,19690
168,Enterococcus_faecalis,MINIA,67,19442
169,Enterococcus_faecalis,MINIA,68,19394
170,Enterococcus_faecalis,MINIA,69,17610
171,Enterococcus_faecalis,MINIA,70,17232
172,Enterococcus_faecalis,MINIA,71,16589
173,Enterococcus_faecalis,MINIA,72,16498
174,Enterococcus_faecalis,MINIA,73,16098
175,Enterococcus_faecalis,MINIA,74,15428
176,Enterococcus_faecalis,MINIA,75,14834
177,Enterococcus_faecalis,MINIA,76,13583
178,Enterococcus_faecalis,MINIA,77,13060
179,Enterococcus_faecalis,MINIA,78,12760
180,Enterococcus_faecalis,MINIA,79,11889
181,Enterococcus_faecalis,MINIA,80,11318
182,Enterococcus_faecalis,MINIA,81,11122
183,Enterococcus_faecalis,MINIA,82,10373
184,Enterococcus_faecalis,MINIA,83,9862
185,Enterococcus_faecalis,MINIA,84,9773
186,Enterococcus_faecalis,MINIA,85,9383
187,Enterococcus_faecalis,MINIA,86,8823
188,Enterococcus_faecalis,MINIA,87,8428
189,Enterococcus_faecalis,MINIA,88,6904
190,Enterococcus_faecalis,MINIA,89,6601
191,Enterococcus_faecalis,MINIA,90,6122
192,Enterococcus_faecalis,MINIA,91,5847
193,Enterococcus_faecalis,MINIA,92,5141
194,Enterococcus_faecalis,MINIA,93,3647
195,Enterococcus_faecalis,MINIA,94,2905
196,Enterococcus_faecalis,MINIA,95,2016
197,Enterococcus_faecalis,MINIA,96,1166
198,Enterococcus_faecalis,MINIA,97,0
199,Enterococcus_faecalis,MINIA,98,0
200,Enterococcus_faecalis,MINIA,99,0
201,Enterococcus_faecalis,MINIA,100,0
202,Escherichia_coli_plasmid,MINIA,0,15153
203,Escherichia_coli_plasmid,MINIA,1,15153
204,Escherichia_coli_plasmid,MINIA,2,15153
205,Escherichia_coli_plasmid,MINIA,3,15153
206,Escherichia_coli_plasmid,MINIA,4,15153
207,Escherichia_coli_plasmid,MINIA,5,15153
208,Escherichia_coli_plasmid,MINIA,6,15153
209,Escherichia_coli_plasmid,MINIA,7,15153
210,Escherichia_coli_plasmid,MINIA,8,15153
211,Escherichia_coli_plasmid,MINIA,9,15153
212,Escherichia_coli_plasmid,MINIA,10,15153
213,Escherichia_coli_plasmid,MINIA,11,15153
214,Escherichia_coli_plasmid,MINIA,12,15153
215,Escherichia_coli_plasmid,MINIA,13,15153
216,Escherichia_coli_plasmid,MINIA,14,12833
217,Escherichia_coli_plasmid,MINIA,15,12833
218,Escherichia_coli_plasmid,MINIA,16,12833
219,Escherichia_coli_plasmid,MINIA,17,12833
220,Escherichia_coli_plasmid,MINIA,18,12833
221,Escherichia_coli_plasmid,MINIA,19,12833
222,Escherichia_coli_plasmid,MINIA,20,12833
223,Escherichia_coli_plasmid,MINIA,21,12833
224,Escherichia_coli_plasmid,MINIA,22,12833
225,Escherichia_coli_plasmid,MINIA,23,12833
226,Escherichia_coli_plasmid,MINIA,24,12833
227,Escherichia_coli_plasmid,MINIA,25,12833
228,Escherichia_coli_plasmid,MINIA,26,9739
229,Escherichia_coli_plasmid,MINIA,27,9739
230,Escherichia_coli_plasmid,MINIA,28,9739
231,Escherichia_coli_plasmid,MINIA,29,9739
232,Escherichia_coli_plasmid,MINIA,30,9739
233,Escherichia_coli_plasmid,MINIA,31,9739
234,Escherichia_coli_plasmid,MINIA,32,9739
235,Escherichia_coli_plasmid,MINIA,33,9739
236,Escherichia_coli_plasmid,MINIA,34,9739
237,Escherichia_coli_plasmid,MINIA,35,8271
238,Escherichia_coli_plasmid,MINIA,36,8271
239,Escherichia_coli_plasmid,MINIA,37,8271
240,Escherichia_coli_plasmid,MINIA,38,8271
241,Escherichia_coli_plasmid,MINIA,39,8271
242,Escherichia_coli_plasmid,MINIA,40,8271
243,Escherichia_coli_plasmid,MINIA,41,8271
244,Escherichia_coli_plasmid,MINIA,42,7186
245,Escherichia_coli_plasmid,MINIA,43,7186
246,Escherichia_coli_plasmid,MINIA,44,7186
247,Escherichia_coli_plasmid,MINIA,45,7186
248,Escherichia_coli_plasmid,MINIA,46,7186
249,Escherichia_coli_plasmid,MINIA,47,7186
250,Escherichia_coli_plasmid,MINIA,48,7186
251,Escherichia_coli_plasmid,MINIA,49,6638
