,Assembler,Reference,Contig,Contig Length,Phred Quality Score
0,IDBA-UD,Bacillus_subtilis,contig-100_5,297919,60
1,IDBA-UD,Bacillus_subtilis,contig-100_8,214055,60
2,IDBA-UD,Bacillus_subtilis,contig-100_11,193559,60
3,IDBA-UD,Bacillus_subtilis,contig-100_19,168132,52.25650379120536
4,IDBA-UD,Bacillus_subtilis,contig-100_20,165553,60
5,IDBA-UD,Bacillus_subtilis,contig-100_22,158397,60
6,IDBA-UD,Bacillus_subtilis,contig-100_23,156317,60
7,IDBA-UD,Bacillus_subtilis,contig-100_28,138414,60
8,IDBA-UD,Bacillus_subtilis,contig-100_29,137261,60
9,IDBA-UD,Bacillus_subtilis,contig-100_34,131652,60
10,IDBA-UD,Bacillus_subtilis,contig-100_41,123498,60
11,IDBA-UD,Bacillus_subtilis,contig-100_43,122499,60
12,IDBA-UD,Bacillus_subtilis,contig-100_50,114257,60
13,IDBA-UD,Bacillus_subtilis,contig-100_51,113581,60
14,IDBA-UD,Bacillus_subtilis,contig-100_64,101752,60
15,IDBA-UD,Bacillus_subtilis,contig-100_71,98887,60
16,IDBA-UD,Bacillus_subtilis,contig-100_74,97712,60
17,IDBA-UD,Bacillus_subtilis,contig-100_78,93488,60
18,IDBA-UD,Bacillus_subtilis,contig-100_83,87597,60
19,IDBA-UD,Bacillus_subtilis,contig-100_85,87237,60
20,IDBA-UD,Bacillus_subtilis,contig-100_88,84491,36.04591155535171
21,IDBA-UD,Bacillus_subtilis,contig-100_99,79023,60
22,IDBA-UD,Bacillus_subtilis,contig-100_103,74639,60
23,IDBA-UD,Bacillus_subtilis,contig-100_107,73347,60
24,IDBA-UD,Bacillus_subtilis,contig-100_121,69056,60
25,IDBA-UD,Bacillus_subtilis,contig-100_140,60399,60
26,IDBA-UD,Bacillus_subtilis,contig-100_148,57086,60
27,IDBA-UD,Bacillus_subtilis,contig-100_152,55365,60
28,IDBA-UD,Bacillus_subtilis,contig-100_168,51722,60
29,IDBA-UD,Bacillus_subtilis,contig-100_182,47462,60
30,IDBA-UD,Bacillus_subtilis,contig-100_183,47434,60
31,IDBA-UD,Bacillus_subtilis,contig-100_186,46836,60
32,IDBA-UD,Bacillus_subtilis,contig-100_211,40820,60
33,IDBA-UD,Bacillus_subtilis,contig-100_227,38351,60
34,IDBA-UD,Bacillus_subtilis,contig-100_229,38231,60
35,IDBA-UD,Bacillus_subtilis,contig-100_233,37917,60
36,IDBA-UD,Bacillus_subtilis,contig-100_248,35384,60
37,IDBA-UD,Bacillus_subtilis,contig-100_288,29856,60
38,IDBA-UD,Bacillus_subtilis,contig-100_289,29780,60
39,IDBA-UD,Bacillus_subtilis,contig-100_303,28180,60
40,IDBA-UD,Bacillus_subtilis,contig-100_333,23330,60
41,IDBA-UD,Bacillus_subtilis,contig-100_335,23062,60
42,IDBA-UD,Bacillus_subtilis,contig-100_391,18068,60
43,IDBA-UD,Bacillus_subtilis,contig-100_402,17013,60
44,IDBA-UD,Bacillus_subtilis,contig-100_427,15643,60
45,IDBA-UD,Bacillus_subtilis,contig-100_492,12452,60
46,IDBA-UD,Bacillus_subtilis,contig-100_507,11900,60
47,IDBA-UD,Bacillus_subtilis,contig-100_523,10833,60
48,IDBA-UD,Bacillus_subtilis,contig-100_555,9438,60
49,IDBA-UD,Bacillus_subtilis,contig-100_762,4395,60
50,IDBA-UD,Bacillus_subtilis,contig-100_933,2315,60
51,IDBA-UD,Enterococcus_faecalis,contig-100_3,443329,60
52,IDBA-UD,Enterococcus_faecalis,contig-100_12,193239,60
53,IDBA-UD,Enterococcus_faecalis,contig-100_14,184434,60
