,Reference,Assembler,NAx,Basepairs
0,Bacillus_subtilis,SPAdes,0,193261
1,Bacillus_subtilis,SPAdes,1,193261
2,Bacillus_subtilis,SPAdes,2,193261
3,Bacillus_subtilis,SPAdes,3,193261
4,Bacillus_subtilis,SPAdes,4,193261
5,Bacillus_subtilis,SPAdes,5,185738
6,Bacillus_subtilis,SPAdes,6,185738
7,Bacillus_subtilis,SPAdes,7,185738
8,Bacillus_subtilis,SPAdes,8,185738
9,Bacillus_subtilis,SPAdes,9,185738
10,Bacillus_subtilis,SPAdes,10,161670
11,Bacillus_subtilis,SPAdes,11,161670
12,Bacillus_subtilis,SPAdes,12,161670
13,Bacillus_subtilis,SPAdes,13,161670
14,Bacillus_subtilis,SPAdes,14,131532
15,Bacillus_subtilis,SPAdes,15,131532
16,Bacillus_subtilis,SPAdes,16,131532
17,Bacillus_subtilis,SPAdes,17,124427
18,Bacillus_subtilis,SPAdes,18,124427
19,Bacillus_subtilis,SPAdes,19,124427
20,Bacillus_subtilis,SPAdes,20,124427
21,Bacillus_subtilis,SPAdes,21,110735
22,Bacillus_subtilis,SPAdes,22,110735
23,Bacillus_subtilis,SPAdes,23,107137
24,Bacillus_subtilis,SPAdes,24,107137
25,Bacillus_subtilis,SPAdes,25,107137
26,Bacillus_subtilis,SPAdes,26,100334
27,Bacillus_subtilis,SPAdes,27,100334
28,Bacillus_subtilis,SPAdes,28,100334
29,Bacillus_subtilis,SPAdes,29,84460
30,Bacillus_subtilis,SPAdes,30,84460
31,Bacillus_subtilis,SPAdes,31,78315
32,Bacillus_subtilis,SPAdes,32,78315
33,Bacillus_subtilis,SPAdes,33,78044
34,Bacillus_subtilis,SPAdes,34,78044
35,Bacillus_subtilis,SPAdes,35,74852
36,Bacillus_subtilis,SPAdes,36,74852
37,Bacillus_subtilis,SPAdes,37,73194
38,Bacillus_subtilis,SPAdes,38,71864
39,Bacillus_subtilis,SPAdes,39,71864
40,Bacillus_subtilis,SPAdes,40,69361
41,Bacillus_subtilis,SPAdes,41,69361
42,Bacillus_subtilis,SPAdes,42,68584
43,Bacillus_subtilis,SPAdes,43,68584
44,Bacillus_subtilis,SPAdes,44,65084
45,Bacillus_subtilis,SPAdes,45,63281
46,Bacillus_subtilis,SPAdes,46,63281
47,Bacillus_subtilis,SPAdes,47,61980
48,Bacillus_subtilis,SPAdes,48,61980
49,Bacillus_subtilis,SPAdes,49,57587
50,Bacillus_subtilis,SPAdes,50,56470
51,Bacillus_subtilis,SPAdes,51,54127
52,Bacillus_subtilis,SPAdes,52,54127
53,Bacillus_subtilis,SPAdes,53,52971
54,Bacillus_subtilis,SPAdes,54,52500
55,Bacillus_subtilis,SPAdes,55,52403
56,Bacillus_subtilis,SPAdes,56,52403
57,Bacillus_subtilis,SPAdes,57,46478
58,Bacillus_subtilis,SPAdes,58,46441
59,Bacillus_subtilis,SPAdes,59,44901
60,Bacillus_subtilis,SPAdes,60,44425
61,Bacillus_subtilis,SPAdes,61,44199
62,Bacillus_subtilis,SPAdes,62,42339
63,Bacillus_subtilis,SPAdes,63,42339
64,Bacillus_subtilis,SPAdes,64,41929
65,Bacillus_subtilis,SPAdes,65,41336
66,Bacillus_subtilis,SPAdes,66,40906
67,Bacillus_subtilis,SPAdes,67,40030
68,Bacillus_subtilis,SPAdes,68,38295
69,Bacillus_subtilis,SPAdes,69,36676
70,Bacillus_subtilis,SPAdes,70,34486
71,Bacillus_subtilis,SPAdes,71,34456
72,Bacillus_subtilis,SPAdes,72,33737
73,Bacillus_subtilis,SPAdes,73,33603
74,Bacillus_subtilis,SPAdes,74,33422
75,Bacillus_subtilis,SPAdes,75,32524
76,Bacillus_subtilis,SPAdes,76,30150
77,Bacillus_subtilis,SPAdes,77,30000
78,Bacillus_subtilis,SPAdes,78,29641
79,Bacillus_subtilis,SPAdes,79,29282
80,Bacillus_subtilis,SPAdes,80,29147
81,Bacillus_subtilis,SPAdes,81,28919
82,Bacillus_subtilis,SPAdes,82,27436
83,Bacillus_subtilis,SPAdes,83,26606
84,Bacillus_subtilis,SPAdes,84,25674
85,Bacillus_subtilis,SPAdes,85,25042
86,Bacillus_subtilis,SPAdes,86,22451
87,Bacillus_subtilis,SPAdes,87,21066
88,Bacillus_subtilis,SPAdes,88,20022
89,Bacillus_subtilis,SPAdes,89,18183
90,Bacillus_subtilis,SPAdes,90,16616
91,Bacillus_subtilis,SPAdes,91,15724
92,Bacillus_subtilis,SPAdes,92,14901
93,Bacillus_subtilis,SPAdes,93,13372
94,Bacillus_subtilis,SPAdes,94,12274
95,Bacillus_subtilis,SPAdes,95,10743
96,Bacillus_subtilis,SPAdes,96,10081
97,Bacillus_subtilis,SPAdes,97,8245
98,Bacillus_subtilis,SPAdes,98,6319
99,Bacillus_subtilis,SPAdes,99,4900
100,Bacillus_subtilis,SPAdes,100,1007
101,Enterococcus_faecalis,SPAdes,0,3287
102,Enterococcus_faecalis,SPAdes,1,3287
103,Enterococcus_faecalis,SPAdes,2,3287
104,Enterococcus_faecalis,SPAdes,3,3287
105,Enterococcus_faecalis,SPAdes,4,3287
106,Enterococcus_faecalis,SPAdes,5,3287
107,Enterococcus_faecalis,SPAdes,6,3287
108,Enterococcus_faecalis,SPAdes,7,3287
109,Enterococcus_faecalis,SPAdes,8,3287
110,Enterococcus_faecalis,SPAdes,9,3287
111,Enterococcus_faecalis,SPAdes,10,3287
112,Enterococcus_faecalis,SPAdes,11,3287
113,Enterococcus_faecalis,SPAdes,12,3287
114,Enterococcus_faecalis,SPAdes,13,3287
115,Enterococcus_faecalis,SPAdes,14,3287
116,Enterococcus_faecalis,SPAdes,15,3287
117,Enterococcus_faecalis,SPAdes,16,3287
118,Enterococcus_faecalis,SPAdes,17,3287
119,Enterococcus_faecalis,SPAdes,18,3287
120,Enterococcus_faecalis,SPAdes,19,2698
121,Enterococcus_faecalis,SPAdes,20,2698
122,Enterococcus_faecalis,SPAdes,21,2698
123,Enterococcus_faecalis,SPAdes,22,2698
124,Enterococcus_faecalis,SPAdes,23,2698
125,Enterococcus_faecalis,SPAdes,24,2698
126,Enterococcus_faecalis,SPAdes,25,2698
127,Enterococcus_faecalis,SPAdes,26,2698
128,Enterococcus_faecalis,SPAdes,27,2698
129,Enterococcus_faecalis,SPAdes,28,2698
130,Enterococcus_faecalis,SPAdes,29,2698
131,Enterococcus_faecalis,SPAdes,30,2698
132,Enterococcus_faecalis,SPAdes,31,2698
133,Enterococcus_faecalis,SPAdes,32,2698
134,Enterococcus_faecalis,SPAdes,33,2698
135,Enterococcus_faecalis,SPAdes,34,2413
136,Enterococcus_faecalis,SPAdes,35,2413
137,Enterococcus_faecalis,SPAdes,36,2413
138,Enterococcus_faecalis,SPAdes,37,2413
139,Enterococcus_faecalis,SPAdes,38,2413
140,Enterococcus_faecalis,SPAdes,39,2413
141,Enterococcus_faecalis,SPAdes,40,2413
142,Enterococcus_faecalis,SPAdes,41,2413
143,Enterococcus_faecalis,SPAdes,42,2413
144,Enterococcus_faecalis,SPAdes,43,2413
145,Enterococcus_faecalis,SPAdes,44,2413
146,Enterococcus_faecalis,SPAdes,45,2413
147,Enterococcus_faecalis,SPAdes,46,2413
148,Enterococcus_faecalis,SPAdes,47,2413
149,Enterococcus_faecalis,SPAdes,48,2248
150,Enterococcus_faecalis,SPAdes,49,2248
151,Enterococcus_faecalis,SPAdes,50,2248
152,Enterococcus_faecalis,SPAdes,51,2248
153,Enterococcus_faecalis,SPAdes,52,2248
154,Enterococcus_faecalis,SPAdes,53,2248
155,Enterococcus_faecalis,SPAdes,54,2248
156,Enterococcus_faecalis,SPAdes,55,2248
157,Enterococcus_faecalis,SPAdes,56,2248
158,Enterococcus_faecalis,SPAdes,57,2248
159,Enterococcus_faecalis,SPAdes,58,2248
160,Enterococcus_faecalis,SPAdes,59,2248
161,Enterococcus_faecalis,SPAdes,60,2248
162,Enterococcus_faecalis,SPAdes,61,2112
163,Enterococcus_faecalis,SPAdes,62,2112
164,Enterococcus_faecalis,SPAdes,63,2112
165,Enterococcus_faecalis,SPAdes,64,2112
166,Enterococcus_faecalis,SPAdes,65,2112
167,Enterococcus_faecalis,SPAdes,66,2112
168,Enterococcus_faecalis,SPAdes,67,2112
169,Enterococcus_faecalis,SPAdes,68,2112
170,Enterococcus_faecalis,SPAdes,69,2112
171,Enterococcus_faecalis,SPAdes,70,2112
172,Enterococcus_faecalis,SPAdes,71,2112
173,Enterococcus_faecalis,SPAdes,72,2112
174,Enterococcus_faecalis,SPAdes,73,1916
175,Enterococcus_faecalis,SPAdes,74,1916
176,Enterococcus_faecalis,SPAdes,75,1916
177,Enterococcus_faecalis,SPAdes,76,1916
178,Enterococcus_faecalis,SPAdes,77,1916
179,Enterococcus_faecalis,SPAdes,78,1916
180,Enterococcus_faecalis,SPAdes,79,1916
181,Enterococcus_faecalis,SPAdes,80,1916
182,Enterococcus_faecalis,SPAdes,81,1916
183,Enterococcus_faecalis,SPAdes,82,1916
184,Enterococcus_faecalis,SPAdes,83,1916
185,Enterococcus_faecalis,SPAdes,84,1552
186,Enterococcus_faecalis,SPAdes,85,1552
187,Enterococcus_faecalis,SPAdes,86,1552
188,Enterococcus_faecalis,SPAdes,87,1552
189,Enterococcus_faecalis,SPAdes,88,1552
190,Enterococcus_faecalis,SPAdes,89,1552
191,Enterococcus_faecalis,SPAdes,90,1552
192,Enterococcus_faecalis,SPAdes,91,1552
193,Enterococcus_faecalis,SPAdes,92,1453
194,Enterococcus_faecalis,SPAdes,93,1453
195,Enterococcus_faecalis,SPAdes,94,1453
196,Enterococcus_faecalis,SPAdes,95,1453
197,Enterococcus_faecalis,SPAdes,96,1453
198,Enterococcus_faecalis,SPAdes,97,1453
199,Enterococcus_faecalis,SPAdes,98,1453
200,Enterococcus_faecalis,SPAdes,99,1453
201,Enterococcus_faecalis,SPAdes,100,1453
202,Escherichia_coli_plasmid,SPAdes,0,0
203,Escherichia_coli_plasmid,SPAdes,1,0
204,Escherichia_coli_plasmid,SPAdes,2,0
205,Escherichia_coli_plasmid,SPAdes,3,0
206,Escherichia_coli_plasmid,SPAdes,4,0
207,Escherichia_coli_plasmid,SPAdes,5,0
208,Escherichia_coli_plasmid,SPAdes,6,0
209,Escherichia_coli_plasmid,SPAdes,7,0
210,Escherichia_coli_plasmid,SPAdes,8,0
211,Escherichia_coli_plasmid,SPAdes,9,0
212,Escherichia_coli_plasmid,SPAdes,10,0
213,Escherichia_coli_plasmid,SPAdes,11,0
214,Escherichia_coli_plasmid,SPAdes,12,0
215,Escherichia_coli_plasmid,SPAdes,13,0
216,Escherichia_coli_plasmid,SPAdes,14,0
217,Escherichia_coli_plasmid,SPAdes,15,0
218,Escherichia_coli_plasmid,SPAdes,16,0
219,Escherichia_coli_plasmid,SPAdes,17,0
220,Escherichia_coli_plasmid,SPAdes,18,0
221,Escherichia_coli_plasmid,SPAdes,19,0
222,Escherichia_coli_plasmid,SPAdes,20,0
223,Escherichia_coli_plasmid,SPAdes,21,0
224,Escherichia_coli_plasmid,SPAdes,22,0
225,Escherichia_coli_plasmid,SPAdes,23,0
226,Escherichia_coli_plasmid,SPAdes,24,0
227,Escherichia_coli_plasmid,SPAdes,25,0
228,Escherichia_coli_plasmid,SPAdes,26,0
229,Escherichia_coli_plasmid,SPAdes,27,0
230,Escherichia_coli_plasmid,SPAdes,28,0
231,Escherichia_coli_plasmid,SPAdes,29,0
232,Escherichia_coli_plasmid,SPAdes,30,0
233,Escherichia_coli_plasmid,SPAdes,31,0
234,Escherichia_coli_plasmid,SPAdes,32,0
235,Escherichia_coli_plasmid,SPAdes,33,0
236,Escherichia_coli_plasmid,SPAdes,34,0
237,Escherichia_coli_plasmid,SPAdes,35,0
238,Escherichia_coli_plasmid,SPAdes,36,0
239,Escherichia_coli_plasmid,SPAdes,37,0
240,Escherichia_coli_plasmid,SPAdes,38,0
241,Escherichia_coli_plasmid,SPAdes,39,0
242,Escherichia_coli_plasmid,SPAdes,40,0
243,Escherichia_coli_plasmid,SPAdes,41,0
244,Escherichia_coli_plasmid,SPAdes,42,0
245,Escherichia_coli_plasmid,SPAdes,43,0
246,Escherichia_coli_plasmid,SPAdes,44,0
247,Escherichia_coli_plasmid,SPAdes,45,0
248,Escherichia_coli_plasmid,SPAdes,46,0
249,Escherichia_coli_plasmid,SPAdes,47,0
250,Escherichia_coli_plasmid,SPAdes,48,0
