,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,MINIA,0,73792
1,Bacillus_subtilis,MINIA,1,73792
2,Bacillus_subtilis,MINIA,2,63201
3,Bacillus_subtilis,MINIA,3,63201
4,Bacillus_subtilis,MINIA,4,59013
5,Bacillus_subtilis,MINIA,5,57107
6,Bacillus_subtilis,MINIA,6,57107
7,Bacillus_subtilis,MINIA,7,57054
8,Bacillus_subtilis,MINIA,8,56211
9,Bacillus_subtilis,MINIA,9,56211
10,Bacillus_subtilis,MINIA,10,53351
11,Bacillus_subtilis,MINIA,11,52987
12,Bacillus_subtilis,MINIA,12,51928
13,Bacillus_subtilis,MINIA,13,48017
14,Bacillus_subtilis,MINIA,14,48017
15,Bacillus_subtilis,MINIA,15,47537
16,Bacillus_subtilis,MINIA,16,46661
17,Bacillus_subtilis,MINIA,17,46113
18,Bacillus_subtilis,MINIA,18,45500
19,Bacillus_subtilis,MINIA,19,45463
20,Bacillus_subtilis,MINIA,20,42754
21,Bacillus_subtilis,MINIA,21,40051
22,Bacillus_subtilis,MINIA,22,39793
23,Bacillus_subtilis,MINIA,23,39349
24,Bacillus_subtilis,MINIA,24,37011
25,Bacillus_subtilis,MINIA,25,35764
26,Bacillus_subtilis,MINIA,26,35686
27,Bacillus_subtilis,MINIA,27,35098
28,Bacillus_subtilis,MINIA,28,34627
29,Bacillus_subtilis,MINIA,29,34418
30,Bacillus_subtilis,MINIA,30,34099
31,Bacillus_subtilis,MINIA,31,33940
32,Bacillus_subtilis,MINIA,32,33940
33,Bacillus_subtilis,MINIA,33,33908
34,Bacillus_subtilis,MINIA,34,33634
35,Bacillus_subtilis,MINIA,35,32916
36,Bacillus_subtilis,MINIA,36,31838
37,Bacillus_subtilis,MINIA,37,31519
38,Bacillus_subtilis,MINIA,38,31335
39,Bacillus_subtilis,MINIA,39,29149
40,Bacillus_subtilis,MINIA,40,28410
41,Bacillus_subtilis,MINIA,41,28298
42,Bacillus_subtilis,MINIA,42,27833
43,Bacillus_subtilis,MINIA,43,27685
44,Bacillus_subtilis,MINIA,44,27437
45,Bacillus_subtilis,MINIA,45,26395
46,Bacillus_subtilis,MINIA,46,25694
47,Bacillus_subtilis,MINIA,47,24967
48,Bacillus_subtilis,MINIA,48,24939
49,Bacillus_subtilis,MINIA,49,24189
50,Bacillus_subtilis,MINIA,50,24106
51,Bacillus_subtilis,MINIA,51,23529
52,Bacillus_subtilis,MINIA,52,23077
53,Bacillus_subtilis,MINIA,53,22960
54,Bacillus_subtilis,MINIA,54,22901
55,Bacillus_subtilis,MINIA,55,22512
56,Bacillus_subtilis,MINIA,56,22114
57,Bacillus_subtilis,MINIA,57,21727
58,Bacillus_subtilis,MINIA,58,20925
59,Bacillus_subtilis,MINIA,59,20893
60,Bacillus_subtilis,MINIA,60,20149
61,Bacillus_subtilis,MINIA,61,19044
62,Bacillus_subtilis,MINIA,62,18729
63,Bacillus_subtilis,MINIA,63,18526
64,Bacillus_subtilis,MINIA,64,18038
65,Bacillus_subtilis,MINIA,65,17372
66,Bacillus_subtilis,MINIA,66,17296
67,Bacillus_subtilis,MINIA,67,17010
68,Bacillus_subtilis,MINIA,68,16721
69,Bacillus_subtilis,MINIA,69,16252
70,Bacillus_subtilis,MINIA,70,15914
71,Bacillus_subtilis,MINIA,71,15586
72,Bacillus_subtilis,MINIA,72,15252
73,Bacillus_subtilis,MINIA,73,14768
74,Bacillus_subtilis,MINIA,74,14320
75,Bacillus_subtilis,MINIA,75,14089
76,Bacillus_subtilis,MINIA,76,13551
77,Bacillus_subtilis,MINIA,77,12719
78,Bacillus_subtilis,MINIA,78,12418
79,Bacillus_subtilis,MINIA,79,11397
80,Bacillus_subtilis,MINIA,80,10975
81,Bacillus_subtilis,MINIA,81,10299
82,Bacillus_subtilis,MINIA,82,9821
83,Bacillus_subtilis,MINIA,83,9194
84,Bacillus_subtilis,MINIA,84,8924
85,Bacillus_subtilis,MINIA,85,8287
86,Bacillus_subtilis,MINIA,86,7689
87,Bacillus_subtilis,MINIA,87,7264
88,Bacillus_subtilis,MINIA,88,6808
89,Bacillus_subtilis,MINIA,89,6549
90,Bacillus_subtilis,MINIA,90,5802
91,Bacillus_subtilis,MINIA,91,5469
92,Bacillus_subtilis,MINIA,92,5285
93,Bacillus_subtilis,MINIA,93,4332
94,Bacillus_subtilis,MINIA,94,4005
95,Bacillus_subtilis,MINIA,95,3580
96,Bacillus_subtilis,MINIA,96,2988
97,Bacillus_subtilis,MINIA,97,2564
98,Bacillus_subtilis,MINIA,98,1421
99,Bacillus_subtilis,MINIA,99,0
100,Bacillus_subtilis,MINIA,100,0
101,Enterococcus_faecalis,MINIA,0,12097
102,Enterococcus_faecalis,MINIA,1,0
103,Enterococcus_faecalis,MINIA,2,0
104,Enterococcus_faecalis,MINIA,3,0
105,Enterococcus_faecalis,MINIA,4,0
106,Enterococcus_faecalis,MINIA,5,0
107,Enterococcus_faecalis,MINIA,6,0
108,Enterococcus_faecalis,MINIA,7,0
109,Enterococcus_faecalis,MINIA,8,0
110,Enterococcus_faecalis,MINIA,9,0
111,Enterococcus_faecalis,MINIA,10,0
112,Enterococcus_faecalis,MINIA,11,0
113,Enterococcus_faecalis,MINIA,12,0
114,Enterococcus_faecalis,MINIA,13,0
115,Enterococcus_faecalis,MINIA,14,0
116,Enterococcus_faecalis,MINIA,15,0
117,Enterococcus_faecalis,MINIA,16,0
118,Enterococcus_faecalis,MINIA,17,0
119,Enterococcus_faecalis,MINIA,18,0
120,Enterococcus_faecalis,MINIA,19,0
121,Enterococcus_faecalis,MINIA,20,0
