,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,ABySS,0,298093
1,Bacillus_subtilis,ABySS,1,298093
2,Bacillus_subtilis,ABySS,2,298093
3,Bacillus_subtilis,ABySS,3,298093
4,Bacillus_subtilis,ABySS,4,298093
5,Bacillus_subtilis,ABySS,5,298093
6,Bacillus_subtilis,ABySS,6,298093
7,Bacillus_subtilis,ABySS,7,298093
8,Bacillus_subtilis,ABySS,8,251985
9,Bacillus_subtilis,ABySS,9,251985
10,Bacillus_subtilis,ABySS,10,251985
11,Bacillus_subtilis,ABySS,11,251985
12,Bacillus_subtilis,ABySS,12,251985
13,Bacillus_subtilis,ABySS,13,251985
14,Bacillus_subtilis,ABySS,14,223055
15,Bacillus_subtilis,ABySS,15,223055
16,Bacillus_subtilis,ABySS,16,223055
17,Bacillus_subtilis,ABySS,17,223055
18,Bacillus_subtilis,ABySS,18,223055
19,Bacillus_subtilis,ABySS,19,223055
20,Bacillus_subtilis,ABySS,20,200120
21,Bacillus_subtilis,ABySS,21,200120
22,Bacillus_subtilis,ABySS,22,200120
23,Bacillus_subtilis,ABySS,23,200120
24,Bacillus_subtilis,ABySS,24,200120
25,Bacillus_subtilis,ABySS,25,156112
26,Bacillus_subtilis,ABySS,26,156112
27,Bacillus_subtilis,ABySS,27,156112
28,Bacillus_subtilis,ABySS,28,137475
29,Bacillus_subtilis,ABySS,29,137475
30,Bacillus_subtilis,ABySS,30,137475
31,Bacillus_subtilis,ABySS,31,137475
32,Bacillus_subtilis,ABySS,32,122491
33,Bacillus_subtilis,ABySS,33,122491
34,Bacillus_subtilis,ABySS,34,122491
35,Bacillus_subtilis,ABySS,35,122441
36,Bacillus_subtilis,ABySS,36,122441
37,Bacillus_subtilis,ABySS,37,122441
38,Bacillus_subtilis,ABySS,38,120822
39,Bacillus_subtilis,ABySS,39,120822
40,Bacillus_subtilis,ABySS,40,120822
41,Bacillus_subtilis,ABySS,41,113978
42,Bacillus_subtilis,ABySS,42,113978
43,Bacillus_subtilis,ABySS,43,113978
44,Bacillus_subtilis,ABySS,44,110782
45,Bacillus_subtilis,ABySS,45,110782
46,Bacillus_subtilis,ABySS,46,110434
47,Bacillus_subtilis,ABySS,47,110434
48,Bacillus_subtilis,ABySS,48,110434
49,Bacillus_subtilis,ABySS,49,98440
50,Bacillus_subtilis,ABySS,50,98440
51,Bacillus_subtilis,ABySS,51,98440
52,Bacillus_subtilis,ABySS,52,96673
53,Bacillus_subtilis,ABySS,53,96673
54,Bacillus_subtilis,ABySS,54,93606
55,Bacillus_subtilis,ABySS,55,93606
56,Bacillus_subtilis,ABySS,56,83628
57,Bacillus_subtilis,ABySS,57,83628
58,Bacillus_subtilis,ABySS,58,81768
59,Bacillus_subtilis,ABySS,59,81768
60,Bacillus_subtilis,ABySS,60,76906
61,Bacillus_subtilis,ABySS,61,76906
62,Bacillus_subtilis,ABySS,62,69903
63,Bacillus_subtilis,ABySS,63,69903
64,Bacillus_subtilis,ABySS,64,63308
65,Bacillus_subtilis,ABySS,65,63308
66,Bacillus_subtilis,ABySS,66,62502
67,Bacillus_subtilis,ABySS,67,60964
68,Bacillus_subtilis,ABySS,68,60964
69,Bacillus_subtilis,ABySS,69,60398
70,Bacillus_subtilis,ABySS,70,59885
71,Bacillus_subtilis,ABySS,71,59885
72,Bacillus_subtilis,ABySS,72,58164
73,Bacillus_subtilis,ABySS,73,57409
74,Bacillus_subtilis,ABySS,74,56700
75,Bacillus_subtilis,ABySS,75,56700
76,Bacillus_subtilis,ABySS,76,55974
77,Bacillus_subtilis,ABySS,77,53432
78,Bacillus_subtilis,ABySS,78,53432
79,Bacillus_subtilis,ABySS,79,52994
80,Bacillus_subtilis,ABySS,80,52888
81,Bacillus_subtilis,ABySS,81,52404
82,Bacillus_subtilis,ABySS,82,51162
83,Bacillus_subtilis,ABySS,83,51162
84,Bacillus_subtilis,ABySS,84,46728
85,Bacillus_subtilis,ABySS,85,45606
86,Bacillus_subtilis,ABySS,86,44114
87,Bacillus_subtilis,ABySS,87,40740
88,Bacillus_subtilis,ABySS,88,40241
89,Bacillus_subtilis,ABySS,89,38450
90,Bacillus_subtilis,ABySS,90,29773
91,Bacillus_subtilis,ABySS,91,29201
92,Bacillus_subtilis,ABySS,92,21596
93,Bacillus_subtilis,ABySS,93,17424
94,Bacillus_subtilis,ABySS,94,15965
95,Bacillus_subtilis,ABySS,95,14522
96,Bacillus_subtilis,ABySS,96,11891
97,Bacillus_subtilis,ABySS,97,9069
98,Bacillus_subtilis,ABySS,98,7522
99,Bacillus_subtilis,ABySS,99,0
100,Bacillus_subtilis,ABySS,100,0
101,Enterococcus_faecalis,ABySS,0,157267
102,Enterococcus_faecalis,ABySS,1,157267
103,Enterococcus_faecalis,ABySS,2,157267
104,Enterococcus_faecalis,ABySS,3,157267
105,Enterococcus_faecalis,ABySS,4,157267
106,Enterococcus_faecalis,ABySS,5,157267
107,Enterococcus_faecalis,ABySS,6,114940
108,Enterococcus_faecalis,ABySS,7,114940
109,Enterococcus_faecalis,ABySS,8,114940
110,Enterococcus_faecalis,ABySS,9,114940
111,Enterococcus_faecalis,ABySS,10,87410
112,Enterococcus_faecalis,ABySS,11,87410
113,Enterococcus_faecalis,ABySS,12,87410
114,Enterococcus_faecalis,ABySS,13,84139
115,Enterococcus_faecalis,ABySS,14,84139
116,Enterococcus_faecalis,ABySS,15,84139
117,Enterococcus_faecalis,ABySS,16,81751
118,Enterococcus_faecalis,ABySS,17,81751
119,Enterococcus_faecalis,ABySS,18,81751
120,Enterococcus_faecalis,ABySS,19,74340
121,Enterococcus_faecalis,ABySS,20,74340
122,Enterococcus_faecalis,ABySS,21,74340
123,Enterococcus_faecalis,ABySS,22,72543
124,Enterococcus_faecalis,ABySS,23,72543
125,Enterococcus_faecalis,ABySS,24,71475
126,Enterococcus_faecalis,ABySS,25,71475
127,Enterococcus_faecalis,ABySS,26,71475
128,Enterococcus_faecalis,ABySS,27,69713
129,Enterococcus_faecalis,ABySS,28,69713
130,Enterococcus_faecalis,ABySS,29,66424
131,Enterococcus_faecalis,ABySS,30,66424
132,Enterococcus_faecalis,ABySS,31,66172
133,Enterococcus_faecalis,ABySS,32,66172
134,Enterococcus_faecalis,ABySS,33,66172
135,Enterococcus_faecalis,ABySS,34,62567
136,Enterococcus_faecalis,ABySS,35,62567
137,Enterococcus_faecalis,ABySS,36,62547
138,Enterococcus_faecalis,ABySS,37,62547
139,Enterococcus_faecalis,ABySS,38,60594
140,Enterococcus_faecalis,ABySS,39,60594
141,Enterococcus_faecalis,ABySS,40,58201
142,Enterococcus_faecalis,ABySS,41,58201
143,Enterococcus_faecalis,ABySS,42,51635
144,Enterococcus_faecalis,ABySS,43,51635
145,Enterococcus_faecalis,ABySS,44,50172
146,Enterococcus_faecalis,ABySS,45,50172
147,Enterococcus_faecalis,ABySS,46,49675
148,Enterococcus_faecalis,ABySS,47,49675
149,Enterococcus_faecalis,ABySS,48,46382
150,Enterococcus_faecalis,ABySS,49,45769
151,Enterococcus_faecalis,ABySS,50,45769
152,Enterococcus_faecalis,ABySS,51,42613
153,Enterococcus_faecalis,ABySS,52,41111
154,Enterococcus_faecalis,ABySS,53,41111
155,Enterococcus_faecalis,ABySS,54,36749
156,Enterococcus_faecalis,ABySS,55,36113
157,Enterococcus_faecalis,ABySS,56,35194
158,Enterococcus_faecalis,ABySS,57,35194
159,Enterococcus_faecalis,ABySS,58,33995
160,Enterococcus_faecalis,ABySS,59,33567
161,Enterococcus_faecalis,ABySS,60,33049
162,Enterococcus_faecalis,ABySS,61,32337
163,Enterococcus_faecalis,ABySS,62,32053
164,Enterococcus_faecalis,ABySS,63,31778
165,Enterococcus_faecalis,ABySS,64,31778
166,Enterococcus_faecalis,ABySS,65,31090
167,Enterococcus_faecalis,ABySS,66,30696
168,Enterococcus_faecalis,ABySS,67,30226
169,Enterococcus_faecalis,ABySS,68,30046
170,Enterococcus_faecalis,ABySS,69,29280
171,Enterococcus_faecalis,ABySS,70,29142
172,Enterococcus_faecalis,ABySS,71,29051
173,Enterococcus_faecalis,ABySS,72,28253
174,Enterococcus_faecalis,ABySS,73,27924
175,Enterococcus_faecalis,ABySS,74,26978
176,Enterococcus_faecalis,ABySS,75,26969
177,Enterococcus_faecalis,ABySS,76,26109
178,Enterococcus_faecalis,ABySS,77,25687
179,Enterococcus_faecalis,ABySS,78,25227
180,Enterococcus_faecalis,ABySS,79,25003
181,Enterococcus_faecalis,ABySS,80,24708
182,Enterococcus_faecalis,ABySS,81,24378
183,Enterococcus_faecalis,ABySS,82,23452
184,Enterococcus_faecalis,ABySS,83,22479
185,Enterococcus_faecalis,ABySS,84,19768
186,Enterococcus_faecalis,ABySS,85,19210
187,Enterococcus_faecalis,ABySS,86,19092
188,Enterococcus_faecalis,ABySS,87,18856
189,Enterococcus_faecalis,ABySS,88,17606
190,Enterococcus_faecalis,ABySS,89,16720
191,Enterococcus_faecalis,ABySS,90,14560
192,Enterococcus_faecalis,ABySS,91,13433
193,Enterococcus_faecalis,ABySS,92,12934
194,Enterococcus_faecalis,ABySS,93,12080
195,Enterococcus_faecalis,ABySS,94,11342
196,Enterococcus_faecalis,ABySS,95,9896
197,Enterococcus_faecalis,ABySS,96,6675
198,Enterococcus_faecalis,ABySS,97,5928
199,Enterococcus_faecalis,ABySS,98,4578
200,Enterococcus_faecalis,ABySS,99,3026
201,Enterococcus_faecalis,ABySS,100,0
202,Escherichia_coli_plasmid,ABySS,0,55639
203,Escherichia_coli_plasmid,ABySS,1,55639
204,Escherichia_coli_plasmid,ABySS,2,55639
205,Escherichia_coli_plasmid,ABySS,3,55639
206,Escherichia_coli_plasmid,ABySS,4,55639
207,Escherichia_coli_plasmid,ABySS,5,55639
208,Escherichia_coli_plasmid,ABySS,6,55639
209,Escherichia_coli_plasmid,ABySS,7,55639
210,Escherichia_coli_plasmid,ABySS,8,55639
211,Escherichia_coli_plasmid,ABySS,9,55639
212,Escherichia_coli_plasmid,ABySS,10,55639
213,Escherichia_coli_plasmid,ABySS,11,55639
214,Escherichia_coli_plasmid,ABySS,12,55639
215,Escherichia_coli_plasmid,ABySS,13,55639
216,Escherichia_coli_plasmid,ABySS,14,55639
217,Escherichia_coli_plasmid,ABySS,15,55639
218,Escherichia_coli_plasmid,ABySS,16,55639
219,Escherichia_coli_plasmid,ABySS,17,55639
220,Escherichia_coli_plasmid,ABySS,18,55639
221,Escherichia_coli_plasmid,ABySS,19,55639
222,Escherichia_coli_plasmid,ABySS,20,55639
223,Escherichia_coli_plasmid,ABySS,21,55639
224,Escherichia_coli_plasmid,ABySS,22,55639
225,Escherichia_coli_plasmid,ABySS,23,55639
226,Escherichia_coli_plasmid,ABySS,24,55639
227,Escherichia_coli_plasmid,ABySS,25,55639
228,Escherichia_coli_plasmid,ABySS,26,55639
229,Escherichia_coli_plasmid,ABySS,27,55639
230,Escherichia_coli_plasmid,ABySS,28,55639
231,Escherichia_coli_plasmid,ABySS,29,55639
232,Escherichia_coli_plasmid,ABySS,30,55639
233,Escherichia_coli_plasmid,ABySS,31,55639
234,Escherichia_coli_plasmid,ABySS,32,55639
235,Escherichia_coli_plasmid,ABySS,33,55639
236,Escherichia_coli_plasmid,ABySS,34,55639
237,Escherichia_coli_plasmid,ABySS,35,55639
238,Escherichia_coli_plasmid,ABySS,36,55639
239,Escherichia_coli_plasmid,ABySS,37,55639
240,Escherichia_coli_plasmid,ABySS,38,55639
241,Escherichia_coli_plasmid,ABySS,39,55639
242,Escherichia_coli_plasmid,ABySS,40,55639
243,Escherichia_coli_plasmid,ABySS,41,55639
244,Escherichia_coli_plasmid,ABySS,42,55639
245,Escherichia_coli_plasmid,ABySS,43,55639
246,Escherichia_coli_plasmid,ABySS,44,55639
247,Escherichia_coli_plasmid,ABySS,45,55639
248,Escherichia_coli_plasmid,ABySS,46,55639
249,Escherichia_coli_plasmid,ABySS,47,55639
250,Escherichia_coli_plasmid,ABySS,48,55639
251,Escherichia_coli_plasmid,ABySS,49,55639
252,Escherichia_coli_plasmid,ABySS,50,55639
253,Escherichia_coli_plasmid,ABySS,51,49188
254,Escherichia_coli_plasmid,ABySS,52,49188
255,Escherichia_coli_plasmid,ABySS,53,49188
256,Escherichia_coli_plasmid,ABySS,54,49188
257,Escherichia_coli_plasmid,ABySS,55,49188
258,Escherichia_coli_plasmid,ABySS,56,49188
