,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,SKESA,0.0,0
1,Bacillus_subtilis,SKESA,0.1111111111111111,
2,Bacillus_subtilis,SKESA,0.2222222222222222,
3,Bacillus_subtilis,SKESA,0.3333333333333333,
4,Bacillus_subtilis,SKESA,0.4444444444444444,
5,Bacillus_subtilis,SKESA,0.5555555555555556,
6,Bacillus_subtilis,SKESA,0.6666666666666666,
7,Bacillus_subtilis,SKESA,0.7777777777777777,
8,Bacillus_subtilis,SKESA,0.8888888888888888,
9,Bacillus_subtilis,SKESA,1.0,
10,Enterococcus_faecalis,SKESA,0.0,0
11,Enterococcus_faecalis,SKESA,0.1111111111111111,0
12,Enterococcus_faecalis,SKESA,0.2222222222222222,1
13,Enterococcus_faecalis,SKESA,0.3333333333333333,3
14,Enterococcus_faecalis,SKESA,0.4444444444444444,5
15,Enterococcus_faecalis,SKESA,0.5555555555555556,8
16,Enterococcus_faecalis,SKESA,0.6666666666666666,12
17,Enterococcus_faecalis,SKESA,0.7777777777777777,18
18,Enterococcus_faecalis,SKESA,0.8888888888888888,26
19,Enterococcus_faecalis,SKESA,1.0,
20,Escherichia_coli_plasmid,SKESA,0.0,0
21,Escherichia_coli_plasmid,SKESA,0.1111111111111111,0
22,Escherichia_coli_plasmid,SKESA,0.2222222222222222,0
23,Escherichia_coli_plasmid,SKESA,0.3333333333333333,0
24,Escherichia_coli_plasmid,SKESA,0.4444444444444444,0
25,Escherichia_coli_plasmid,SKESA,0.5555555555555556,1
26,Escherichia_coli_plasmid,SKESA,0.6666666666666666,1
27,Escherichia_coli_plasmid,SKESA,0.7777777777777777,2
28,Escherichia_coli_plasmid,SKESA,0.8888888888888888,2
29,Escherichia_coli_plasmid,SKESA,1.0,
30,Escherichia_coli,SKESA,0.0,0
31,Escherichia_coli,SKESA,0.1111111111111111,5
32,Escherichia_coli,SKESA,0.2222222222222222,11
33,Escherichia_coli,SKESA,0.3333333333333333,19
34,Escherichia_coli,SKESA,0.4444444444444444,28
35,Escherichia_coli,SKESA,0.5555555555555556,41
36,Escherichia_coli,SKESA,0.6666666666666666,57
37,Escherichia_coli,SKESA,0.7777777777777777,80
38,Escherichia_coli,SKESA,0.8888888888888888,122
39,Escherichia_coli,SKESA,1.0,
40,Lactobacillus_fermentum,SKESA,0.0,0
41,Lactobacillus_fermentum,SKESA,0.1111111111111111,1
42,Lactobacillus_fermentum,SKESA,0.2222222222222222,4
43,Lactobacillus_fermentum,SKESA,0.3333333333333333,6
44,Lactobacillus_fermentum,SKESA,0.4444444444444444,11
45,Lactobacillus_fermentum,SKESA,0.5555555555555556,16
46,Lactobacillus_fermentum,SKESA,0.6666666666666666,23
47,Lactobacillus_fermentum,SKESA,0.7777777777777777,34
48,Lactobacillus_fermentum,SKESA,0.8888888888888888,53
49,Lactobacillus_fermentum,SKESA,1.0,
50,Listeria_monocytogenes,SKESA,0.0,0
51,Listeria_monocytogenes,SKESA,0.1111111111111111,0
52,Listeria_monocytogenes,SKESA,0.2222222222222222,1
53,Listeria_monocytogenes,SKESA,0.3333333333333333,1
54,Listeria_monocytogenes,SKESA,0.4444444444444444,2
55,Listeria_monocytogenes,SKESA,0.5555555555555556,3
56,Listeria_monocytogenes,SKESA,0.6666666666666666,4
57,Listeria_monocytogenes,SKESA,0.7777777777777777,6
58,Listeria_monocytogenes,SKESA,0.8888888888888888,9
59,Listeria_monocytogenes,SKESA,1.0,
60,Pseudomonas_aeruginosa,SKESA,0.0,0
61,Pseudomonas_aeruginosa,SKESA,0.1111111111111111,
62,Pseudomonas_aeruginosa,SKESA,0.2222222222222222,
63,Pseudomonas_aeruginosa,SKESA,0.3333333333333333,
64,Pseudomonas_aeruginosa,SKESA,0.4444444444444444,
65,Pseudomonas_aeruginosa,SKESA,0.5555555555555556,
66,Pseudomonas_aeruginosa,SKESA,0.6666666666666666,
67,Pseudomonas_aeruginosa,SKESA,0.7777777777777777,
68,Pseudomonas_aeruginosa,SKESA,0.8888888888888888,
69,Pseudomonas_aeruginosa,SKESA,1.0,
70,Salmonella_enterica,SKESA,0.0,0
71,Salmonella_enterica,SKESA,0.1111111111111111,3
72,Salmonella_enterica,SKESA,0.2222222222222222,8
73,Salmonella_enterica,SKESA,0.3333333333333333,15
74,Salmonella_enterica,SKESA,0.4444444444444444,24
75,Salmonella_enterica,SKESA,0.5555555555555556,35
76,Salmonella_enterica,SKESA,0.6666666666666666,49
77,Salmonella_enterica,SKESA,0.7777777777777777,69
78,Salmonella_enterica,SKESA,0.8888888888888888,102
79,Salmonella_enterica,SKESA,1.0,
80,Staphylococcus_aureus,SKESA,0.0,0
81,Staphylococcus_aureus,SKESA,0.1111111111111111,1
82,Staphylococcus_aureus,SKESA,0.2222222222222222,3
83,Staphylococcus_aureus,SKESA,0.3333333333333333,6
84,Staphylococcus_aureus,SKESA,0.4444444444444444,9
85,Staphylococcus_aureus,SKESA,0.5555555555555556,14
86,Staphylococcus_aureus,SKESA,0.6666666666666666,21
87,Staphylococcus_aureus,SKESA,0.7777777777777777,29
88,Staphylococcus_aureus,SKESA,0.8888888888888888,40
89,Staphylococcus_aureus,SKESA,1.0,
90,Staphylococcus_aureus_plasmid1,SKESA,0.0,0
91,Staphylococcus_aureus_plasmid1,SKESA,0.1111111111111111,0
92,Staphylococcus_aureus_plasmid1,SKESA,0.2222222222222222,0
93,Staphylococcus_aureus_plasmid1,SKESA,0.3333333333333333,0
94,Staphylococcus_aureus_plasmid1,SKESA,0.4444444444444444,0
95,Staphylococcus_aureus_plasmid1,SKESA,0.5555555555555556,0
96,Staphylococcus_aureus_plasmid1,SKESA,0.6666666666666666,0
97,Staphylococcus_aureus_plasmid1,SKESA,0.7777777777777777,0
98,Staphylococcus_aureus_plasmid1,SKESA,0.8888888888888888,0
99,Staphylococcus_aureus_plasmid1,SKESA,1.0,1
100,Staphylococcus_aureus_plasmid2,SKESA,0.0,0
101,Staphylococcus_aureus_plasmid2,SKESA,0.1111111111111111,0
102,Staphylococcus_aureus_plasmid2,SKESA,0.2222222222222222,0
103,Staphylococcus_aureus_plasmid2,SKESA,0.3333333333333333,0
104,Staphylococcus_aureus_plasmid2,SKESA,0.4444444444444444,0
105,Staphylococcus_aureus_plasmid2,SKESA,0.5555555555555556,0
106,Staphylococcus_aureus_plasmid2,SKESA,0.6666666666666666,0
107,Staphylococcus_aureus_plasmid2,SKESA,0.7777777777777777,0
108,Staphylococcus_aureus_plasmid2,SKESA,0.8888888888888888,0
109,Staphylococcus_aureus_plasmid2,SKESA,1.0,
110,Staphylococcus_aureus_plasmid3,SKESA,0.0,0
111,Staphylococcus_aureus_plasmid3,SKESA,0.1111111111111111,0
112,Staphylococcus_aureus_plasmid3,SKESA,0.2222222222222222,0
113,Staphylococcus_aureus_plasmid3,SKESA,0.3333333333333333,0
114,Staphylococcus_aureus_plasmid3,SKESA,0.4444444444444444,0
115,Staphylococcus_aureus_plasmid3,SKESA,0.5555555555555556,0
116,Staphylococcus_aureus_plasmid3,SKESA,0.6666666666666666,0
117,Staphylococcus_aureus_plasmid3,SKESA,0.7777777777777777,0
118,Staphylococcus_aureus_plasmid3,SKESA,0.8888888888888888,0
119,Staphylococcus_aureus_plasmid3,SKESA,1.0,
