,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,MINIA,0,0
1,Bacillus_subtilis,MINIA,1,145
2,Bacillus_subtilis,MINIA,2,
3,Bacillus_subtilis,MINIA,3,
4,Bacillus_subtilis,MINIA,4,
5,Bacillus_subtilis,MINIA,5,
6,Bacillus_subtilis,MINIA,6,
7,Bacillus_subtilis,MINIA,7,
8,Bacillus_subtilis,MINIA,8,
9,Bacillus_subtilis,MINIA,9,
10,Bacillus_subtilis,MINIA,10,
11,Enterococcus_faecalis,MINIA,0,0
12,Enterococcus_faecalis,MINIA,1,
13,Enterococcus_faecalis,MINIA,2,
14,Enterococcus_faecalis,MINIA,3,
15,Enterococcus_faecalis,MINIA,4,
16,Enterococcus_faecalis,MINIA,5,
17,Enterococcus_faecalis,MINIA,6,
18,Enterococcus_faecalis,MINIA,7,
19,Enterococcus_faecalis,MINIA,8,
20,Enterococcus_faecalis,MINIA,9,
21,Enterococcus_faecalis,MINIA,10,
22,Escherichia_coli_plasmid,MINIA,0,0
23,Escherichia_coli_plasmid,MINIA,1,
24,Escherichia_coli_plasmid,MINIA,2,
25,Escherichia_coli_plasmid,MINIA,3,
26,Escherichia_coli_plasmid,MINIA,4,
27,Escherichia_coli_plasmid,MINIA,5,
28,Escherichia_coli_plasmid,MINIA,6,
29,Escherichia_coli_plasmid,MINIA,7,
30,Escherichia_coli_plasmid,MINIA,8,
31,Escherichia_coli_plasmid,MINIA,9,
32,Escherichia_coli_plasmid,MINIA,10,
33,Escherichia_coli,MINIA,0,0
34,Escherichia_coli,MINIA,1,
35,Escherichia_coli,MINIA,2,
36,Escherichia_coli,MINIA,3,
37,Escherichia_coli,MINIA,4,
38,Escherichia_coli,MINIA,5,
39,Escherichia_coli,MINIA,6,
40,Escherichia_coli,MINIA,7,
41,Escherichia_coli,MINIA,8,
42,Escherichia_coli,MINIA,9,
43,Escherichia_coli,MINIA,10,
44,Lactobacillus_fermentum,MINIA,0,0
45,Lactobacillus_fermentum,MINIA,1,
46,Lactobacillus_fermentum,MINIA,2,
47,Lactobacillus_fermentum,MINIA,3,
48,Lactobacillus_fermentum,MINIA,4,
49,Lactobacillus_fermentum,MINIA,5,
50,Lactobacillus_fermentum,MINIA,6,
51,Lactobacillus_fermentum,MINIA,7,
52,Lactobacillus_fermentum,MINIA,8,
53,Lactobacillus_fermentum,MINIA,9,
54,Lactobacillus_fermentum,MINIA,10,
55,Listeria_monocytogenes,MINIA,0,0
56,Listeria_monocytogenes,MINIA,1,
57,Listeria_monocytogenes,MINIA,2,
58,Listeria_monocytogenes,MINIA,3,
59,Listeria_monocytogenes,MINIA,4,
60,Listeria_monocytogenes,MINIA,5,
61,Listeria_monocytogenes,MINIA,6,
62,Listeria_monocytogenes,MINIA,7,
63,Listeria_monocytogenes,MINIA,8,
64,Listeria_monocytogenes,MINIA,9,
65,Listeria_monocytogenes,MINIA,10,
66,Pseudomonas_aeruginosa,MINIA,0,0
67,Pseudomonas_aeruginosa,MINIA,1,
68,Pseudomonas_aeruginosa,MINIA,2,
69,Pseudomonas_aeruginosa,MINIA,3,
70,Pseudomonas_aeruginosa,MINIA,4,
71,Pseudomonas_aeruginosa,MINIA,5,
72,Pseudomonas_aeruginosa,MINIA,6,
73,Pseudomonas_aeruginosa,MINIA,7,
74,Pseudomonas_aeruginosa,MINIA,8,
75,Pseudomonas_aeruginosa,MINIA,9,
76,Pseudomonas_aeruginosa,MINIA,10,
77,Salmonella_enterica,MINIA,0,0
78,Salmonella_enterica,MINIA,1,
79,Salmonella_enterica,MINIA,2,
80,Salmonella_enterica,MINIA,3,
81,Salmonella_enterica,MINIA,4,
82,Salmonella_enterica,MINIA,5,
83,Salmonella_enterica,MINIA,6,
84,Salmonella_enterica,MINIA,7,
85,Salmonella_enterica,MINIA,8,
86,Salmonella_enterica,MINIA,9,
87,Salmonella_enterica,MINIA,10,
88,Staphylococcus_aureus,MINIA,0,0
89,Staphylococcus_aureus,MINIA,1,
90,Staphylococcus_aureus,MINIA,2,
91,Staphylococcus_aureus,MINIA,3,
92,Staphylococcus_aureus,MINIA,4,
93,Staphylococcus_aureus,MINIA,5,
94,Staphylococcus_aureus,MINIA,6,
95,Staphylococcus_aureus,MINIA,7,
96,Staphylococcus_aureus,MINIA,8,
97,Staphylococcus_aureus,MINIA,9,
98,Staphylococcus_aureus,MINIA,10,
99,Staphylococcus_aureus_plasmid1,MINIA,0,0
100,Staphylococcus_aureus_plasmid1,MINIA,1,
101,Staphylococcus_aureus_plasmid1,MINIA,2,
102,Staphylococcus_aureus_plasmid1,MINIA,3,
103,Staphylococcus_aureus_plasmid1,MINIA,4,
104,Staphylococcus_aureus_plasmid1,MINIA,5,
105,Staphylococcus_aureus_plasmid1,MINIA,6,
106,Staphylococcus_aureus_plasmid1,MINIA,7,
107,Staphylococcus_aureus_plasmid1,MINIA,8,
108,Staphylococcus_aureus_plasmid1,MINIA,9,
109,Staphylococcus_aureus_plasmid1,MINIA,10,
110,Staphylococcus_aureus_plasmid2,MINIA,0,0
111,Staphylococcus_aureus_plasmid2,MINIA,1,
112,Staphylococcus_aureus_plasmid2,MINIA,2,
113,Staphylococcus_aureus_plasmid2,MINIA,3,
114,Staphylococcus_aureus_plasmid2,MINIA,4,
115,Staphylococcus_aureus_plasmid2,MINIA,5,
116,Staphylococcus_aureus_plasmid2,MINIA,6,
117,Staphylococcus_aureus_plasmid2,MINIA,7,
118,Staphylococcus_aureus_plasmid2,MINIA,8,
119,Staphylococcus_aureus_plasmid2,MINIA,9,
120,Staphylococcus_aureus_plasmid2,MINIA,10,
121,Staphylococcus_aureus_plasmid3,MINIA,0,0
122,Staphylococcus_aureus_plasmid3,MINIA,1,
123,Staphylococcus_aureus_plasmid3,MINIA,2,
124,Staphylococcus_aureus_plasmid3,MINIA,3,
125,Staphylococcus_aureus_plasmid3,MINIA,4,
126,Staphylococcus_aureus_plasmid3,MINIA,5,
127,Staphylococcus_aureus_plasmid3,MINIA,6,
128,Staphylococcus_aureus_plasmid3,MINIA,7,
