,Sample,Assembler,Reference,Reference Length,Gap Start,Gap End
0,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,209156,210056
1,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,233534,234464
2,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,371920,372835
3,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,645368,645400
4,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,801952,807128
5,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1059826,1060760
6,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1355261,1356301
7,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1672530,1672548
8,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1711195,1716437
9,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1754928,1755976
10,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,2019393,2020390
11,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,2788938,2793829
12,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,2809611,2814450
13,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,2869786,2869806
14,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,2872072,2879967
15,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,2940311,2955688
16,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,3078221,3079291
17,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,3163225,3163678
18,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,3173983,3174405
19,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,3404580,3406572
20,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,3408212,3409154
21,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,3438963,3439971
22,EMS,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,3697297,3702405
23,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,668205,703695
24,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,1040488,1040733
25,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,1087508,1092667
26,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,1122115,1123380
27,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,1362118,1364308
28,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,1403672,1404809
29,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,1438853,1439707
30,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,1563368,1563776
31,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,1623514,1623630
32,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,1717095,1719157
33,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,1805348,1805376
34,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,1806575,1811559
35,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,2424675,2429787
36,EMS,GATBMiniaPipeline,Enterococcus_faecalis,2845392.0,2449349,2449594
37,EMS,GATBMiniaPipeline,Escherichia_coli_plasmid,110007.0,40587,41076
38,EMS,GATBMiniaPipeline,Escherichia_coli_plasmid,110007.0,96352,97377
39,EMS,GATBMiniaPipeline,Escherichia_coli_plasmid,110007.0,109994,110007
40,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,16048,16474
41,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,28902,29276
42,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,133768,134070
43,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,234124,234249
44,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,342190,342564
45,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,358077,358587
46,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,458462,461007
47,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,466994,467992
48,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,494814,495221
49,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,497569,498578
50,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,507767,507918
51,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,513040,513913
52,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,532670,533239
53,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,577863,578396
54,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,758487,758754
55,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,762697,762816
56,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,907456,911262
57,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,912305,913681
58,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,927583,931269
59,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,1021350,1021634
60,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,1044735,1045011
61,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,1046109,1046194
62,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,1116517,1117013
63,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,1241512,1242474
64,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,1255400,1255475
65,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,1261114,1261997
66,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,1264376,1264792
67,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,1266262,1266874
68,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,1294399,1294951
69,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,1311533,1312720
70,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,1377638,1377722
71,EMS,GATBMiniaPipeline,Escherichia_coli,4765434.0,1380040,1380078
