,Reference,Assembler,NAx,Basepairs
0,Bacillus_subtilis,metaSPAdes,0,1032766
1,Bacillus_subtilis,metaSPAdes,1,1460
2,Bacillus_subtilis,metaSPAdes,2,0
3,Bacillus_subtilis,metaSPAdes,3,0
4,Bacillus_subtilis,metaSPAdes,4,0
5,Bacillus_subtilis,metaSPAdes,5,0
6,Bacillus_subtilis,metaSPAdes,6,0
7,Bacillus_subtilis,metaSPAdes,7,0
8,Bacillus_subtilis,metaSPAdes,8,0
9,Bacillus_subtilis,metaSPAdes,9,0
10,Bacillus_subtilis,metaSPAdes,10,0
11,Enterococcus_faecalis,metaSPAdes,0,539294
12,Enterococcus_faecalis,metaSPAdes,1,1048
13,Enterococcus_faecalis,metaSPAdes,2,0
14,Enterococcus_faecalis,metaSPAdes,3,0
15,Enterococcus_faecalis,metaSPAdes,4,0
16,Enterococcus_faecalis,metaSPAdes,5,0
17,Enterococcus_faecalis,metaSPAdes,6,0
18,Enterococcus_faecalis,metaSPAdes,7,0
19,Enterococcus_faecalis,metaSPAdes,8,0
20,Enterococcus_faecalis,metaSPAdes,9,0
21,Enterococcus_faecalis,metaSPAdes,10,0
22,Escherichia_coli_plasmid,metaSPAdes,0,68846
23,Escherichia_coli_plasmid,metaSPAdes,1,41216
24,Escherichia_coli_plasmid,metaSPAdes,2,0
25,Escherichia_coli_plasmid,metaSPAdes,3,0
26,Escherichia_coli_plasmid,metaSPAdes,4,0
27,Escherichia_coli_plasmid,metaSPAdes,5,0
28,Escherichia_coli_plasmid,metaSPAdes,6,0
29,Escherichia_coli_plasmid,metaSPAdes,7,0
30,Escherichia_coli_plasmid,metaSPAdes,8,0
31,Escherichia_coli_plasmid,metaSPAdes,9,0
32,Escherichia_coli_plasmid,metaSPAdes,10,0
33,Escherichia_coli,metaSPAdes,0,558274
34,Escherichia_coli,metaSPAdes,1,1004
35,Escherichia_coli,metaSPAdes,2,0
36,Escherichia_coli,metaSPAdes,3,0
37,Escherichia_coli,metaSPAdes,4,0
38,Escherichia_coli,metaSPAdes,5,0
39,Escherichia_coli,metaSPAdes,6,0
40,Escherichia_coli,metaSPAdes,7,0
41,Escherichia_coli,metaSPAdes,8,0
42,Escherichia_coli,metaSPAdes,9,0
43,Escherichia_coli,metaSPAdes,10,0
44,Lactobacillus_fermentum,metaSPAdes,0,121787
45,Lactobacillus_fermentum,metaSPAdes,1,1074
46,Lactobacillus_fermentum,metaSPAdes,2,0
47,Lactobacillus_fermentum,metaSPAdes,3,0
48,Lactobacillus_fermentum,metaSPAdes,4,0
49,Lactobacillus_fermentum,metaSPAdes,5,0
50,Lactobacillus_fermentum,metaSPAdes,6,0
51,Lactobacillus_fermentum,metaSPAdes,7,0
52,Lactobacillus_fermentum,metaSPAdes,8,0
53,Lactobacillus_fermentum,metaSPAdes,9,0
54,Lactobacillus_fermentum,metaSPAdes,10,0
55,Listeria_monocytogenes,metaSPAdes,0,917737
56,Listeria_monocytogenes,metaSPAdes,1,2142
