,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,GATBMiniaPipeline,0,768462
1,Bacillus_subtilis,GATBMiniaPipeline,1,0
2,Bacillus_subtilis,GATBMiniaPipeline,2,0
3,Bacillus_subtilis,GATBMiniaPipeline,3,0
4,Bacillus_subtilis,GATBMiniaPipeline,4,0
5,Bacillus_subtilis,GATBMiniaPipeline,5,0
6,Bacillus_subtilis,GATBMiniaPipeline,6,0
7,Bacillus_subtilis,GATBMiniaPipeline,7,0
8,Bacillus_subtilis,GATBMiniaPipeline,8,0
9,Bacillus_subtilis,GATBMiniaPipeline,9,0
10,Bacillus_subtilis,GATBMiniaPipeline,10,0
11,Enterococcus_faecalis,GATBMiniaPipeline,0,549434
12,Enterococcus_faecalis,GATBMiniaPipeline,1,17682
13,Enterococcus_faecalis,GATBMiniaPipeline,2,0
14,Enterococcus_faecalis,GATBMiniaPipeline,3,0
15,Enterococcus_faecalis,GATBMiniaPipeline,4,0
16,Enterococcus_faecalis,GATBMiniaPipeline,5,0
17,Enterococcus_faecalis,GATBMiniaPipeline,6,0
18,Enterococcus_faecalis,GATBMiniaPipeline,7,0
19,Enterococcus_faecalis,GATBMiniaPipeline,8,0
20,Enterococcus_faecalis,GATBMiniaPipeline,9,0
21,Enterococcus_faecalis,GATBMiniaPipeline,10,0
22,Escherichia_coli_plasmid,GATBMiniaPipeline,0,53174
23,Escherichia_coli_plasmid,GATBMiniaPipeline,1,0
24,Escherichia_coli_plasmid,GATBMiniaPipeline,2,0
25,Escherichia_coli_plasmid,GATBMiniaPipeline,3,0
26,Escherichia_coli_plasmid,GATBMiniaPipeline,4,0
27,Escherichia_coli_plasmid,GATBMiniaPipeline,5,0
28,Escherichia_coli_plasmid,GATBMiniaPipeline,6,0
29,Escherichia_coli_plasmid,GATBMiniaPipeline,7,0
30,Escherichia_coli_plasmid,GATBMiniaPipeline,8,0
31,Escherichia_coli_plasmid,GATBMiniaPipeline,9,0
32,Escherichia_coli_plasmid,GATBMiniaPipeline,10,0
33,Escherichia_coli,GATBMiniaPipeline,0,131742
34,Escherichia_coli,GATBMiniaPipeline,1,0
35,Escherichia_coli,GATBMiniaPipeline,2,0
36,Escherichia_coli,GATBMiniaPipeline,3,0
37,Escherichia_coli,GATBMiniaPipeline,4,0
38,Escherichia_coli,GATBMiniaPipeline,5,0
39,Escherichia_coli,GATBMiniaPipeline,6,0
40,Escherichia_coli,GATBMiniaPipeline,7,0
41,Escherichia_coli,GATBMiniaPipeline,8,0
42,Escherichia_coli,GATBMiniaPipeline,9,0
43,Escherichia_coli,GATBMiniaPipeline,10,0
44,Lactobacillus_fermentum,GATBMiniaPipeline,0,114916
45,Lactobacillus_fermentum,GATBMiniaPipeline,1,0
46,Lactobacillus_fermentum,GATBMiniaPipeline,2,0
47,Lactobacillus_fermentum,GATBMiniaPipeline,3,0
48,Lactobacillus_fermentum,GATBMiniaPipeline,4,0
49,Lactobacillus_fermentum,GATBMiniaPipeline,5,0
