,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,VelvetOptimizer,0,0
1,Bacillus_subtilis,VelvetOptimizer,1,
2,Bacillus_subtilis,VelvetOptimizer,2,
3,Bacillus_subtilis,VelvetOptimizer,3,
4,Bacillus_subtilis,VelvetOptimizer,4,
5,Bacillus_subtilis,VelvetOptimizer,5,
6,Bacillus_subtilis,VelvetOptimizer,6,
7,Bacillus_subtilis,VelvetOptimizer,7,
8,Bacillus_subtilis,VelvetOptimizer,8,
9,Bacillus_subtilis,VelvetOptimizer,9,
10,Bacillus_subtilis,VelvetOptimizer,10,
11,Enterococcus_faecalis,VelvetOptimizer,0,0
12,Enterococcus_faecalis,VelvetOptimizer,1,
13,Enterococcus_faecalis,VelvetOptimizer,2,
14,Enterococcus_faecalis,VelvetOptimizer,3,
15,Enterococcus_faecalis,VelvetOptimizer,4,
16,Enterococcus_faecalis,VelvetOptimizer,5,
17,Enterococcus_faecalis,VelvetOptimizer,6,
18,Enterococcus_faecalis,VelvetOptimizer,7,
19,Enterococcus_faecalis,VelvetOptimizer,8,
20,Enterococcus_faecalis,VelvetOptimizer,9,
21,Enterococcus_faecalis,VelvetOptimizer,10,
22,Escherichia_coli_plasmid,VelvetOptimizer,0,0
23,Escherichia_coli_plasmid,VelvetOptimizer,1,
24,Escherichia_coli_plasmid,VelvetOptimizer,2,
25,Escherichia_coli_plasmid,VelvetOptimizer,3,
26,Escherichia_coli_plasmid,VelvetOptimizer,4,
27,Escherichia_coli_plasmid,VelvetOptimizer,5,
28,Escherichia_coli_plasmid,VelvetOptimizer,6,
29,Escherichia_coli_plasmid,VelvetOptimizer,7,
30,Escherichia_coli_plasmid,VelvetOptimizer,8,
31,Escherichia_coli_plasmid,VelvetOptimizer,9,
32,Escherichia_coli_plasmid,VelvetOptimizer,10,
33,Escherichia_coli,VelvetOptimizer,0,0
34,Escherichia_coli,VelvetOptimizer,1,
35,Escherichia_coli,VelvetOptimizer,2,
36,Escherichia_coli,VelvetOptimizer,3,
37,Escherichia_coli,VelvetOptimizer,4,
38,Escherichia_coli,VelvetOptimizer,5,
39,Escherichia_coli,VelvetOptimizer,6,
40,Escherichia_coli,VelvetOptimizer,7,
41,Escherichia_coli,VelvetOptimizer,8,
42,Escherichia_coli,VelvetOptimizer,9,
43,Escherichia_coli,VelvetOptimizer,10,
44,Lactobacillus_fermentum,VelvetOptimizer,0,0
45,Lactobacillus_fermentum,VelvetOptimizer,1,
46,Lactobacillus_fermentum,VelvetOptimizer,2,
47,Lactobacillus_fermentum,VelvetOptimizer,3,
48,Lactobacillus_fermentum,VelvetOptimizer,4,
49,Lactobacillus_fermentum,VelvetOptimizer,5,
50,Lactobacillus_fermentum,VelvetOptimizer,6,
51,Lactobacillus_fermentum,VelvetOptimizer,7,
52,Lactobacillus_fermentum,VelvetOptimizer,8,
53,Lactobacillus_fermentum,VelvetOptimizer,9,
54,Lactobacillus_fermentum,VelvetOptimizer,10,
55,Listeria_monocytogenes,VelvetOptimizer,0,0
56,Listeria_monocytogenes,VelvetOptimizer,1,
57,Listeria_monocytogenes,VelvetOptimizer,2,
58,Listeria_monocytogenes,VelvetOptimizer,3,
59,Listeria_monocytogenes,VelvetOptimizer,4,
60,Listeria_monocytogenes,VelvetOptimizer,5,
61,Listeria_monocytogenes,VelvetOptimizer,6,
62,Listeria_monocytogenes,VelvetOptimizer,7,
63,Listeria_monocytogenes,VelvetOptimizer,8,
64,Listeria_monocytogenes,VelvetOptimizer,9,
65,Listeria_monocytogenes,VelvetOptimizer,10,
66,Pseudomonas_aeruginosa,VelvetOptimizer,0,0
67,Pseudomonas_aeruginosa,VelvetOptimizer,1,
68,Pseudomonas_aeruginosa,VelvetOptimizer,2,
69,Pseudomonas_aeruginosa,VelvetOptimizer,3,
70,Pseudomonas_aeruginosa,VelvetOptimizer,4,
71,Pseudomonas_aeruginosa,VelvetOptimizer,5,
72,Pseudomonas_aeruginosa,VelvetOptimizer,6,
73,Pseudomonas_aeruginosa,VelvetOptimizer,7,
74,Pseudomonas_aeruginosa,VelvetOptimizer,8,
75,Pseudomonas_aeruginosa,VelvetOptimizer,9,
76,Pseudomonas_aeruginosa,VelvetOptimizer,10,
77,Salmonella_enterica,VelvetOptimizer,0,0
78,Salmonella_enterica,VelvetOptimizer,1,
79,Salmonella_enterica,VelvetOptimizer,2,
80,Salmonella_enterica,VelvetOptimizer,3,
81,Salmonella_enterica,VelvetOptimizer,4,
82,Salmonella_enterica,VelvetOptimizer,5,
83,Salmonella_enterica,VelvetOptimizer,6,
84,Salmonella_enterica,VelvetOptimizer,7,
85,Salmonella_enterica,VelvetOptimizer,8,
86,Salmonella_enterica,VelvetOptimizer,9,
87,Salmonella_enterica,VelvetOptimizer,10,
88,Staphylococcus_aureus,VelvetOptimizer,0,0
89,Staphylococcus_aureus,VelvetOptimizer,1,
90,Staphylococcus_aureus,VelvetOptimizer,2,
91,Staphylococcus_aureus,VelvetOptimizer,3,
92,Staphylococcus_aureus,VelvetOptimizer,4,
93,Staphylococcus_aureus,VelvetOptimizer,5,
94,Staphylococcus_aureus,VelvetOptimizer,6,
95,Staphylococcus_aureus,VelvetOptimizer,7,
96,Staphylococcus_aureus,VelvetOptimizer,8,
97,Staphylococcus_aureus,VelvetOptimizer,9,
98,Staphylococcus_aureus,VelvetOptimizer,10,
99,Staphylococcus_aureus_plasmid1,VelvetOptimizer,0,0
100,Staphylococcus_aureus_plasmid1,VelvetOptimizer,1,
101,Staphylococcus_aureus_plasmid1,VelvetOptimizer,2,
102,Staphylococcus_aureus_plasmid1,VelvetOptimizer,3,
103,Staphylococcus_aureus_plasmid1,VelvetOptimizer,4,
104,Staphylococcus_aureus_plasmid1,VelvetOptimizer,5,
105,Staphylococcus_aureus_plasmid1,VelvetOptimizer,6,
106,Staphylococcus_aureus_plasmid1,VelvetOptimizer,7,
107,Staphylococcus_aureus_plasmid1,VelvetOptimizer,8,
108,Staphylococcus_aureus_plasmid1,VelvetOptimizer,9,
109,Staphylococcus_aureus_plasmid1,VelvetOptimizer,10,
110,Staphylococcus_aureus_plasmid2,VelvetOptimizer,0,0
111,Staphylococcus_aureus_plasmid2,VelvetOptimizer,1,
112,Staphylococcus_aureus_plasmid2,VelvetOptimizer,2,
113,Staphylococcus_aureus_plasmid2,VelvetOptimizer,3,
114,Staphylococcus_aureus_plasmid2,VelvetOptimizer,4,
115,Staphylococcus_aureus_plasmid2,VelvetOptimizer,5,
116,Staphylococcus_aureus_plasmid2,VelvetOptimizer,6,
117,Staphylococcus_aureus_plasmid2,VelvetOptimizer,7,
118,Staphylococcus_aureus_plasmid2,VelvetOptimizer,8,
119,Staphylococcus_aureus_plasmid2,VelvetOptimizer,9,
120,Staphylococcus_aureus_plasmid2,VelvetOptimizer,10,
121,Staphylococcus_aureus_plasmid3,VelvetOptimizer,0,0
122,Staphylococcus_aureus_plasmid3,VelvetOptimizer,1,
123,Staphylococcus_aureus_plasmid3,VelvetOptimizer,2,
124,Staphylococcus_aureus_plasmid3,VelvetOptimizer,3,
125,Staphylococcus_aureus_plasmid3,VelvetOptimizer,4,
126,Staphylococcus_aureus_plasmid3,VelvetOptimizer,5,
127,Staphylococcus_aureus_plasmid3,VelvetOptimizer,6,
128,Staphylococcus_aureus_plasmid3,VelvetOptimizer,7,
129,Staphylococcus_aureus_plasmid3,VelvetOptimizer,8,
130,Staphylococcus_aureus_plasmid3,VelvetOptimizer,9,
131,Staphylococcus_aureus_plasmid3,VelvetOptimizer,10,
